378,AJ Johnson,21,WAS,SG,7,0,35,2.0,.298,.200,.400,5.9,5.8,5.8,14.3,0.0,0.0,7.8,15.0,-0.1,0.0,-0.1,-0.125,-7.2,-4.7,-11.9,-0.1,,johnsaj01
379,Jonathan Mogbo,24,TOR,PF,7,0,35,11.6,.500,.000,.000,9.5,18.7,14.1,14.0,1.4,5.3,14.3,8.4,0.0,0.0,0.1,.115,-1.5,1.8,0.3,0.0,,mogbojo01
380,Jae'Sean Tate,30,HOU,SF,6,0,35,2.8,.400,.300,.000,3.4,12.4,8.1,3.6,1.4,0.0,9.1,13.0,0.0,0.0,0.0,-0.001,-9.3,-1.9,-11.2,-0.1,,tateja01
381,Malaki Branham,22,WAS,SG,5,0,34,19.1,.654,.455,.727,9.1,14.8,12.0,12.9,0.0,0.0,6.4,18.8,0.1,0.0,0.1,.146,3.0,-2.6,0.3,0.0,,branhma01
382,Mac McClung,27,IND,SG,3,0,34,13.2,.481,.556,.222,0.0,13.0,5.9,5.1,6.9,2.7,9.2,25.7,-0.1,0.1,0.0,.021,-5.6,5.8,0.3,0.0,,mccluma01
383,Dylan Cardwell,24,SAC,C,3,1,33,2.6,.363,.167,.333,6.6,10.7,8.6,0.0,2.8,8.3,22.5,11.3,-0.1,0.0,0.0,-0.062,-12.1,0.2,-11.9,-0.1,,cardwdy01
384,Kobe Sanders,23,LAC,SG,3,0,33,7.5,.500,.727,.000,3.6,3.5,3.6,17.3,3.0,0.0,15.4,17.5,0.0,0.0,0.0,-0.004,-5.1,-1.8,-6.9,0.0,,sandeko01
385,Nolan Traoré,19,BRK,PG,3,0,33,1.5,.354,.667,.222,0.0,3.7,1.7,16.8,2.9,0.0,16.8,15.1,-0.1,0.0,-0.1,-0.121,-9.2,-2.5,-11.6,-0.1,,traorno01
386,Caleb Houstan,23,ATL,SF,5,0,32,12.9,.751,.750,.375,10.5,0.0,5.1,8.3,1.5,2.9,24.4,16.3,0.0,0.0,0.1,.113,-1.3,-1.6,-2.9,0.0,,houstca01
387,Rayan Rupert,21,POR,SG,5,0,31,3.9,.357,.571,.000,3.4,15.3,8.9,7.9,3.0,0.0,12.5,10.2,0.0,0.0,0.0,.005,-8.1,0.0,-8.1,0.0,,ruperra01
388,Jared McCain,21,PHI,SG,3,0,31,-7.7,.000,.222,.000,0.0,7.2,3.6,14.8,1.5,0.0,10.0,13.4,-0.2,0.0,-0.2,-0.237,-14.1,-2.1,-16.2,-0.1,,mccaija01
389,Charles Bassey,25,MEM,C,2,0,31,12.6,.376,.000,.375,23.6,27.9,25.7,9.0,1.5,3.0,9.7,13.8,0.0,0.0,0.0,.066,-3.6,-1.4,-5.0,0.0,,bassech01
390,Jase Richardson,20,ORL,SG,7,0,30,-0.9,.255,.600,.400,0.0,3.6,1.8,24.9,0.0,0.0,33.8,12.3,-0.1,0.0,-0.1,-0.126,-6.2,-2.7,-8.9,-0.1,,richaja02
391,Aaron Holiday,29,HOU,PG,5,0,30,12.0,.697,.625,.375,0.0,10.8,5.7,25.9,0.0,3.3,30.0,18.3,0.0,0.0,0.1,.090,-1.0,-1.6,-2.6,0.0,,holidaa01
392,Jalen Green,23,PHO,SG,2,2,30,28.5,.615,.609,.217,7.4,7.6,7.5,27.1,3.2,0.0,7.4,37.9,0.1,0.0,0.1,.177,10.6,0.3,10.9,0.1,,greenja05
393,Joan Beringer,19,MIN,PF,7,0,29,13.1,.806,.000,.143,4.1,25.8,15.5,0.0,1.7,3.2,21.2,13.9,0.0,0.0,0.1,.101,-5.2,0.9,-4.3,0.0,,berinjo01
394,Yang Hansen,20,POR,C,5,0,29,1.8,.387,.333,.667,10.8,4.1,7.6,0.0,0.0,6.1,20.5,20.0,-0.1,0.0,-0.1,-0.118,-10.8,-3.4,-14.2,-0.1,,yangha01
395,Rasheer Fleming,21,PHO,PF,6,0,28,9.9,.417,.583,.000,12.0,8.2,10.1,10.0,1.7,3.4,0.0,17.9,0.0,0.0,0.0,.065,-4.1,-2.2,-6.4,0.0,,flemira01
396,GG Jackson II,21,MEM,PF,6,0,28,7.1,.351,.429,.500,3.7,7.7,5.7,5.3,5.0,0.0,0.0,25.3,-0.1,0.0,-0.1,-0.086,-6.6,-0.6,-7.2,0.0,,jacksgg01
397,Khaman Maluach,19,PHO,C,6,0,28,7.4,.646,.400,1.600,4.0,12.3,8.1,4.5,0.0,10.3,31.9,18.7,0.0,0.0,0.0,.008,-9.9,0.6,-9.3,-0.1,,maluakh01
398,Dario Šarić,31,SAC,C,3,0,28,5.1,.425,.400,.400,3.9,16.8,10.1,8.6,0.0,0.0,14.5,10.4,0.0,0.0,0.0,-0.036,-3.3,-2.2,-5.6,0.0,,saricda01
399,PJ Hall,23,MEM,C,7,0,27,18.8,.630,.333,.333,11.6,24.0,17.7,11.8,0.0,6.9,8.8,17.4,0.1,0.0,0.1,.148,1.4,-0.2,1.2,0.0,,hallpj01
400,Leonard Miller,22,MIN,SF,6,0,27,13.9,.678,.222,.333,4.4,23.8,14.6,5.4,1.8,0.0,22.5,21.1,0.0,0.0,0.0,.054,-4.8,-0.6,-5.4,0.0,,millele01
401,Caleb Love,24,POR,SG,3,0,26,8.4,.333,.600,.000,4.0,31.9,17.0,31.7,0.0,0.0,6.3,24.4,0.0,0.0,0.0,-0.045,-3.4,-3.3,-6.7,0.0,,loveca01
402,Jordan Miller,26,LAC,SF,1,0,26,33.1,.870,.700,.600,4.6,13.3,9.0,6.5,1.9,0.0,0.0,21.6,0.2,0.0,0.2,.347,14.4,-0.6,13.8,0.1,,millejo02
403,Nae'Qwan Tomlin,25,CLE,PF,3,0,25,24.6,.517,.455,.727,20.3,13.7,17.2,11.0,5.6,7.5,6.4,24.9,0.1,0.1,0.1,.251,-2.0,2.9,0.9,0.0,,tomlina01
404,Tyson Etienne,26,BRK,PG,4,0,23,-8.0,.188,.875,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,-0.1,0.0,-0.1,-0.258,-13.6,-6.8,-20.3,-0.1,,etienty01
405,DeAndre Jordan,37,NOP,C,2,1,23,19.1,.765,.000,.400,17.6,32.2,24.2,0.0,0.0,0.0,14.5,12.7,0.1,0.0,0.1,.123,2.1,-3.4,-1.2,0.0,,jordade01
406,Maxi Kleber,34,LAL,PF,2,0,23,14.0,.515,.667,.667,10.9,20.0,15.6,5.3,2.1,8.6,0.0,7.3,0.0,0.0,0.1,.141,0.8,1.3,2.2,0.0,,klebima01
407,Yanic Konan Niederhauser,22,LAC,C,5,0,22,36.0,.825,.000,1.000,16.3,15.7,16.0,18.0,0.0,4.6,8.0,25.3,0.1,0.0,0.2,.333,8.4,0.6,9.0,0.1,,konanya01
408,E.J. Liddell,25,BRK,PF,4,0,22,14.5,.581,.667,.333,4.7,33.5,17.9,0.0,0.0,0.0,0.0,19.7,0.0,0.0,0.0,.075,0.6,-4.1,-3.5,0.0,,liddeej01
409,Tolu Smith,25,DET,PF,2,0,22,36.3,.767,.000,.875,19.2,33.7,26.4,14.6,2.2,4.5,8.3,22.3,0.1,0.1,0.2,.411,9.8,3.8,13.6,0.1,,smithto05
410,Zeke Nnaji,25,DEN,PF,6,0,21,8.6,.661,.571,.429,5.7,4.9,5.3,12.8,0.0,0.0,19.4,20.8,0.0,0.0,0.0,.086,-6.7,-1.4,-8.1,0.0,,nnajize01
411,Gary Harris,31,MIL,SG,5,0,21,7.9,.250,.250,.000,5.3,5.2,5.2,16.5,6.8,0.0,20.0,10.2,0.0,0.0,0.0,.010,-6.6,4.4,-2.3,0.0,,harriga01
412,Eric Gordon,37,PHI,SG,3,0,21,8.4,.800,.800,.000,0.0,0.0,0.0,6.5,2.3,0.0,28.6,13.8,0.0,0.0,0.0,.025,-2.0,-0.6,-2.6,0.0,,gordoer01
413,Jamir Watkins,24,WAS,SG,3,0,21,9.5,.750,.250,.000,4.9,24.0,14.5,0.0,0.0,4.0,20.0,9.8,0.0,0.0,0.0,.039,-6.4,-2.3,-8.7,0.0,,watkija01
414,JD Davison,23,HOU,PG,4,0,20,17.7,.619,.750,.250,0.0,0.0,0.0,14.2,2.5,4.9,0.0,18.3,0.1,0.0,0.1,.193,2.8,0.8,3.5,0.0,,davisjd01
415,Keshad Johnson,24,MIA,SF,3,0,20,2.3,.318,.545,.000,0.0,24.1,12.9,0.0,4.5,0.0,8.3,24.6,-0.1,0.0,-0.1,-0.167,-12.2,-0.9,-13.1,-0.1,,johnske10
416,James Wiseman,24,IND,C,1,1,20,5.3,.667,.000,.000,18.5,0.0,10.1,0.0,0.0,4.6,50.0,12.0,0.0,0.0,0.0,-0.074,-9.3,-4.5,-13.8,-0.1,,wisemja01
417,Kelly Olynyk,34,SAS,C,3,0,19,20.9,1.000,.000,.000,19.0,11.7,15.2,36.4,0.0,0.0,25.0,8.9,0.1,0.0,0.1,.293,5.6,3.6,9.2,0.1,,olynyke01
418,Andre Jackson Jr.,24,MIL,SG,4,0,18,14.4,.000,.000,.000,6.2,6.0,6.1,30.4,5.3,5.0,0.0,2.4,0.0,0.0,0.1,.180,-0.5,6.3,5.9,0.0,,jacksan01
419,Bryce McGowens,23,NOP,SG,4,0,18,10.9,.521,.250,1.000,0.0,0.0,0.0,22.4,2.7,0.0,14.8,15.9,0.0,0.0,0.0,.031,-2.6,-0.4,-3.0,0.0,,mcgowbr01
420,Mark Sears,23,MIL,PG,3,0,18,15.6,.713,.714,1.143,0.0,0.0,0.0,7.4,0.0,0.0,16.0,29.9,0.0,0.0,0.0,.110,3.1,-3.5,-0.4,0.0,,searsma01
421,Johnny Juzang,24,MIN,SG,5,0,17,2.3,.381,.714,.286,7.0,12.6,9.9,7.5,0.0,0.0,11.3,22.3,0.0,0.0,0.0,-0.108,-7.7,-4.9,-12.6,0.0,,juzanjo01
422,Hunter Tyson,25,DEN,PF,5,0,17,-4.8,.000,.571,.000,7.1,54.7,32.7,0.0,2.8,0.0,0.0,17.4,-0.1,0.1,-0.1,-0.216,-15.8,-4.0,-19.9,-0.1,,tysonhu01
423,Jeff Green,39,HOU,PF,4,0,17,27.4,1.000,1.000,.000,7.0,6.4,6.7,0.0,0.0,5.7,0.0,14.6,0.1,0.0,0.1,.293,12.8,-0.2,12.6,0.1,,greenje02
424,Isaac Jones,25,SAC,PF,3,1,17,5.5,.521,.500,1.000,12.9,0.0,6.7,7.3,0.0,0.0,0.0,7.1,0.0,0.0,0.0,.060,-6.1,-2.3,-8.4,0.0,,jonesis01
425,Joe Ingles,38,MIN,SF,4,0,16,2.7,.000,1.000,.000,0.0,0.0,0.0,34.5,0.0,0.0,0.0,5.3,0.0,0.0,0.0,.012,-3.7,-0.3,-4.0,0.0,,inglejo01
426,Mason Plumlee,35,CHO,C,4,0,16,6.8,1.000,.000,.000,7.4,20.5,14.2,8.0,0.0,0.0,50.0,5.2,0.0,0.0,0.0,.030,-4.0,-0.5,-4.5,0.0,,plumlma01
427,Jahmyl Telfort,24,LAC,PF,3,0,16,-7.3,.133,1.000,2.000,0.0,14.4,7.3,7.6,0.0,0.0,21.0,13.2,-0.1,0.0,-0.1,-0.260,-13.5,-4.1,-17.6,-0.1,,telfoja01
428,Mohamed Diawara,20,NYK,SF,6,0,15,9.7,.717,.250,.500,0.0,7.9,3.7,9.7,0.0,0.0,17.0,16.1,0.0,0.0,0.0,.027,-2.3,-1.2,-3.4,0.0,,diawamo01
429,N'Faly Dante,24,ATL,C,4,0,15,12.6,.338,.000,.250,22.4,27.9,25.2,0.0,6.3,0.0,18.4,15.3,0.0,0.0,0.0,.065,-4.2,-1.0,-5.2,0.0,,nfalyda01
430,Ron Harper Jr.,25,BOS,SF,3,0,15,21.5,.571,.857,.000,7.0,14.6,10.7,29.6,0.0,6.7,0.0,19.8,0.1,0.0,0.1,.255,6.2,2.8,9.0,0.0,,harpero02
431,Pacome Dadiet,20,NYK,SG,5,0,14,8.7,.410,.250,.500,0.0,25.5,11.8,17.5,0.0,0.0,0.0,14.3,0.0,0.0,0.0,.074,-5.6,-0.4,-6.0,0.0,,dadiepa01
432,Daeqwon Plowden,27,SAC,SG,1,0,14,-0.1,.200,.600,.000,15.6,0.0,8.1,0.0,0.0,0.0,0.0,15.1,0.0,0.0,-0.1,-0.182,-6.7,-6.1,-12.8,0.0,,plowdda01
433,Anthony Gill,33,WAS,PF,5,0,13,19.5,.922,.250,.500,7.9,23.2,15.7,0.0,0.0,0.0,29.1,21.8,0.0,0.0,0.0,.074,1.2,-2.2,-0.9,0.0,,gillan01
434,Harrison Ingram,23,SAS,SF,3,0,11,20.7,.833,.333,.000,32.8,0.0,15.7,0.0,0.0,0.0,0.0,11.5,0.1,0.0,0.1,.278,7.2,-3.1,4.1,0.0,,ingraha01
435,David Jones García,24,SAS,SF,3,0,11,31.8,.541,.000,.429,21.9,10.1,15.7,70.2,0.0,0.0,0.0,32.0,0.1,0.0,0.1,.350,8.6,0.6,9.2,0.0,,jonesda06
436,T.J. McConnell,33,IND,PG,1,0,11,21.0,.500,.167,.000,0.0,10.0,4.6,37.5,0.0,0.0,0.0,43.8,0.0,0.0,0.0,-0.027,-3.5,-7.4,-10.9,0.0,,mccontj01
437,Jahmir Young,25,MIA,PG,2,0,10,-1.0,.333,.333,.000,0.0,9.7,5.1,23.9,0.0,0.0,25.0,16.4,0.0,0.0,0.0,-0.126,-11.7,-2.7,-14.4,0.0,,youngja05
438,Wendell Moore Jr.,24,DET,SG,1,0,10,18.2,1.000,.000,.000,0.0,0.0,0.0,12.6,4.7,9.8,0.0,4.1,0.0,0.0,0.0,.220,2.9,7.1,9.9,0.0,,moorewe01
439,Jacob Toppin,25,ATL,SF,3,0,9,18.4,.750,.000,.000,0.0,11.6,6.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,.158,-0.6,-0.7,-1.3,0.0,,toppija01
440,Kevin Porter Jr.,25,MIL,PG,1,1,9,45.5,.850,.600,.400,0.0,0.0,0.0,38.2,5.3,0.0,0.0,28.1,0.1,0.0,0.1,.569,15.4,4.2,19.6,0.1,,porteke02
441,Riley Minix,25,SAS,SF,3,0,8,45.9,.750,.500,.000,15.0,13.9,14.4,32.7,6.0,0.0,0.0,31.7,0.1,0.0,0.1,.436,17.6,6.8,24.4,0.1,,minixri01
442,Trey Jemison,26,NYK,C,1,0,8,6.1,,,,12.8,14.9,13.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.086,-0.8,-2.1,-2.9,0.0,,jemistr01
443,Doug McDermott,34,SAC,SF,1,0,8,15.7,1.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.1,0.0,0.0,0.0,-0.003,5.8,-1.9,3.9,0.0,,mcderdo01
444,Hunter Sallis,22,PHI,SG,3,0,7,0.0,1.000,.000,.000,0.0,15.9,7.9,19.6,0.0,0.0,66.7,17.8,0.0,0.0,0.0,-0.190,-10.9,-1.9,-12.8,0.0,,sallihu01
445,Chris Mañon,24,LAL,SG,2,0,7,-0.6,.000,1.000,.000,0.0,32.8,17.1,0.0,0.0,14.1,0.0,6.1,0.0,0.0,0.0,-0.060,-11.8,2.5,-9.2,0.0,,manonch01
446,Amari Williams,24,BOS,PF,2,0,7,21.6,.500,.000,.000,15.1,15.6,15.4,19.5,7.1,0.0,0.0,12.1,0.0,0.0,0.0,.260,1.4,5.6,7.0,0.0,,william01
447,Colby Jones,23,DET,SG,1,0,7,13.2,.333,.667,.000,0.0,60.5,30.2,38.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,.123,-3.3,5.4,2.1,0.0,,jonesco02
448,Thanasis Antetokounmpo,33,MIL,SF,2,0,6,15.2,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,29.7,0.0,14.3,0.0,0.0,0.0,.062,-2.5,6.2,3.6,0.0,,antetth01
449,Johni Broome,23,PHI,PF,2,0,6,22.2,.400,.200,.000,36.8,0.0,18.5,30.9,0.0,0.0,0.0,34.5,0.0,0.0,0.0,.072,2.2,-7.1,-4.9,0.0,,broomjo01
450,Christian Koloko,25,LAL,C,2,0,6,-0.3,,,,0.0,19.1,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.020,-6.5,-1.4,-8.0,0.0,,kolokch01
451,Danny Wolf,21,BRK,PF,2,0,6,21.0,.532,.000,2.000,0.0,40.9,18.8,42.6,0.0,0.0,0.0,13.2,0.0,0.0,0.0,.208,5.4,4.0,9.4,0.0,,wolfda01
452,Hunter Dickinson,25,NOP,C,1,0,5,-11.4,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,21.1,50.0,33.9,-0.1,0.0,-0.1,-0.556,-27.2,0.2,-27.0,0.0,,dickihu01
453,Sharife Cooper,24,WAS,PG,2,0,4,-11.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.3,0.0,0.0,0.0,-0.378,-14.0,-7.6,-21.6,0.0,,coopesh01
454,DaRon Holmes,23,DEN,PF,2,0,4,24.7,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,.223,10.4,1.0,11.4,0.0,,holmeda01
455,Koby Brea,23,PHO,SG,1,0,4,34.9,.694,.500,1.000,0.0,0.0,0.0,41.1,0.0,0.0,0.0,30.1,0.0,0.0,0.0,.462,6.4,-2.0,4.4,0.0,,breako01
456,Pete Nance,25,MIL,PF,1,0,4,86.4,1.000,.600,.000,0.0,27.1,13.8,0.0,0.0,0.0,0.0,53.8,0.1,0.0,0.1,1.494,51.1,7.7,58.8,0.1,,nancepe01
457,Myron Gardner,24,MIA,SF,1,0,3,39.1,1.500,1.000,.000,0.0,32.2,17.1,55.1,0.0,0.0,0.0,13.6,0.0,0.0,0.0,.679,16.0,13.7,29.7,0.0,,gardnmy01
458,Kyle Lowry,39,PHI,PG,1,0,3,63.3,1.500,1.000,.000,0.0,0.0,0.0,61.8,16.0,0.0,0.0,13.8,0.0,0.0,0.1,.875,27.1,22.1,49.3,0.0,,lowryky01
459,Miles Kelly,23,DAL,PG,1,0,2,-31.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21.0,0.0,0.0,0.0,-0.638,-25.9,-8.9,-34.9,0.0,,kellymi02
460,Orlando Robinson,25,ORL,C,1,0,2,-7.4,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.019,-17.4,-1.1,-18.5,0.0,,robinor01
