id,firstName,lastName,rating
5106755,Vincent,Brady II,78.3205173455896643
5105798,Malik,Reneau,78.27864638280225487
4702466,Andrej,Jakimovski,78.1488750817826563
4611413,Dontrez,Styles,78.13687222368696456
4432206,AJ,Hoggard,78.0891610935009626
5109019,Andrew,Rohde,77.86102371252724056
5177126,Ahmad,Henderson II,77.81864086356864924
4896365,Adama-Alpha,Bal,77.7953183582339079
5176497,Tyler,Harris,77.7269857134699561
4685673,Amani,Hansberry,77.5990112699534765
4896463,Kario,Oquendo,77.57385899155250883
4701837,Cam,Hayes,77.4447161054544749
4683777,D.J.,Wagner,77.38961566649503835
4433184,Deivon,Smith,77.3748468810546370
5176569,Vasean,Allette,77.3542806651789235
5105841,Felix,Okpara,77.325578062083175532
4592214,Jalen,Hill,77.0417285865280677
4433138,Nimari,Burnett,76.96407061429485396
4845358,Layden,Blocker,76.83523564639627247
5113534,Javon,Jackson,76.7417042230813205
4684799,Ven-Allen,Lubin,76.7115864845114937
4897194,Tyem,Freeman,76.65646470385209276
4712348,Fousseyni,Traore,76.6564075179548475
4701221,Nicholas,Jourdain,76.5857455054530774
5106453,Jordan,Mason,76.5751010916039481
4897055,Brandon,Johnson,76.46112927815309667
4702442,Matthew,Murrell,76.42356812637978224
4701839,Femi,Odukale,76.3134040064639285
4702288,Ty,Berry,76.27882932101018506
5238184,Samet,Yigitoglu,76.19812416677512733
4702049,Duke,Miles,76.1743574240700786
4684276,Aden,Holloway,76.1708963188416844
5241069,Elijah,Mahi,76.14662688602254097
4712838,Leland,Walker,76.1288901731600356
4701120,Phillip,Russell,76.05914115459698217
4703071,Kylen,Milton,76.05864217880931905
5239838,Matas,Vokietaitis,75.8370942003919855
4897551,Noah,Reynolds,75.6837798783476940
4684208,Brooks,Barnhizer,75.5172184996255800
4433155,Clifford,Omoruyi,75.4981255747576208
5060708,John,Mobley Jr.,75.4780653447079727
4711312,Chad,Venning,75.4082849383374049
5176283,Cam,Manyawu,75.29898196908446274
4702024,Javonte,Brown,75.26777825617055407
4701989,Jyare,Davis,75.1547230685691036
4707808,Tyler,Schmidt,75.13151735073372399
4897493,Denver,Jones,74.9507517170711732
5101845,Jayden,Quaintance,74.9233563529250339
4897474,Ben,Schwieger,74.9182314879659650
5106051,Ezra,Ausar,74.80391896290199885
4592841,Caleb,Stone-Carrawell,74.6628469750071947
4702966,Dusan,Neskovic,74.5864880103690777
5108104,Max,Jones,74.58634634119181347
4432926,Dishon,Jackson,74.4597727958958122
4703260,Drew,Thelwell,74.35562677882597688
5107269,Brayden,O'Connor,74.242547883799311835
5176153,Marcus,Hill,74.0029866725960391
4431875,Julian,Rishwain,73.9338637724056548
4895780,Mouhamed,Dioubate,73.90124890366760621
4713935,Sadaidriene,Hall,73.80604713725645846
4433183,Lamont,Butler,73.7796545881353954
5174599,Trey,Autry,73.74060375797070565
4701208,Moussa,Cisse,73.70744983930863167
4702481,Johnny,O'Neil,73.69545059657622445
4702655,Johnell,Davis,73.67164254713601127
4433177,Brandon,Stroud,73.6198739386917806
4432514,Jahlil,White,73.36629480497499617
4894465,Owen,Freeman,73.2922478290079512
4702289,Matthew,Nicholson,73.26089272101288671
4683934,Jahmai,Mashack,73.23100275029582704
4897417,Jonnivius,Smith,73.09420462441033044
5105974,Mike,Walz,73.09295100766116975
4894462,Jaylen,Crocker-Johnson,72.9426254420198097
5241230,Javan,Buchanan,72.85301271390790277
5105816,Tre,Holloman,72.79783534260472833
4896996,Raekwon,Horton,72.7888212289400215
5105823,Pharrel,Payne,72.3139870250579220
4685650,Christian,Jones,72.24600230989546787
5105494,Drake,Allen,72.21687245994194324
4702499,Andre,Screen,72.20804782351405078
5105821,Jaden,Henley,72.1318217582163848
4838721,Tyler,Nickel,71.94856444564441377
4897713,Jamarii,Thomas,71.93583936634711747
