gameId,gameDate,matchup,period,gameClockTime,eventNum,playerId,playerName,firstName,lastName,teamId,teamName,teamCity,teamAbbreviation,dunkScore,jumpSubscore,powerSubscore,styleSubscore,defensiveContestSubscore,maxBallHeight,ballSpeedThroughRim,playerVertical,hangTime,takeoffDistance,reverseDunk,dunk360,throughTheLegs,alleyOop,tipIn,selfOop,playerRotation,playerLateralSpeed,ballDistanceTraveled,ballReachBack,totalBallAcceleration,dunkingHand,jumpingFoot,passLength,catchingHand,catchDistance,lateralCatchDistance,passerId,passerName,passerFirstName,passerLastName,passReleasePoint,shooterId,shooterName,shooterFirstName,shooterLastName,shotReleasePoint,shotLength,defensiveContestLevel,possibleAttemptedCharge,videoAvailable
0012400058,10/16/2024 12:00:00 AM,BKN @ PHI,1,5:23,81,203083,Andre Drummond,Andre,Drummond,1610612755,76ers,Philadelphia,PHI,25.6,31.3,11.4,0.0,0.8,10.584,11.528,23.2,0.383,2.892,False,False,False,False,False,False,6.549,2.321,2.047,0.0,0.027,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.871,False,True
0012400070,10/18/2024 12:00:00 AM,CLE @ CHI,2,2:29,320,1628386,Jarrett Allen,Jarrett,Allen,1610612739,Cavaliers,Cleveland,CLE,25.6,31.1,17.4,26.0,0.0,10.455,16.022,24.128,0.35,2.896,False,False,False,False,False,False,69.149,1.826,1.583,0.0,0.108,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400074,10/18/2024 12:00:00 AM,LAL @ GSW,4,1:42,661,1642366,Quinten Post,Quinten,Post,1610612744,Warriors,Golden State,GSW,25.6,13.3,42.9,48.9,0.0,10.386,15.335,18.692,0.3,1.472,False,False,False,False,False,False,31.436,1.898,1.61,0.597,0.129,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400041,10/13/2024 12:00:00 AM,POR @ SAC,2,11:34,170,201942,DeMar DeRozan,DeMar,DeRozan,1610612758,Kings,Sacramento,SAC,25.3,37.3,10.4,22.6,0.0,10.466,8.597,23.387,0.4,4.836,False,False,False,False,False,False,78.29,7.331,0.97,0.0,0.023,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400069,10/18/2024 12:00:00 AM,TOR @ BKN,3,10:16,372,1627732,Ben Simmons,Ben,Simmons,1610612751,Nets,Brooklyn,BKN,25.0,29.7,14.7,27.8,0.0,10.453,15.508,24.109,0.333,2.353,False,False,False,False,False,False,36.279,3.128,1.858,0.0,0.039,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400073,10/18/2024 12:00:00 AM,UTA @ POR,1,10:39,27,1631117,Walker Kessler,Walker,Kessler,1610612762,Jazz,Utah,UTA,24.9,22.7,15.8,25.8,8.5,10.444,17.263,20.886,0.283,3.94,False,False,False,False,False,False,50.84,6.317,1.557,0.0,0.002,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,9.294,False,True
0012400046,10/14/2024 12:00:00 AM,PHI @ ATL,4,7:32,590,1627824,Guerschon Yabusele,Guerschon,Yabusele,1610612755,76ers,Philadelphia,PHI,24.9,30.1,13.4,0.0,0.0,10.507,11.346,21.372,0.367,4.591,False,False,False,False,False,False,64.15,6.653,0.902,0.0,0.096,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,5.279,False,True
0012400042,10/13/2024 12:00:00 AM,TOR @ BOS,2,10:50,185,1642367,Jonathan Mogbo,Jonathan,Mogbo,1610612761,Raptors,Toronto,TOR,24.8,32.0,15.6,23.9,0.0,10.532,16.362,21.464,0.35,4.987,False,False,False,False,False,False,23.613,8.746,1.233,0.0,0.037,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400055,10/15/2024 12:00:00 AM,SAC @ UTA,1,5:18,87,1627734,Domantas Sabonis,Domantas,Sabonis,1610612758,Kings,Sacramento,SAC,24.8,29.1,12.6,0.0,0.0,10.424,12.08,20.933,0.4,4.552,False,False,False,False,False,False,40.554,6.156,2.122,0.0,0.058,both,right,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400018,10/8/2024 12:00:00 AM,IND @ ATL,2,6:01,266,203991,Clint Capela,Clint,Capela,1610612737,Hawks,Atlanta,ATL,24.7,20.7,9.3,25.8,0.0,10.496,16.231,21.616,0.3,1.834,False,False,False,False,False,False,6.239,1.063,1.564,0.0,0.0,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,14.076,False,True
0012400027,10/10/2024 12:00:00 AM,CHA @ MEM,2,10:30,195,1641744,Zach Edey,Zach,Edey,1610612763,Grizzlies,Memphis,MEM,24.7,29.3,20.4,23.2,0.0,10.674,17.787,23.066,0.266,2.864,False,False,False,False,False,False,24.464,2.326,1.106,0.0,0.128,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400071,10/18/2024 12:00:00 AM,MIA @ MEM,3,1:26,508,1642352,Keshad Johnson,Keshad,Johnson,1610612748,Heat,Miami,MIA,24.5,32.2,11.9,25.2,0.0,10.384,11.395,24.354,0.417,0.819,False,False,False,False,False,False,13.871,1.384,1.464,0.0,0.047,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400073,10/18/2024 12:00:00 AM,UTA @ POR,2,11:27,200,1642270,Donovan Clingan,Donovan,Clingan,1610612757,Trail Blazers,Portland,POR,24.4,22.5,17.6,33.0,0.3,10.712,8.147,17.681,0.45,1.964,False,False,False,True,False,False,24.827,1.371,0.0,0.0,0.236,both,both,13.505,both,2.407,2.342,203924,Jerami Grant,Jerami,Grant,"338.958,2.676,110.034",0,,,,,0.0,0.312,False,True
0012400047,10/14/2024 12:00:00 AM,WAS @ BKN,4,7:59,572,1641730,Noah Clowney,Noah,Clowney,1610612751,Nets,Brooklyn,BKN,24.3,35.0,9.8,0.0,0.0,10.538,7.12,24.898,0.366,2.757,False,False,False,False,False,False,46.222,3.019,0.989,0.0,0.012,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400069,10/18/2024 12:00:00 AM,TOR @ BKN,3,10:48,363,1630567,Scottie Barnes,Scottie,Barnes,1610612761,Raptors,Toronto,TOR,24.2,32.2,14.0,22.9,0.0,10.641,12.031,22.775,0.35,3.732,False,False,False,False,False,False,8.247,4.746,1.026,0.0,0.104,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400074,10/18/2024 12:00:00 AM,LAL @ GSW,2,5:37,258,1631218,Trayce Jackson-Davis,Trayce,Jackson-Davis,1610612744,Warriors,Golden State,GSW,24.2,30.3,13.3,25.9,0.0,10.529,14.285,21.998,0.366,4.227,False,False,False,False,False,False,54.835,5.898,1.573,0.0,0.032,both,right,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400052,10/15/2024 12:00:00 AM,CHA @ NYK,3,10:41,371,1629684,Grant Williams,Grant,Williams,1610612766,Hornets,Charlotte,CHA,24.2,31.1,12.5,0.0,0.0,10.479,11.844,23.575,0.4,2.617,False,False,False,False,False,False,28.517,3.227,1.513,0.0,0.059,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400061,10/17/2024 12:00:00 AM,CHA @ IND,2,2:00,322,1630208,Nick Richards,Nick,Richards,1610612766,Hornets,Charlotte,CHA,24.2,24.8,25.4,0.0,0.1,10.491,18.414,18.745,0.35,4.894,False,False,False,False,False,False,54.884,6.146,1.223,0.0,0.236,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.072,False,True
0012400028,10/10/2024 12:00:00 AM,LAL @ MIL,1,8:06,36,1631108,Max Christie,Max,Christie,1610612747,Lakers,Los Angeles,LAL,24.1,34.5,10.7,22.2,0.0,10.437,9.55,25.689,0.367,2.67,False,False,False,False,False,False,18.719,4.872,0.88,0.0,0.026,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400042,10/13/2024 12:00:00 AM,TOR @ BOS,4,2:45,621,1642382,Branden Carlson,Branden,Carlson,1610612761,Raptors,Toronto,TOR,24.0,33.4,13.2,21.5,0.0,10.641,12.636,23.109,0.3,4.218,False,False,False,False,False,False,18.412,5.477,0.688,0.0,0.067,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400025,10/16/2024 12:00:00 AM,ATL @ MIA,3,3:09,486,1630249,Vít Krejčí,Vít,Krejčí,1610612737,Hawks,Atlanta,ATL,23.8,31.9,13.7,0.0,0.8,10.486,13.404,23.177,0.366,3.93,False,False,False,False,False,False,63.235,5.422,0.63,0.0,0.068,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.87,False,True
0012400011,10/7/2024 12:00:00 AM,NZB @ PHI,2,5:35,282,203083,Andre Drummond,Andre,Drummond,1610612755,76ers,Philadelphia,PHI,23.7,24.1,14.2,28.7,0.0,10.438,13.378,20.696,0.35,4.101,False,False,False,False,False,False,63.74,1.819,1.398,0.0,0.085,right,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,2.507,False,True
0012400041,10/13/2024 12:00:00 AM,POR @ SAC,2,10:44,179,1628368,De'Aaron Fox,De'Aaron,Fox,1610612758,Kings,Sacramento,SAC,23.4,33.4,10.1,22.2,0.0,10.443,3.801,24.512,0.433,2.414,False,False,False,False,False,False,14.287,2.273,0.883,0.0,0.032,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400045,10/14/2024 12:00:00 AM,MEM @ IND,4,5:49,619,1631222,Jake LaRavia,Jake,LaRavia,1610612763,Grizzlies,Memphis,MEM,23.4,30.1,13.3,0.0,0.0,10.368,12.91,24.537,0.334,1.901,False,False,False,False,False,False,12.369,3.699,1.239,0.0,0.065,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400010,10/7/2024 12:00:00 AM,ORL @ NOP,1,3:53,100,1628464,Daniel Theis,Daniel,Theis,1610612740,Pelicans,New Orleans,NOP,23.2,28.2,17.4,22.7,0.0,10.571,14.947,21.544,0.35,4.086,False,False,False,False,False,False,16.134,3.946,0.987,0.0,0.143,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,False
0012400055,10/15/2024 12:00:00 AM,SAC @ UTA,1,9:49,27,1627734,Domantas Sabonis,Domantas,Sabonis,1610612758,Kings,Sacramento,SAC,23.2,28.8,12.1,0.0,0.0,10.519,10.155,21.446,0.35,4.385,False,False,False,False,False,False,43.971,7.599,1.531,0.0,0.067,both,right,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400014,10/7/2024 12:00:00 AM,HOU @ UTA,3,8:11,406,1628374,Lauri Markkanen,Lauri,Markkanen,1610612762,Jazz,Utah,UTA,23.1,33.7,9.9,21.0,0.0,10.439,8.338,24.14,0.317,4.368,False,False,False,False,False,False,33.491,6.997,0.563,0.0,0.007,both,right,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400041,10/13/2024 12:00:00 AM,POR @ SAC,1,8:27,43,1629028,Deandre Ayton,Deandre,Ayton,1610612757,Trail Blazers,Portland,POR,23.1,21.6,26.0,24.2,0.0,10.525,18.114,20.466,0.383,2.445,False,False,False,False,False,False,72.789,0.734,1.292,0.0,0.264,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400028,10/10/2024 12:00:00 AM,LAL @ MIL,2,30.6,309,203507,Giannis Antetokounmpo,Giannis,Antetokounmpo,1610612749,Bucks,Milwaukee,MIL,23.1,23.7,19.8,26.3,0.0,10.46,19.089,22.811,0.3,2.212,False,False,False,False,False,False,27.34,2.24,1.633,0.0,0.049,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400041,10/13/2024 12:00:00 AM,POR @ SAC,4,1:08,687,203458,Alex Len,Alex,Len,1610612758,Kings,Sacramento,SAC,23.0,23.9,21.4,28.5,0.0,10.595,12.101,20.819,0.267,3.854,False,False,False,False,False,False,8.965,4.197,1.192,0.236,0.161,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400014,10/7/2024 12:00:00 AM,HOU @ UTA,2,2:37,324,1631117,Walker Kessler,Walker,Kessler,1610612762,Jazz,Utah,UTA,23.0,21.4,26.0,24.3,0.0,10.48,17.932,22.335,0.267,1.036,False,False,False,False,False,False,36.616,1.864,1.305,0.0,0.271,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400020,10/9/2024 12:00:00 AM,WAS @ NYK,4,2:17,646,1641774,Tristan Vukcevic,Tristan,Vukcevic,1610612764,Wizards,Washington,WAS,22.9,14.4,30.8,37.4,0.0,10.415,18.453,19.503,0.283,1.749,False,False,False,False,False,False,27.991,2.703,1.819,0.359,0.079,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400031,10/11/2024 12:00:00 AM,TOR @ WAS,3,9:38,418,1630567,Scottie Barnes,Scottie,Barnes,1610612761,Raptors,Toronto,TOR,22.9,29.2,11.1,25.2,0.0,10.517,10.917,24.277,0.333,1.487,False,False,False,False,False,False,6.744,1.066,1.466,0.0,0.023,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400042,10/13/2024 12:00:00 AM,TOR @ BOS,4,8:38,562,1642367,Jonathan Mogbo,Jonathan,Mogbo,1610612761,Raptors,Toronto,TOR,22.8,30.1,10.1,24.4,0.0,10.466,7.12,23.019,0.45,2.555,False,False,False,False,False,False,35.739,1.083,1.326,0.0,0.02,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400065,10/17/2024 12:00:00 AM,LAL @ PHX,2,3:38,289,203994,Jusuf Nurkić,Jusuf,Nurkić,1610612756,Suns,Phoenix,PHX,22.8,12.8,37.6,0.0,0.0,10.481,17.558,17.719,0.283,2.525,False,False,False,False,False,False,24.801,2.733,1.431,0.316,0.351,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400061,10/17/2024 12:00:00 AM,CHA @ IND,1,9:57,34,1626167,Myles Turner,Myles,Turner,1610612754,Pacers,Indiana,IND,22.5,29.7,13.4,0.0,0.0,10.626,13.049,22.458,0.3,3.806,False,False,False,False,False,False,17.162,3.78,0.736,0.0,0.067,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400058,10/16/2024 12:00:00 AM,BKN @ PHI,3,9:14,387,1627827,Dorian Finney-Smith,Dorian,Finney-Smith,1610612751,Nets,Brooklyn,BKN,22.3,31.6,10.5,0.0,0.0,10.499,7.398,22.029,0.35,4.66,False,False,False,False,False,False,9.035,6.917,0.47,0.0,0.033,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400070,10/18/2024 12:00:00 AM,CLE @ CHI,3,44.1,524,1630188,Jalen Smith,Jalen,Smith,1610612741,Bulls,Chicago,CHI,22.2,27.7,16.2,21.2,0.0,10.396,14.577,21.184,0.283,4.878,False,False,False,False,False,False,25.32,6.177,0.629,0.0,0.117,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400065,10/17/2024 12:00:00 AM,LAL @ PHX,4,8:33,557,203076,Anthony Davis,Anthony,Davis,1610612747,Lakers,Los Angeles,LAL,21.9,24.9,10.9,0.0,0.0,10.527,9.664,21.327,0.384,2.884,False,False,False,False,False,False,24.326,3.315,1.281,0.0,0.031,right,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400028,10/10/2024 12:00:00 AM,LAL @ MIL,2,9:46,184,203507,Giannis Antetokounmpo,Giannis,Antetokounmpo,1610612749,Bucks,Milwaukee,MIL,21.9,23.8,10.2,21.1,0.0,10.472,7.848,20.59,0.316,4.242,False,False,False,False,False,False,26.119,4.297,0.573,0.0,0.021,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,7.345,False,True
0012400014,10/7/2024 12:00:00 AM,HOU @ UTA,2,6:47,241,1630578,Alperen Sengun,Alperen,Sengun,1610612745,Rockets,Houston,HOU,21.8,12.4,10.7,39.5,0.0,10.34,8.753,18.788,0.283,1.633,False,False,False,True,False,False,14.166,2.338,0.934,0.0,0.033,both,both,23.57,both,1.992,1.599,1627832,Fred VanVleet,Fred,VanVleet,"-243.762,117.595,86.008",0,,,,,0.0,6.228,False,True
0012400045,10/14/2024 12:00:00 AM,MEM @ IND,1,38.6,149,1641744,Zach Edey,Zach,Edey,1610612763,Grizzlies,Memphis,MEM,21.7,27.2,12.0,0.0,0.0,10.476,12.086,23.752,0.266,2.248,False,False,False,False,False,False,8.272,2.606,1.14,0.0,0.039,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400025,10/16/2024 12:00:00 AM,ATL @ MIA,4,8:02,589,1631223,David Roddy,David,Roddy,1610612737,Hawks,Atlanta,ATL,21.6,27.1,13.3,0.0,0.0,10.418,12.925,22.442,0.317,3.84,False,False,False,False,False,False,72.142,7.149,0.933,0.0,0.066,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400052,10/15/2024 12:00:00 AM,CHA @ NYK,2,29.9,332,1630574,Ariel Hukporti,Ariel,Hukporti,1610612752,Knicks,New York,NYK,21.2,22.3,15.9,0.0,0.1,10.56,14.726,20.8,0.3,3.331,False,False,False,False,False,False,6.849,6.301,1.459,0.0,0.105,both,right,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.164,False,True
0012400027,10/10/2024 12:00:00 AM,CHA @ MEM,1,10:15,27,1641744,Zach Edey,Zach,Edey,1610612763,Grizzlies,Memphis,MEM,21.1,18.6,20.4,23.6,0.0,10.576,16.575,19.745,0.267,3.015,False,False,False,False,False,False,65.078,4.018,1.18,0.0,0.175,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,2.387,False,True
0012400036,10/12/2024 12:00:00 AM,PHI @ BOS,4,10:02,506,1642499,Max Fiedler,Max,Fiedler,1610612755,76ers,Philadelphia,PHI,20.8,17.8,15.9,30.0,0.0,10.475,13.971,18.442,0.367,3.345,False,False,False,False,False,False,16.318,3.613,1.614,0.0,0.122,right,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400031,10/11/2024 12:00:00 AM,TOR @ WAS,4,1:57,736,1641774,Tristan Vukcevic,Tristan,Vukcevic,1610612764,Wizards,Washington,WAS,20.7,14.4,11.2,28.3,0.0,10.481,10.578,15.222,0.4,3.149,False,False,False,False,False,False,67.121,2.503,1.335,0.0,0.033,right,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,7.715,False,True
0012400048,10/14/2024 12:00:00 AM,CHI @ MIL,2,30.1,334,203507,Giannis Antetokounmpo,Giannis,Antetokounmpo,1610612749,Bucks,Milwaukee,MIL,20.6,23.1,10.1,0.0,0.0,10.588,9.517,21.556,0.316,1.745,False,False,False,False,False,False,33.248,0.712,1.75,0.0,0.004,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400002,10/4/2024 12:00:00 AM,NZB @ UTA,3,10:01,379,1631117,Walker Kessler,Walker,Kessler,1610612762,Jazz,Utah,UTA,20.5,17.6,11.9,33.8,0.0,10.677,3.856,17.088,0.35,2.092,False,False,False,False,True,False,5.733,1.498,0.122,0.0,0.093,both,both,0.0,both,1.892,1.89,0,,,,,1642262,Cody Williams,Cody,Williams,"498.69,22.585,120.404",1.892,0.0,False,True
0012400047,10/14/2024 12:00:00 AM,WAS @ BKN,1,5:19,83,1641730,Noah Clowney,Noah,Clowney,1610612751,Nets,Brooklyn,BKN,20.2,22.9,12.6,0.0,0.0,10.423,11.619,22.241,0.317,1.897,False,False,False,False,False,False,39.924,1.512,1.32,0.0,0.066,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400023,10/9/2024 12:00:00 AM,GSW @ SAC,1,5:08,82,1627734,Domantas Sabonis,Domantas,Sabonis,1610612758,Kings,Sacramento,SAC,19.9,17.9,16.2,27.0,0.0,10.523,14.039,19.081,0.366,2.368,False,False,False,False,False,False,37.228,0.311,1.088,0.0,0.131,left,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400071,10/18/2024 12:00:00 AM,MIA @ MEM,2,6:43,247,1641744,Zach Edey,Zach,Edey,1610612763,Grizzlies,Memphis,MEM,19.9,16.2,22.7,24.5,0.0,10.573,16.688,18.039,0.3,3.138,False,False,False,False,False,False,23.822,0.863,1.341,0.0,0.23,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400041,10/13/2024 12:00:00 AM,POR @ SAC,4,8:47,594,1642270,Donovan Clingan,Donovan,Clingan,1610612757,Trail Blazers,Portland,POR,19.7,10.4,26.3,40.2,0.0,10.429,9.142,14.259,0.333,3.159,False,False,False,False,False,False,2.015,2.333,1.592,0.442,0.019,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400067,10/18/2024 12:00:00 AM,PHI @ ORL,4,9:35,537,1629048,Goga Bitadze,Goga,Bitadze,1610612753,Magic,Orlando,ORL,19.6,17.3,13.9,29.3,1.2,10.383,11.311,20.595,0.284,1.733,False,False,False,False,False,False,10.989,1.938,1.761,0.139,0.031,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,1.315,False,True
0012400021,10/9/2024 12:00:00 AM,HOU @ OKC,2,7:13,259,1630578,Alperen Sengun,Alperen,Sengun,1610612745,Rockets,Houston,HOU,19.2,20.4,10.2,26.2,0.0,10.522,8.112,18.198,0.417,3.443,False,False,False,False,False,False,91.491,5.245,0.901,0.0,0.021,left,right,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400026,10/10/2024 12:00:00 AM,UTA @ DAL,2,1:22,307,1628374,Lauri Markkanen,Lauri,Markkanen,1610612762,Jazz,Utah,UTA,18.8,22.2,11.0,22.4,0.0,10.395,11.125,18.419,0.316,4.909,False,False,False,False,False,False,12.095,7.999,0.928,0.0,0.018,both,right,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400034,10/11/2024 12:00:00 AM,DET @ PHX,3,4:09,430,1629626,Bol Bol,Bol,Bol,1610612756,Suns,Phoenix,PHX,18.8,19.3,16.0,22.4,0.0,10.573,14.723,19.864,0.234,3.373,False,False,False,False,False,False,11.033,4.858,0.933,0.0,0.107,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400031,10/11/2024 12:00:00 AM,TOR @ WAS,3,11:40,392,1630567,Scottie Barnes,Scottie,Barnes,1610612761,Raptors,Toronto,TOR,18.8,19.6,14.9,22.6,0.0,10.449,12.964,21.218,0.266,2.903,False,False,False,False,False,False,45.433,8.152,0.969,0.0,0.116,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400041,10/13/2024 12:00:00 AM,POR @ SAC,2,9:31,200,1642270,Donovan Clingan,Donovan,Clingan,1610612757,Trail Blazers,Portland,POR,18.7,13.9,14.2,25.9,0.0,10.483,13.082,17.374,0.35,2.478,False,False,False,False,False,False,28.74,3.239,1.57,0.0,0.09,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,3.517,False,True
0012400006,10/6/2024 12:00:00 AM,NYK @ CHA,1,2:04,129,201959,Taj Gibson,Taj,Gibson,1610612766,Hornets,Charlotte,CHA,18.7,20.4,11.8,23.8,0.0,10.458,11.422,19.999,0.334,3.64,False,False,False,False,False,False,17.306,4.606,1.211,0.0,0.041,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400045,10/14/2024 12:00:00 AM,MEM @ IND,3,1:45,498,1641744,Zach Edey,Zach,Edey,1610612763,Grizzlies,Memphis,MEM,18.6,11.6,11.6,0.0,0.0,10.455,10.969,17.242,0.266,2.572,False,False,False,False,False,False,30.411,1.365,1.035,0.0,0.042,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,11.252,False,True
0012400002,10/4/2024 12:00:00 AM,NZB @ UTA,2,2:18,326,1631117,Walker Kessler,Walker,Kessler,1610612762,Jazz,Utah,UTA,18.5,15.5,17.3,25.3,0.0,10.438,17.595,18.513,0.25,3.651,False,False,False,False,False,False,30.931,6.267,1.478,0.0,0.039,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400055,10/15/2024 12:00:00 AM,SAC @ UTA,3,9:34,385,1631117,Walker Kessler,Walker,Kessler,1610612762,Jazz,Utah,UTA,17.8,14.0,9.7,0.0,0.0,10.397,5.698,17.984,0.35,2.319,False,False,False,True,False,False,39.633,2.443,0.202,0.0,0.013,both,both,8.624,both,1.972,1.893,1629012,Collin Sexton,Collin,Sexton,"409.313,48,105.597",0,,,,,0.0,0.0,False,True
0012400040,10/13/2024 12:00:00 AM,MIN @ NYK,3,1:37,490,1626157,Karl-Anthony Towns,Karl-Anthony,Towns,1610612752,Knicks,New York,NYK,17.7,15.0,13.7,24.5,0.0,10.462,13.52,18.219,0.333,2.886,False,False,False,False,False,False,8.658,2.064,1.343,0.0,0.066,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,1.35,False,True
0012400045,10/14/2024 12:00:00 AM,MEM @ IND,3,6:29,415,1641744,Zach Edey,Zach,Edey,1610612763,Grizzlies,Memphis,MEM,17.1,15.4,11.8,0.0,0.0,10.521,12.275,18.734,0.267,2.825,False,False,False,False,False,False,17.26,4.581,1.504,0.0,0.027,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400043,10/13/2024 12:00:00 AM,PHX @ DEN,2,6:04,244,203999,Nikola Jokić,Nikola,Jokić,1610612743,Nuggets,Denver,DEN,17.0,12.6,9.9,30.1,0.0,10.377,5.167,14.049,0.45,2.015,False,False,False,False,False,False,74.738,4.508,1.632,0.0,0.021,right,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400028,10/10/2024 12:00:00 AM,LAL @ MIL,1,11:03,13,203507,Giannis Antetokounmpo,Giannis,Antetokounmpo,1610612749,Bucks,Milwaukee,MIL,16.9,18.5,10.3,22.0,0.0,10.357,9.793,20.581,0.25,3.503,False,False,False,False,False,False,40.655,7.79,0.839,0.0,0.01,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400024,10/10/2024 12:00:00 AM,IND @ CLE,4,11:02,513,1630164,James Wiseman,James,Wiseman,1610612754,Pacers,Indiana,IND,16.4,16.4,13.5,21.1,0.0,10.594,12.871,18.221,0.283,2.968,False,False,False,False,False,False,46.937,2.545,0.575,0.0,0.073,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400037,10/12/2024 12:00:00 AM,MEM @ CHI,1,46.1,191,1641744,Zach Edey,Zach,Edey,1610612763,Grizzlies,Memphis,MEM,16.2,15.7,11.6,22.7,0.0,10.522,11.774,19.708,0.25,1.608,False,False,False,False,False,False,55.677,2.924,0.986,0.0,0.031,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400067,10/18/2024 12:00:00 AM,PHI @ ORL,4,8:57,541,1629048,Goga Bitadze,Goga,Bitadze,1610612753,Magic,Orlando,ORL,16.0,14.3,13.7,22.4,0.0,10.474,11.353,18.733,0.266,2.508,False,False,False,False,False,False,62.961,5.694,0.927,0.0,0.104,both,right,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
