Season,Player,NBA_ID,D-LEBRON,D_LEBRON_Rank,LEBRON,LEBRON_Rank,Minutes,O-LEBRON,O_LEBRON_Rank,player_name,year
2009-10,leandro barbosa,2571,-1.18,368.5,-0.86,227.0,786.0,0.32,110.5,leandro barbosa,2010
2009-10,lebron james,2544,1.53,40.0,8.84,1.0,2966.0,7.31,1.0,lebron james,2010
2009-10,leon powe,200796,-0.43,262.5,-1.66,345.5,236.0,-1.24,311.5,leon powe,2010
2009-10,lester hudson,201991,-0.53,279.0,-0.84,223.5,131.0,-0.32,181.5,lester hudson,2010
2009-10,lindsey hunter,283,-0.71,308.5,-1.28,292.5,122.0,-0.57,218.0,lindsey hunter,2010
2009-10,lou amundson,200811,1.65,33.0,-0.21,154.0,1168.0,-1.86,372.5,lou amundson,2010
2009-10,lou williams,101150,-1.14,366.0,0.67,89.0,1912.0,1.81,26.0,lou williams,2010
2009-10,luc mbah a moute,201601,1.92,26.0,-0.25,156.0,1866.0,-2.17,392.0,luc mbah a moute,2010
2009-10,luis scola,2449,0.08,168.5,-0.23,155.0,2671.0,-0.31,178.5,luis scola,2010
2009-10,luke ridnour,2557,-0.89,335.0,-0.15,142.5,1759.0,0.74,79.0,luke ridnour,2010
2009-10,luke walton,2575,-1.4,389.5,-2.15,379.5,272.0,-0.75,242.5,luke walton,2010
2009-10,luol deng,2736,0.71,78.0,1.1,59.5,2651.0,0.39,107.5,luol deng,2010
2009-10,luther head,101129,-0.8,323.0,-1.73,353.0,813.0,-0.93,277.0,luther head,2010
2009-10,malik allen,2124,-1.9,415.0,-5.07,427.0,456.0,-3.17,424.0,malik allen,2010
2009-10,malik hairston,201612,-0.27,234.0,-1.5,322.5,317.0,-1.22,309.0,malik hairston,2010
2009-10,manu ginobili,1938,-0.43,262.5,3.22,14.0,2150.0,3.64,6.0,manu ginobili,2010
2009-10,marc gasol,201188,1.54,39.0,2.72,25.0,2469.0,1.18,54.0,marc gasol,2010
2009-10,marcin gortat,101162,2.06,20.0,0.45,101.0,1088.0,-1.61,353.5,marcin gortat,2010
2009-10,marco belinelli,201158,-0.96,342.5,-0.27,158.5,1121.0,0.7,82.0,marco belinelli,2010
2009-10,marcus banks,2556,-0.08,202.0,-0.77,215.0,244.0,-0.68,236.0,marcus banks,2010
2009-10,marcus haislip,2409,-0.24,229.5,-1.0,244.5,44.0,-0.76,244.5,marcus haislip,2010
2009-10,marcus landry,202068,-0.48,268.5,-1.43,310.0,111.0,-0.95,279.0,marcus landry,2010
2009-10,marcus thornton,201977,-1.57,397.0,-0.31,166.0,1872.0,1.26,45.5,marcus thornton,2010
2009-10,marcus williams,200766,-1.17,367.0,-1.47,318.0,872.0,-0.29,173.5,marcus williams,2010
2009-10,mardy collins,200776,-0.16,216.0,-2.87,409.0,470.0,-2.71,413.5,mardy collins,2010
2009-10,mario chalmers,201596,0.57,97.5,-0.42,177.0,1807.0,-0.99,283.5,mario chalmers,2010
2009-10,mario west,201238,-0.31,238.5,-1.81,357.5,142.0,-1.5,339.5,mario west,2010
2009-10,marquis daniels,2605,-1.07,355.0,-2.58,398.5,937.0,-1.51,341.0,marquis daniels,2010
2009-10,marreese speights,201578,-1.25,373.0,-1.17,275.0,1016.0,0.08,132.5,marreese speights,2010
2009-10,martell webster,101110,0.57,97.5,1.44,51.0,2005.0,0.87,71.0,martell webster,2010
2009-10,marvin williams,101107,0.73,76.5,0.06,123.5,2468.0,-0.67,234.0,marvin williams,2010
2009-10,matt barnes,2440,1.0,56.0,1.45,48.5,2097.0,0.45,101.0,matt barnes,2010
2009-10,matt bonner,2588,0.32,131.5,1.97,34.5,1161.0,1.65,33.0,matt bonner,2010
2009-10,matt carroll,2679,-0.87,333.0,-1.67,347.0,121.0,-0.8,251.5,matt carroll,2010
2009-10,maurice evans,2230,-1.12,360.5,-1.6,338.5,1317.0,-0.48,203.0,maurice evans,2010
2009-10,mehmet okur,2246,0.89,66.0,0.97,65.0,2149.0,0.08,132.5,mehmet okur,2010
2009-10,metta world peace,1897,1.2,51.0,1.1,59.5,2605.0,-0.1,149.5,metta world peace,2010
2009-10,michael beasley,201563,0.0,182.5,-0.99,242.0,2328.0,-0.99,283.5,michael beasley,2010
2009-10,michael finley,714,-1.58,399.5,-2.61,400.0,709.0,-1.02,288.5,michael finley,2010
2009-10,michael redd,2072,-0.53,279.0,-1.03,249.0,492.0,-0.5,208.0,michael redd,2010
2009-10,mickael pietrus,2554,0.33,130.0,-0.49,191.0,1687.0,-0.82,258.0,mickael pietrus,2010
2009-10,mike bibby,1710,0.02,177.5,0.83,78.0,2195.0,0.81,73.5,mike bibby,2010
2009-10,mike conley,201144,-0.39,253.5,0.2,113.0,2568.0,0.59,88.0,mike conley,2010
2009-10,mike dunleavy,2399,-1.05,352.0,-0.42,177.0,1486.0,0.62,86.0,mike dunleavy,2010
2009-10,mike harris,200839,-0.04,189.5,-1.06,253.0,96.0,-1.02,288.5,mike harris,2010
2009-10,mike james,2229,0.07,170.5,-0.04,135.0,46.0,-0.1,149.5,mike james,2010
2009-10,mike miller,2034,-1.3,380.0,-0.78,217.0,1805.0,0.53,94.5,mike miller,2010
2009-10,mike wilks,2366,-1.03,349.5,-1.75,355.5,59.0,-0.72,240.5,mike wilks,2010
2009-10,mikki moore,1630,0.13,159.5,-2.28,387.0,406.0,-2.41,404.0,mikki moore,2010
2009-10,mo williams,2590,-0.26,231.0,0.04,126.5,2359.0,0.3,112.0,mo williams,2010
2009-10,monta ellis,101145,-1.25,373.0,-1.91,365.0,2647.0,-0.66,232.0,monta ellis,2010
2009-10,morris peterson,2050,-0.68,305.5,-1.66,345.5,973.0,-0.98,282.0,morris peterson,2010
2009-10,nate robinson,101126,-1.58,399.5,-0.19,152.5,1116.0,1.39,39.5,nate robinson,2010
2009-10,nathan jawai,201605,-0.07,198.5,-1.6,338.5,412.0,-1.53,344.0,nathan jawai,2010
2009-10,nazr mohammed,1737,0.66,81.5,0.57,92.5,984.0,-0.1,149.5,nazr mohammed,2010
2009-10,nenad krstic,2420,0.37,125.0,-1.2,281.5,1741.0,-1.57,346.5,nenad krstic,2010
2009-10,nene,2403,1.66,31.0,3.07,16.0,2755.0,1.41,38.0,nene,2010
2009-10,nick collison,2555,1.64,35.0,0.78,81.0,1557.0,-0.85,265.5,nick collison,2010
2009-10,nick young,201156,-1.12,360.5,-1.62,343.0,1421.0,-0.51,210.5,nick young,2010
2009-10,nicolas batum,201587,-0.18,217.0,0.89,74.0,918.0,1.08,57.0,nicolas batum,2010
2009-10,o.j. mayo,201564,-1.94,416.0,-1.46,316.0,3113.0,0.47,99.5,o.j. mayo,2010
2009-10,oleksiy pecherov,200762,0.73,76.5,-0.02,133.0,447.0,-0.75,242.5,oleksiy pecherov,2010
2009-10,oliver lafayette,201802,-0.86,331.5,-1.3,298.5,22.0,-0.44,198.0,oliver lafayette,2010
2009-10,omri casspi,201956,-0.41,259.0,-0.18,150.0,1931.0,0.23,116.5,omri casspi,2010
2009-10,othello hunter,201629,-0.86,331.5,-1.74,354.0,33.0,-0.88,271.5,othello hunter,2010
2009-10,othyus jeffers,201785,-0.97,345.5,-1.52,326.0,73.0,-0.55,216.0,othyus jeffers,2010
2009-10,patrick o'bryant,200753,-0.03,186.5,-0.67,203.0,51.0,-0.64,228.5,patrick o'bryant,2010
2009-10,patty mills,201988,-0.85,328.5,-1.11,265.5,38.0,-0.26,168.0,patty mills,2010
2009-10,pau gasol,2200,0.96,61.5,3.5,9.0,2403.0,2.53,16.5,pau gasol,2010
2009-10,paul davis,200781,0.0,182.5,0.05,125.0,8.0,0.05,135.5,paul davis,2010
2009-10,paul millsap,200794,2.11,18.0,2.79,22.0,2277.0,0.68,83.0,paul millsap,2010
2009-10,paul pierce,1718,0.13,159.5,0.88,75.0,2411.0,0.75,77.5,paul pierce,2010
2009-10,peja stojakovic,978,-0.29,237.0,-0.51,192.5,1947.0,-0.21,163.5,peja stojakovic,2010
2009-10,pops mensah-bonsu,200822,0.03,174.0,-1.33,302.5,120.0,-1.36,326.0,pops mensah-bonsu,2010
2009-10,primoz brezec,2056,-0.12,211.0,-0.79,218.0,95.0,-0.66,232.0,primoz brezec,2010
2009-10,quentin richardson,2047,0.62,87.5,0.93,70.0,2082.0,0.32,110.5,quentin richardson,2010
2009-10,rafer alston,1747,0.44,113.5,-1.58,333.5,1420.0,-2.02,380.5,rafer alston,2010
2009-10,raja bell,1952,-0.08,202.0,-0.28,160.5,181.0,-0.2,160.5,raja bell,2010
2009-10,rajon rondo,200765,0.96,61.5,2.73,24.0,2963.0,1.77,28.5,rajon rondo,2010
2009-10,ramon sessions,201196,-0.55,283.5,-0.88,230.0,1732.0,-0.33,183.0,ramon sessions,2010
2009-10,randolph morris,201043,-0.46,266.0,-2.19,383.0,124.0,-1.73,364.0,randolph morris,2010
2009-10,randy foye,200751,-1.38,385.5,-2.42,391.0,1667.0,-1.04,293.0,randy foye,2010
2009-10,rashard lewis,1740,0.28,138.5,0.5,97.5,2369.0,0.22,118.5,rashard lewis,2010
2009-10,rasheed wallace,739,1.98,23.5,0.87,76.0,1780.0,-1.11,297.0,rasheed wallace,2010
2009-10,rasho nesterovic,1725,-0.67,303.5,-1.87,363.5,413.0,-1.2,307.0,rasho nesterovic,2010
2009-10,rasual butler,2446,-0.85,328.5,-2.23,386.0,2702.0,-1.38,328.5,rasual butler,2010
2009-10,ray allen,951,-0.01,184.0,1.76,44.0,2819.0,1.77,28.5,ray allen,2010
2009-10,raymond felton,101109,0.68,80.0,0.83,78.0,2643.0,0.15,127.0,raymond felton,2010
2009-10,reggie evans,2501,1.58,37.0,-0.03,134.0,311.0,-1.61,353.5,reggie evans,2010
2009-10,reggie williams,202130,-1.7,408.0,-1.49,319.5,781.0,0.2,121.0,reggie williams,2010
2009-10,renaldo balkman,200764,-0.53,279.0,-1.55,328.5,91.0,-1.02,288.5,renaldo balkman,2010
2009-10,richard hamilton,1888,-1.79,411.0,-0.77,215.0,1552.0,1.01,64.5,richard hamilton,2010
2009-10,richard jefferson,2210,0.97,59.5,1.97,34.5,2520.0,1.0,66.0,richard jefferson,2010
2009-10,ricky davis,1729,-1.31,381.0,-2.86,408.0,499.0,-1.55,345.0,ricky davis,2010
2009-10,robin lopez,201577,0.57,97.5,0.74,83.0,986.0,0.18,123.5,robin lopez,2010
2009-10,rodney carney,200760,-0.32,241.0,-1.0,244.5,857.0,-0.68,236.0,rodney carney,2010
2009-10,rodney stuckey,201155,0.31,134.5,0.7,86.5,2499.0,0.4,105.5,rodney stuckey,2010
2009-10,rodrigue beaubois,201958,-1.03,349.5,-0.93,237.0,700.0,0.09,130.5,rodrigue beaubois,2010
2009-10,roger mason jr.,2427,-0.54,282.0,-0.84,223.5,1515.0,-0.3,175.5,roger mason jr.,2010
2009-10,roko ukic,101146,-0.34,246.5,-0.47,188.5,97.0,-0.13,153.0,roko ukic,2010
2009-10,ronnie brewer,200758,0.42,116.5,-0.39,174.0,1742.0,-0.82,258.0,ronnie brewer,2010
2009-10,ronnie price,101179,0.55,101.0,-1.25,287.0,806.0,-1.8,368.0,ronnie price,2010
2009-10,ronny turiaf,101142,2.13,16.5,0.83,78.0,872.0,-1.3,321.0,ronny turiaf,2010
2009-10,roy hibbert,201579,2.07,19.0,0.9,72.0,2035.0,-1.17,302.5,roy hibbert,2010
2009-10,royal ivey,2767,-0.24,229.5,-0.43,181.0,327.0,-0.2,160.5,royal ivey,2010
2009-10,rudy fernandez,201164,-0.49,272.5,-0.45,184.5,1441.0,0.04,137.5,rudy fernandez,2010
2009-10,rudy gay,200752,-1.22,371.0,-0.18,150.0,3175.0,1.04,62.0,rudy gay,2010
2009-10,russell westbrook,201566,-0.23,226.0,2.07,33.0,2813.0,2.3,20.0,russell westbrook,2010
2009-10,ryan anderson,201583,-0.43,262.5,0.96,66.5,910.0,1.39,39.5,ryan anderson,2010
2009-10,ryan bowen,1763,-0.71,308.5,-0.8,219.0,8.0,-0.09,147.0,ryan bowen,2010
2009-10,ryan gomes,101155,-0.56,285.5,-2.15,379.5,2210.0,-1.6,351.0,ryan gomes,2010
2009-10,ryan hollins,200797,-0.61,293.0,-3.27,417.0,1223.0,-2.65,410.0,ryan hollins,2010
2009-10,sam young,201970,-1.78,410.0,-3.28,418.0,1321.0,-1.5,339.5,sam young,2010
2009-10,samuel dalembert,2223,3.06,6.0,0.9,72.0,2124.0,-2.17,392.0,samuel dalembert,2010
2009-10,sasha pavlovic,2562,-1.09,357.0,-3.7,423.0,877.0,-2.62,409.0,sasha pavlovic,2010
2009-10,sasha vujacic,2756,-0.81,324.0,-1.18,276.0,575.0,-0.38,190.5,sasha vujacic,2010
2009-10,sean marks,1752,-0.06,195.0,-0.89,232.5,75.0,-0.83,261.0,sean marks,2010
2009-10,sean may,101118,0.58,94.5,-0.33,167.0,331.0,-0.91,276.0,sean may,2010
2009-10,sean williams,201157,1.65,33.0,-0.65,201.0,227.0,-2.31,398.0,sean williams,2010
2009-10,sebastian telfair,2742,-0.91,338.0,-1.72,351.5,659.0,-0.81,254.5,sebastian telfair,2010
2009-10,serge ibaka,201586,1.21,50.0,-0.45,184.5,1323.0,-1.66,358.0,serge ibaka,2010
2009-10,sergio rodriguez,200771,-0.92,339.0,-0.71,207.0,1048.0,0.21,120.0,sergio rodriguez,2010
2009-10,shane battier,2203,0.95,63.5,0.43,103.5,2168.0,-0.52,212.0,shane battier,2010
2009-10,shannon brown,200769,-0.51,275.0,-1.97,369.0,1700.0,-1.46,336.5,shannon brown,2010
2009-10,shaquille o'neal,406,1.65,33.0,0.29,111.5,1240.0,-1.37,327.0,shaquille o'neal,2010
2009-10,shaun livingston,2733,-0.2,220.0,0.08,120.5,795.0,0.28,113.0,shaun livingston,2010
2009-10,shavlik randolph,101183,-0.39,253.5,-0.88,230.0,53.0,-0.49,205.5,shavlik randolph,2010
2009-10,shawn marion,1890,0.39,123.0,0.43,103.5,2385.0,0.03,139.5,shawn marion,2010
2009-10,shelden williams,200749,0.31,134.5,-1.09,261.0,597.0,-1.4,330.0,shelden williams,2010
2009-10,solomon jones,200780,1.17,52.5,-2.22,385.0,675.0,-3.39,426.0,solomon jones,2010
2009-10,sonny weems,201603,-1.13,363.5,-1.75,355.5,1368.0,-0.61,225.0,sonny weems,2010
2009-10,spencer hawes,201150,0.1,164.0,-1.2,281.5,1904.0,-1.3,321.0,spencer hawes,2010
2009-10,stephen curry,201939,-0.56,285.5,0.33,109.0,2896.0,0.9,68.5,stephen curry,2010
2009-10,stephen graham,101211,0.15,157.5,-1.61,340.5,804.0,-1.76,365.0,stephen graham,2010
2009-10,steve blake,2581,-0.71,308.5,-0.62,198.0,2159.0,0.09,130.5,steve blake,2010
2009-10,steve nash,959,-1.4,389.5,3.12,15.0,2660.0,4.51,4.0,steve nash,2010
2009-10,steve novak,200779,-1.28,378.0,-2.07,374.5,362.0,-0.79,249.0,steve novak,2010
2009-10,steven hunter,2212,0.07,170.5,-1.2,281.5,158.0,-1.26,313.5,steven hunter,2010
2009-10,sundiata gaines,202178,-0.72,311.5,0.33,109.0,217.0,1.05,61.0,sundiata gaines,2010
2009-10,t.j. ford,2551,-0.75,318.5,-1.25,287.0,1189.0,-0.5,208.0,t.j. ford,2010
2009-10,taj gibson,201959,0.99,57.0,-0.83,221.0,2204.0,-1.82,369.5,taj gibson,2010
2009-10,taylor griffin,201981,-0.48,268.5,-1.29,295.5,32.0,-0.81,254.5,taylor griffin,2010
2009-10,tayshaun prince,2419,-0.73,313.5,0.08,120.5,1664.0,0.81,73.5,tayshaun prince,2010
2009-10,terrence williams,201944,-0.96,342.5,-2.55,395.0,1764.0,-1.59,349.0,terrence williams,2010
2009-10,thabo sefolosha,200757,1.52,41.0,-0.36,170.0,2348.0,-1.87,374.0,thabo sefolosha,2010
2009-10,thaddeus young,201152,-0.48,268.5,-1.5,322.5,2145.0,-1.02,288.5,thaddeus young,2010
2009-10,theo ratliff,689,0.63,85.5,-1.33,302.5,806.0,-1.96,378.0,theo ratliff,2010
2009-10,tim duncan,1495,2.66,8.0,4.45,5.0,2438.0,1.79,27.0,tim duncan,2010
2009-10,tim thomas,1501,-1.36,384.0,-1.38,307.0,285.0,-0.02,144.0,tim thomas,2010
2009-10,toney douglas,201962,-2.12,419.0,-2.11,377.0,1087.0,0.01,142.0,toney douglas,2010
2009-10,tony allen,2754,0.69,79.0,-1.09,261.0,889.0,-1.78,366.5,tony allen,2010
2009-10,tony battie,1499,0.09,166.5,-1.59,337.0,134.0,-1.68,360.5,tony battie,2010
2009-10,tony parker,2225,-0.73,313.5,-0.17,147.0,1728.0,0.56,91.0,tony parker,2010
2009-10,tracy mcgrady,1503,-0.33,244.0,-0.29,163.0,672.0,0.04,137.5,tracy mcgrady,2010
2009-10,travis diener,101143,-0.44,265.0,-0.9,235.0,51.0,-0.46,200.5,travis diener,2010
2009-10,travis outlaw,2566,-0.23,226.0,-1.3,298.5,730.0,-1.07,294.5,travis outlaw,2010
2009-10,trenton hassell,2239,-0.85,328.5,-4.81,426.0,1106.0,-3.96,428.0,trenton hassell,2010
2009-10,trevor ariza,2772,0.41,118.5,1.16,58.0,2629.0,0.75,77.5,trevor ariza,2010
2009-10,trey gilder,201821,-0.12,211.0,-0.3,165.0,5.0,-0.17,157.0,trey gilder,2010
2009-10,troy murphy,2211,0.27,141.5,0.09,119.0,2344.0,-0.18,158.5,troy murphy,2010
2009-10,ty lawson,201951,-1.42,392.0,0.02,129.0,1317.0,1.44,37.0,ty lawson,2010
2009-10,tyler hansbrough,201946,-0.27,234.0,-0.26,157.0,511.0,0.01,142.0,tyler hansbrough,2010
2009-10,tyreke evans,201936,-0.62,295.0,-0.18,150.0,2677.0,0.44,102.0,tyreke evans,2010
2009-10,tyson chandler,2199,0.59,92.5,-2.72,405.0,1163.0,-3.3,425.0,tyson chandler,2010
2009-10,udonis haslem,2617,0.42,116.5,-0.37,171.0,2177.0,-0.79,249.0,udonis haslem,2010
2009-10,vince carter,1713,0.63,85.5,2.3,30.0,2310.0,1.67,32.0,vince carter,2010
2009-10,vladimir radmanovic,2209,-0.4,256.5,-1.27,290.5,891.0,-0.87,269.0,vladimir radmanovic,2010
2009-10,wayne ellington,201961,-1.19,370.0,-2.46,392.0,1384.0,-1.26,313.5,wayne ellington,2010
2009-10,wesley matthews,202083,-1.0,348.0,-1.25,287.0,2025.0,-0.26,168.0,wesley matthews,2010
2009-10,will bynum,101198,-2.6,427.0,-2.58,398.5,1666.0,0.01,142.0,will bynum,2010
2009-10,will conroy,101215,-0.08,202.0,-0.72,209.0,36.0,-0.64,228.5,will conroy,2010
2009-10,willie green,2584,-0.77,321.0,-1.45,313.5,1553.0,-0.68,236.0,willie green,2010
2009-10,wilson chandler,201163,-0.19,218.5,-0.77,215.0,2320.0,-0.58,220.0,wilson chandler,2010
2009-10,yakhouba diawara,200821,-0.77,321.0,-1.36,305.0,44.0,-0.59,222.5,yakhouba diawara,2010
2009-10,yi jianlian,201146,0.5,106.0,-1.08,256.5,1655.0,-1.59,349.0,yi jianlian,2010
2009-10,zach randolph,2216,-0.4,256.5,1.49,47.0,3051.0,1.9,25.0,zach randolph,2010
2009-10,zaza pachulia,2585,0.47,109.0,-0.71,207.0,1089.0,-1.18,304.5,zaza pachulia,2010
2009-10,zydrunas ilgauskas,980,-0.12,211.0,-2.07,374.5,1339.0,-1.94,377.0,zydrunas ilgauskas,2010
2010-11,aaron brooks,201166,-3.44,434.0,-1.22,274.0,1284.0,2.22,22.0,aaron brooks,2011
2010-11,aaron gray,201189,0.53,115.5,-1.42,306.0,531.0,-1.95,365.0,aaron gray,2011
2010-11,acie law,201151,-1.49,397.5,-2.91,416.0,726.0,-1.42,320.0,acie law,2011
2010-11,aj price,201985,-0.95,347.5,0.04,131.0,795.0,0.99,61.0,aj price,2011
2010-11,al harrington,1733,-1.41,390.0,-1.32,289.0,1665.0,0.09,129.5,al harrington,2011
2010-11,al horford,201143,0.88,85.5,1.65,45.0,2704.0,0.77,81.0,al horford,2011
2010-11,al jefferson,2744,-0.59,301.5,0.07,126.0,2940.0,0.66,89.0,al jefferson,2011
2010-11,al-farouq aminu,202329,0.23,153.5,-2.11,365.0,1452.0,-2.35,398.5,al-farouq aminu,2011
2010-11,alexis ajinca,201582,0.82,90.0,-0.85,227.0,340.0,-1.67,339.0,alexis ajinca,2011
2010-11,alonzo gee,202087,-0.47,273.0,-2.13,366.0,1117.0,-1.65,336.0,alonzo gee,2011
2010-11,amar'e stoudemire,2405,-0.72,313.5,0.99,74.5,2870.0,1.72,36.0,amar'e stoudemire,2011
2010-11,amir johnson,101161,1.05,72.5,2.2,27.0,1853.0,1.15,48.0,amir johnson,2011
2010-11,anderson varejao,2760,2.23,17.0,0.85,82.5,994.0,-1.38,318.0,anderson varejao,2011
2010-11,andray blatche,101154,0.03,185.0,-0.36,171.5,2172.0,-0.39,186.5,andray blatche,2011
2010-11,andre iguodala,2738,2.01,23.0,2.92,15.0,2469.0,0.91,65.5,andre iguodala,2011
2010-11,andre miller,1889,0.3,138.5,1.83,37.0,2650.0,1.54,43.0,andre miller,2011
2010-11,andrea bargnani,200745,-1.99,422.0,-1.08,253.5,2353.0,0.91,65.5,andrea bargnani,2011
2010-11,andrei kirilenko,1905,0.24,151.5,0.68,88.5,1999.0,0.44,104.0,andrei kirilenko,2011
2010-11,andres nocioni,2804,-0.71,311.5,-2.47,390.5,931.0,-1.76,348.5,andres nocioni,2011
2010-11,andrew bogut,101106,3.53,3.0,1.7,42.5,2297.0,-1.83,356.5,andrew bogut,2011
2010-11,andrew bynum,101115,2.2,19.0,2.11,30.0,1500.0,-0.09,145.5,andrew bynum,2011
2010-11,andris biedrins,2740,1.43,46.5,-1.54,319.5,1397.0,-2.97,418.5,andris biedrins,2011
2010-11,andy rautins,202360,-0.5,279.5,-1.14,260.5,24.0,-0.64,223.5,andy rautins,2011
2010-11,antawn jamison,1712,-0.89,340.0,0.19,117.5,1842.0,1.08,55.0,antawn jamison,2011
2010-11,anthony carter,1853,-0.09,208.0,-1.21,271.5,463.0,-1.12,289.0,anthony carter,2011
2010-11,anthony morrow,201627,-1.47,395.0,-2.04,360.5,1856.0,-0.57,213.0,anthony morrow,2011
2010-11,anthony parker,1515,0.22,156.0,-0.81,221.5,2091.0,-1.03,278.0,anthony parker,2011
2010-11,anthony tolliver,201229,0.25,149.0,-0.01,135.5,1362.0,-0.25,166.5,anthony tolliver,2011
2010-11,antoine wright,101120,-0.02,193.0,-0.09,143.0,31.0,-0.07,143.5,antoine wright,2011
2010-11,antonio daniels,1498,-0.25,241.5,-0.68,207.0,35.0,-0.44,195.5,antonio daniels,2011
2010-11,antonio mcdyess,686,1.28,54.0,-0.2,153.0,1386.0,-1.48,325.5,antonio mcdyess,2011
2010-11,armon johnson,202356,-1.02,355.0,-2.59,399.0,277.0,-1.56,332.5,armon johnson,2011
2010-11,arron afflalo,201167,-0.57,295.0,0.44,99.0,2324.0,1.01,60.0,arron afflalo,2011
2010-11,austin daye,201948,-0.91,341.5,-1.37,295.0,1446.0,-0.46,200.0,austin daye,2011
2010-11,avery bradley,202340,-0.79,323.0,-2.88,415.0,162.0,-2.09,376.0,avery bradley,2011
2010-11,baron davis,1884,-0.41,259.0,1.84,36.0,1649.0,2.26,20.0,baron davis,2011
2010-11,ben gordon,2732,-1.79,415.0,-1.5,312.0,2131.0,0.28,116.0,ben gordon,2011
2010-11,ben uzoh,202386,-0.94,345.0,-0.78,216.5,438.0,0.16,121.0,ben uzoh,2011
2010-11,ben wallace,1112,2.33,13.5,-0.16,149.5,1238.0,-2.49,403.0,ben wallace,2011
2010-11,beno udrih,2757,-0.53,286.0,-0.33,166.0,2734.0,0.21,119.0,beno udrih,2011
2010-11,blake griffin,201933,-0.4,257.0,1.8,38.0,3111.0,2.2,23.0,blake griffin,2011
2010-11,bobby simmons,2250,-0.45,264.0,-0.92,235.0,16.0,-0.46,200.0,bobby simmons,2011
2010-11,boris diaw,2564,-0.17,224.5,-1.07,252.0,2778.0,-0.9,263.5,boris diaw,2011
2010-11,brad miller,1802,0.31,135.0,0.41,102.0,1015.0,0.11,128.0,brad miller,2011
2010-11,brandan wright,201148,0.25,149.0,-0.68,207.0,379.0,-0.92,267.0,brandan wright,2011
2010-11,brandon bass,101138,1.43,46.5,-0.36,171.5,1980.0,-1.8,351.5,brandon bass,2011
2010-11,brandon jennings,201943,0.58,108.5,1.1,71.0,2169.0,0.52,99.0,brandon jennings,2011
2010-11,brandon roy,200750,-0.98,350.0,-0.62,200.0,1310.0,0.36,109.0,brandon roy,2011
2010-11,brandon rush,201575,-0.72,313.5,-2.38,384.0,1754.0,-1.66,337.5,brandon rush,2011
2010-11,brendan haywood,2217,1.13,66.0,-0.94,239.0,1331.0,-2.07,374.0,brendan haywood,2011
2010-11,brian cardinal,2073,-0.08,205.0,-1.35,293.0,618.0,-1.27,306.5,brian cardinal,2011
2010-11,brian cook,2567,0.32,132.5,-0.9,231.0,447.0,-1.22,300.5,brian cook,2011
2010-11,brian scalabrine,2243,-0.79,323.0,-1.88,345.5,88.0,-1.09,285.0,brian scalabrine,2011
2010-11,brian skinner,1730,-0.24,239.0,-0.27,159.0,6.0,-0.03,140.5,brian skinner,2011
2010-11,brook lopez,201572,-1.08,359.0,-0.42,182.5,2889.0,0.66,89.0,brook lopez,2011
2010-11,byron mullens,201957,-0.7,310.0,-2.02,359.0,85.0,-1.32,310.5,byron mullens,2011
2010-11,c.j. watson,201228,0.82,90.0,0.0,134.0,1091.0,-0.82,252.0,c.j. watson,2011
2010-11,carl landry,201171,-1.46,394.0,-1.64,330.0,2008.0,-0.18,157.0,carl landry,2011
2010-11,carlos arroyo,2306,-0.73,315.0,-3.05,421.0,1185.0,-2.32,395.5,carlos arroyo,2011
2010-11,carlos boozer,2430,-0.01,190.5,-0.12,146.0,1882.0,-0.11,149.5,carlos boozer,2011
2010-11,carlos delfino,2568,0.18,161.0,-0.41,180.5,1590.0,-0.59,216.5,carlos delfino,2011
2010-11,carmelo anthony,2546,-1.31,385.0,0.62,91.0,2751.0,1.92,33.0,carmelo anthony,2011
2010-11,caron butler,2406,1.26,56.0,0.32,109.0,867.0,-0.93,269.0,caron butler,2011
2010-11,cartier martin,201858,-0.85,335.0,-0.35,168.5,542.0,0.5,100.0,cartier martin,2011
2010-11,channing frye,101112,0.04,183.0,1.26,62.5,2541.0,1.22,46.0,channing frye,2011
2010-11,charlie bell,2294,-0.24,239.0,-1.38,296.5,171.0,-1.13,291.5,charlie bell,2011
2010-11,charlie villanueva,101111,-1.13,364.0,-1.26,278.5,1666.0,-0.13,154.5,charlie villanueva,2011
2010-11,chase budinger,201978,-0.31,250.0,0.51,95.5,1738.0,0.82,76.5,chase budinger,2011
2010-11,chauncey billups,1497,-1.53,400.0,0.99,74.5,2310.0,2.52,16.0,chauncey billups,2011
2010-11,chris andersen,2365,2.68,6.0,2.14,28.5,732.0,-0.54,208.0,chris andersen,2011
2010-11,chris bosh,2547,1.67,34.0,2.8,19.0,2795.0,1.13,50.0,chris bosh,2011
2010-11,chris douglas-roberts,201604,0.13,168.0,-0.98,244.0,884.0,-1.11,287.5,chris douglas-roberts,2011
2010-11,chris duhon,2768,-0.13,215.0,-2.49,393.5,774.0,-2.35,398.5,chris duhon,2011
2010-11,chris kaman,2549,1.45,45.0,-0.37,175.0,838.0,-1.82,354.5,chris kaman,2011
2010-11,chris paul,101108,2.41,11.0,6.76,1.0,2880.0,4.35,4.0,chris paul,2011
2010-11,chris quinn,200809,-1.31,385.0,-1.4,302.0,292.0,-0.09,145.5,chris quinn,2011
2010-11,chris wilcox,2404,-0.12,212.5,0.25,112.0,995.0,0.38,107.0,chris wilcox,2011
