Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT
2024-25,1629632,Coby White,1610612741,CHI,24.0,Coby,1.6,2.7,0.604,0.6,1.2,0.458,0.7,1.5,0.448,0.4,1.0,0.368,0.2,0.5,0.4,2.9,7.2,0.399,0.0,0.2,0.0,0.6,1.5,0.379
2024-25,1628998,Cody Martin,1610612766,CHA,29.0,Cody,1.4,2.1,0.676,0.2,0.7,0.231,0.3,0.8,0.4,0.3,0.6,0.455,0.3,0.9,0.375,0.6,1.9,0.314,0.0,0.0,0.0,0.6,1.5,0.407
2024-25,1642262,Cody Williams,1610612762,UTA,20.0,Cody,0.5,1.1,0.471,0.2,0.8,0.25,0.0,0.1,0.0,0.1,0.8,0.167,0.1,0.7,0.182,0.2,0.9,0.214,0.0,0.0,0.0,0.3,1.4,0.174
2024-25,1641732,Colby Jones,1610612758,SAC,22.0,Colby,0.2,0.2,1.0,0.1,0.4,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.4,0.667,0.0,0.0,0.0,0.0,0.2,0.0
2024-25,1630175,Cole Anthony,1610612753,ORL,24.0,Cole,0.4,0.8,0.571,0.4,1.0,0.389,0.2,0.6,0.4,0.0,0.4,0.0,0.0,0.1,0.0,0.5,1.5,0.333,0.0,0.0,0.0,0.0,0.4,0.0
2024-25,1631306,Cole Swider,1610612765,DET,25.0,Cole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-25,1630658,Colin Castleton,1610612763,MEM,24.0,Colin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.3,0.0
2024-25,1631221,Collin Gillespie,1610612756,PHX,25.0,Collin,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2024-25,1629012,Collin Sexton,1610612762,UTA,25.0,Collin,1.5,2.6,0.587,2.0,3.9,0.507,0.4,1.4,0.28,0.2,0.4,0.375,0.2,0.4,0.5,1.5,3.3,0.458,0.0,0.0,0.0,0.4,0.9,0.438
2024-25,1630557,Corey Kispert,1610612764,WAS,25.0,Corey,1.6,2.2,0.711,0.5,1.0,0.471,0.0,0.4,0.0,0.1,0.3,0.4,0.2,0.5,0.333,1.6,5.4,0.308,0.0,0.1,0.0,0.3,0.8,0.357
2024-25,202709,Cory Joseph,1610612753,ORL,33.0,Cory,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.8,0.444,0.0,0.2,0.0,0.0,0.1,0.0
2024-25,1641854,Craig Porter Jr.,1610612739,CLE,24.0,Craig,0.8,1.1,0.733,0.0,0.2,0.0,0.1,0.1,0.5,0.0,0.0,0.0,0.1,0.3,0.5,0.3,0.6,0.444,0.0,0.0,0.0,0.1,0.2,0.5
2024-25,1642385,Cui Yongxi,1610612751,BKN,21.0,Cui,0.0,0.0,0.0,0.0,0.3,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,1626156,D'Angelo Russell,1610612747,LAL,28.0,D'Angelo,1.4,2.4,0.581,1.1,1.9,0.559,0.1,0.6,0.1,0.2,0.3,0.6,0.1,0.4,0.143,1.4,4.9,0.292,0.0,0.1,0.0,0.2,0.7,0.333
2024-25,1630618,D.J. Carton,1610612761,TOR,24.0,D.J.,0.3,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2024-25,1630625,Dalano Banton,1610612757,POR,25.0,Dalano,1.5,2.8,0.553,0.2,1.2,0.15,0.3,0.4,0.571,0.2,0.5,0.429,0.2,0.4,0.5,1.0,2.7,0.37,0.0,0.0,0.0,0.4,0.8,0.462
2024-25,1631207,Dalen Terry,1610612741,CHI,22.0,Dalen,1.0,1.7,0.576,0.1,0.3,0.167,0.1,0.1,0.5,0.2,0.3,0.5,0.1,0.2,0.333,0.2,0.7,0.308,0.0,0.0,0.0,0.2,0.5,0.444
2024-25,1642261,Dalton Knecht,1610612747,LAL,23.0,Dalton,1.4,1.7,0.806,0.3,1.0,0.333,0.3,0.5,0.556,0.4,0.8,0.538,0.3,0.6,0.5,1.6,3.9,0.408,0.0,0.0,0.0,0.7,1.3,0.522
2024-25,203081,Damian Lillard,1610612749,MIL,34.0,Damian,2.3,3.8,0.596,0.9,2.1,0.452,1.5,2.9,0.523,0.1,0.3,0.5,0.1,0.4,0.167,3.0,8.5,0.354,0.0,0.1,0.0,0.2,0.7,0.3
2024-25,1627814,Damion Lee,1610612756,PHX,32.0,Damion,0.0,0.0,0.0,0.8,1.0,0.75,0.0,0.3,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.3,1.0,0.25,0.0,0.0,0.0,0.0,1.3,0.0
