player_firstName,player_lastName,player_name,player_id,team_fullName,team_conference_name,team_conference_abbr,team_conference_id,team_division_name,team_division_abbr,team_division_id,team_name,team_abbr,team_id,stats_gp,stats_timePercent,stats_possessions,stats_points,stats_ppp,stats_pppRank,stats_fgMade,stats_fgMiss,stats_fgAttempt,stats_fgPercent,stats_fgPercentEffective,stats_shot2Made,stats_shot2Miss,stats_shot2Attempt,stats_shot2Percent,stats_shot3Made,stats_shot3Miss,stats_shot3Attempt,stats_ftMade,stats_ftMiss,stats_ftAttempt,stats_ftPercent,stats_plusOne,stats_shotFoul,stats_score,stats_turnover,SeasonID,SeasonLabel,RequestedPlayType,QueryPlayType,stats_shot3Percent
Max,Strus,Max Strus,5fd81d3c5fe05a0e9fdbec15,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,92,0.01088139281828074,10,6,0.6,237,2,8,10,0.2,0.3,0,4,4,0.0,2,4,6,0,0,0,,0,0,2,0,6120261cea4488c9fd5c57c5,,ISO,ISO,0.3333333333333333
Ayo,Dosunmu,Ayo Dosunmu,615d0923e771e94fc00a6bd0,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,86,0.04377564979480164,32,31,0.96875,77,15,11,26,0.5769230769230769,0.5769230769230769,15,11,26,0.5769230769230769,0,0,0,1,3,4,0.25,0,2,16,4,6120261cea4488c9fd5c57c5,,ISO,ISO,
Chris,Duarte,Chris Duarte,615d00e0e771e94fc0d29274,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,59,0.06609547123623011,54,45,0.8333333333333334,162,16,29,45,0.35555555555555557,0.43333333333333335,9,11,20,0.45,7,18,25,6,0,6,1.0,0,2,19,6,6120261cea4488c9fd5c57c5,,ISO,ISO,0.28
Javonte,Smart,Javonte Smart,615baa5fe771e94fc0c75d5a,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,9,,4,4,1.0,,2,2,4,0.5,0.5,2,2,4,0.5,0,0,0,0,0,0,,0,0,2,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Killian,Hayes,Killian Hayes,5fd42b7d5fe05a0e9f828cb3,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,67,0.08143322475570032,50,23,0.46,262,10,29,39,0.2564102564102564,0.2564102564102564,10,21,31,0.3225806451612903,0,8,8,3,1,4,0.75,0,1,12,9,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
Dalano,Banton,Dalano Banton,615ba9bde771e94fc0bc4753,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,73,0.06918238993710692,22,23,1.0454545454545454,39,10,7,17,0.5882352941176471,0.6176470588235294,9,6,15,0.6,1,1,2,2,1,3,0.6666666666666666,1,2,11,4,6120261cea4488c9fd5c57c5,,ISO,ISO,0.5
Ignas,Brazdeikis,Ignas Brazdeikis,6090a194e6c2413bc4ff24f2,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,45,,5,5,1.0,,2,3,5,0.4,0.5,1,3,4,0.25,1,0,1,0,0,0,,0,0,2,0,6120261cea4488c9fd5c57c5,,ISO,ISO,1.0
Justin,Robinson,Justin Robinson,61cd191ddf8a6a3c11f91de9,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,5,,1,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
BJ,Johnson,BJ Johnson,61bd45669bc6b8713afdaa2f,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,4,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Cassius,Winston,Cassius Winston,5fd6bffd5fe05a0e9f57ebe8,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,7,,1,2,2.0,,0,0,0,,,0,0,0,,0,0,0,2,0,2,1.0,0,1,1,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Robin,Lopez,Robin Lopez,615baa58e771e94fc0c6c466,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,39,,5,1,0.2,,0,4,4,0.0,0.0,0,4,4,0.0,0,0,0,1,1,2,0.5,0,1,1,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Caleb,Martin,Caleb Martin,615baa5fe771e94fc0c75d43,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,81,0.05362776025236593,34,29,0.8529411764705882,152,12,17,29,0.41379310344827586,0.46551724137931033,9,11,20,0.45,3,6,9,2,5,7,0.2857142857142857,2,5,13,2,6120261cea4488c9fd5c57c5,,ISO,ISO,0.3333333333333333
Derrick,Walton Jr.,Derrick Walton Jr.,5e5350487455336e87263ce7,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,3,,2,0,0.0,,0,2,2,0.0,0.0,0,1,1,0.0,0,1,1,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
Kyle,Lowry,Kyle Lowry,615baa5fe771e94fc0c75d2c,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,77,0.06256109481915934,64,62,0.96875,77,24,29,53,0.4528301886792453,0.5566037735849056,13,11,24,0.5416666666666666,11,18,29,3,1,4,0.75,0,1,26,9,6120261cea4488c9fd5c57c5,,ISO,ISO,0.3793103448275862
Lamar,Stevens,Lamar Stevens,5fd57d3a5fe05a0e9f5ac60e,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,68,0.04716981132075472,20,14,0.7,215,6,9,15,0.4,0.4,6,9,15,0.4,0,0,0,2,0,2,1.0,0,1,7,4,6120261cea4488c9fd5c57c5,,ISO,ISO,
Joel,Embiid,Joel Embiid,544580d1300969b132fd482b,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,80,0.1696096654275093,365,348,0.9534246575342465,85,119,161,280,0.425,0.44107142857142856,110,146,256,0.4296875,9,15,24,101,17,118,0.8559322033898306,14,60,170,33,6120261cea4488c9fd5c57c5,,ISO,ISO,0.375
Cade,Cunningham,Cade Cunningham,615e4bcfe771e94fc0e9eab4,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,64,0.10321615557217652,138,117,0.8478260869565217,155,41,67,108,0.37962962962962965,0.4212962962962963,32,48,80,0.4,9,19,28,26,4,30,0.8666666666666667,0,13,56,15,6120261cea4488c9fd5c57c5,,ISO,ISO,0.32142857142857145
Tim,Frazier,Tim Frazier,61c3e561df8a6a3c11b35358,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,10,,3,0,0.0,,0,2,2,0.0,0.0,0,2,2,0.0,0,0,0,0,0,0,,0,0,0,1,6120261cea4488c9fd5c57c5,,ISO,ISO,
Cheick,Diallo,Cheick Diallo,61c5381adf8a6a3c11142941,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,3,,1,1,1.0,,0,0,0,,,0,0,0,,0,0,0,1,1,2,0.5,0,1,1,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Precious,Achiuwa,Precious Achiuwa,615ba9bde771e94fc0bc4749,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,84,0.07167235494880546,63,44,0.6984126984126984,216,19,34,53,0.3584905660377358,0.3584905660377358,19,31,50,0.38,0,3,3,6,2,8,0.75,2,5,22,7,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
Cam,Thomas,Cam Thomas,615a2ab8e771e94fc0ad82e6,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,72,0.11419753086419752,74,70,0.9459459459459459,91,28,39,67,0.417910447761194,0.4925373134328358,18,25,43,0.4186046511627907,10,14,24,4,0,4,1.0,0,1,30,5,6120261cea4488c9fd5c57c5,,ISO,ISO,0.4166666666666667
Kristaps,Porzingis,Kristaps Porzingis,620f0a7507c7bd5c294eefd8,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,17,0.041176470588235294,14,13,0.9285714285714286,99,5,6,11,0.45454545454545453,0.5,4,6,10,0.4,1,0,1,2,0,2,1.0,0,1,6,2,6120261cea4488c9fd5c57c5,,ISO,ISO,1.0
Moritz,Wagner,Moritz Wagner,608a09b1e6c2413bc44b3c59,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,67,0.02033271719038817,11,11,1.0,56,2,4,6,0.3333333333333333,0.3333333333333333,2,4,6,0.3333333333333333,0,0,0,7,2,9,0.7777777777777778,1,5,6,1,6120261cea4488c9fd5c57c5,,ISO,ISO,
De'Andre,Hunter,De'Andre Hunter,5d9bee7d7455336e8764a789,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,62,0.09101382488479262,79,69,0.8734177215189873,139,23,33,56,0.4107142857142857,0.42857142857142855,21,28,49,0.42857142857142855,2,5,7,21,12,33,0.6363636363636364,3,16,38,8,6120261cea4488c9fd5c57c5,,ISO,ISO,0.2857142857142857
Kemba,Walker,Kemba Walker,615d00e0e771e94fc0d2926e,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,40,0.05450733752620545,26,21,0.8076923076923077,173,6,16,22,0.2727272727272727,0.3409090909090909,3,7,10,0.3,3,9,12,6,1,7,0.8571428571428571,2,4,8,2,6120261cea4488c9fd5c57c5,,ISO,ISO,0.25
Evan,Fournier,Evan Fournier,615d00e0e771e94fc0d2925b,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,84,0.028670721112076455,33,25,0.7575757575757576,197,11,20,31,0.3548387096774194,0.3870967741935484,9,9,18,0.5,2,11,13,1,1,2,0.5,2,2,11,2,6120261cea4488c9fd5c57c5,,ISO,ISO,0.15384615384615385
Luka,Garza,Luka Garza,615e4bcfe771e94fc0e9eae5,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,36,,2,1,0.5,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,1,1,2,0.5,0,1,1,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Saben,Lee,Saben Lee,5fd42b7d5fe05a0e9f828cbb,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,41,0.08602150537634409,24,14,0.5833333333333334,244,3,14,17,0.17647058823529413,0.17647058823529413,3,9,12,0.25,0,5,5,8,3,11,0.7272727272727273,1,6,8,2,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
Danny,Green,Danny Green,5fd979f65fe05a0e9f63ab7a,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,77,,5,3,0.6,,1,4,5,0.2,0.3,0,2,2,0.0,1,2,3,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,ISO,ISO,0.3333333333333333
Serge,Ibaka,Serge Ibaka,620b205907c7bd5c299c0b10,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,25,,4,0,0.0,,0,4,4,0.0,0.0,0,3,3,0.0,0,1,1,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
Kevin,Huerter,Kevin Huerter,5bb2ae87aeda71993907f691,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,84,0.03951367781155015,39,27,0.6923076923076923,218,12,22,34,0.35294117647058826,0.39705882352941174,9,15,24,0.375,3,7,10,0,0,0,,0,0,12,5,6120261cea4488c9fd5c57c5,,ISO,ISO,0.3
Oshae,Brissett,Oshae Brissett,606935125fe05a0e9fd5b988,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,71,,7,10,1.4285714285714286,,3,3,6,0.5,0.5833333333333334,2,3,5,0.4,1,0,1,3,0,3,1.0,1,2,4,0,6120261cea4488c9fd5c57c5,,ISO,ISO,1.0
Shaquille,Harrison,Shaquille Harrison,615ba9bde771e94fc0bc4723,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,4,,5,1,0.2,,0,3,3,0.0,0.0,0,3,3,0.0,0,0,0,1,1,2,0.5,0,1,1,1,6120261cea4488c9fd5c57c5,,ISO,ISO,
Patty,Mills,Patty Mills,615a2ab8e771e94fc0ad82cf,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,89,0.02771855010660981,26,14,0.5384615384615384,254,7,16,23,0.30434782608695654,0.30434782608695654,7,15,22,0.3181818181818182,0,1,1,0,0,0,,0,0,7,3,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
Lou,Williams,Lou Williams,605eb3aa5fe05a0e9ff08f7e,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,58,0.12709832134292565,53,29,0.5471698113207547,251,10,38,48,0.20833333333333334,0.22916666666666666,8,24,32,0.25,2,14,16,7,1,8,0.875,0,3,14,1,6120261cea4488c9fd5c57c5,,ISO,ISO,0.125
Tristan,Thompson,Tristan Thompson,62184e9725a534888531241a,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,28,,8,6,0.75,,2,4,6,0.3333333333333333,0.3333333333333333,2,4,6,0.3333333333333333,0,0,0,2,2,4,0.5,0,2,4,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
