player_firstName,player_lastName,player_name,player_id,team_fullName,team_conference_name,team_conference_abbr,team_conference_id,team_division_name,team_division_abbr,team_division_id,team_name,team_abbr,team_id,stats_gp,stats_possessions,stats_points,stats_ppp,stats_fgMade,stats_fgMiss,stats_fgAttempt,stats_fgPercent,stats_fgPercentEffective,stats_shot2Made,stats_shot2Miss,stats_shot2Attempt,stats_shot2Percent,stats_shot3Made,stats_shot3Miss,stats_shot3Attempt,stats_shot3Percent,stats_ftMade,stats_ftMiss,stats_ftAttempt,stats_plusOne,stats_shotFoul,stats_score,stats_turnover,SeasonID,SeasonLabel,QueryPlayType,stats_ftPercent,stats_timePercent,stats_pppRank
Grant,Williams,Grant Williams,5d9a87a67455336e87b9df9b,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,105,8,12,1.5,4,4,8,0.5,0.75,0,0,0,,4,4,8,0.5,0,0,0,0,0,4,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Brook,Lopez,Brook Lopez,5bb553e3aeda719939fe7df7,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,29,1,0,0.0,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Denzel,Valentine,Denzel Valentine,615d0923e771e94fc00a6bb2,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,25,2,0,0.0,0,2,2,0.0,0.0,0,0,0,,0,2,2,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Rodney,Hood,Rodney Hood,615d0caee771e94fc01cac24,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,40,4,2,0.5,1,3,4,0.25,0.25,1,1,2,0.5,0,2,2,0.0,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Seth,Curry,Seth Curry,5fd979f65fe05a0e9f63ab76,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,48,53,50,0.9433962264150944,18,22,40,0.45,0.5375,11,11,22,0.5,7,11,18,0.3888888888888889,7,1,8,1,2,21,10,6120261cea4488c9fd5c57c5,,OffScreen,0.875,0.07993966817496229,114
Fred,VanVleet,Fred VanVleet,57ac20c4576202139867d80e,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,73,71,73,1.028169014084507,27,41,68,0.39705882352941174,0.5367647058823529,8,9,17,0.47058823529411764,19,32,51,0.37254901960784315,0,0,0,0,0,27,3,6120261cea4488c9fd5c57c5,,OffScreen,,0.0485968514715948,78
LaMarcus,Aldridge,LaMarcus Aldridge,606284c35fe05a0e9f1649da,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,50,1,0,0.0,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Frank,Jackson,Frank Jackson,5feaaf9d5fe05a0e9fcf8d24,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,56,82,66,0.8048780487804879,26,49,75,0.3466666666666667,0.42,15,16,31,0.4838709677419355,11,33,44,0.25,3,2,5,1,3,28,5,6120261cea4488c9fd5c57c5,,OffScreen,0.6,0.13758389261744966,174
Lonzo,Ball,Lonzo Ball,615d0923e771e94fc00a6bb6,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,39,4,2,0.5,1,2,3,0.3333333333333333,0.3333333333333333,1,2,3,0.3333333333333333,0,0,0,,0,0,0,0,0,1,1,6120261cea4488c9fd5c57c5,,OffScreen,,,
Goran,Dragic,Goran Dragic,615ba9bde771e94fc0bc4779,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,9,1,0,0.0,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
David,Johnson,David Johnson,615ba9bde771e94fc0bc4780,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,5,3,2,0.6666666666666666,1,1,2,0.5,0.5,1,0,1,1.0,0,1,1,0.0,0,0,0,0,0,1,1,6120261cea4488c9fd5c57c5,,OffScreen,,,
P.J.,Washington,P.J. Washington,5d9a87a67455336e87b9df84,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,70,8,3,0.375,1,7,8,0.125,0.1875,0,1,1,0.0,1,6,7,0.14285714285714285,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Coby,White,Coby White,5d9bf9d27455336e876fcf10,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,67,34,40,1.1764705882352942,15,16,31,0.4838709677419355,0.6129032258064516,7,6,13,0.5384615384615384,8,10,18,0.4444444444444444,2,0,2,0,1,16,2,6120261cea4488c9fd5c57c5,,OffScreen,1.0,0.042131350681536554,24
Langston,Galloway,Langston Galloway,61bbfbc46bae4cab0f4a1b89,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,4,1,0,0.0,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Killian,Hayes,Killian Hayes,5fd42b7d5fe05a0e9f828cb3,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,67,9,7,0.7777777777777778,3,5,8,0.375,0.4375,2,2,4,0.5,1,3,4,0.25,0,0,0,0,0,3,1,6120261cea4488c9fd5c57c5,,OffScreen,,,
Cole,Anthony,Cole Anthony,5fd42b555fe05a0e9f82085a,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,69,18,10,0.5555555555555556,3,13,16,0.1875,0.21875,2,3,5,0.4,1,10,11,0.09090909090909091,3,1,4,1,2,4,1,6120261cea4488c9fd5c57c5,,OffScreen,0.75,0.014527845036319613,215
Nikola,Vucevic,Nikola Vucevic,605fef725fe05a0e9f44695f,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,82,19,16,0.8421052631578947,8,8,16,0.5,0.5,8,7,15,0.5333333333333333,0,1,1,0.0,0,0,0,0,0,8,3,6120261cea4488c9fd5c57c5,,OffScreen,,0.012624584717607974,159
Mohamed,Bamba,Mohamed Bamba,5bb2a653aeda719939f466a8,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,75,13,22,1.6923076923076923,8,5,13,0.6153846153846154,0.8461538461538461,2,0,2,1.0,6,5,11,0.5454545454545454,0,0,0,0,0,8,0,6120261cea4488c9fd5c57c5,,OffScreen,,0.01694915254237288,2
Kristaps,Porzingis,Kristaps Porzingis,620f0a7507c7bd5c294eefd8,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,17,13,15,1.1538461538461537,5,7,12,0.4166666666666667,0.5416666666666666,2,6,8,0.25,3,1,4,0.75,2,0,2,0,1,6,0,6120261cea4488c9fd5c57c5,,OffScreen,1.0,0.03823529411764706,32
Devon,Dotson,Devon Dotson,5fd438995fe05a0e9facb1ba,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,15,1,2,2.0,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Moritz,Wagner,Moritz Wagner,608a09b1e6c2413bc44b3c59,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,67,4,6,1.5,1,1,2,0.5,0.75,0,1,1,0.0,1,0,1,1.0,3,1,4,0,2,3,0,6120261cea4488c9fd5c57c5,,OffScreen,0.75,,
Alex,Caruso,Alex Caruso,615d0923e771e94fc00a6bbf,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,49,2,5,2.5,2,0,2,1.0,1.25,1,0,1,1.0,1,0,1,1.0,0,0,0,0,0,2,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Malcolm,Brogdon,Malcolm Brogdon,5d97763a7455336e8792256b,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,38,16,10,0.625,3,10,13,0.23076923076923078,0.34615384615384615,0,5,5,0.0,3,5,8,0.375,1,1,2,0,1,4,2,6120261cea4488c9fd5c57c5,,OffScreen,0.5,0.022284122562674095,207
Kevin,Knox II,Kevin Knox II,5bb2a77eaeda719939f791eb,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,16,9,5,0.5555555555555556,1,6,7,0.14285714285714285,0.21428571428571427,0,3,3,0.0,1,3,4,0.25,2,0,2,0,1,2,1,6120261cea4488c9fd5c57c5,,OffScreen,1.0,,
Aaron,Holiday,Aaron Holiday,615d0e4fe771e94fc0255abc,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,45,5,2,0.4,0,3,3,0.0,0.0,0,2,2,0.0,0,1,1,0.0,2,0,2,0,1,1,1,6120261cea4488c9fd5c57c5,,OffScreen,1.0,,
Ayo,Dosunmu,Ayo Dosunmu,615d0923e771e94fc00a6bd0,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,86,7,4,0.5714285714285714,2,4,6,0.3333333333333333,0.3333333333333333,2,3,5,0.4,0,1,1,0.0,0,0,0,0,0,2,1,6120261cea4488c9fd5c57c5,,OffScreen,,,
Giannis,Antetokounmpo,Giannis Antetokounmpo,544580de300969b132fd50af,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,82,24,21,0.875,10,13,23,0.43478260869565216,0.45652173913043476,9,8,17,0.5294117647058824,1,5,6,0.16666666666666666,0,2,2,0,1,10,0,6120261cea4488c9fd5c57c5,,OffScreen,0.0,0.01068566340160285,146
Jimmy,Butler,Jimmy Butler,5d9d3cc97455336e87fb9d2e,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,76,18,18,1.0,8,10,18,0.4444444444444444,0.4444444444444444,8,5,13,0.6153846153846154,0,5,5,0.0,2,0,2,2,2,8,0,6120261cea4488c9fd5c57c5,,OffScreen,1.0,0.01144310235219326,84
Matisse,Thybulle,Matisse Thybulle,5d9d370d7455336e87f60c2f,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,76,2,0,0.0,0,2,2,0.0,0.0,0,0,0,,0,2,2,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Saben,Lee,Saben Lee,5fd42b7d5fe05a0e9f828cbb,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,41,1,0,0.0,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Kevin,Love,Kevin Love,544580db300969b132fd4f34,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,81,39,32,0.8205128205128205,10,22,32,0.3125,0.421875,3,4,7,0.42857142857142855,7,18,25,0.28,5,2,7,0,2,13,4,6120261cea4488c9fd5c57c5,,OffScreen,0.7142857142857143,0.039634146341463415,168
Lauri,Markkanen,Lauri Markkanen,615d0923e771e94fc00a6b9f,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,68,47,30,0.6382978723404256,13,31,44,0.29545454545454547,0.3409090909090909,9,8,17,0.5294117647058824,4,23,27,0.14814814814814814,0,1,1,1,1,13,3,6120261cea4488c9fd5c57c5,,OffScreen,0.0,0.05187637969094923,206
Tomas,Satoransky,Tomas Satoransky,544580d2300969b132fd4898,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,22,5,5,1.0,2,2,4,0.5,0.625,1,0,1,1.0,1,2,3,0.3333333333333333,0,0,0,0,0,2,1,6120261cea4488c9fd5c57c5,,OffScreen,,,
Cam,Reddish,Cam Reddish,61ea2165df8a6a3c115b13bf,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,15,1,0,0.0,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Cat,Barber,Cat Barber,61c76f8adf8a6a3c119ba756,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,3,1,0,0.0,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Anthony,Gill,Anthony Gill,5fd6bffd5fe05a0e9f57ebd4,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,47,2,2,1.0,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,2,0,2,0,1,1,0,6120261cea4488c9fd5c57c5,,OffScreen,1.0,,
Tyler,Cook,Tyler Cook,615d0923e771e94fc00a6bc4,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,22,2,2,1.0,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,0,0,1,1,6120261cea4488c9fd5c57c5,,OffScreen,,,
Sam,Dekker,Sam Dekker,615ba9bde771e94fc0bc4771,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,5,2,0,0.0,0,2,2,0.0,0.0,0,1,1,0.0,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Blake,Griffin,Blake Griffin,604d73a85fe05a0e9f308004,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,60,1,0,0.0,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Derrick,Rose,Derrick Rose,576aec025762021398c5aab6,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,30,6,4,0.6666666666666666,2,4,6,0.3333333333333333,0.3333333333333333,2,3,5,0.4,0,1,1,0.0,0,0,0,0,0,2,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Gabe,York,Gabe York,6251df1f27fee22f4449f96a,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,2,1,0,0.0,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Elijah,Bryant,Elijah Bryant,609dd128e6c2413bc41a8c73,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,4,2,0,0.0,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,1,6120261cea4488c9fd5c57c5,,OffScreen,,,
Kyrie,Irving,Kyrie Irving,5d97fb317455336e872883e1,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,34,23,27,1.173913043478261,10,10,20,0.5,0.625,5,4,9,0.5555555555555556,5,6,11,0.45454545454545453,2,0,2,0,1,11,2,6120261cea4488c9fd5c57c5,,OffScreen,1.0,0.027413587604290822,25
Lindell,Wigginton,Lindell Wigginton,61e0e45edf8a6a3c112e2ee0,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,19,3,3,1.0,1,1,2,0.5,0.5,1,0,1,1.0,0,1,1,0.0,1,1,2,0,1,2,0,6120261cea4488c9fd5c57c5,,OffScreen,0.5,,
Jalen,Suggs,Jalen Suggs,615baa58e771e94fc0c6c47d,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,51,13,11,0.8461538461538461,5,7,12,0.4166666666666667,0.4583333333333333,4,3,7,0.5714285714285714,1,4,5,0.2,0,0,0,0,0,5,1,6120261cea4488c9fd5c57c5,,OffScreen,,0.0163727959697733,156
Darius,Garland,Darius Garland,5da12eb17455336e87bfe495,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,74,133,141,1.0601503759398496,57,67,124,0.4596774193548387,0.5483870967741935,35,27,62,0.5645161290322581,22,40,62,0.3548387096774194,5,1,6,0,2,60,6,6120261cea4488c9fd5c57c5,,OffScreen,0.8333333333333334,0.08189655172413793,64
Patrick,Williams,Patrick Williams,5fd438995fe05a0e9facb1bf,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,23,8,11,1.375,3,3,6,0.5,0.6666666666666666,1,1,2,0.5,2,2,4,0.5,3,2,5,1,3,5,0,6120261cea4488c9fd5c57c5,,OffScreen,0.6,,
Sharife,Cooper,Sharife Cooper,615baae0e771e94fc0d00126,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,17,1,0,0.0,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Brodric,Thomas,Brodric Thomas,6170b057e771e94fc0d09658,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,12,1,2,2.0,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Wesley,Matthews,Wesley Matthews,61ac3648d7ea140d4ab2ba60,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,61,14,11,0.7857142857142857,4,8,12,0.3333333333333333,0.4583333333333333,1,0,1,1.0,3,8,11,0.2727272727272727,0,0,0,0,0,4,2,6120261cea4488c9fd5c57c5,,OffScreen,,0.04294478527607362,180
Jeremy,Lamb,Jeremy Lamb,5d97763a7455336e8792258d,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,42,16,16,1.0,3,8,11,0.2727272727272727,0.36363636363636365,1,4,5,0.2,2,4,6,0.3333333333333333,8,1,9,1,3,7,1,6120261cea4488c9fd5c57c5,,OffScreen,0.8888888888888888,0.050955414012738856,84
Isaac,Bonga,Isaac Bonga,615ba9bde771e94fc0bc475f,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,21,1,0,0.0,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Lance,Stephenson,Lance Stephenson,61d251a5df8a6a3c11fbeff5,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,40,2,2,1.0,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,2,0,2,0,0,1,0,6120261cea4488c9fd5c57c5,,OffScreen,1.0,,
Kevin,Knox II,Kevin Knox II,61e8d2bcdf8a6a3c11f7b6c0,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,20,2,0,0.0,0,2,2,0.0,0.0,0,0,0,,0,2,2,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Jordan,Schakel,Jordan Schakel,615d0e4fe771e94fc0255ab1,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,6,1,0,0.0,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Pat,Connaughton,Pat Connaughton,5bb553e3aeda719939fe7de1,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,81,38,38,1.0,14,22,36,0.3888888888888889,0.5,6,4,10,0.6,8,18,26,0.3076923076923077,2,0,2,0,1,15,1,6120261cea4488c9fd5c57c5,,OffScreen,1.0,0.05588235294117647,84
DeMarcus,Cousins,DeMarcus Cousins,61a83f265502808bf86838ff,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,17,2,3,1.5,1,1,2,0.5,0.75,0,0,0,,1,1,2,0.5,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Donte,DiVincenzo,Donte DiVincenzo,5bb553e3aeda719939fe7de8,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,17,7,3,0.42857142857142855,1,6,7,0.14285714285714285,0.21428571428571427,0,2,2,0.0,1,4,5,0.2,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Seth,Curry,Seth Curry,620b15cf07c7bd5c296b0b46,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,24,22,22,1.0,8,11,19,0.42105263157894735,0.5263157894736842,4,9,13,0.3076923076923077,4,2,6,0.6666666666666666,2,0,2,0,0,9,2,6120261cea4488c9fd5c57c5,,OffScreen,1.0,0.07586206896551724,84
Bogdan,Bogdanovic,Bogdan Bogdanovic,5fd42b555fe05a0e9f82087b,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,72,111,96,0.8648648648648649,35,66,101,0.3465346534653465,0.42574257425742573,19,27,46,0.41304347826086957,16,39,55,0.2909090909090909,10,1,11,0,4,40,5,6120261cea4488c9fd5c57c5,,OffScreen,0.9090909090909091,0.10755813953488372,151
Goga,Bitadze,Goga Bitadze,5d97763a7455336e87922576,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,54,3,5,1.6666666666666667,1,1,2,0.5,0.75,0,0,0,,1,1,2,0.5,2,1,3,0,1,2,0,6120261cea4488c9fd5c57c5,,OffScreen,0.6666666666666666,,
P.J.,Tucker,P.J. Tucker,615baa5fe771e94fc0c75d76,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,93,3,0,0.0,0,2,2,0.0,0.0,0,0,0,,0,2,2,0.0,0,0,0,0,0,0,1,6120261cea4488c9fd5c57c5,,OffScreen,,,
