player_firstName,player_lastName,player_name,player_id,team_fullName,team_conference_name,team_conference_abbr,team_conference_id,team_division_name,team_division_abbr,team_division_id,team_name,team_abbr,team_id,stats_gp,stats_timePercent,stats_possessions,stats_points,stats_ppp,stats_pppRank,stats_fgMade,stats_fgMiss,stats_fgAttempt,stats_fgPercent,stats_fgPercentEffective,stats_shot2Made,stats_shot2Miss,stats_shot2Attempt,stats_shot2Percent,stats_shot3Made,stats_shot3Miss,stats_shot3Attempt,stats_ftMade,stats_ftMiss,stats_ftAttempt,stats_ftPercent,stats_plusOne,stats_shotFoul,stats_score,stats_turnover,SeasonID,SeasonLabel,QueryPlayType
Isaiah,Stewart,Isaiah Stewart,5fd42b7d5fe05a0e9f828ccc,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,75,0.19814241486068113,128,157,1.2265625,243,70,42,112,0.625,0.625,70,42,112,0.625,0,0,0,17,10,27,0.6296296296296297,7,16,79,6,6120261cea4488c9fd5c57c5,,Cut
Cade,Cunningham,Cade Cunningham,615e4bcfe771e94fc0e9eab4,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,64,0.02019446522064323,27,25,0.9259259259259259,380,11,13,24,0.4583333333333333,0.4583333333333333,11,13,24,0.4583333333333333,0,0,0,3,0,3,1.0,1,2,12,2,6120261cea4488c9fd5c57c5,,Cut
Ed,Davis,Ed Davis,6170afeee771e94fc0c8eb59,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,31,,7,9,1.2857142857142858,,3,1,4,0.75,0.75,3,1,4,0.75,0,0,0,3,3,6,0.5,0,3,5,0,6120261cea4488c9fd5c57c5,,Cut
Kemba,Walker,Kemba Walker,615d00e0e771e94fc0d2926e,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,40,,3,2,0.6666666666666666,,1,1,2,0.5,0.5,1,1,2,0.5,0,0,0,0,0,0,,0,0,1,1,6120261cea4488c9fd5c57c5,,Cut
Wes,Iwundu,Wes Iwundu,615dd267e771e94fc03025f2,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,4,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,Cut
Luke,Kornet,Luke Kornet,605e91e45fe05a0e9f879c75,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,21,,8,12,1.5,,6,2,8,0.75,0.75,6,2,8,0.75,0,0,0,0,0,0,,0,0,6,0,6120261cea4488c9fd5c57c5,,Cut
Carsen,Edwards,Carsen Edwards,624a2c7427fee22f44f7ed48,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,4,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Cut
Tyrese,Haliburton,Tyrese Haliburton,62071b7a07c7bd5c29bff53b,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,26,,4,4,1.0,,2,1,3,0.6666666666666666,0.6666666666666666,2,1,3,0.6666666666666666,0,0,0,0,0,0,,0,0,2,1,6120261cea4488c9fd5c57c5,,Cut
Precious,Achiuwa,Precious Achiuwa,615ba9bde771e94fc0bc4749,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,84,0.12400455062571103,109,117,1.073394495412844,334,50,34,84,0.5952380952380952,0.5952380952380952,50,34,84,0.5952380952380952,0,0,0,17,14,31,0.5483870967741935,3,17,61,11,6120261cea4488c9fd5c57c5,,Cut
James,Bouknight,James Bouknight,615dd267e771e94fc030255b,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,35,0.05508474576271186,13,9,0.6923076923076923,400,4,7,11,0.36363636363636365,0.36363636363636365,4,7,11,0.36363636363636365,0,0,0,1,1,2,0.5,0,1,5,1,6120261cea4488c9fd5c57c5,,Cut
Cameron,Oliver,Cameron Oliver,61cd25e1df8a6a3c112eb5d3,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,2,,5,11,2.2,,5,0,5,1.0,1.0,5,0,5,1.0,0,0,0,1,0,1,1.0,1,1,5,0,6120261cea4488c9fd5c57c5,,Cut
Timothe,Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,615baae0e771e94fc0d00154,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,62,0.08,20,27,1.35,144,11,5,16,0.6875,0.6875,11,5,16,0.6875,0,0,0,5,0,5,1.0,1,3,13,2,6120261cea4488c9fd5c57c5,,Cut
Trae,Young,Trae Young,5bb2ae87aeda71993907f6b5,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,85,0.006516072980017376,15,19,1.2666666666666666,222,8,2,10,0.8,0.8,8,2,10,0.8,0,0,0,3,1,4,0.75,0,2,10,3,6120261cea4488c9fd5c57c5,,Cut
Grant,Williams,Grant Williams,5d9a87a67455336e87b9df9b,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,105,0.09656084656084656,73,89,1.2191780821917808,250,30,23,53,0.5660377358490566,0.5660377358490566,30,23,53,0.5660377358490566,0,0,0,29,4,33,0.8787878787878788,3,18,45,5,6120261cea4488c9fd5c57c5,,Cut
Seth,Curry,Seth Curry,5fd979f65fe05a0e9f63ab76,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,48,,5,7,1.4,,3,2,5,0.6,0.6,3,2,5,0.6,0,0,0,1,0,1,1.0,1,1,3,0,6120261cea4488c9fd5c57c5,,Cut
Kevin,Pangos,Kevin Pangos,615d0923e771e94fc00a6bac,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,28,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Cut
LaMarcus,Aldridge,LaMarcus Aldridge,606284c35fe05a0e9f1649da,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,50,0.10278745644599303,59,75,1.271186440677966,217,31,19,50,0.62,0.62,31,19,50,0.62,0,0,0,13,3,16,0.8125,4,10,37,3,6120261cea4488c9fd5c57c5,,Cut
Daniel,Theis,Daniel Theis,670399c0ff56573c7ce28c71,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,37,0.24757281553398058,51,75,1.4705882352941178,54,31,11,42,0.7380952380952381,0.7380952380952381,31,11,42,0.7380952380952381,0,0,0,13,5,18,0.7222222222222222,2,10,39,1,6120261cea4488c9fd5c57c5,,Cut
Luka,Garza,Luka Garza,615e4bcfe771e94fc0e9eae5,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,36,0.1323529411764706,27,22,0.8148148148148148,395,8,11,19,0.42105263157894735,0.42105263157894735,8,11,19,0.42105263157894735,0,0,0,6,8,14,0.42857142857142855,2,7,12,2,6120261cea4488c9fd5c57c5,,Cut
Tobias,Harris,Tobias Harris,5c5e3ba985d07ba97643717f,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,86,0.05828651685393258,83,106,1.2771084337349397,211,44,25,69,0.6376811594202898,0.6376811594202898,44,25,69,0.6376811594202898,0,0,0,18,0,18,1.0,6,12,50,8,6120261cea4488c9fd5c57c5,,Cut
Micah,Potter,Micah Potter,615baa5fe771e94fc0c75d4d,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,3,,2,0,0.0,,0,2,2,0.0,0.0,0,2,2,0.0,0,0,0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Cut
Vernon,Carey Jr.,Vernon Carey Jr.,620f0a7507c7bd5c294eefcd,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,3,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Cut
Shaquille,Harrison,Shaquille Harrison,61be9e07821d0c019c96e67c,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,2,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Cut
LaMelo,Ball,LaMelo Ball,5fd582355fe05a0e9f6d193b,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,80,0.012404016538688719,21,26,1.2380952380952381,237,8,6,14,0.5714285714285714,0.5714285714285714,8,6,14,0.5714285714285714,0,0,0,10,0,10,1.0,2,6,12,3,6120261cea4488c9fd5c57c5,,Cut
Gabe,Vincent,Gabe Vincent,5e168fa07455336e8768ce1e,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,90,0.03026634382566586,25,31,1.24,236,15,7,22,0.6818181818181818,0.6818181818181818,15,7,22,0.6818181818181818,0,0,0,1,0,1,1.0,1,1,15,3,6120261cea4488c9fd5c57c5,,Cut
Bam,Adebayo,Bam Adebayo,59e63aef44b2b8aa7e5bf532,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,78,0.1817496229260935,241,286,1.1867219917012448,272,115,80,195,0.5897435897435898,0.5897435897435898,115,80,195,0.5897435897435898,0,0,0,56,24,80,0.7,16,45,146,14,6120261cea4488c9fd5c57c5,,Cut
Charlie,Brown Jr.,Charlie Brown Jr.,61d8f572df8a6a3c114e4f01,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,19,,9,7,0.7777777777777778,,2,5,7,0.2857142857142857,0.2857142857142857,2,5,7,0.2857142857142857,0,0,0,3,0,3,1.0,1,2,3,1,6120261cea4488c9fd5c57c5,,Cut
Isaiah,Joe,Isaiah Joe,5fd979f65fe05a0e9f63ab7f,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,66,0.04365079365079365,11,10,0.9090909090909091,383,5,4,9,0.5555555555555556,0.5555555555555556,5,4,9,0.5555555555555556,0,0,0,0,0,0,,0,0,5,2,6120261cea4488c9fd5c57c5,,Cut
Alize,Johnson,Alize Johnson,615d0923e771e94fc00a6bd3,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,20,0.22807017543859648,13,19,1.4615384615384615,60,8,3,11,0.7272727272727273,0.7272727272727273,8,3,11,0.7272727272727273,0,0,0,3,2,5,0.6,1,3,10,0,6120261cea4488c9fd5c57c5,,Cut
Mason,Plumlee,Mason Plumlee,615dd267e771e94fc0302667,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,76,0.2734375,140,164,1.1714285714285715,280,74,34,108,0.6851851851851852,0.6851851851851852,74,34,108,0.6851851851851852,0,0,0,16,37,53,0.3018867924528302,10,31,85,11,6120261cea4488c9fd5c57c5,,Cut
Johnny,Hamilton,Johnny Hamilton,615baae0e771e94fc0d0013b,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,4,,2,0,0.0,,0,2,2,0.0,0.0,0,2,2,0.0,0,0,0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Cut
Kevin,Love,Kevin Love,544580db300969b132fd4f34,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,81,0.041666666666666664,41,53,1.2926829268292683,196,20,12,32,0.625,0.625,20,12,32,0.625,0,0,0,13,4,17,0.7647058823529411,3,10,27,2,6120261cea4488c9fd5c57c5,,Cut
Danilo,Gallinari,Danilo Gallinari,5fd42b555fe05a0e9f820882,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,75,0.042997542997543,35,52,1.4857142857142858,49,20,8,28,0.7142857142857143,0.7142857142857143,20,8,28,0.7142857142857143,0,0,0,12,3,15,0.8,1,8,26,0,6120261cea4488c9fd5c57c5,,Cut
Gary,Harris,Gary Harris,605e96a05fe05a0e9fb90857,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,65,0.055636896046852125,38,51,1.3421052631578947,151,21,8,29,0.7241379310344828,0.7241379310344828,21,8,29,0.7241379310344828,0,0,0,9,2,11,0.8181818181818182,1,6,26,4,6120261cea4488c9fd5c57c5,,Cut
Reggie,Perry,Reggie Perry,615ba9bde771e94fc0bc4790,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,2,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,Cut
Andre,Drummond,Andre Drummond,615ba9bde771e94fc0bc471e,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,53,0.1654501216545012,68,67,0.9852941176470589,373,30,22,52,0.5769230769230769,0.5769230769230769,30,22,52,0.5769230769230769,0,0,0,7,8,15,0.4666666666666667,3,8,35,10,6120261cea4488c9fd5c57c5,,Cut
Cam,Reddish,Cam Reddish,61ea2165df8a6a3c115b13bf,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,15,,4,6,1.5,,1,1,2,0.5,0.5,1,1,2,0.5,0,0,0,4,0,4,1.0,0,2,3,0,6120261cea4488c9fd5c57c5,,Cut
John,Collins,John Collins,59e63b1d44b2b8aa7e5cdddf,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,63,0.1252821670428894,111,152,1.3693693693693694,130,64,32,96,0.6666666666666666,0.6666666666666666,64,32,96,0.6666666666666666,0,0,0,24,9,33,0.7272727272727273,5,18,78,1,6120261cea4488c9fd5c57c5,,Cut
Gabe,York,Gabe York,6251df1f27fee22f4449f96a,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,2,,1,1,1.0,,0,0,0,,,0,0,0,,0,0,0,1,1,2,0.5,0,1,1,0,6120261cea4488c9fd5c57c5,,Cut
Admiral,Schofield,Admiral Schofield,615baa58e771e94fc0c6c473,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,40,0.06918238993710692,11,17,1.5454545454545454,28,8,3,11,0.7272727272727273,0.7272727272727273,8,3,11,0.7272727272727273,0,0,0,1,1,2,0.5,2,2,8,0,6120261cea4488c9fd5c57c5,,Cut
Nicolas,Claxton,Nicolas Claxton,5d97fb317455336e8728840f,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,55,0.3048780487804878,125,176,1.408,91,80,27,107,0.7476635514018691,0.7476635514018691,80,27,107,0.7476635514018691,0,0,0,16,16,32,0.5,8,20,89,6,6120261cea4488c9fd5c57c5,,Cut
Robert,Williams III,Robert Williams III,5baed881aeda719939cdf96a,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,81,0.3760539629005059,223,344,1.5426008968609866,29,154,37,191,0.806282722513089,0.806282722513089,154,37,191,0.806282722513089,0,0,0,36,11,47,0.7659574468085106,7,27,172,12,6120261cea4488c9fd5c57c5,,Cut
Daniel,Gafford,Daniel Gafford,605fe6b25fe05a0e9fe5d388,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,76,0.23867595818815332,137,196,1.4306569343065694,79,85,30,115,0.7391304347826086,0.7391304347826086,85,30,115,0.7391304347826086,0,0,0,26,10,36,0.7222222222222222,10,23,97,9,6120261cea4488c9fd5c57c5,,Cut
Semi,Ojeleye,Semi Ojeleye,615d0caee771e94fc01cac2d,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,20,0.12345679012345678,10,9,0.9,385,4,6,10,0.4,0.4,4,6,10,0.4,0,0,0,1,0,1,1.0,1,1,4,0,6120261cea4488c9fd5c57c5,,Cut
Langston,Galloway,Langston Galloway,61bbfbc46bae4cab0f4a1b89,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,4,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,Cut
Ayo,Dosunmu,Ayo Dosunmu,615d0923e771e94fc00a6bd0,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,86,0.04514363885088919,33,43,1.303030303030303,186,18,9,27,0.6666666666666666,0.6666666666666666,18,9,27,0.6666666666666666,0,0,0,7,1,8,0.875,0,4,22,2,6120261cea4488c9fd5c57c5,,Cut
Haywood,Highsmith,Haywood Highsmith,61cfc32cdf8a6a3c11fb8841,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,27,,4,2,0.5,,1,3,4,0.25,0.25,1,3,4,0.25,0,0,0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,Cut
De'Andre,Hunter,De'Andre Hunter,5d9bee7d7455336e8764a789,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,62,0.0576036866359447,50,73,1.46,62,32,13,45,0.7111111111111111,0.7111111111111111,32,13,45,0.7111111111111111,0,0,0,9,2,11,0.8181818181818182,3,7,36,1,6120261cea4488c9fd5c57c5,,Cut
Kelly,Olynyk,Kelly Olynyk,615e4bcfe771e94fc0e9eb03,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,44,0.06481481481481481,28,29,1.0357142857142858,352,13,10,23,0.5652173913043478,0.5652173913043478,13,10,23,0.5652173913043478,0,0,0,3,0,3,1.0,1,2,14,4,6120261cea4488c9fd5c57c5,,Cut
Malcolm,Brogdon,Malcolm Brogdon,5d97763a7455336e8792256b,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,38,,9,14,1.5555555555555556,,6,2,8,0.75,0.75,6,2,8,0.75,0,0,0,2,0,2,1.0,0,0,7,0,6120261cea4488c9fd5c57c5,,Cut
Cedi,Osman,Cedi Osman,55a494fe1e31501db44135c8,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,71,0.0407055630936228,30,40,1.3333333333333333,158,16,9,25,0.64,0.64,16,9,25,0.64,0,0,0,8,3,11,0.7272727272727273,1,4,21,0,6120261cea4488c9fd5c57c5,,Cut
Saben,Lee,Saben Lee,5fd42b7d5fe05a0e9f828cbb,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,41,0.07168458781362007,20,22,1.1,320,6,8,14,0.42857142857142855,0.42857142857142855,6,8,14,0.42857142857142855,0,0,0,10,2,12,0.8333333333333334,0,6,12,0,6120261cea4488c9fd5c57c5,,Cut
Brook,Lopez,Brook Lopez,5bb553e3aeda719939fe7df7,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,29,0.1892744479495268,60,78,1.3,188,31,20,51,0.6078431372549019,0.6078431372549019,31,20,51,0.6078431372549019,0,0,0,16,1,17,0.9411764705882353,3,10,38,2,6120261cea4488c9fd5c57c5,,Cut
Al,Horford,Al Horford,615baa6de771e94fc0c8482e,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,94,0.0980603448275862,91,126,1.3846153846153846,112,51,23,74,0.6891891891891891,0.6891891891891891,51,23,74,0.6891891891891891,0,0,0,24,3,27,0.8888888888888888,3,14,63,5,6120261cea4488c9fd5c57c5,,Cut
Kessler,Edwards,Kessler Edwards,615a2ab8e771e94fc0ad82b9,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,54,0.10714285714285714,36,33,0.9166666666666666,381,15,18,33,0.45454545454545453,0.45454545454545453,15,18,33,0.45454545454545453,0,0,0,3,1,4,0.75,2,3,16,2,6120261cea4488c9fd5c57c5,,Cut
Khem,Birch,Khem Birch,6073b53be6c2413bc405708a,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,63,0.29896907216494845,87,97,1.1149425287356323,313,41,33,74,0.5540540540540541,0.5540540540540541,41,33,74,0.5540540540540541,0,0,0,15,2,17,0.8823529411764706,3,9,48,6,6120261cea4488c9fd5c57c5,,Cut
Goran,Dragic,Goran Dragic,615ba9bde771e94fc0bc4779,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,9,,2,4,2.0,,2,0,2,1.0,1.0,2,0,2,1.0,0,0,0,0,0,0,,0,0,2,0,6120261cea4488c9fd5c57c5,,Cut
Scottie,Barnes,Scottie Barnes,615ba9bde771e94fc0bc4758,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,83,0.1281446540880503,163,199,1.2208588957055215,248,82,53,135,0.6074074074074074,0.6074074074074074,82,53,135,0.6074074074074074,0,0,0,35,9,44,0.7954545454545454,6,25,101,9,6120261cea4488c9fd5c57c5,,Cut
Mychal,Mulder,Mychal Mulder,6179fbe4e771e94fc033b27b,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,15,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,Cut
P.J.,Washington,P.J. Washington,5d9a87a67455336e87b9df84,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,70,0.09352517985611511,65,86,1.323076923076923,171,34,17,51,0.6666666666666666,0.6666666666666666,34,17,51,0.6666666666666666,0,0,0,18,5,23,0.782608695652174,3,13,43,4,6120261cea4488c9fd5c57c5,,Cut
Clint,Capela,Clint Capela,5e3e22ba7455336e87ada266,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,79,0.2596537949400799,195,251,1.2871794871794873,203,117,55,172,0.6802325581395349,0.6802325581395349,117,55,172,0.6802325581395349,0,0,0,17,22,39,0.4358974358974359,5,22,128,6,6120261cea4488c9fd5c57c5,,Cut
Caris,LeVert,Caris LeVert,60051e2c5fe05a0e9f1de816,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,39,0.03416557161629435,26,31,1.1923076923076923,269,14,8,22,0.6363636363636364,0.6363636363636364,14,8,22,0.6363636363636364,0,0,0,3,1,4,0.75,0,2,16,2,6120261cea4488c9fd5c57c5,,Cut
