player_firstName,player_lastName,player_name,player_id,team_fullName,team_conference_name,team_conference_abbr,team_conference_id,team_division_name,team_division_abbr,team_division_id,team_name,team_abbr,team_id,stats_gp,stats_timePercent,stats_possessions,stats_points,stats_ppp,stats_pppRank,stats_fgMade,stats_fgMiss,stats_fgAttempt,stats_fgPercent,stats_fgPercentEffective,stats_shot2Made,stats_shot2Miss,stats_shot2Attempt,stats_shot2Percent,stats_shot3Made,stats_shot3Miss,stats_shot3Attempt,stats_shot3Percent,stats_ftMade,stats_ftMiss,stats_ftAttempt,stats_plusOne,stats_shotFoul,stats_score,stats_turnover,SeasonID,SeasonLabel,QueryPlayType,stats_ftPercent
Shaquille,Harrison,Shaquille Harrison,61be9e07821d0c019c96e67c,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,2,,2,2,1.0,,1,1,2,0.5,0.5,1,0,1,1.0,0,1,1,0.0,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,SpotUp,
Cedi,Osman,Cedi Osman,55a494fe1e31501db44135c8,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,71,0.34599728629579374,255,263,1.031372549019608,196,90,149,239,0.37656903765690375,0.5271966527196653,18,12,30,0.6,72,137,209,0.3444976076555024,11,6,17,3,9,96,9,6120261cea4488c9fd5c57c5,,SpotUp,0.6470588235294118
Jalen,Johnson,Jalen Johnson,615baae0e771e94fc0d00142,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,29,0.25301204819277107,21,12,0.5714285714285714,510,4,12,16,0.25,0.3125,2,5,7,0.2857142857142857,2,7,9,0.2222222222222222,2,2,4,0,2,6,3,6120261cea4488c9fd5c57c5,,SpotUp,0.5
Brook,Lopez,Brook Lopez,5bb553e3aeda719939fe7df7,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,29,0.1861198738170347,59,52,0.8813559322033898,384,18,39,57,0.3157894736842105,0.43859649122807015,4,5,9,0.4444444444444444,14,34,48,0.2916666666666667,2,0,2,0,1,19,1,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Chris,Boucher,Chris Boucher,5bb00804aeda719939187859,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,86,0.27645502645502645,209,213,1.0191387559808613,217,71,123,194,0.36597938144329895,0.5077319587628866,16,19,35,0.45714285714285713,55,104,159,0.34591194968553457,16,4,20,3,11,79,7,6120261cea4488c9fd5c57c5,,SpotUp,0.8
Jaden,Springer,Jaden Springer,615ba9bde771e94fc0bc4744,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,11,,9,6,0.6666666666666666,,3,5,8,0.375,0.375,3,2,5,0.6,0,3,3,0.0,0,0,0,0,0,3,1,6120261cea4488c9fd5c57c5,,SpotUp,
Solomon,Hill,Solomon Hill,5fd42b555fe05a0e9f820886,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,16,0.48484848484848486,16,9,0.5625,512,3,13,16,0.1875,0.28125,0,2,2,0.0,3,11,14,0.21428571428571427,0,0,0,0,0,3,0,6120261cea4488c9fd5c57c5,,SpotUp,
Isaac,Okoro,Isaac Okoro,5fd57d3a5fe05a0e9f5ac60b,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,74,0.3637873754152824,219,210,0.958904109589041,304,70,117,187,0.37433155080213903,0.5053475935828877,21,27,48,0.4375,49,90,139,0.35251798561151076,21,8,29,1,12,83,18,6120261cea4488c9fd5c57c5,,SpotUp,0.7241379310344828
Georgios,Kalaitzakis,Georgios Kalaitzakis,615d0caee771e94fc01cac28,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,14,0.23809523809523808,10,5,0.5,522,2,6,8,0.25,0.3125,1,1,2,0.5,1,5,6,0.16666666666666666,0,0,0,0,0,2,2,6120261cea4488c9fd5c57c5,,SpotUp,
Devin,Cannady,Devin Cannady,5fd42b555fe05a0e9f820866,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,5,0.3269230769230769,17,18,1.0588235294117647,166,6,10,16,0.375,0.5625,0,0,0,,6,10,16,0.375,0,0,0,0,0,6,1,6120261cea4488c9fd5c57c5,,SpotUp,
Ignas,Brazdeikis,Ignas Brazdeikis,6090a194e6c2413bc4ff24f2,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,45,0.30869565217391304,71,64,0.9014084507042254,365,23,42,65,0.35384615384615387,0.47692307692307695,7,5,12,0.5833333333333334,16,37,53,0.3018867924528302,2,2,4,0,1,24,4,6120261cea4488c9fd5c57c5,,SpotUp,0.5
Gary,Harris,Gary Harris,605e96a05fe05a0e9fb90857,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,65,0.30161054172767204,206,223,1.0825242718446602,148,77,119,196,0.39285714285714285,0.5459183673469388,17,22,39,0.4358974358974359,60,97,157,0.3821656050955414,9,0,9,2,5,80,7,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Ish,Smith,Ish Smith,62086b7207c7bd5c29ecaade,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,28,0.14482758620689656,42,35,0.8333333333333334,412,13,28,41,0.3170731707317073,0.4268292682926829,4,14,18,0.2222222222222222,9,14,23,0.391304347826087,0,0,0,0,0,13,1,6120261cea4488c9fd5c57c5,,SpotUp,
RJ,Nembhard Jr.,RJ Nembhard Jr.,615d0923e771e94fc00a6ba8,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,15,,6,2,0.3333333333333333,,1,5,6,0.16666666666666666,0.16666666666666666,1,5,6,0.16666666666666666,0,0,0,,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,SpotUp,
Udonis,Haslem,Udonis Haslem,544580cc300969b132fd452d,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,14,,6,5,0.8333333333333334,,2,4,6,0.3333333333333333,0.4166666666666667,1,2,3,0.3333333333333333,1,2,3,0.3333333333333333,0,0,0,0,0,2,0,6120261cea4488c9fd5c57c5,,SpotUp,
Bruno,Fernando,Bruno Fernando,615baa6de771e94fc0c847f2,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,23,,5,5,1.0,,2,2,4,0.5,0.625,1,2,3,0.3333333333333333,1,0,1,1.0,0,1,1,1,1,2,1,6120261cea4488c9fd5c57c5,,SpotUp,0.0
Armoni,Brooks,Armoni Brooks,6225768c25a5348885ad66aa,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,17,0.3191489361702128,15,11,0.7333333333333333,463,4,10,14,0.2857142857142857,0.39285714285714285,1,0,1,1.0,3,10,13,0.23076923076923078,0,0,0,0,0,4,1,6120261cea4488c9fd5c57c5,,SpotUp,
Malcolm,Hill,Malcolm Hill,61c530b5df8a6a3c11fa44bb,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,3,,6,9,1.5,,3,3,6,0.5,0.75,0,1,1,0.0,3,2,5,0.6,0,0,0,0,0,3,0,6120261cea4488c9fd5c57c5,,SpotUp,
Troy,Brown Jr.,Troy Brown Jr.,605fef725fe05a0e9f446954,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,73,0.46938775510204084,161,154,0.9565217391304348,309,52,102,154,0.33766233766233766,0.487012987012987,6,18,24,0.25,46,84,130,0.35384615384615387,4,2,6,0,3,55,4,6120261cea4488c9fd5c57c5,,SpotUp,0.6666666666666666
Blake,Griffin,Blake Griffin,604d73a85fe05a0e9f308004,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,60,0.2770780856423174,110,99,0.9,366,35,72,107,0.32710280373831774,0.46261682242990654,6,6,12,0.5,29,66,95,0.30526315789473685,0,0,0,0,0,35,3,6120261cea4488c9fd5c57c5,,SpotUp,
Jalen,Suggs,Jalen Suggs,615baa58e771e94fc0c6c47d,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,51,0.1977329974811083,157,109,0.6942675159235668,477,37,95,132,0.2803030303030303,0.36363636363636365,15,24,39,0.38461538461538464,22,71,93,0.23655913978494625,13,6,19,2,10,44,17,6120261cea4488c9fd5c57c5,,SpotUp,0.6842105263157895
Derrick,Rose,Derrick Rose,576aec025762021398c5aab6,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,30,0.20418848167539266,78,92,1.1794871794871795,56,35,41,76,0.4605263157894737,0.6052631578947368,13,12,25,0.52,22,29,51,0.43137254901960786,0,0,0,0,0,35,2,6120261cea4488c9fd5c57c5,,SpotUp,
Tomas,Satoransky,Tomas Satoransky,544580d2300969b132fd4898,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,22,0.211864406779661,25,27,1.08,149,9,13,22,0.4090909090909091,0.5227272727272727,4,4,8,0.5,5,9,14,0.35714285714285715,4,0,4,0,1,11,1,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Kai,Jones,Kai Jones,615dd267e771e94fc030260f,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,25,0.26666666666666666,12,5,0.4166666666666667,530,2,6,8,0.25,0.3125,1,5,6,0.16666666666666666,1,1,2,0.5,0,2,2,0,0,2,3,6120261cea4488c9fd5c57c5,,SpotUp,0.0
Sharife,Cooper,Sharife Cooper,615baae0e771e94fc0d00126,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,17,,8,5,0.625,,2,5,7,0.2857142857142857,0.35714285714285715,1,2,3,0.3333333333333333,1,3,4,0.25,0,0,0,0,0,2,1,6120261cea4488c9fd5c57c5,,SpotUp,
Vernon,Carey Jr.,Vernon Carey Jr.,5fd582355fe05a0e9f6d193f,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,7,,3,0,0.0,,0,3,3,0.0,0.0,0,3,3,0.0,0,0,0,,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,SpotUp,
Tony,Bradley,Tony Bradley,615d0923e771e94fc00a6bba,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,58,,5,6,1.2,,3,2,5,0.6,0.6,3,2,5,0.6,0,0,0,,0,0,0,0,0,3,0,6120261cea4488c9fd5c57c5,,SpotUp,
Lance,Stephenson,Lance Stephenson,61d251a5df8a6a3c11fbeff5,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,40,0.1937046004842615,80,72,0.9,366,27,47,74,0.36486486486486486,0.4527027027027027,14,16,30,0.4666666666666667,13,31,44,0.29545454545454547,5,3,8,1,4,30,3,6120261cea4488c9fd5c57c5,,SpotUp,0.625
Giannis,Antetokounmpo,Giannis Antetokounmpo,544580de300969b132fd50af,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,82,0.07479964381121995,168,168,1.0,232,63,76,139,0.45323741007194246,0.5359712230215827,40,33,73,0.547945205479452,23,43,66,0.3484848484848485,19,13,32,4,18,76,15,6120261cea4488c9fd5c57c5,,SpotUp,0.59375
Dewayne,Dedmon,Dewayne Dedmon,606fbb485fe05a0e9f79fb20,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,85,0.08196721311475409,40,29,0.725,468,10,27,37,0.2702702702702703,0.35135135135135137,4,11,15,0.26666666666666666,6,16,22,0.2727272727272727,3,1,4,0,1,12,1,6120261cea4488c9fd5c57c5,,SpotUp,0.75
Corey,Kispert,Corey Kispert,615d0e4fe771e94fc0255ab8,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,81,0.44715447154471544,275,300,1.0909090909090908,140,106,156,262,0.40458015267175573,0.566793893129771,21,16,37,0.5675675675675675,85,140,225,0.37777777777777777,3,0,3,1,2,107,12,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Kelly,Olynyk,Kelly Olynyk,615e4bcfe771e94fc0e9eb03,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,44,0.2152777777777778,93,87,0.9354838709677419,331,32,56,88,0.36363636363636365,0.48295454545454547,11,17,28,0.39285714285714285,21,39,60,0.35,2,2,4,0,2,33,3,6120261cea4488c9fd5c57c5,,SpotUp,0.5
Jeff,Dowtin,Jeff Dowtin,615baa58e771e94fc0c6c45b,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,3,,4,0,0.0,,0,4,4,0.0,0.0,0,2,2,0.0,0,2,2,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,SpotUp,
Immanuel,Quickley,Immanuel Quickley,5fd42b7d5fe05a0e9f828c94,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,82,0.25452609158679446,239,230,0.9623430962343096,301,75,132,207,0.36231884057971014,0.47342995169082125,29,47,76,0.3815789473684211,46,85,131,0.3511450381679389,34,3,37,4,18,91,16,6120261cea4488c9fd5c57c5,,SpotUp,0.918918918918919
Malachi,Flynn,Malachi Flynn,5fd582355fe05a0e9f6d1929,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,55,0.2689393939393939,71,80,1.1267605633802817,112,26,41,67,0.3880597014925373,0.5522388059701493,4,8,12,0.3333333333333333,22,33,55,0.4,6,0,6,1,3,28,2,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Jalen,McDaniels,Jalen McDaniels,5da130fa7455336e87c212c3,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,60,0.4385026737967914,164,171,1.0426829268292683,180,55,81,136,0.40441176470588236,0.5367647058823529,19,26,45,0.4222222222222222,36,55,91,0.3956043956043956,25,7,32,3,15,69,14,6120261cea4488c9fd5c57c5,,SpotUp,0.78125
Omer,Yurtseven,Omer Yurtseven,60b05108569beabf90f950fc,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,70,0.03763440860215054,14,12,0.8571428571428571,401,4,8,12,0.3333333333333333,0.4166666666666667,2,4,6,0.3333333333333333,2,4,6,0.3333333333333333,2,0,2,0,1,5,1,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Aaron,Nesmith,Aaron Nesmith,5fd979f65fe05a0e9f63ab68,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,71,0.5143884892086331,143,124,0.8671328671328671,392,43,87,130,0.33076923076923076,0.43846153846153846,15,16,31,0.4838709677419355,28,71,99,0.2828282828282828,10,0,10,3,6,46,10,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Franz,Wagner,Franz Wagner,615baa58e771e94fc0c6c487,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,83,0.21674876847290642,264,266,1.0075757575757576,228,100,134,234,0.42735042735042733,0.5235042735042735,55,58,113,0.48672566371681414,45,76,121,0.371900826446281,21,2,23,2,12,110,20,6120261cea4488c9fd5c57c5,,SpotUp,0.9130434782608695
Denzel,Valentine,Denzel Valentine,615d0923e771e94fc00a6bb2,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,25,0.4880952380952381,41,49,1.1951219512195121,45,16,21,37,0.43243243243243246,0.6486486486486487,0,3,3,0.0,16,18,34,0.47058823529411764,1,1,2,0,0,17,3,6120261cea4488c9fd5c57c5,,SpotUp,0.5
Matt,Thomas,Matt Thomas,615d0923e771e94fc00a6be5,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,44,0.4883720930232558,84,99,1.1785714285714286,56,37,42,79,0.46835443037974683,0.6139240506329114,14,10,24,0.5833333333333334,23,32,55,0.41818181818181815,2,1,3,1,2,38,4,6120261cea4488c9fd5c57c5,,SpotUp,0.6666666666666666
Jimmy,Butler,Jimmy Butler,5d9d3cc97455336e87fb9d2e,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,76,0.10998092816274635,173,150,0.8670520231213873,392,51,105,156,0.3269230769230769,0.41025641025641024,25,37,62,0.4032258064516129,26,68,94,0.2765957446808511,22,4,26,2,14,63,5,6120261cea4488c9fd5c57c5,,SpotUp,0.8461538461538461
Rayjon,Tucker,Rayjon Tucker,5d9bf9d27455336e876fcf27,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,10,,5,7,1.4,,2,2,4,0.5,0.625,1,1,2,0.5,1,1,2,0.5,2,1,3,0,1,3,0,6120261cea4488c9fd5c57c5,,SpotUp,0.6666666666666666
Terrence,Ross,Terrence Ross,58af67a835268c61b0b3f9d3,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,67,0.17548746518105848,126,137,1.0873015873015872,145,47,69,116,0.4051724137931034,0.5172413793103449,21,17,38,0.5526315789473685,26,52,78,0.3333333333333333,17,1,18,2,9,54,3,6120261cea4488c9fd5c57c5,,SpotUp,0.9444444444444444
Isaiah,Todd,Isaiah Todd,615d0e4fe771e94fc0255aab,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,15,0.39473684210526316,15,6,0.4,532,2,12,14,0.14285714285714285,0.21428571428571427,0,1,1,0.0,2,11,13,0.15384615384615385,0,2,2,0,1,2,0,6120261cea4488c9fd5c57c5,,SpotUp,0.0
Devon,Dotson,Devon Dotson,5fd438995fe05a0e9facb1ba,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,15,0.2727272727272727,12,17,1.4166666666666667,8,7,5,12,0.5833333333333334,0.7083333333333334,4,0,4,1.0,3,5,8,0.375,0,0,0,0,0,7,0,6120261cea4488c9fd5c57c5,,SpotUp,
Javonte,Green,Javonte Green,605fef725fe05a0e9f446957,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,74,0.3675799086757991,161,159,0.9875776397515528,259,54,87,141,0.3829787234042553,0.5035460992907801,20,21,41,0.4878048780487805,34,66,100,0.34,17,2,19,1,10,63,11,6120261cea4488c9fd5c57c5,,SpotUp,0.8947368421052632
Davis,Bertans,Davis Bertans,5d9be6e17455336e875c33f1,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,38,0.3705357142857143,83,94,1.1325301204819278,105,29,49,78,0.3717948717948718,0.5512820512820513,1,4,5,0.2,28,45,73,0.3835616438356164,8,0,8,0,3,32,2,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Bradley,Beal,Bradley Beal,544580d2300969b132fd4897,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,44,0.1199616122840691,125,108,0.864,397,38,76,114,0.3333333333333333,0.42543859649122806,17,29,46,0.3695652173913043,21,47,68,0.3088235294117647,11,1,12,1,6,43,6,6120261cea4488c9fd5c57c5,,SpotUp,0.9166666666666666
Killian,Hayes,Killian Hayes,5fd42b7d5fe05a0e9f828cb3,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,67,0.252442996742671,155,124,0.8,430,44,97,141,0.3120567375886525,0.41843971631205673,14,20,34,0.4117647058823529,30,77,107,0.2803738317757009,6,0,6,0,2,47,11,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Tremont,Waters,Tremont Waters,615d0caee771e94fc01cac35,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,5,,3,3,1.0,,1,2,3,0.3333333333333333,0.5,0,1,1,0.0,1,1,2,0.5,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,SpotUp,
Malcolm,Brogdon,Malcolm Brogdon,5d97763a7455336e8792256b,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,38,0.17688022284122562,127,126,0.9921259842519685,256,45,69,114,0.39473684210526316,0.49122807017543857,23,24,47,0.48936170212765956,22,45,67,0.3283582089552239,14,0,14,2,7,51,7,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Justin,Anderson,Justin Anderson,61d251a5df8a6a3c11fbefc8,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,13,0.5102040816326531,50,39,0.78,441,14,34,48,0.2916666666666667,0.375,6,5,11,0.5454545454545454,8,29,37,0.21621621621621623,3,1,4,2,3,15,1,6120261cea4488c9fd5c57c5,,SpotUp,0.75
Brodric,Thomas,Brodric Thomas,603b04c95fe05a0e9f695cf9,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,1,,3,2,0.6666666666666666,,1,2,3,0.3333333333333333,0.3333333333333333,1,0,1,1.0,0,2,2,0.0,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,SpotUp,
Thanasis,Antetokounmpo,Thanasis Antetokounmpo,5d9bf9d27455336e876fcf16,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,61,0.07142857142857142,15,9,0.6,503,4,9,13,0.3076923076923077,0.34615384615384615,3,2,5,0.6,1,7,8,0.125,0,0,0,0,0,4,2,6120261cea4488c9fd5c57c5,,SpotUp,
Craig,Sword,Craig Sword,61cbcd84df8a6a3c11f7df5b,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,3,,1,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,SpotUp,
Tyler,Cook,Tyler Cook,615d0923e771e94fc00a6bc4,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,22,,3,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,2,2,0,1,0,1,6120261cea4488c9fd5c57c5,,SpotUp,0.0
Haywood,Highsmith,Haywood Highsmith,61cfc32cdf8a6a3c11fb8841,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,27,0.5,31,29,0.9354838709677419,331,10,18,28,0.35714285714285715,0.5178571428571429,1,2,3,0.3333333333333333,9,16,25,0.36,0,1,1,1,1,10,3,6120261cea4488c9fd5c57c5,,SpotUp,0.0
Oshae,Brissett,Oshae Brissett,606935125fe05a0e9fd5b988,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,71,0.4233687405159332,279,264,0.946236559139785,319,83,151,234,0.3547008547008547,0.47649572649572647,26,47,73,0.3561643835616438,57,104,161,0.35403726708074534,41,20,61,5,31,106,18,6120261cea4488c9fd5c57c5,,SpotUp,0.6721311475409836
