Season,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
2025-26,22025,1641750,Ryan Kalkbrenner,1610612766,CHA,Charlotte Hornets,Cut,Offensive,0.91,20,0.333,1.6,0.795,0.156,0.044,0.156,0.067,0.778,0.795,2.3,3.6,1.6,2.0,0.4
2025-26,22025,1628386,Jarrett Allen,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,0.349,14,0.305,1.241,0.596,0.19,0.052,0.19,0.052,0.621,0.596,4.1,5.1,2.0,3.4,1.4
2025-26,22025,203497,Rudy Gobert,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.302,21,0.306,1.22,0.769,0.237,0.136,0.22,0.034,0.678,0.769,2.8,3.4,1.4,1.9,0.4
2025-26,22025,203999,Nikola Jokić,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.917,22,0.078,1.61,0.882,0.098,0.098,0.098,0.024,0.805,0.882,1.9,3.0,1.4,1.5,0.2
2025-26,22025,1631212,Peyton Watson,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.355,22,0.239,1.245,0.622,0.151,0.019,0.151,0.019,0.623,0.622,2.4,3.0,1.3,2.0,0.8
2025-26,22025,1630700,Dyson Daniels,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.615,23,0.157,1.383,0.721,0.085,0.064,0.085,0.064,0.681,0.721,2.0,2.8,1.3,1.9,0.5
2025-26,22025,1642276,Kel'el Ware,1610612748,MIA,Miami Heat,Cut,Offensive,0.769,21,0.198,1.476,0.718,0.119,0.024,0.119,0.071,0.714,0.718,2.0,3.0,1.3,1.9,0.5
2025-26,22025,1629008,Michael Porter Jr.,1610612751,BKN,Brooklyn Nets,Cut,Offensive,0.609,17,0.118,1.378,0.649,0.222,0.044,0.2,0.089,0.667,0.649,2.6,3.6,1.4,2.2,0.8
2025-26,22025,1630552,Jalen Johnson,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.858,20,0.085,1.541,0.774,0.162,0.0,0.162,0.0,0.811,0.774,1.9,2.9,1.2,1.6,0.4
2025-26,22025,1631096,Chet Holmgren,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.37,17,0.158,1.25,0.697,0.114,0.136,0.091,0.0,0.636,0.697,2.6,3.2,1.4,1.9,0.6
2025-26,22025,1641739,Toumani Camara,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.556,22,0.128,1.351,0.719,0.108,0.027,0.081,0.0,0.703,0.719,1.7,2.3,1.0,1.5,0.4
2025-26,22025,1628976,Wendell Carter Jr.,1610612753,ORL,Orlando Magic,Cut,Offensive,0.438,20,0.173,1.282,0.643,0.256,0.051,0.256,0.026,0.667,0.643,2.0,2.5,0.9,1.4,0.5
2025-26,22025,1631217,Moussa Diabaté,1610612766,CHA,Charlotte Hornets,Cut,Offensive,0.37,20,0.27,1.25,0.606,0.175,0.05,0.175,0.05,0.6,0.606,2.0,2.5,1.0,1.7,0.7
2025-26,22025,203083,Andre Drummond,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,0.846,19,0.221,1.516,0.808,0.161,0.065,0.161,0.065,0.774,0.808,1.6,2.5,1.1,1.4,0.3
2025-26,22025,1642270,Donovan Clingan,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.544,18,0.211,1.343,0.655,0.229,0.029,0.229,0.086,0.686,0.655,1.9,2.6,1.1,1.6,0.6
2025-26,22025,1642852,Derik Queen,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.825,23,0.097,1.5,0.75,0.2,0.0,0.167,0.0,0.8,0.75,1.3,2.0,0.8,1.0,0.3
2025-26,22025,1630567,Scottie Barnes,1610612761,TOR,Toronto Raptors,Cut,Offensive,0.216,23,0.089,1.154,0.6,0.051,0.077,0.051,0.026,0.564,0.6,1.7,2.0,0.9,1.5,0.6
2025-26,22025,1630191,Isaiah Stewart,1610612765,DET,Detroit Pistons,Cut,Offensive,0.599,18,0.196,1.375,0.68,0.188,0.063,0.188,0.031,0.688,0.68,1.8,2.4,0.9,1.4,0.4
2025-26,22025,1629111,Jock Landale,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.599,21,0.157,1.375,0.714,0.125,0.031,0.125,0.031,0.688,0.714,1.5,2.1,1.0,1.3,0.4
2025-26,22025,1630168,Onyeka Okongwu,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.391,22,0.106,1.257,0.606,0.114,0.029,0.114,0.086,0.6,0.606,1.6,2.0,0.9,1.5,0.6
2025-26,22025,1642259,Alex Sarr,1610612764,WAS,Washington Wizards,Cut,Offensive,0.272,14,0.141,1.194,0.548,0.194,0.0,0.194,0.056,0.583,0.548,2.6,3.1,1.2,2.2,1.0
2025-26,22025,1630530,Trey Murphy III,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.88,21,0.068,1.556,0.762,0.222,0.037,0.222,0.037,0.778,0.762,1.3,2.0,0.8,1.0,0.2
2025-26,22025,1630543,Isaiah Jackson,1610612754,IND,Indiana Pacers,Cut,Offensive,0.327,21,0.224,1.235,0.6,0.235,0.088,0.235,0.059,0.618,0.6,1.6,2.0,0.7,1.2,0.5
2025-26,22025,203994,Jusuf Nurkić,1610612762,UTA,Utah Jazz,Cut,Offensive,0.101,20,0.179,1.05,0.571,0.075,0.075,0.075,0.025,0.55,0.571,2.0,2.1,1.0,1.8,0.8
2025-26,22025,1629048,Goga Bitadze,1610612753,ORL,Orlando Magic,Cut,Offensive,0.675,20,0.312,1.414,0.704,0.069,0.034,0.034,0.034,0.69,0.704,1.5,2.1,1.0,1.4,0.4
2025-26,22025,202710,Jimmy Butler III,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.775,18,0.093,1.481,0.722,0.37,0.037,0.333,0.074,0.778,0.722,1.5,2.2,0.7,1.0,0.3
2025-26,22025,1629628,RJ Barrett,1610612761,TOR,Toronto Raptors,Cut,Offensive,0.946,16,0.087,1.625,0.75,0.25,0.0,0.25,0.083,0.792,0.75,1.5,2.4,0.9,1.3,0.3
2025-26,22025,1642258,Zaccharie Risacher,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.959,20,0.1,1.682,0.762,0.182,0.0,0.182,0.136,0.773,0.762,1.1,1.9,0.8,1.1,0.3
2025-26,22025,1641709,Ausar Thompson,1610612765,DET,Detroit Pistons,Cut,Offensive,0.311,18,0.133,1.233,0.63,0.067,0.033,0.067,0.0,0.633,0.63,1.7,2.1,0.9,1.5,0.6
2025-26,22025,1630578,Alperen Sengun,1610612745,HOU,Houston Rockets,Cut,Offensive,0.311,17,0.071,1.233,0.727,0.167,0.133,0.133,0.033,0.633,0.727,1.8,2.2,0.9,1.3,0.4
2025-26,22025,1629651,Nic Claxton,1610612751,BKN,Brooklyn Nets,Cut,Offensive,0.166,20,0.134,1.121,0.533,0.152,0.0,0.152,0.061,0.576,0.533,1.7,1.9,0.8,1.5,0.7
2025-26,22025,1627780,Gary Payton II,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.722,21,0.272,1.44,0.75,0.0,0.04,0.0,0.0,0.72,0.75,1.2,1.7,0.9,1.1,0.3
2025-26,22025,1628963,Marvin Bagley III,1610612764,WAS,Washington Wizards,Cut,Offensive,0.625,18,0.193,1.385,0.708,0.077,0.0,0.077,0.0,0.731,0.708,1.4,2.0,0.9,1.3,0.4
2025-26,22025,1629750,Javonte Green,1610612765,DET,Detroit Pistons,Cut,Offensive,0.521,21,0.196,1.333,0.667,0.222,0.037,0.222,0.037,0.667,0.667,1.3,1.7,0.7,1.0,0.3
2025-26,22025,1642345,Oso Ighodaro,1610612756,PHX,Phoenix Suns,Cut,Offensive,0.173,21,0.281,1.125,0.586,0.063,0.063,0.063,0.031,0.563,0.586,1.5,1.7,0.8,1.4,0.6
2025-26,22025,202685,Jonas Valančiūnas,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.663,22,0.143,1.4,0.7,0.16,0.04,0.16,0.0,0.72,0.7,1.1,1.6,0.6,0.9,0.3
2025-26,22025,1631101,Shaedon Sharpe,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.663,19,0.058,1.4,0.667,0.12,0.0,0.12,0.08,0.68,0.667,1.3,1.8,0.8,1.3,0.4
2025-26,22025,1630583,Santi Aldama,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.467,21,0.099,1.296,0.654,0.111,0.0,0.111,0.074,0.667,0.654,1.3,1.7,0.8,1.2,0.4
2025-26,22025,1642875,Maxime Raynaud,1610612758,SAC,Sacramento Kings,Cut,Offensive,0.142,15,0.256,1.094,0.577,0.125,0.063,0.125,0.0,0.563,0.577,2.1,2.3,1.0,1.7,0.7
2025-26,22025,1631170,Jaime Jaquez Jr.,1610612748,MIA,Miami Heat,Cut,Offensive,0.864,20,0.068,1.545,0.882,0.136,0.136,0.136,0.045,0.773,0.882,1.1,1.7,0.8,0.9,0.1
2025-26,22025,1628436,Luke Kornet,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.485,12,0.356,1.308,0.737,0.192,0.077,0.192,0.0,0.692,0.737,2.2,2.8,1.2,1.6,0.4
2025-26,22025,202696,Nikola Vučević,1610612741,CHI,Chicago Bulls,Cut,Offensive,0.254,20,0.09,1.172,0.571,0.034,0.0,0.0,0.0,0.586,0.571,1.5,1.7,0.8,1.4,0.6
2025-26,22025,1629637,Jaxson Hayes,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.825,17,0.324,1.5,0.789,0.227,0.0,0.227,0.091,0.727,0.789,1.3,1.9,0.9,1.1,0.2
2025-26,22025,1630228,Jonathan Kuminga,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.825,17,0.09,1.5,0.824,0.182,0.091,0.182,0.045,0.773,0.824,1.3,1.9,0.8,1.0,0.2
2025-26,22025,1630572,Sandro Mamukelashvili,1610612761,TOR,Toronto Raptors,Cut,Offensive,0.599,22,0.128,1.375,0.684,0.208,0.083,0.208,0.083,0.667,0.684,1.1,1.5,0.6,0.9,0.3
2025-26,22025,1628971,Bruce Brown,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.426,22,0.156,1.269,0.632,0.231,0.077,0.231,0.038,0.654,0.632,1.2,1.5,0.5,0.9,0.3
2025-26,22025,1630532,Franz Wagner,1610612753,ORL,Orlando Magic,Cut,Offensive,0.201,21,0.066,1.138,0.571,0.034,0.034,0.034,0.034,0.552,0.571,1.4,1.6,0.8,1.3,0.6
2025-26,22025,1628396,Tony Bradley,1610612754,IND,Indiana Pacers,Cut,Offensive,0.743,19,0.253,1.455,0.714,0.045,0.0,0.045,0.0,0.727,0.714,1.2,1.7,0.8,1.1,0.3
2025-26,22025,1628398,Kyle Kuzma,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.743,22,0.079,1.455,0.762,0.091,0.0,0.091,0.045,0.727,0.762,1.0,1.5,0.7,1.0,0.2
2025-26,22025,1629640,Keldon Johnson,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.639,20,0.103,1.391,0.682,0.043,0.0,0.043,0.0,0.696,0.682,1.2,1.6,0.8,1.1,0.4
2025-26,22025,203932,Aaron Gordon,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.521,12,0.124,1.333,0.636,0.083,0.0,0.083,0.0,0.667,0.636,2.0,2.7,1.2,1.8,0.7
2025-26,22025,1627742,Brandon Ingram,1610612761,TOR,Toronto Raptors,Cut,Offensive,0.521,23,0.048,1.333,0.8,0.042,0.167,0.042,0.042,0.667,0.8,1.0,1.4,0.7,0.9,0.2
2025-26,22025,1641705,Victor Wembanyama,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.266,11,0.097,1.185,0.636,0.111,0.111,0.111,0.037,0.593,0.636,2.5,2.9,1.3,2.0,0.7
2025-26,22025,1626157,Karl-Anthony Towns,1610612752,NYK,New York Knicks,Cut,Offensive,0.97,19,0.045,1.722,0.846,0.389,0.111,0.389,0.222,0.778,0.846,0.9,1.6,0.6,0.7,0.1
2025-26,22025,1627750,Jamal Murray,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.55,21,0.051,1.348,0.619,0.13,0.0,0.13,0.043,0.652,0.619,1.1,1.5,0.6,1.0,0.4
2025-26,22025,1628381,John Collins,1610612746,LAC,LA Clippers,Cut,Offensive,0.343,22,0.096,1.24,0.625,0.08,0.04,0.08,0.08,0.6,0.625,1.1,1.4,0.7,1.1,0.4
2025-26,22025,1629234,Drew Eubanks,1610612758,SAC,Sacramento Kings,Cut,Offensive,0.038,22,0.263,1.0,0.5,0.129,0.065,0.129,0.032,0.516,0.5,1.4,1.4,0.6,1.2,0.6
2025-26,22025,1631218,Trayce Jackson-Davis,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.574,14,0.344,1.364,0.6,0.227,0.0,0.227,0.136,0.636,0.6,1.6,2.1,0.9,1.4,0.6
2025-26,22025,1627739,Kris Dunn,1610612746,LAC,LA Clippers,Cut,Offensive,0.479,22,0.142,1.304,0.65,0.087,0.043,0.043,0.0,0.652,0.65,1.0,1.4,0.6,0.9,0.3
2025-26,22025,1631243,Mouhamed Gueye,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.28,23,0.191,1.2,0.636,0.12,0.04,0.12,0.04,0.6,0.636,1.1,1.3,0.6,1.0,0.3
2025-26,22025,1630549,Day'Ron Sharpe,1610612751,BKN,Brooklyn Nets,Cut,Offensive,0.216,19,0.178,1.154,0.579,0.269,0.038,0.231,0.038,0.654,0.579,1.4,1.6,0.6,1.0,0.4
2025-26,22025,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.923,13,0.058,1.611,0.778,0.056,0.0,0.056,0.056,0.778,0.778,1.4,2.2,1.1,1.4,0.3
2025-26,22025,203991,Clint Capela,1610612745,HOU,Houston Rockets,Cut,Offensive,0.728,18,0.303,1.45,0.722,0.15,0.0,0.15,0.05,0.75,0.722,1.1,1.6,0.7,1.0,0.3
2025-26,22025,203507,Giannis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.29,15,0.064,1.208,0.625,0.333,0.0,0.333,0.0,0.708,0.625,1.6,1.9,0.7,1.1,0.4
2025-26,22025,203500,Steven Adams,1610612745,HOU,Houston Rockets,Cut,Offensive,0.038,16,0.264,1.0,0.476,0.172,0.103,0.172,0.0,0.517,0.476,1.8,1.8,0.6,1.3,0.7
2025-26,22025,1631117,Walker Kessler,1610612762,UTA,Utah Jazz,Cut,Offensive,0.88,5,0.29,1.556,0.75,0.389,0.0,0.389,0.056,0.833,0.75,3.6,5.6,1.8,2.4,0.6
