Season,GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
2013-14,Players,2592,James Jones,James,1610612748,MIA,33.0,1,0,1,0.0,0.03833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,3,1.5,0,0,1.0,389,355,17,355,426,305,353,305,177,250,177,233,243,233,252,309,330,179,234,193,128,1,1,276,321,157,343,180,12,346
2013-14,Players,203263,James Nunnally,James,1610612755,PHI,23.0,1,0,1,0.0,0.815,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,4,0.0,0,0,0.0,389,355,17,355,394,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,97,276,321,151,364,180,12,365
2013-14,Players,2457,Jannero Pargo,Jannero,1610612766,CHA,34.0,3,0,3,0.0,0.2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,327,355,100,355,416,305,306,305,177,196,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,174,364,180,12,365
2013-14,Players,203099,Jared Cunningham,Jared,1610612758,SAC,23.0,2,0,2,0.0,0.27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0.0,355,355,66,355,408,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,254,364,180,12,365
2013-14,Players,201162,Jared Dudley,Jared,1610612746,LAC,28.0,12,7,5,0.583,28.355,3,6,0.5,3,6,0.5,2,2,1.0,0,2,2,1,0,0,1,0,3,2,11,46,17.9,0,0,19.0,214,97,157,32,200,177,205,83,60,99,28,149,166,1,252,207,241,179,234,193,59,1,199,154,165,17,206,180,12,188
2013-14,Players,203096,Jared Sullinger,Jared,1610612738,BOS,22.0,29,5,24,0.172,70.58666666666667,14,42,0.333,5,13,0.385,4,5,0.8,17,10,27,3,4,0,2,5,11,5,37,-11,75.9,12,0,76.0,32,147,420,313,66,42,29,218,30,37,76,100,108,120,1,55,10,102,48,193,29,416,388,83,51,340,40,21,12,39
2013-14,Players,101127,Jarrett Jack,Jarrett,1610612739,CLE,30.0,25,8,17,0.32,65.61333333333333,9,25,0.36,3,8,0.375,5,6,0.833,0,6,6,0,3,0,0,1,4,4,26,17,30.2,0,0,35.0,72,75,351,197,78,83,74,210,60,78,79,87,96,108,252,108,147,246,75,193,128,264,226,102,77,80,157,180,12,128
2013-14,Players,202363,Jarvis Varnado,Jarvis,1610612755,PHI,26.0,3,0,3,0.0,3.4833333333333334,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0.0,327,355,100,355,349,305,353,305,177,250,177,233,166,233,252,309,330,246,234,193,128,1,1,154,321,185,364,180,12,365
2013-14,Players,2215,Jason Collins,Jason,1610612751,BKN,35.0,1,0,1,0.0,0.22666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,389,355,17,355,413,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,200,364,180,12,365
2013-14,Players,101131,Jason Maxiell,Jason,1610612753,ORL,31.0,5,0,5,0.0,9.936666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,0,-2,-1.0,0,0,0.0,286,355,157,355,280,305,306,305,177,250,177,233,243,233,252,309,330,246,157,193,128,1,97,202,321,222,427,180,12,365
2013-14,Players,201160,Jason Smith,Jason,1610612740,NOP,28.0,8,2,6,0.25,25.275,1,4,0.25,0,0,0.0,0,0,0.0,3,4,7,1,2,1,2,1,4,1,2,14,18.9,2,0,16.0,258,236,174,242,215,245,232,262,177,250,177,233,243,233,74,148,130,179,100,99,29,264,226,202,274,92,199,101,12,206
2013-14,Players,1891,Jason Terry,Jason,1610612751,BKN,36.0,3,0,3,0.0,2.236666666666667,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,0,-2,0.0,0,0,0.0,327,355,100,355,366,305,278,305,177,168,177,233,243,233,252,309,330,246,234,193,128,1,156,202,321,222,364,180,12,365
2013-14,Players,201574,Jason Thompson,Jason,1610612758,SAC,27.0,21,4,17,0.19,50.708333333333336,2,9,0.222,0,0,0.0,3,4,0.75,7,8,15,0,0,1,1,2,5,2,7,-46,31.0,4,0,26.0,113,177,351,302,131,203,170,282,177,250,177,125,123,139,21,79,47,246,234,99,59,344,259,154,207,422,151,63,12,166
2013-14,Players,202399,Jeff Adrien,Jeff,1610612749,MIL,28.0,8,1,7,0.125,18.07,3,5,0.6,0,0,0.0,2,2,1.0,3,2,5,0,2,1,0,0,6,1,8,-22,15.0,3,0,15.0,258,284,187,337,239,177,221,54,177,250,177,149,166,1,74,207,170,246,100,99,128,1,275,202,196,392,221,77,12,215
2013-14,Players,201965,Jeff Ayres,Jeff,1610612759,SAS,27.0,2,1,1,0.5,3.775,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,355,284,17,42,345,305,306,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,185,364,180,12,365
2013-14,Players,201145,Jeff Green,Jeff,1610612738,BOS,27.0,38,7,31,0.184,95.085,16,47,0.34,8,24,0.333,24,26,0.923,2,18,20,7,2,1,3,0,15,15,64,-58,108.5,2,0,107.0,3,97,428,307,21,33,23,216,10,7,89,4,7,86,107,10,25,46,100,99,8,1,416,12,16,426,12,101,12,15
2013-14,Players,201952,Jeff Teague,Jeff,1610612737,ATL,26.0,38,16,22,0.421,109.84833333333333,29,60,0.483,5,11,0.455,17,22,0.773,2,9,11,27,14,3,0,7,14,20,80,35,128.7,6,0,129.0,3,4,405,106,8,5,7,121,30,54,63,9,10,135,107,68,80,2,3,21,128,424,411,5,6,32,7,45,12,6
2013-14,Players,203481,Jeff Withey,Jeff,1610612740,NOP,24.0,7,3,4,0.429,9.208333333333334,0,1,0.0,0,0,0.0,1,1,1.0,1,2,3,1,0,0,0,1,1,1,1,-2,6.1,0,0,5.0,268,205,133,99,286,305,306,305,177,250,177,187,218,1,157,207,212,179,234,193,128,264,97,202,309,222,282,180,12,286
2013-14,Players,203106,Jeffery Taylor,Jeffery,1610612766,CHA,25.0,4,0,4,0.0,5.523333333333333,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,0,3,-5,4.2,0,0,5.0,302,355,133,355,323,245,306,1,106,196,1,233,243,233,252,246,278,246,234,193,128,1,199,276,258,283,302,180,12,286
2013-14,Players,202379,Jeremy Evans,Jeremy,1610612762,UTA,26.0,6,2,4,0.333,6.871666666666667,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,1,1,2,9,4.4,1,0,4.0,275,236,133,171,310,245,306,1,177,250,177,233,243,233,157,246,241,246,234,193,128,1,97,202,274,105,299,122,12,299
2013-14,Players,203087,Jeremy Lamb,Jeremy,1610612760,OKC,22.0,14,7,7,0.5,33.751666666666665,2,5,0.4,1,4,0.25,1,1,1.0,1,10,11,0,0,2,1,0,4,1,6,22,28.2,0,0,24.0,195,97,187,42,180,203,221,172,106,127,129,187,218,1,157,55,80,246,234,49,59,1,226,202,215,60,167,180,12,173
2013-14,Players,202391,Jeremy Lin,Jeremy,1610612745,HOU,25.0,19,8,11,0.421,55.365,12,25,0.48,6,13,0.462,3,4,0.75,1,2,3,6,2,2,0,2,13,5,33,45,49.6,1,0,52.0,135,75,247,106,112,52,74,123,22,37,60,125,123,139,157,207,212,55,100,49,128,344,404,83,60,19,93,122,12,79
2013-14,Players,202719,Jeremy Tyler,Jeremy,1610612752,NYK,23.0,1,0,1,0.0,0.043333333333333335,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,389,355,17,355,425,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,185,364,180,12,365
2013-14,Players,979,Jermaine O'Neal,Jermaine,1610612744,GSW,35.0,12,7,5,0.583,28.82,3,4,0.75,0,0,0.0,4,5,0.8,3,6,9,0,0,0,2,0,3,5,10,50,26.8,1,0,23.0,214,97,157,32,197,177,232,32,177,250,177,100,108,120,74,108,102,246,234,193,29,1,199,83,179,12,171,122,12,177
2013-14,Players,201573,Jerryd Bayless,Jerryd,1610612738,BOS,25.0,19,3,16,0.158,29.028333333333332,7,14,0.5,4,6,0.667,4,4,1.0,2,3,5,1,1,2,0,1,7,4,22,-23,34.5,0,0,36.0,135,205,332,328,195,105,135,83,45,99,17,100,123,1,107,181,170,179,157,49,128,264,303,102,104,396,135,180,12,124
2013-14,Players,202690,Jimmer Fredette,Jimmer,1610612741,CHI,25.0,6,2,4,0.333,8.776666666666667,2,6,0.333,2,4,0.5,0,0,0.0,0,0,0,0,0,1,0,1,0,0,6,-6,9.0,0,0,10.0,275,236,133,171,294,203,205,218,84,127,28,233,243,233,252,309,330,246,234,99,128,264,1,276,215,301,253,180,12,236
2013-14,Players,202710,Jimmy Butler,Jimmy,1610612741,CHI,24.0,14,6,8,0.429,47.98,2,12,0.167,1,7,0.143,2,2,1.0,1,8,9,3,5,0,2,2,4,6,7,28,23.3,3,0,24.0,195,124,207,99,140,203,150,292,106,90,166,149,166,1,157,79,102,102,33,193,29,344,226,68,207,47,179,77,12,173
2013-14,Players,201149,Joakim Noah,Joakim,1610612741,CHI,29.0,20,8,12,0.4,75.79666666666667,10,24,0.417,0,0,0.0,5,7,0.714,9,19,28,8,6,4,0,2,11,8,25,41,76.6,10,0,69.0,121,75,263,117,52,75,79,163,177,250,177,87,84,158,12,6,6,38,24,13,128,344,388,45,84,23,38,26,12,52
2013-14,Players,201975,Jodie Meeks,Jodie,1610612747,LAL,26.0,24,6,18,0.25,56.35166666666667,8,17,0.471,5,10,0.5,3,4,0.75,1,9,10,2,4,1,0,3,8,3,24,-48,38.0,0,0,43.0,86,124,370,242,107,90,106,130,30,64,28,125,123,139,157,68,92,138,48,99,128,383,323,136,85,424,125,180,12,101
2013-14,Players,2207,Joe Johnson,Joe,1610612751,BKN,33.0,25,8,17,0.32,95.61333333333333,19,52,0.365,5,22,0.227,8,9,0.889,3,10,13,6,5,0,0,2,7,6,51,-8,70.6,0,0,75.0,72,75,351,197,20,22,18,206,30,12,143,52,65,92,74,55,63,55,33,193,128,344,303,68,26,319,53,180,12,40
2013-14,Players,201202,Joel Anthony,Joel,1610612738,BOS,31.0,1,1,0,1.0,0.02,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,389,284,1,1,428,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,185,364,180,12,365
2013-14,Players,200777,Joel Freeland,Joel,1610612757,POR,27.0,1,1,0,1.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,389,284,1,1,429,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,185,364,180,12,365
2013-14,Players,203089,John Henson,John,1610612749,MIL,23.0,22,6,16,0.273,62.80166666666667,7,17,0.412,0,0,0.0,10,10,1.0,4,9,13,3,1,1,6,1,7,9,24,7,64.1,4,0,54.0,105,124,332,225,88,105,106,166,177,250,177,37,55,1,52,68,63,102,157,99,2,264,303,36,85,121,62,63,12,76
2013-14,Players,203098,John Jenkins,John,1610612737,ATL,23.0,1,0,1,0.0,0.17333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-1,0.0,0,0,0.0,389,355,17,355,419,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,97,276,321,200,364,180,12,365
2013-14,Players,101249,John Lucas III,John,1610612762,UTA,31.0,4,0,4,0.0,9.245,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,0,2,0,0,1,0.2,0,0,1.0,302,355,133,355,285,305,306,305,177,250,177,233,243,233,157,309,278,246,157,193,128,1,156,276,321,174,361,180,12,346
2013-14,Players,2422,John Salmons,John,1610612761,TOR,34.0,25,4,21,0.16,55.13333333333333,4,7,0.571,2,2,1.0,1,1,1.0,0,4,4,3,1,1,0,0,6,2,11,3,22.3,0,0,22.0,72,177,399,327,115,156,191,61,84,168,1,187,218,1,252,148,194,102,157,99,128,1,275,154,165,157,183,180,12,180
2013-14,Players,202322,John Wall,John,1610612764,WAS,23.0,39,14,25,0.359,142.32833333333335,32,80,0.4,6,20,0.3,21,26,0.808,0,19,19,28,15,9,1,7,30,17,91,6,170.8,13,2,164.0,2,10,424,163,1,3,3,172,22,16,119,7,7,118,252,6,28,1,2,2,59,424,429,9,3,129,1,18,1,1
2013-14,Players,202720,Jon Leuer,Jon,1610612763,MEM,25.0,6,1,5,0.167,6.395,0,1,0.0,0,0,0.0,1,1,1.0,0,1,1,0,1,0,0,0,0,0,1,-9,1.2,0,0,2.0,275,284,157,314,315,305,306,305,177,250,177,187,218,1,252,246,278,246,157,193,128,1,1,276,309,325,347,180,12,319
2013-14,Players,201973,Jonas Jerebko,Jonas,1610612765,DET,27.0,3,1,2,0.333,3.815,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,2,2.4,0,0,2.0,327,284,66,171,344,305,353,305,177,250,177,233,243,233,252,207,241,246,234,193,128,1,1,276,321,163,325,180,12,319
2013-14,Players,202685,Jonas Valanciunas,Jonas,1610612761,TOR,22.0,22,7,15,0.318,43.57833333333333,9,14,0.643,0,0,0.0,0,0,0.0,5,13,18,1,3,0,0,1,8,3,18,21,38.1,9,0,37.0,105,97,317,200,154,83,135,48,177,250,177,233,243,233,37,32,33,179,75,193,128,264,323,136,127,66,124,31,12,121
2013-14,Players,202348,Jordan Crawford,Jordan,1610612744,GSW,25.0,17,5,12,0.294,35.44166666666667,9,18,0.5,2,6,0.333,2,2,1.0,1,1,2,8,1,1,0,1,6,2,22,5,38.4,1,0,36.0,158,147,263,214,175,83,99,83,84,99,89,149,166,1,157,246,241,38,157,99,128,264,275,154,104,131,122,122,12,124
2013-14,Players,200770,Jordan Farmar,Jordan,1610612747,LAL,27.0,9,3,6,0.333,22.68166666666667,5,12,0.417,1,3,0.333,0,0,0.0,1,5,6,4,1,1,1,2,4,1,11,-13,29.2,0,0,26.0,241,205,174,171,222,139,150,163,106,141,89,233,243,233,157,123,147,82,157,99,59,344,226,202,165,355,165,180,12,166
2013-14,Players,202706,Jordan Hamilton,Jordan,1610612745,HOU,23.0,8,2,6,0.25,15.846666666666666,2,5,0.4,1,3,0.333,0,0,0.0,1,1,2,1,1,1,0,0,2,0,5,0,10.9,0,0,11.0,258,236,174,242,249,203,221,172,106,141,89,233,243,233,157,246,241,179,157,99,128,1,156,276,224,185,237,180,12,231
2013-14,Players,201941,Jordan Hill,Jordan,1610612747,LAL,26.0,13,2,11,0.154,30.891666666666666,3,6,0.5,0,0,0.0,5,6,0.833,5,6,11,0,2,0,0,1,5,4,11,-32,22.2,3,0,22.0,206,236,247,329,185,177,205,83,177,250,177,87,96,108,37,108,80,246,100,193,128,264,259,102,165,411,184,77,12,180
2013-14,Players,203268,Jorge Gutierrez,Jorge,1610612751,BKN,25.0,1,0,1,0.0,3.5433333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,1,0,0,0,2.7,0,0,2.0,389,355,17,355,348,305,353,305,177,250,177,233,243,233,252,246,278,179,234,193,128,1,97,276,321,185,318,180,12,319
2013-14,Players,101181,Jose Calderon,Jose,1610612742,DAL,32.0,29,12,17,0.414,55.21,6,15,0.4,6,13,0.462,1,2,0.5,2,6,8,10,3,0,0,0,9,2,19,30,40.6,0,0,43.0,32,29,351,110,114,126,126,172,22,37,60,187,166,201,107,108,112,20,75,193,128,1,347,154,121,42,111,180,12,101
2013-14,Players,201177,Josh McRoberts,Josh,1610612766,CHA,27.0,35,13,22,0.371,102.735,6,18,0.333,0,9,0.0,4,4,1.0,6,9,15,17,3,1,0,1,22,4,16,8,59.5,0,0,50.0,9,18,405,150,14,126,99,218,177,73,177,100,123,1,25,68,47,7,75,99,128,264,428,102,133,112,72,180,12,81
2013-14,Players,2694,Josh Powell,Josh,1610612745,HOU,31.0,1,0,1,0.0,5.0,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,0,2,2,4.4,0,0,4.0,389,355,17,355,331,245,278,83,177,250,177,233,243,233,252,207,241,246,234,193,128,264,1,276,274,163,299,180,12,299
2013-14,Players,2746,Josh Smith,Josh,1610612765,DET,28.0,21,4,17,0.19,57.75833333333333,14,33,0.424,4,8,0.5,1,4,0.25,5,6,11,2,4,3,3,4,9,6,33,-30,63.2,7,0,62.0,113,177,351,302,98,42,48,159,45,78,28,187,123,229,37,108,80,138,48,21,8,403,347,68,60,410,66,37,12,62
2013-14,Players,201950,Jrue Holiday,Jrue,1610612740,NOP,24.0,14,6,8,0.429,50.12166666666667,8,20,0.4,3,4,0.75,1,2,0.5,1,1,2,12,1,2,0,4,6,2,20,18,45.4,3,0,41.0,195,124,207,99,133,90,93,172,60,127,15,187,166,201,157,246,241,13,157,49,128,403,275,154,115,77,103,77,12,108
2013-14,Players,202695,Kawhi Leonard,Kawhi,1610612759,SAS,23.0,10,7,3,0.7,13.453333333333333,2,4,0.5,1,2,0.5,3,4,0.75,0,1,1,1,0,0,0,1,1,2,8,31,10.7,3,0,11.0,231,97,100,21,261,203,232,83,106,168,28,125,123,139,252,246,278,179,234,193,128,264,97,154,196,40,238,77,12,231
2013-14,Players,203482,Kelly Olynyk,Kelly,1610612738,BOS,23.0,21,2,19,0.095,28.915,4,8,0.5,1,3,0.333,2,2,1.0,3,3,6,1,2,0,0,0,7,5,11,-12,17.7,0,0,19.0,113,236,379,350,196,156,180,83,106,141,89,149,166,1,74,181,147,179,100,193,128,1,303,83,165,346,208,180,12,188
2013-14,Players,202689,Kemba Walker,Kemba,1610612766,CHA,24.0,30,11,19,0.367,91.93,18,53,0.34,4,13,0.308,13,14,0.929,3,6,9,9,9,0,0,2,10,11,53,11,68.3,4,0,75.0,27,37,379,156,27,25,14,217,45,37,116,26,33,84,74,108,102,26,10,193,128,344,377,26,23,99,57,63,12,40
2013-14,Players,203088,Kendall Marshall,Kendall,1610612747,LAL,22.0,12,2,10,0.167,26.028333333333332,2,3,0.667,1,2,0.5,0,2,0.0,0,7,7,3,0,0,0,0,2,2,5,-15,17.9,6,0,16.0,214,236,231,314,213,203,253,40,106,168,28,233,166,233,252,95,130,102,234,193,128,1,156,154,224,367,206,45,12,206
2013-14,Players,2570,Kendrick Perkins,Kendrick,1610612760,OKC,29.0,5,2,3,0.4,12.941666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,0,0,3,0,0,-3,1.4,0,0,2.0,286,236,100,117,264,305,353,305,177,250,177,233,243,233,252,207,241,246,157,193,128,1,199,276,321,254,346,180,12,319
2013-14,Players,202702,Kenneth Faried,Kenneth,1610612743,DEN,24.0,19,6,13,0.316,51.38666666666666,8,13,0.615,0,0,0.0,8,15,0.533,1,10,11,2,1,3,3,1,4,9,24,8,57.2,9,0,49.0,135,124,282,202,127,90,142,51,177,250,177,52,28,200,157,55,80,138,157,21,8,264,226,36,85,112,74,31,12,83
2013-14,Players,203145,Kent Bazemore,Kent,1610612747,LAL,24.0,7,1,6,0.143,5.013333333333334,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,1,0,0,0,0,2,1,3,-17,5.7,0,0,6.0,268,284,174,332,330,245,232,262,106,141,89,233,243,233,252,246,278,179,234,193,128,1,156,202,258,373,286,180,12,275
2013-14,Players,203484,Kentavious Caldwell-Pope,Kentavious,1610612765,DET,21.0,12,2,10,0.167,13.13,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-17,0.0,0,0,0.0,214,236,231,314,263,305,278,305,177,168,177,233,243,233,252,309,330,246,234,193,128,1,97,276,321,373,364,180,12,365
2013-14,Players,2030,Kenyon Martin,Kenyon,1610612752,NYK,36.0,8,3,5,0.375,17.08,1,3,0.333,0,0,0.0,0,0,0.0,1,2,3,1,1,0,1,0,4,1,2,-12,9.1,0,0,8.0,258,205,157,143,245,245,253,218,177,250,177,233,243,233,157,207,212,179,157,193,59,1,226,202,274,346,252,180,12,252
2013-14,Players,201142,Kevin Durant,Kevin,1610612760,OKC,25.0,29,11,18,0.379,102.61666666666666,33,87,0.379,13,37,0.351,24,30,0.8,3,19,22,10,10,2,3,3,11,23,103,26,149.4,14,1,158.0,32,37,370,142,16,2,1,194,2,2,87,4,4,120,74,6,21,20,6,49,8,383,388,3,1,53,4,16,3,3
2013-14,Players,708,Kevin Garnett,Kevin,1610612751,BKN,38.0,14,4,10,0.286,35.425,2,7,0.286,0,0,0.0,1,3,0.333,3,8,11,3,2,2,2,0,8,2,5,7,32.7,2,0,27.0,195,177,231,219,176,203,191,253,177,250,177,187,149,228,74,79,80,102,100,49,29,1,323,154,224,121,139,101,12,162
2013-14,Players,201567,Kevin Love,Kevin,1610612750,MIN,25.0,29,6,23,0.207,92.25333333333333,22,59,0.373,10,28,0.357,21,31,0.677,4,15,19,13,3,2,1,4,9,17,75,-29,123.3,28,0,123.0,32,124,413,284,25,12,8,199,8,3,86,7,3,168,52,20,28,12,75,49,59,403,347,9,9,408,9,1,12,8
2013-14,Players,2755,Kevin Martin,Kevin,1610612750,MIN,31.0,22,4,18,0.182,69.71166666666667,14,35,0.4,4,11,0.364,16,18,0.889,0,5,5,2,3,3,0,4,6,10,48,-23,63.0,1,0,65.0,105,177,370,308,68,42,40,172,45,54,83,13,18,92,252,123,170,138,75,21,128,403,275,31,30,396,67,122,12,57
2013-14,Players,202338,Kevin Seraphin,Kevin,1610612764,WAS,24.0,6,3,3,0.5,9.6,2,6,0.333,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,1,2,0,4,-2,6.4,0,0,6.0,275,205,100,42,284,203,205,218,177,250,177,233,243,233,107,309,241,246,234,193,128,264,156,276,245,222,275,180,12,275
2013-14,Players,203114,Khris Middleton,Khris,1610612749,MIL,22.0,30,5,25,0.167,94.75166666666667,13,35,0.371,5,13,0.385,11,12,0.917,6,11,17,3,4,4,0,3,16,10,42,-25,74.9,0,0,75.0,27,147,424,314,22,48,40,200,30,37,76,34,44,87,25,46,38,102,48,13,128,383,419,31,42,401,41,180,12,40
2013-14,Players,2550,Kirk Hinrich,Kirk,1610612741,CHI,33.0,18,7,11,0.389,58.32333333333333,4,17,0.235,1,8,0.125,6,7,0.857,2,5,7,5,2,1,0,1,4,5,15,13,31.9,1,0,30.0,148,97,247,133,96,156,106,279,106,78,173,71,84,99,107,123,130,67,100,99,128,264,226,83,140,94,141,122,12,143
2013-14,Players,202691,Klay Thompson,Klay,1610612744,GSW,24.0,36,17,19,0.472,116.38666666666667,21,46,0.457,12,25,0.48,4,6,0.667,1,7,8,7,3,1,2,1,13,5,58,85,84.1,1,0,91.0,6,1,379,84,6,14,24,136,3,4,58,100,96,169,157,95,112,46,75,99,29,264,404,83,19,5,34,122,12,21
2013-14,Players,977,Kobe Bryant,Kobe,1610612747,LAL,35.0,3,1,2,0.333,5.24,1,4,0.25,0,1,0.0,3,3,1.0,0,2,2,0,0,0,0,1,0,1,5,-3,7.4,0,0,7.0,327,284,66,171,328,245,232,262,177,196,177,125,149,1,252,207,241,246,234,193,128,264,1,202,224,254,269,180,12,260
2013-14,Players,201585,Kosta Koufos,Kosta,1610612763,MEM,25.0,3,0,3,0.0,2.3116666666666665,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-4,0.0,0,0,0.0,327,355,100,355,363,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,272,364,180,12,365
2013-14,Players,2743,Kris Humphries,Kris,1610612738,BOS,29.0,16,2,14,0.125,39.54666666666667,6,11,0.545,0,0,0.0,0,0,0.0,2,4,6,0,0,0,4,1,7,1,12,-2,31.2,7,0,26.0,174,236,297,337,165,126,160,71,177,250,177,233,243,233,107,148,147,246,234,193,5,264,303,202,154,222,145,37,12,166
2013-14,Players,2594,Kyle Korver,Kyle,1610612737,ATL,33.0,36,16,20,0.444,102.71833333333333,11,30,0.367,11,25,0.44,2,2,1.0,1,7,8,5,2,3,1,2,13,4,35,44,62.1,0,0,67.0,6,4,387,91,15,61,57,204,5,4,65,149,166,1,157,95,112,67,100,21,59,344,404,102,53,20,69,180,12,54
2013-14,Players,200768,Kyle Lowry,Kyle,1610612761,TOR,28.0,32,8,24,0.25,121.84,23,53,0.434,8,20,0.4,14,18,0.778,6,12,18,11,8,5,0,2,18,19,68,25,113.1,5,0,115.0,20,75,420,242,5,11,14,150,10,16,72,21,18,131,25,37,33,17,15,9,128,344,424,6,11,55,11,51,12,11
2013-14,Players,203124,Kyle O'Quinn,Kyle,1610612753,ORL,24.0,15,4,11,0.267,10.805,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,2,2,0,1,0,3,0,0,2,5.2,1,0,5.0,187,177,247,232,273,305,353,305,177,250,177,233,243,233,157,309,278,138,100,193,59,1,199,276,321,163,293,122,12,286
2013-14,Players,202713,Kyle Singler,Kyle,1610612765,DET,26.0,25,3,22,0.12,47.903333333333336,2,6,0.333,1,2,0.5,5,6,0.833,0,2,2,2,2,0,2,3,8,4,10,-41,19.4,0,0,19.0,72,205,405,343,141,203,205,218,106,168,28,87,96,108,252,207,241,138,100,193,29,383,323,102,179,421,195,180,12,188
2013-14,Players,202681,Kyrie Irving,Kyrie,1610612739,CLE,22.0,28,8,20,0.286,82.70666666666666,28,63,0.444,5,18,0.278,22,27,0.815,2,4,6,9,8,1,2,5,8,19,83,-2,104.7,2,0,109.0,45,75,387,219,40,6,6,138,30,25,125,6,6,116,107,148,147,26,15,99,29,416,323,6,5,222,15,101,12,14
2013-14,Players,200746,LaMarcus Aldridge,LaMarcus,1610612757,POR,28.0,28,14,14,0.5,79.11666666666666,15,53,0.283,1,1,1.0,16,17,0.941,8,21,29,6,6,0,3,4,7,14,47,71,93.8,17,0,89.0,45,10,297,42,46,36,14,255,106,196,1,13,20,79,16,4,5,55,24,193,8,403,303,17,33,8,19,10,12,22
2013-14,Players,202362,Lance Stephenson,Lance,1610612754,IND,23.0,19,8,11,0.421,42.04833333333333,4,12,0.333,3,6,0.5,2,3,0.667,1,5,6,2,1,2,1,0,7,4,13,9,31.2,5,2,30.0,135,75,247,106,158,156,150,218,60,99,28,149,149,169,157,123,147,138,157,49,59,1,303,102,145,105,145,51,1,143
