Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT
2024-25,1627783,Pascal Siakam,1610612754,IND,78,47,31,2548.0,139,339,0.41,393,115,293,0.392,0.58
2024-25,1626192,Pat Connaughton,1610612749,MIL,41,19,22,603.0,20,63,0.317,60,20,62,0.323,0.476
2024-25,1630311,Pat Spencer,1610612744,GSW,39,24,15,250.0,5,17,0.294,15,5,16,0.313,0.441
2024-25,1631116,Patrick Baldwin Jr.,1610612746,LAC,24,3,21,107.0,12,17,0.706,36,12,17,0.706,1.059
2024-25,1630172,Patrick Williams,1610612741,CHI,63,31,32,1576.0,72,197,0.365,216,72,194,0.371,0.548
2024-25,201988,Patty Mills,1610612746,LAC,29,12,17,321.0,18,51,0.353,54,18,51,0.353,0.529
2024-25,202331,Paul George,1610612755,PHI,41,15,26,1334.0,58,150,0.387,168,52,137,0.38,0.56
2024-25,1630194,Paul Reed,1610612765,DET,45,22,23,438.0,20,48,0.417,48,8,24,0.333,0.5
2024-25,1630202,Payton Pritchard,1610612738,BOS,80,59,21,2271.0,174,391,0.445,521,173,389,0.445,0.666
2024-25,1641796,Pelle Larsson,1610612748,MIA,55,24,31,782.0,29,82,0.354,87,29,81,0.358,0.53
2024-25,1631250,Pete Nance,1610612749,MIL,13,8,5,138.0,9,23,0.391,27,9,22,0.409,0.587
2024-25,1631212,Peyton Watson,1610612743,DEN,68,40,28,1656.0,47,135,0.348,139,45,126,0.357,0.515
2024-25,1630762,Phillip Wheeler,1610612755,PHI,5,0,5,44.0,0,6,0.0,0,0,6,0.0,0.0
2024-25,1630173,Precious Achiuwa,1610612752,NYK,57,36,21,1170.0,14,44,0.318,38,10,34,0.294,0.432
2024-25,1629656,Quentin Grimes,1610612755,PHI,75,29,46,2013.0,99,253,0.391,297,99,251,0.394,0.587
2024-25,1631245,Quenton Jackson,1610612754,IND,28,14,14,381.0,10,25,0.4,30,10,25,0.4,0.6
2024-25,1642439,Quincy Olivari,1610612747,LAL,2,1,1,10.0,1,4,0.25,3,1,4,0.25,0.375
2024-25,1642366,Quinten Post,1610612744,GSW,42,26,16,686.0,76,182,0.418,223,71,174,0.408,0.613
2024-25,1629628,RJ Barrett,1610612761,TOR,58,23,35,1869.0,100,274,0.365,299,99,272,0.364,0.546
2024-25,1642484,RayJ Dennis,1610612754,IND,11,7,4,70.0,3,13,0.231,9,3,13,0.231,0.346
2024-25,1641712,Rayan Rupert,1610612757,POR,52,23,29,460.0,13,45,0.289,39,13,44,0.295,0.433
2024-25,1641736,Reece Beekman,1610612751,BKN,36,13,23,469.0,7,37,0.189,21,7,36,0.194,0.284
2024-25,1642263,Reed Sheppard,1610612745,HOU,52,30,22,654.0,38,112,0.339,114,38,108,0.352,0.509
2024-25,202704,Reggie Jackson,1610612755,PHI,31,11,20,384.0,19,58,0.328,57,19,55,0.345,0.491
2024-25,1626158,Richaun Holmes,1610612764,WAS,31,9,22,534.0,4,8,0.5,8,0,2,0.0,0.5
2024-25,1641741,Ricky Council IV,1610612755,PHI,73,16,57,1250.0,46,152,0.303,138,46,151,0.305,0.454
2024-25,1642434,Riley Minix,1610612759,SAS,1,0,1,7.0,0,1,0.0,0,0,1,0.0,0.0
2024-25,1642265,Rob Dillingham,1610612750,MIN,49,30,19,516.0,11,37,0.297,33,11,36,0.306,0.446
2024-25,1629057,Robert Williams III,1610612757,POR,20,7,13,351.0,2,6,0.333,5,1,3,0.333,0.417
2024-25,1631199,Ron Harper Jr.,1610612765,DET,1,0,1,17.0,0,6,0.0,0,0,6,0.0,0.0
2024-25,1641842,Ronald Holland II,1610612765,DET,81,44,37,1266.0,32,127,0.252,94,30,125,0.24,0.37
2024-25,1626220,Royce O'Neale,1610612756,PHX,75,33,42,1837.0,163,387,0.421,489,163,386,0.422,0.632
2024-25,203497,Rudy Gobert,1610612750,MIN,72,43,29,2388.0,1,14,0.071,2,,,,0.071
2024-25,1629060,Rui Hachimura,1610612747,LAL,59,37,22,1869.0,112,260,0.431,324,100,240,0.417,0.623
2024-25,201566,Russell Westbrook,1610612743,DEN,75,43,32,2092.0,71,214,0.332,212,70,210,0.333,0.495
2024-25,1642346,Ryan Dunn,1610612756,PHX,74,32,42,1410.0,83,262,0.317,244,78,247,0.316,0.466
2024-25,1631157,Ryan Rollins,1610612749,MIL,56,30,26,820.0,45,103,0.437,133,43,100,0.43,0.646
2024-25,1630573,Sam Hauser,1610612738,BOS,71,52,19,1541.0,132,326,0.405,395,131,321,0.408,0.606
2024-25,1630241,Sam Merrill,1610612739,CLE,71,54,17,1401.0,119,310,0.384,355,117,306,0.382,0.573
2024-25,1630572,Sandro Mamukelashvili,1610612759,SAS,61,23,38,681.0,55,148,0.372,165,55,147,0.374,0.557
2024-25,1630583,Santi Aldama,1610612763,MEM,65,38,27,1660.0,112,302,0.371,328,104,284,0.366,0.543
2024-25,1630703,Scoot Henderson,1610612757,POR,66,30,36,1759.0,62,171,0.363,182,58,160,0.363,0.532
2024-25,1630567,Scottie Barnes,1610612761,TOR,65,26,39,2134.0,67,213,0.315,184,50,181,0.276,0.432
2024-25,1630590,Scotty Pippen Jr.,1610612763,MEM,79,46,33,1683.0,82,192,0.427,246,82,190,0.432,0.641
2024-25,203552,Seth Curry,1610612766,CHA,68,17,51,1062.0,69,145,0.476,200,62,136,0.456,0.69
