Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST,DREB,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,AVG_DREB_DIST,REB,REB_CONTEST,REB_UNCONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST
2025-26,1631165,Keon Ellis,1610612758,SAC,15,3,12,17.8,0.3,0.1,0.2,0.4,0.7,0.455,0.0,0.455,14.6,1.5,0.4,1.1,0.273,2.4,0.611,0.1,0.629,7.8,1.8,0.5,1.3,0.296,3.1,0.574,0.1,0.587,9.1
2025-26,1642352,Keshad Johnson,1610612748,MIA,7,5,2,12.6,1.1,0.7,0.4,0.625,2.6,0.444,0.1,0.471,7.5,2.1,0.9,1.3,0.4,4.3,0.5,0.6,0.577,4.4,3.3,1.6,1.7,0.478,6.4,0.511,0.7,0.575,5.5
2025-26,201142,Kevin Durant,1610612745,HOU,15,11,4,35.7,0.4,0.0,0.3,0.0,1.2,0.333,0.1,0.353,23.8,4.5,1.3,3.3,0.279,7.2,0.63,0.6,0.687,7.1,4.9,1.3,3.6,0.257,8.1,0.607,0.7,0.661,8.2
2025-26,1628989,Kevin Huerter,1610612741,CHI,16,7,9,25.7,0.6,0.3,0.3,0.556,1.8,0.321,0.0,0.321,3.4,3.3,0.8,2.5,0.245,5.3,0.631,0.4,0.688,7.8,3.9,1.1,2.8,0.29,6.8,0.574,0.4,0.614,7.2
2025-26,201567,Kevin Love,1610612762,UTA,11,3,8,14.2,1.3,0.5,0.7,0.429,2.4,0.538,0.0,0.538,10.8,3.4,0.8,2.5,0.243,6.4,0.529,1.1,0.638,4.6,4.6,1.4,3.3,0.294,8.5,0.548,1.1,0.63,6.3
2025-26,1629645,Kevin Porter Jr.,1610612749,MIL,1,1,0,24.5,2.0,0.0,2.0,0.0,4.0,0.5,1.0,0.667,12.2,2.0,0.0,2.0,0.0,8.0,0.25,1.0,0.286,2.6,4.0,0.0,4.0,0.0,12.0,0.333,2.0,0.4,7.4
2025-26,1626172,Kevon Looney,1610612740,NOP,10,2,8,13.3,2.0,1.4,0.5,0.7,4.5,0.444,0.0,0.444,6.0,2.4,0.7,1.7,0.292,4.6,0.522,0.5,0.585,5.8,4.4,2.1,2.2,0.477,8.8,0.5,0.5,0.53,5.9
2025-26,1641718,Keyonte George,1610612762,UTA,19,6,13,33.9,0.5,0.1,0.4,0.2,2.2,0.244,0.2,0.263,18.5,3.4,0.5,2.9,0.138,5.5,0.625,0.5,0.691,9.3,3.9,0.6,3.4,0.147,7.5,0.524,0.7,0.577,10.6
2025-26,1642863,Khaman Maluach,1610612756,PHX,3,2,1,7.8,0.3,0.3,0.0,1.0,2.0,0.167,0.3,0.2,4.7,1.7,0.3,1.3,0.2,2.3,0.714,0.7,1.0,6.5,2.0,0.7,1.3,0.333,4.3,0.462,1.0,0.6,6.2
2025-26,203114,Khris Middleton,1610612764,WAS,14,2,12,25.4,1.4,0.7,0.6,0.526,2.0,0.679,0.0,0.679,10.5,2.9,0.6,2.4,0.195,4.9,0.594,0.2,0.621,7.0,4.3,1.3,3.0,0.3,6.6,0.645,0.2,0.667,8.1
2025-26,202691,Klay Thompson,1610612742,DAL,19,5,14,22.0,0.3,0.1,0.2,0.4,0.7,0.385,0.0,0.385,16.5,2.2,0.4,1.8,0.167,4.0,0.553,0.5,0.627,9.3,2.5,0.5,2.0,0.191,4.7,0.528,0.5,0.588,10.0
2025-26,1641738,Kobe Brown,1610612746,LAC,9,1,8,10.5,0.8,0.4,0.3,0.571,1.7,0.467,0.0,0.467,10.6,1.7,0.6,1.1,0.333,3.3,0.5,0.2,0.536,6.9,2.4,1.0,1.4,0.409,4.7,0.524,0.2,0.55,8.1
2025-26,1642920,Kobe Sanders,1610612746,LAC,10,2,8,20.5,0.5,0.2,0.3,0.4,1.2,0.417,0.0,0.417,10.6,1.2,0.3,0.9,0.25,2.1,0.571,0.3,0.667,9.0,1.7,0.5,1.2,0.294,3.3,0.515,0.3,0.567,9.5
2025-26,1642886,Koby Brea,1610612756,PHX,1,0,1,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0
2025-26,1642851,Kon Knueppel,1610612766,CHA,20,6,14,33.4,1.0,0.4,0.6,0.421,2.8,0.339,0.1,0.345,13.5,4.8,0.7,4.1,0.137,8.1,0.59,0.9,0.66,6.9,5.7,1.1,4.6,0.184,10.6,0.538,0.9,0.588,8.0
2025-26,1627739,Kris Dunn,1610612746,LAC,17,4,13,27.1,1.0,0.5,0.5,0.471,1.7,0.586,0.1,0.63,9.2,2.2,0.4,1.8,0.162,4.4,0.5,0.8,0.617,6.8,3.2,0.8,2.4,0.259,6.0,0.529,0.9,0.628,7.5
2025-26,1631200,Kris Murray,1610612757,POR,17,7,10,25.1,2.1,1.4,0.7,0.667,5.1,0.414,0.2,0.434,7.4,2.3,0.8,1.5,0.359,4.3,0.534,0.5,0.6,9.0,4.4,2.2,2.2,0.507,9.4,0.472,0.7,0.51,8.2
2025-26,204001,Kristaps Porziņģis,1610612737,ATL,12,6,6,26.4,1.6,1.4,0.2,0.895,3.8,0.422,0.0,0.422,6.1,4.3,2.2,2.2,0.5,7.8,0.559,0.8,0.627,6.2,5.9,3.6,2.3,0.606,11.3,0.526,0.8,0.568,6.2
2025-26,203937,Kyle Anderson,1610612762,UTA,4,0,4,20.2,1.3,1.0,0.3,0.8,3.0,0.417,0.0,0.417,4.2,2.8,0.8,2.0,0.273,4.0,0.688,0.3,0.733,7.9,4.0,1.8,2.3,0.438,6.3,0.64,0.3,0.667,6.8
2025-26,1642271,Kyle Filipowski,1610612762,UTA,18,6,12,20.6,1.7,1.0,0.7,0.581,3.7,0.47,0.0,0.47,8.3,4.2,1.1,3.1,0.263,6.4,0.655,0.1,0.667,5.2,5.9,2.1,3.8,0.355,9.7,0.611,0.1,0.618,6.1
2025-26,1628398,Kyle Kuzma,1610612749,MIL,19,9,10,26.0,0.6,0.4,0.2,0.727,1.9,0.297,0.1,0.306,4.5,3.6,1.3,2.3,0.353,5.8,0.613,0.8,0.708,7.8,4.2,1.7,2.5,0.405,7.5,0.552,0.8,0.622,7.3
2025-26,1642273,Kyshawn George,1610612764,WAS,16,1,15,31.3,0.9,0.3,0.6,0.357,3.1,0.286,0.2,0.304,9.6,5.3,1.2,4.0,0.226,8.2,0.641,0.6,0.689,7.1,6.1,1.5,4.6,0.245,10.4,0.587,0.8,0.632,7.5
2025-26,1630163,LaMelo Ball,1610612766,CHA,13,4,9,29.6,1.2,0.5,0.8,0.375,2.5,0.5,0.1,0.516,8.8,5.0,1.3,3.7,0.262,6.8,0.73,0.5,0.783,6.2,6.2,1.8,4.5,0.284,9.1,0.686,0.5,0.73,6.7
2025-26,1642950,Lachlan Olbrich,1610612741,CHI,1,0,1,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.333,5.0,0.6,1.0,0.75,5.1,3.0,1.0,2.0,0.333,6.0,0.5,1.0,0.6,5.1
2025-26,1629013,Landry Shamet,1610612752,NYK,14,9,5,22.2,0.5,0.2,0.3,0.429,1.1,0.467,0.0,0.467,10.6,1.6,0.2,1.4,0.13,3.4,0.479,0.6,0.575,10.9,2.1,0.4,1.7,0.2,4.4,0.484,0.6,0.556,10.8
2025-26,1626204,Larry Nance Jr.,1610612739,CLE,14,9,5,16.3,0.9,0.6,0.3,0.692,2.4,0.382,0.0,0.382,8.9,2.3,0.5,1.8,0.219,4.9,0.471,0.8,0.561,5.2,3.2,1.1,2.1,0.356,7.0,0.459,0.8,0.517,6.3
2025-26,1628374,Lauri Markkanen,1610612762,UTA,19,6,13,35.5,2.2,1.4,0.8,0.634,4.3,0.506,0.1,0.519,8.0,4.1,1.2,2.9,0.295,6.2,0.667,0.2,0.69,6.2,6.3,2.6,3.7,0.412,10.2,0.617,0.3,0.636,6.8
2025-26,2544,LeBron James,1610612747,LAL,4,4,0,32.6,0.8,0.5,0.3,0.667,2.5,0.3,0.3,0.333,3.6,4.3,0.8,3.5,0.176,6.0,0.708,0.3,0.739,6.5,5.0,1.3,3.8,0.25,8.3,0.606,0.5,0.645,6.1
2025-26,1631159,Leonard Miller,1610612750,MIN,7,5,2,4.9,0.1,0.0,0.1,0.0,0.6,0.25,0.0,0.25,7.0,1.4,0.3,1.1,0.2,1.9,0.769,0.1,0.833,5.6,1.6,0.3,1.3,0.182,2.3,0.688,0.1,0.733,5.8
2025-26,1642862,Liam McNeeley,1610612766,CHA,13,4,9,13.4,0.5,0.3,0.2,0.667,1.8,0.261,0.2,0.286,10.0,1.8,0.2,1.5,0.13,3.5,0.511,0.3,0.561,5.9,2.2,0.5,1.7,0.241,4.9,0.453,0.5,0.5,6.7
2025-26,1630322,Lindy Waters III,1610612759,SAS,7,5,2,8.4,0.1,0.1,0.0,1.0,0.4,0.333,0.0,0.333,4.1,1.1,0.4,0.7,0.375,2.4,0.471,0.4,0.571,6.8,1.3,0.6,0.7,0.444,2.6,0.5,0.4,0.6,6.5
2025-26,1628366,Lonzo Ball,1610612739,CLE,16,9,7,23.6,0.9,0.5,0.4,0.533,2.2,0.429,0.0,0.429,7.9,3.4,0.9,2.5,0.273,5.6,0.618,0.5,0.679,6.2,4.4,1.4,2.9,0.329,7.2,0.609,0.5,0.654,6.6
2025-26,1629652,Luguentz Dort,1610612760,OKC,15,15,0,29.1,1.2,0.5,0.7,0.389,2.4,0.5,0.0,0.5,13.8,2.7,0.7,2.0,0.25,4.7,0.571,0.6,0.656,8.2,3.9,1.1,2.7,0.293,7.1,0.547,0.6,0.598,9.9
2025-26,1629029,Luka Dončić,1610612747,LAL,15,12,3,37.3,0.9,0.3,0.5,0.308,2.0,0.433,0.0,0.433,10.9,7.9,1.9,6.0,0.237,11.5,0.686,0.5,0.715,5.8,8.7,2.1,6.5,0.244,12.9,0.679,0.5,0.704,6.3
2025-26,1630568,Luka Garza,1610612738,BOS,15,9,6,14.7,2.5,1.9,0.6,0.757,5.3,0.463,0.1,0.474,4.4,1.8,0.9,0.9,0.481,4.2,0.429,1.0,0.563,6.8,4.3,2.7,1.5,0.641,9.5,0.448,1.1,0.508,5.4
2025-26,1628379,Luke Kennard,1610612737,ATL,14,9,5,21.5,0.7,0.2,0.5,0.3,1.1,0.625,0.0,0.625,9.0,1.6,0.1,1.5,0.087,3.2,0.511,0.3,0.561,8.9,2.4,0.4,2.0,0.152,4.3,0.55,0.3,0.589,8.9
2025-26,1628436,Luke Kornet,1610612759,SAS,11,8,3,24.6,2.8,2.0,0.8,0.71,5.4,0.525,0.3,0.554,4.6,3.6,1.4,2.3,0.375,7.6,0.476,1.0,0.548,4.9,6.5,3.4,3.1,0.521,12.8,0.504,1.3,0.559,4.8
2025-26,1631247,Luke Travers,1610612739,CLE,5,3,2,12.2,0.8,0.0,0.8,0.0,1.8,0.444,0.0,0.444,10.4,2.2,1.0,1.2,0.455,3.0,0.733,0.0,0.733,4.4,3.0,1.0,2.0,0.333,4.6,0.652,0.0,0.652,6.0
2025-26,1630644,Mac McClung,1610612754,IND,2,0,2,15.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,1.5,0.25,4.5,0.444,1.0,0.571,8.3,2.0,0.5,1.5,0.25,5.5,0.364,1.0,0.444,8.3
2025-26,1631103,Malaki Branham,1610612764,WAS,5,0,5,8.4,0.6,0.0,0.6,0.0,1.0,0.6,0.0,0.6,7.6,1.4,0.4,1.0,0.286,1.8,0.778,0.0,0.778,6.6,2.0,0.4,1.6,0.2,2.6,0.769,0.0,0.769,6.9
2025-26,1628370,Malik Monk,1610612758,SAC,17,4,13,24.6,0.4,0.0,0.4,0.0,1.1,0.316,0.0,0.316,16.5,1.7,0.4,1.3,0.241,3.8,0.453,0.6,0.547,10.6,2.1,0.4,1.6,0.2,4.8,0.427,0.6,0.493,11.6
2025-26,203935,Marcus Smart,1610612747,LAL,10,9,1,29.4,0.9,0.3,0.6,0.333,1.6,0.563,0.1,0.6,12.8,2.3,1.0,1.2,0.435,4.9,0.469,0.5,0.523,8.8,3.2,1.3,1.8,0.406,6.5,0.492,0.6,0.542,10.0
2025-26,1641813,Mark Sears,1610612749,MIL,2,0,2,2.4,0.5,0.0,0.5,0.0,0.5,1.0,0.0,1.0,12.9,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.5,5.4,1.0,0.0,1.0,0.0,1.5,0.667,0.0,0.667,9.2
2025-26,1631109,Mark Williams,1610612756,PHX,17,11,6,25.4,3.4,2.8,0.6,0.81,6.8,0.504,0.1,0.513,5.1,5.8,1.6,4.1,0.276,8.8,0.653,0.9,0.726,4.7,9.2,4.4,4.7,0.474,15.2,0.602,1.0,0.645,4.8
2025-26,1628963,Marvin Bagley III,1610612764,WAS,14,1,13,15.8,1.9,1.3,0.6,0.667,4.1,0.474,0.1,0.482,5.1,2.5,1.1,1.4,0.429,5.7,0.438,1.2,0.556,5.8,4.4,2.4,2.0,0.532,9.7,0.456,1.3,0.525,5.5
2025-26,203486,Mason Plumlee,1610612766,CHA,6,3,3,8.5,0.8,0.5,0.3,0.6,2.0,0.417,0.0,0.417,9.6,2.3,0.7,1.7,0.286,3.3,0.7,0.0,0.7,3.7,3.2,1.2,2.0,0.368,5.3,0.594,0.0,0.594,5.2
2025-26,1641824,Matas Buzelis,1610612741,CHI,18,8,10,27.8,1.2,0.5,0.7,0.429,2.4,0.477,0.0,0.477,9.4,4.7,0.6,4.1,0.129,8.1,0.586,1.1,0.675,5.8,5.9,1.1,4.7,0.189,10.3,0.57,1.1,0.635,6.5
2025-26,1629680,Matisse Thybulle,1610612757,POR,2,1,1,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.5,3.5,0.571,1.0,0.8,6.5,2.0,1.0,1.0,0.5,3.5,0.571,1.0,0.8,6.5
2025-26,1631108,Max Christie,1610612742,DAL,19,6,13,30.1,0.2,0.1,0.1,0.333,1.0,0.158,0.1,0.167,14.5,3.6,0.7,2.9,0.191,5.6,0.636,0.5,0.694,7.4,3.7,0.7,3.0,0.197,6.4,0.587,0.5,0.64,7.7
2025-26,1628467,Maxi Kleber,1610612747,LAL,6,4,2,14.8,0.8,0.8,0.0,1.0,2.3,0.357,0.2,0.385,5.3,1.5,0.3,1.2,0.222,2.8,0.529,0.2,0.563,5.4,2.3,1.2,1.2,0.5,5.2,0.452,0.3,0.483,5.3
2025-26,1642875,Maxime Raynaud,1610612758,SAC,12,4,8,15.3,1.0,0.3,0.7,0.333,3.0,0.333,0.2,0.353,4.3,2.8,1.2,1.7,0.412,5.2,0.548,0.4,0.596,4.3,3.8,1.5,2.3,0.391,7.8,0.489,0.6,0.529,4.3
2025-26,1642877,Micah Peavy,1610612740,NOP,16,2,14,16.9,1.3,0.8,0.5,0.619,2.4,0.553,0.0,0.553,5.2,1.4,0.4,1.0,0.304,2.8,0.511,0.3,0.575,8.1,2.8,1.3,1.5,0.455,5.1,0.543,0.3,0.579,6.7
2025-26,1629008,Michael Porter Jr.,1610612751,BKN,16,3,13,32.6,1.1,0.7,0.4,0.611,3.6,0.316,0.0,0.316,7.7,6.3,1.7,4.6,0.27,10.3,0.61,1.0,0.676,5.8,7.4,2.4,5.0,0.322,13.6,0.544,1.0,0.587,6.1
2025-26,1628969,Mikal Bridges,1610612752,NYK,19,13,6,35.1,1.2,0.6,0.6,0.478,2.5,0.489,0.3,0.548,11.8,3.3,0.9,2.3,0.29,5.9,0.549,0.6,0.614,7.5,4.5,1.5,2.9,0.341,8.3,0.538,0.9,0.603,8.6
2025-26,201144,Mike Conley,1610612750,MIN,18,12,6,20.3,0.4,0.1,0.4,0.125,0.8,0.533,0.0,0.533,15.3,1.7,0.3,1.3,0.2,2.9,0.566,0.1,0.588,12.0,2.1,0.4,1.7,0.184,3.6,0.594,0.1,0.613,12.7
2025-26,1628970,Miles Bridges,1610612766,CHA,20,6,14,35.3,1.1,0.6,0.5,0.571,2.9,0.362,0.1,0.375,8.8,5.3,1.0,4.3,0.19,8.4,0.629,0.6,0.677,5.9,6.3,1.6,4.7,0.254,10.6,0.597,0.7,0.64,6.4
2025-26,1642939,Miles Kelly,1610612742,DAL,1,0,1,9.1,1.0,0.0,1.0,0.0,2.0,0.5,0.0,0.5,13.2,3.0,2.0,1.0,0.667,4.0,0.75,0.0,0.75,5.1,4.0,2.0,2.0,0.5,5.0,0.8,0.0,0.8,7.1
2025-26,1630540,Miles McBride,1610612752,NYK,15,12,3,26.9,0.8,0.3,0.5,0.333,1.9,0.429,0.0,0.429,12.5,2.0,0.6,1.3,0.3,4.0,0.5,0.5,0.566,11.2,2.8,0.9,1.9,0.31,5.8,0.483,0.5,0.525,11.6
2025-26,1629011,Mitchell Robinson,1610612752,NYK,12,8,4,17.2,4.5,3.8,0.8,0.833,7.1,0.635,0.1,0.643,4.1,3.9,1.5,2.4,0.383,5.9,0.662,0.3,0.691,5.4,8.4,5.3,3.2,0.624,12.5,0.673,0.3,0.692,4.7
2025-26,1642885,Mohamed Diawara,1610612752,NYK,5,3,2,4.5,0.6,0.6,0.0,1.0,1.0,0.6,0.0,0.6,2.3,1.2,0.0,1.2,0.0,1.4,0.857,0.0,0.857,4.7,1.8,0.6,1.2,0.333,2.0,0.9,0.0,0.9,3.9
2025-26,1628420,Monte Morris,1610612754,IND,5,0,5,12.5,0.2,0.0,0.2,0.0,1.0,0.2,0.0,0.2,17.9,1.2,0.0,1.2,0.0,1.6,0.75,0.0,0.75,8.1,1.4,0.0,1.4,0.0,2.6,0.538,0.0,0.538,9.5
2025-26,1630541,Moses Moody,1610612744,GSW,18,9,9,26.4,0.8,0.4,0.3,0.571,2.2,0.35,0.2,0.378,7.2,2.8,0.8,1.9,0.3,5.2,0.538,0.5,0.595,7.9,3.6,1.3,2.3,0.359,7.3,0.485,0.7,0.533,7.7
2025-26,1631243,Mouhamed Gueye,1610612737,ATL,18,13,5,19.3,1.6,1.2,0.4,0.724,3.4,0.468,0.0,0.468,7.2,3.0,0.9,2.1,0.315,5.7,0.529,0.8,0.614,5.0,4.6,2.1,2.5,0.458,8.8,0.522,0.8,0.572,5.7
2025-26,1630619,Moussa Cisse,1610612742,DAL,12,4,8,13.2,1.9,1.2,0.8,0.609,4.8,0.397,0.2,0.411,3.6,2.8,0.7,2.1,0.242,6.3,0.44,0.8,0.508,5.5,4.7,1.8,2.8,0.393,10.9,0.427,1.0,0.471,4.7
2025-26,1631217,Moussa Diabaté,1610612766,CHA,20,6,14,22.9,3.9,3.2,0.8,0.808,9.5,0.413,0.5,0.433,4.6,4.2,1.2,3.0,0.286,8.0,0.528,1.3,0.627,4.2,8.1,4.4,3.8,0.537,17.1,0.475,1.7,0.528,4.4
2025-26,1626167,Myles Turner,1610612749,MIL,20,9,11,29.6,1.2,0.7,0.5,0.542,2.5,0.48,0.1,0.49,6.6,5.1,2.1,3.0,0.406,10.2,0.495,1.7,0.594,5.5,6.3,2.7,3.5,0.432,12.4,0.504,1.8,0.587,5.7
2025-26,1642066,Myron Gardner,1610612748,MIA,2,2,0,3.8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.5,0.667,0.0,0.667,2.0,1.0,0.5,0.5,0.5,2.0,0.5,0.0,0.5,2.0
2025-26,1642368,N'Faly Dante,1610612737,ATL,2,1,1,6.2,1.5,1.5,0.0,1.0,2.5,0.6,0.0,0.6,6.9,2.0,0.5,1.5,0.25,2.5,0.8,0.0,0.8,5.1,3.5,2.0,1.5,0.571,4.5,0.778,0.0,0.778,5.9
2025-26,1641772,Nae'Qwan Tomlin,1610612739,CLE,10,5,5,18.2,1.6,1.3,0.3,0.813,3.7,0.432,0.4,0.485,5.6,1.5,0.3,1.2,0.2,3.0,0.5,0.1,0.517,7.9,3.1,1.6,1.5,0.516,6.5,0.477,0.5,0.517,6.7
2025-26,1630230,Naji Marshall,1610612742,DAL,21,6,15,26.9,0.8,0.5,0.3,0.588,2.2,0.362,0.1,0.378,12.7,4.4,0.9,3.5,0.196,7.0,0.626,0.7,0.697,6.5,5.2,1.3,3.9,0.257,9.0,0.574,0.8,0.63,7.5
2025-26,1629675,Naz Reid,1610612750,MIN,20,12,8,24.9,1.3,0.9,0.4,0.692,2.8,0.464,0.1,0.473,5.6,4.4,1.4,3.0,0.318,7.9,0.557,0.9,0.624,5.0,5.7,2.3,3.4,0.404,10.3,0.556,0.9,0.61,5.1
2025-26,1629674,Neemias Queta,1610612738,BOS,18,9,9,23.9,3.3,2.3,1.1,0.683,7.0,0.476,0.2,0.488,5.2,5.2,2.4,2.7,0.473,9.9,0.522,1.7,0.633,3.9,8.5,4.7,3.8,0.556,16.7,0.51,1.9,0.575,4.4
2025-26,1629651,Nic Claxton,1610612751,BKN,19,3,16,29.8,2.7,1.8,0.9,0.654,6.9,0.397,0.2,0.409,6.2,4.5,1.5,3.1,0.326,8.3,0.548,0.7,0.597,3.9,7.3,3.3,4.0,0.449,14.8,0.489,0.9,0.521,4.7
2025-26,1630208,Nick Richards,1610612756,PHX,18,10,8,10.6,1.6,1.2,0.4,0.759,3.8,0.42,0.1,0.426,3.4,2.4,0.7,1.7,0.302,3.8,0.632,0.3,0.683,4.1,4.0,1.9,2.1,0.486,7.4,0.537,0.3,0.563,3.8
2025-26,1641733,Nick Smith Jr.,1610612747,LAL,4,2,2,20.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.5,0.0,1.5,0.0,2.5,0.6,0.3,0.667,7.8,1.5,0.0,1.5,0.0,2.8,0.545,0.3,0.6,7.8
2025-26,1629638,Nickeil Alexander-Walker,1610612737,ATL,19,11,8,32.7,0.7,0.3,0.5,0.357,2.4,0.304,0.2,0.333,10.5,2.6,0.7,1.9,0.28,5.9,0.446,0.7,0.505,8.5,3.4,1.0,2.4,0.297,8.2,0.41,0.9,0.46,9.0
2025-26,201587,Nicolas Batum,1610612746,LAC,19,5,14,19.5,0.5,0.2,0.3,0.4,1.1,0.5,0.0,0.5,12.2,2.4,0.7,1.7,0.289,4.2,0.57,0.4,0.625,6.1,2.9,0.9,2.0,0.309,5.1,0.573,0.4,0.618,7.2
2025-26,1628502,Nigel Hayes-Davis,1610612756,PHX,10,6,4,10.1,0.8,0.3,0.5,0.375,1.8,0.444,0.2,0.5,13.3,1.2,0.1,1.1,0.083,1.7,0.706,0.0,0.706,7.4,2.0,0.4,1.6,0.2,3.5,0.571,0.2,0.606,9.8
2025-26,203999,Nikola Jokić,1610612743,DEN,19,14,5,34.7,3.2,2.2,0.9,0.689,6.0,0.535,0.1,0.54,5.3,9.2,3.9,5.3,0.429,14.6,0.632,1.4,0.7,4.5,12.4,6.2,6.2,0.496,20.4,0.608,1.5,0.656,4.7
2025-26,1631107,Nikola Jović,1610612748,MIA,14,8,6,21.3,0.7,0.5,0.2,0.7,1.8,0.4,0.0,0.4,7.7,3.6,1.4,2.3,0.373,6.4,0.567,0.7,0.638,5.9,4.4,1.9,2.5,0.426,8.0,0.545,0.7,0.598,6.2
2025-26,202696,Nikola Vučević,1610612741,CHI,18,9,9,30.6,2.4,1.4,0.9,0.605,4.7,0.512,0.2,0.531,6.0,7.4,2.6,4.8,0.346,12.2,0.607,1.2,0.672,4.5,9.8,4.0,5.8,0.409,16.3,0.601,1.3,0.654,4.9
2025-26,1642363,Nique Clifford,1610612758,SAC,14,4,10,17.3,0.8,0.4,0.4,0.455,1.8,0.44,0.0,0.44,7.9,2.4,0.5,1.9,0.212,4.4,0.532,0.5,0.6,6.8,3.1,0.9,2.3,0.273,6.1,0.518,0.5,0.564,7.1
2025-26,1641730,Noah Clowney,1610612751,BKN,19,3,16,27.3,0.6,0.4,0.3,0.583,1.5,0.429,0.2,0.48,7.9,2.9,1.0,1.9,0.339,5.8,0.505,0.7,0.571,5.4,3.6,1.4,2.2,0.382,7.1,0.504,0.8,0.571,5.8
2025-26,1642869,Noah Penda,1610612753,ORL,9,5,4,10.4,1.8,1.3,0.4,0.75,3.1,0.571,0.1,0.593,6.1,1.7,0.2,1.4,0.133,2.6,0.652,0.2,0.714,4.8,3.4,1.6,1.9,0.452,5.6,0.62,0.3,0.66,5.5
2025-26,1642849,Nolan Traore,1610612751,BKN,1,0,1,20.7,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.333,0.0,0.333,7.8,1.0,1.0,0.0,1.0,5.0,0.2,1.0,0.25,7.8
2025-26,1626181,Norman Powell,1610612748,MIA,14,10,4,30.5,0.4,0.1,0.2,0.4,1.3,0.278,0.0,0.278,10.7,3.5,1.4,2.1,0.388,5.8,0.605,0.4,0.653,7.7,3.9,1.5,2.4,0.389,6.9,0.557,0.4,0.593,7.9
2025-26,1628384,OG Anunoby,1610612752,NYK,12,8,4,31.1,1.6,0.7,0.9,0.421,3.0,0.528,0.1,0.543,10.4,4.0,1.0,3.0,0.25,6.3,0.64,0.5,0.696,6.6,5.6,1.7,3.9,0.299,9.2,0.609,0.6,0.65,7.7
2025-26,1630167,Obi Toppin,1610612754,IND,3,0,3,27.4,1.0,0.7,0.3,0.667,2.0,0.5,0.0,0.5,2.9,5.7,1.0,4.7,0.176,8.0,0.708,0.7,0.773,5.1,6.7,1.7,5.0,0.25,9.7,0.69,0.7,0.741,4.7
2025-26,1630534,Ochai Agbaji,1610612761,TOR,11,5,6,16.0,0.5,0.3,0.2,0.6,1.5,0.313,0.1,0.333,6.4,2.1,0.6,1.5,0.304,3.6,0.575,0.4,0.639,7.9,2.5,0.9,1.6,0.357,4.8,0.528,0.5,0.583,7.6
2025-26,1641765,Olivier-Maxence Prosper,1610612763,MEM,8,4,4,13.7,1.1,0.6,0.5,0.556,3.0,0.375,0.0,0.375,8.3,2.1,0.6,1.5,0.294,3.8,0.567,0.8,0.708,5.8,3.3,1.3,2.0,0.385,6.3,0.52,0.8,0.591,6.7
2025-26,1630168,Onyeka Okongwu,1610612737,ATL,20,12,8,30.2,1.6,0.9,0.7,0.581,3.7,0.419,0.1,0.425,5.4,5.9,2.0,3.9,0.333,9.9,0.591,0.9,0.65,4.9,7.4,2.9,4.6,0.385,13.4,0.554,1.0,0.597,5.0
2025-26,1631115,Orlando Robinson,1610612753,ORL,1,0,1,13.1,2.0,1.0,1.0,0.5,4.0,0.5,0.0,0.5,2.8,1.0,0.0,1.0,0.0,2.0,0.5,0.0,0.5,1.6,3.0,1.0,2.0,0.333,5.0,0.6,0.0,0.6,2.4
2025-26,1642345,Oso Ighodaro,1610612756,PHX,19,11,8,18.3,0.8,0.4,0.4,0.5,2.7,0.314,0.1,0.327,7.7,3.1,0.8,2.2,0.271,5.4,0.578,0.5,0.634,6.0,3.9,1.3,2.6,0.32,7.9,0.497,0.6,0.536,6.3
2025-26,1631172,Ousmane Dieng,1610612760,OKC,11,10,1,12.6,0.4,0.2,0.2,0.5,0.7,0.5,0.0,0.5,6.4,1.8,0.5,1.3,0.3,2.9,0.625,0.2,0.667,7.6,2.2,0.7,1.5,0.333,3.6,0.6,0.2,0.632,7.4
