provider,provider_event_id,provider_market_id,provider_league,provider_market_name,book,book_display_name,book_category,sport,market_type,stat,player_name,line,home_spread,away_spread,home_team,away_team,over_odds,under_odds,draw_odds,extra_outcomes,updated_at,period,event_date,question
fanduel,35887066,734.179079083:14855906,wnba,To Score 30+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Brittney Griner,29.5,,,Dallas Wings,Connecticut Sun,1300,-1300,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Brittney Griner To Score 30+ Points
fanduel,35887066,734.179079083:43881693,wnba,To Score 30+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Paige Bueckers,29.5,,,Dallas Wings,Connecticut Sun,630,-630,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Paige Bueckers To Score 30+ Points
fanduel,35887066,734.179079083:44747481,wnba,To Score 30+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Arike Ogunbowale,29.5,,,Dallas Wings,Connecticut Sun,2500,-2500,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Arike Ogunbowale To Score 30+ Points
fanduel,35887066,734.179212187,wnba,1st Quarter Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,44.5,,,Dallas Wings,Connecticut Sun,-118,-110,,,2026-08-02T23:00:00.000Z,1Q,2026-08-02T23:00:00.000Z,1st Quarter Total Points
fanduel,35887066,734.179212225,wnba,2nd Quarter Spread,fanduel,FanDuel,sportsbook,wnba,game_spread,spread,,3.5,-3.5,3.5,Dallas Wings,Connecticut Sun,-113,-113,,,2026-08-02T23:00:00.000Z,2Q,2026-08-02T23:00:00.000Z,2nd Quarter Spread
fanduel,35887066,734.179212223:146.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,146.5,,,Dallas Wings,Connecticut Sun,-6000,1400,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:147.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,147.5,,,Dallas Wings,Connecticut Sun,-4500,1300,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:148.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,148.5,,,Dallas Wings,Connecticut Sun,-4000,1200,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:149.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,149.5,,,Dallas Wings,Connecticut Sun,-3000,1100,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:150.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,150.5,,,Dallas Wings,Connecticut Sun,-2300,940,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:151.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,151.5,,,Dallas Wings,Connecticut Sun,-2200,900,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:152.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,152.5,,,Dallas Wings,Connecticut Sun,-1700,780,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:153.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,153.5,,,Dallas Wings,Connecticut Sun,-1400,680,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:154.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,154.5,,,Dallas Wings,Connecticut Sun,-1100,600,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:155.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,155.5,,,Dallas Wings,Connecticut Sun,-950,540,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:156.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,156.5,,,Dallas Wings,Connecticut Sun,-800,480,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:157.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,157.5,,,Dallas Wings,Connecticut Sun,-670,430,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:158.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,158.5,,,Dallas Wings,Connecticut Sun,-580,380,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:159.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,159.5,,,Dallas Wings,Connecticut Sun,-500,340,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:160.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,160.5,,,Dallas Wings,Connecticut Sun,-430,300,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:161.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,161.5,,,Dallas Wings,Connecticut Sun,-380,270,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:162.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,162.5,,,Dallas Wings,Connecticut Sun,-350,255,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:163.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,163.5,,,Dallas Wings,Connecticut Sun,-295,220,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:164.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,164.5,,,Dallas Wings,Connecticut Sun,-265,200,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:165.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,165.5,,,Dallas Wings,Connecticut Sun,-240,182,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:166.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,166.5,,,Dallas Wings,Connecticut Sun,-215,168,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:167.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,167.5,,,Dallas Wings,Connecticut Sun,-196,156,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:168.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,168.5,,,Dallas Wings,Connecticut Sun,-176,142,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:169.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,169.5,,,Dallas Wings,Connecticut Sun,-164,132,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:170.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,170.5,,,Dallas Wings,Connecticut Sun,-148,120,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:171.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,171.5,,,Dallas Wings,Connecticut Sun,-132,108,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:172.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,172.5,,,Dallas Wings,Connecticut Sun,-120,-102,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:173.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,173.5,,,Dallas Wings,Connecticut Sun,-108,-114,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:174.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,174.5,,,Dallas Wings,Connecticut Sun,102,-126,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:175.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,175.5,,,Dallas Wings,Connecticut Sun,110,-136,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:176.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,176.5,,,Dallas Wings,Connecticut Sun,122,-150,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:177.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,177.5,,,Dallas Wings,Connecticut Sun,134,-166,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:178.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,178.5,,,Dallas Wings,Connecticut Sun,144,-180,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:179.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,179.5,,,Dallas Wings,Connecticut Sun,156,-196,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:180.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,180.5,,,Dallas Wings,Connecticut Sun,170,-215,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:181.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,181.5,,,Dallas Wings,Connecticut Sun,186,-245,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:182.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,182.5,,,Dallas Wings,Connecticut Sun,205,-275,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:183.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,183.5,,,Dallas Wings,Connecticut Sun,225,-300,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:184.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,184.5,,,Dallas Wings,Connecticut Sun,245,-340,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:185.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,185.5,,,Dallas Wings,Connecticut Sun,275,-385,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:186.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,186.5,,,Dallas Wings,Connecticut Sun,300,-430,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:187.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,187.5,,,Dallas Wings,Connecticut Sun,340,-500,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:188.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,188.5,,,Dallas Wings,Connecticut Sun,380,-580,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:189.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,189.5,,,Dallas Wings,Connecticut Sun,430,-670,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:190.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,190.5,,,Dallas Wings,Connecticut Sun,460,-750,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:191.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,191.5,,,Dallas Wings,Connecticut Sun,520,-900,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:192.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,192.5,,,Dallas Wings,Connecticut Sun,580,-1050,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:193.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,193.5,,,Dallas Wings,Connecticut Sun,650,-1300,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:194.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,194.5,,,Dallas Wings,Connecticut Sun,720,-1500,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:195.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,195.5,,,Dallas Wings,Connecticut Sun,800,-1800,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179212223:196.5,wnba,Alternate Total Points,fanduel,FanDuel,sportsbook,wnba,game_total,total,,196.5,,,Dallas Wings,Connecticut Sun,900,-2200,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Alternate Total Points
fanduel,35887066,734.179195085,wnba,Charlisse Leger-Walker - Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Charlisse Leger-Walker,7.5,,,Dallas Wings,Connecticut Sun,-113,-115,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Charlisse Leger-Walker - Points
fanduel,35887066,734.179195083,wnba,Charlisse Leger-Walker - Assists,fanduel,FanDuel,sportsbook,wnba,player_over_under,assists,Charlisse Leger-Walker,3.5,,,Dallas Wings,Connecticut Sun,-154,116,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Charlisse Leger-Walker - Assists
fanduel,35887066,734.179079076:86430762,wnba,To Score 10+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Leila Lacan,9.5,,,Dallas Wings,Connecticut Sun,-280,280,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Leila Lacan To Score 10+ Points
fanduel,35887066,734.179079076:57417973,wnba,To Score 10+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Olivia Nelson-Ododa,9.5,,,Dallas Wings,Connecticut Sun,-330,330,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Olivia Nelson-Ododa To Score 10+ Points
fanduel,35887066,734.179079076:54055842,wnba,To Score 10+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Diamond Miller,9.5,,,Dallas Wings,Connecticut Sun,100,-100,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Diamond Miller To Score 10+ Points
fanduel,35887066,734.179079076:97429379,wnba,To Score 10+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Charlisse Leger-Walker,9.5,,,Dallas Wings,Connecticut Sun,182,-182,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Charlisse Leger-Walker To Score 10+ Points
fanduel,35887066,734.179079076:14855906,wnba,To Score 10+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Brittney Griner,9.5,,,Dallas Wings,Connecticut Sun,-500,500,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Brittney Griner To Score 10+ Points
fanduel,35887066,734.179079076:56739607,wnba,To Score 10+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Jessica Shepard,9.5,,,Dallas Wings,Connecticut Sun,-520,520,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Jessica Shepard To Score 10+ Points
fanduel,35887066,734.179079076:43881688,wnba,To Score 10+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Azzi Fudd,9.5,,,Dallas Wings,Connecticut Sun,-380,380,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Azzi Fudd To Score 10+ Points
fanduel,35887066,734.179079076:44747481,wnba,To Score 10+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Arike Ogunbowale,9.5,,,Dallas Wings,Connecticut Sun,-780,780,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Arike Ogunbowale To Score 10+ Points
fanduel,35887066,734.179079230,wnba,Jessica Shepard - Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Jessica Shepard,13.5,,,Dallas Wings,Connecticut Sun,-130,100,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Jessica Shepard - Points
fanduel,35887066,734.179079078:43881688,wnba,To Score 5+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Azzi Fudd,4.5,,,Dallas Wings,Connecticut Sun,-8000,8000,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Azzi Fudd To Score 5+ Points
fanduel,35887066,734.179079078:14855906,wnba,To Score 5+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Brittney Griner,4.5,,,Dallas Wings,Connecticut Sun,-7000,7000,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Brittney Griner To Score 5+ Points
fanduel,35887066,734.179079078:86430762,wnba,To Score 5+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Leila Lacan,4.5,,,Dallas Wings,Connecticut Sun,-4000,4000,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Leila Lacan To Score 5+ Points
fanduel,35887066,734.179079078:57417973,wnba,To Score 5+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Olivia Nelson-Ododa,4.5,,,Dallas Wings,Connecticut Sun,-4000,4000,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Olivia Nelson-Ododa To Score 5+ Points
fanduel,35887066,734.179079078:54055842,wnba,To Score 5+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Diamond Miller,4.5,,,Dallas Wings,Connecticut Sun,-670,670,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Diamond Miller To Score 5+ Points
fanduel,35887066,734.179079078:97429379,wnba,To Score 5+ Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Charlisse Leger-Walker,4.5,,,Dallas Wings,Connecticut Sun,-395,395,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Charlisse Leger-Walker To Score 5+ Points
fanduel,35887066,734.179079079:43881688,wnba,2+ Made Threes,fanduel,FanDuel,sportsbook,wnba,player_over_under,madethrees,Azzi Fudd,1.5,,,Dallas Wings,Connecticut Sun,-235,235,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Azzi Fudd 2+ Made Threes
fanduel,35887066,734.179079079:44747481,wnba,2+ Made Threes,fanduel,FanDuel,sportsbook,wnba,player_over_under,madethrees,Arike Ogunbowale,1.5,,,Dallas Wings,Connecticut Sun,-138,138,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Arike Ogunbowale 2+ Made Threes
fanduel,35887066,734.179079079:43881693,wnba,2+ Made Threes,fanduel,FanDuel,sportsbook,wnba,player_over_under,madethrees,Paige Bueckers,1.5,,,Dallas Wings,Connecticut Sun,102,-102,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Paige Bueckers 2+ Made Threes
fanduel,35887066,734.179079079:86430762,wnba,2+ Made Threes,fanduel,FanDuel,sportsbook,wnba,player_over_under,madethrees,Leila Lacan,1.5,,,Dallas Wings,Connecticut Sun,194,-194,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Leila Lacan 2+ Made Threes
fanduel,35887066,734.179079079:54055842,wnba,2+ Made Threes,fanduel,FanDuel,sportsbook,wnba,player_over_under,madethrees,Diamond Miller,1.5,,,Dallas Wings,Connecticut Sun,198,-198,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Diamond Miller 2+ Made Threes
fanduel,35887066,734.179079079:97429379,wnba,2+ Made Threes,fanduel,FanDuel,sportsbook,wnba,player_over_under,madethrees,Charlisse Leger-Walker,1.5,,,Dallas Wings,Connecticut Sun,310,-310,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Charlisse Leger-Walker 2+ Made Threes
fanduel,35887066,734.179079072,wnba,Leila Lacan - 1st Qtr Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,1stqtrpoints,Leila Lacan,2.5,,,Dallas Wings,Connecticut Sun,-136,102,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Leila Lacan - 1st Qtr Points
fanduel,35887066,734.179212197,wnba,1st Half Handicap,fanduel,FanDuel,sportsbook,wnba,game_spread,spread,,6.5,-6.5,6.5,Dallas Wings,Connecticut Sun,-108,-118,,,2026-08-02T23:00:00.000Z,1H,2026-08-02T23:00:00.000Z,1st Half Handicap
fanduel,35887066,734.179212230,wnba,4th Quarter Winner (3 Way) No Push,fanduel,FanDuel,sportsbook,wnba,game_winner,winner,,,,,Dallas Wings,Connecticut Sun,-135,140,1200,"[{""key"":""home"",""label"":""Dallas Wings"",""odds"":-135},{""key"":""draw"",""label"":""Tie"",""odds"":1200},{""key"":""away"",""label"":""Connecticut Sun"",""odds"":140}]",2026-08-02T23:00:00.000Z,4Q,2026-08-02T23:00:00.000Z,Connecticut Sun @ Dallas Wings
fanduel,35887066,734.179212233,wnba,2nd Quarter Winner (3 Way) No Push,fanduel,FanDuel,sportsbook,wnba,game_winner,winner,,,,,Dallas Wings,Connecticut Sun,-220,210,1400,"[{""key"":""home"",""label"":""Dallas Wings"",""odds"":-220},{""key"":""draw"",""label"":""Tie"",""odds"":1400},{""key"":""away"",""label"":""Connecticut Sun"",""odds"":210}]",2026-08-02T23:00:00.000Z,2Q,2026-08-02T23:00:00.000Z,Connecticut Sun @ Dallas Wings
fanduel,35887066,734.179212234,wnba,1st Quarter Spread,fanduel,FanDuel,sportsbook,wnba,game_spread,spread,,2.5,-2.5,2.5,Dallas Wings,Connecticut Sun,-120,-106,,,2026-08-02T23:00:00.000Z,1Q,2026-08-02T23:00:00.000Z,1st Quarter Spread
fanduel,35887066,734.179079225,wnba,Jessica Shepard - Pts + Ast,fanduel,FanDuel,sportsbook,wnba,player_over_under,pts+ast,Jessica Shepard,19.5,,,Dallas Wings,Connecticut Sun,-132,100,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Jessica Shepard - Pts + Ast
fanduel,35887066,734.179079226,wnba,Jessica Shepard - Assists,fanduel,FanDuel,sportsbook,wnba,player_over_under,assists,Jessica Shepard,5.5,,,Dallas Wings,Connecticut Sun,-128,-104,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Jessica Shepard - Assists
fanduel,35887066,734.179212191,wnba,4th Quarter Spread,fanduel,FanDuel,sportsbook,wnba,game_spread,spread,,1.5,-1.5,1.5,Dallas Wings,Connecticut Sun,-106,-120,,,2026-08-02T23:00:00.000Z,4Q,2026-08-02T23:00:00.000Z,4th Quarter Spread
fanduel,35887066,734.179079227,wnba,Jessica Shepard - Pts + Reb,fanduel,FanDuel,sportsbook,wnba,player_over_under,pts+reb,Jessica Shepard,25.5,,,Dallas Wings,Connecticut Sun,-125,-106,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Jessica Shepard - Pts + Reb
fanduel,35887066,734.179079228,wnba,Jessica Shepard - Reb + Ast,fanduel,FanDuel,sportsbook,wnba,player_over_under,reb+ast,Jessica Shepard,17.5,,,Dallas Wings,Connecticut Sun,-122,-108,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Jessica Shepard - Reb + Ast
fanduel,35887066,734.179079229,wnba,Jessica Shepard - Rebounds,fanduel,FanDuel,sportsbook,wnba,player_over_under,rebounds,Jessica Shepard,11.5,,,Dallas Wings,Connecticut Sun,-136,102,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Jessica Shepard - Rebounds
fanduel,35887066,734.179212192,wnba,2nd Quarter Home Team Total,fanduel,FanDuel,sportsbook,wnba,game_total,total,,23.5,,,Dallas Wings,Connecticut Sun,-122,-106,,,2026-08-02T23:00:00.000Z,2Q,2026-08-02T23:00:00.000Z,2nd Quarter Home Team Total
fanduel,35887066,734.179212193,wnba,4th Quarter Home Team Total,fanduel,FanDuel,sportsbook,wnba,game_total,total,,21.5,,,Dallas Wings,Connecticut Sun,-102,-128,,,2026-08-02T23:00:00.000Z,4Q,2026-08-02T23:00:00.000Z,4th Quarter Home Team Total
fanduel,35887066,734.179194886,wnba,Diamond Miller - Points,fanduel,FanDuel,sportsbook,wnba,player_over_under,points,Diamond Miller,9.5,,,Dallas Wings,Connecticut Sun,100,-130,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Diamond Miller - Points
fanduel,35887066,734.179079224,wnba,Jessica Shepard - Pts + Reb + Ast,fanduel,FanDuel,sportsbook,wnba,player_over_under,pts+reb+ast,Jessica Shepard,31.5,,,Dallas Wings,Connecticut Sun,-125,-106,,,2026-08-02T23:00:00.000Z,,2026-08-02T23:00:00.000Z,Jessica Shepard - Pts + Reb + Ast
