NBA_ID,Season,Player,RotationRole,MIN,Post Fade,Post Fade Aggregate Z,Post Fade Rating,MissingMetricCount,MissingMetrics,Fadeway_Shot_FGM Raw,Fadeway_Shot_FGM Z,Fadeway_Shot_FGM MatchedBy,Fadeway_Shot_PG Raw,Fadeway_Shot_PG Z,Fadeway_Shot_PG MatchedBy,Post Up Shot Making Raw,Post Up Shot Making Z,Post Up Shot Making MatchedBy,Fadeway_Shot_FG% Raw,Fadeway_Shot_FG% Z,Fadeway_Shot_FG% MatchedBy,Post Up Frequency% Raw,Post Up Frequency% Z,Post Up Frequency% MatchedBy,Post Up Impact Per 75 Possessions Raw,Post Up Impact Per 75 Possessions Z,Post Up Impact Per 75 Possessions MatchedBy,Stable Post Up PPP Raw,Stable Post Up PPP Z,Stable Post Up PPP MatchedBy
1890,2014-15,Shawn Marion,Rotation,1100.1000000000001,-0.2544300450372509,-0.05802865298378817,55.48382085729328,4,Post Up Shot Making | Fadeway_Shot_FG% | Post Up Impact Per 75 Possessions | Stable Post Up PPP,0.0,-0.4763993962788331,season+player,0.0,-0.495140404382914,season+player,,,,,,season+player,3.149606299212599,0.370318951612732,season+player,,,,,,
1891,2013-14,Jason Terry,Rotation,570.5,-0.3434407434623973,-0.18640186196283254,49.77407222600695,4,Post Up Shot Making | Fadeway_Shot_FG% | Post Up Impact Per 75 Possessions | Stable Post Up PPP,0.0,-0.4763993962788331,season+player,0.0,-0.495140404382914,season+player,,,,,,season+player,0.0,-0.5197880326387315,season+player,,,,,,
1891,2014-15,Jason Terry,Rotation,1640.1000000000001,-0.2471639579123283,-0.04754934052527457,55.949916863170856,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,1.0,-0.3809705603200234,season+player,0.012987012987012988,-0.41653994218701007,season+player,,,,0.5,0.36157188943436575,season+player,0.0,-0.5197880326387315,season+player,,,,,,
1891,2015-16,Jason Terry,Rotation,1260.0,-0.24440994083675033,-0.04357743584605962,56.126578157892006,1,Post Up Shot Making,1.0,-0.3809705603200234,season+player,0.013888888888888888,-0.411081576756739,season+player,,,season+player,0.5,0.36157188943436575,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,0.87,-0.1490561284963914,season+player
1891,2016-17,Jason Terry,Rotation,1361.6,-0.3429634260485186,-0.18571346417239484,49.80469059547042,1,Post Up Shot Making,0.0,-0.4763993962788331,season+player,0.0,-0.495140404382914,season+player,,,season+player,0.0,-1.4267155560165488,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,0.87,-0.1490561284963914,season+player
1891,2017-18,Jason Terry,Rotation,816.0,-0.15489377132191284,0.08552477478085242,60.64817533661299,1,Post Up Shot Making,2.0,-0.28554172436121367,season+player,0.0392156862745098,-0.25779783226194924,season+player,,,season+player,0.6666666666666666,0.9576677045846704,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,0.87,-0.1490561284963914,season+player
1897,2013-14,Metta World Peace,Rotation,388.6,0.2590038097151577,0.6824570717572138,73.99315100574974,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,5.0,0.0007447835152154843,season+player,0.1724137931034483,0.5483484902868451,season+player,,,,0.625,0.8086437507970944,season+player,5.649717514124294,1.0768728006936958,season+player,,,,,,
1897,2015-16,Metta World Peace,Rotation,591.5,-0.48961414121655256,-0.39721638728476766,47.12269354098351,0,,3.0,-0.19011288840240395,season+player,0.08571428571428572,0.023622646110051892,season+player,-0.66,-1.1700804932137634,season+player,0.6,0.7192293785245486,season+player,7.389162561576354,1.5684555695768319,season+player,-0.66,-3.0,season+player,0.76,-2.8334017706900982,season+player
1897,2016-17,Metta World Peace,Garbage Time,160.0,-0.3624426403000815,-0.21380682020831399,48.90292363973956,0,,3.0,-1.190112888402404,season+player,0.12,0.036980458609158114,season+player,0.02,0.002887661413350202,season+player,0.75,0.20091449794557167,season+player,7.3170731707317085,0.24769319380200552,season+player,0.0,0.005680045304302888,season+player,0.87,-1.1490561284963914,season+player
1905,2013-14,Andrei Kirilenko,Rotation,859.5000000000001,-0.34445630119994075,-0.18786652191920383,49.708927479313296,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,0.0,-0.4763993962788331,season+player,0.0,-0.495140404382914,season+player,,,,0.0,-1.4267155560165488,season+player,3.1372549019607843,0.36682833598821624,season+player,,,,,,
1905,2014-15,Andrei Kirilenko,Too Few Games,36.4,-0.9971114045279973,-1.1291402278123237,33.818733287185324,4,Post Up Shot Making | Fadeway_Shot_FG% | Post Up Impact Per 75 Possessions | Stable Post Up PPP,0.0,-1.476399396278833,season+player,0.0,-1.495140404382914,season+player,,,,,,season+player,1.639344262295082,-1.0564946432947322,season+player,,,,,,
1938,2013-14,Manu Ginobili,Key Rotation,1550.4,-0.20333285851421473,0.015664845885666953,58.52127727925689,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,2.0,-0.28554172436121367,season+player,0.029411764705882353,-0.31713347529219044,season+player,,,,0.4,0.0039144003441828855,season+player,0.23094688221709012,-0.4545203727080526,season+player,,,,,,
1938,2014-15,Manu Ginobili,Key Rotation,1589.0,-0.12952866421535053,0.12210689640193903,61.761924586581316,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,3.0,-0.19011288840240395,season+player,0.04285714285714286,-0.23575887913643107,season+player,,,,0.5,0.36157188943436575,season+player,0.43478260869565216,-0.39691456850836654,season+player,,,,,,
1938,2015-16,Manu Ginobili,Key Rotation,1136.8000000000002,-0.1778058370863083,0.05248048394217498,59.642135978958606,0,,2.0,-0.28554172436121367,season+player,0.034482758620689655,-0.2864426254489622,season+player,0.05,0.07046531223258003,season+player,0.25,-0.5325718332910916,season+player,0.2544529262086514,-0.4478773538855917,season+player,0.0,0.035500283151893054,season+player,0.87,-0.1490561284963914,season+player
1938,2016-17,Manu Ginobili,Key Rotation,1290.3,-0.23777605567480242,-0.034009899119517864,56.55212045105125,0,,4.0,-0.09468405244359424,season+player,0.057971014492753624,-0.14428616733453128,season+player,-0.27,-0.4886539240249268,season+player,0.3333333333333333,-0.2345239257159392,season+player,0.3125,-0.4314727302950317,season+player,0.0,0.035500283151893054,season+player,0.87,-0.1490561284963914,season+player
1938,2017-18,Manu Ginobili,Rotation,1300.0,-0.25803161671776204,-0.06322291976492203,55.25279167386797,0,,3.0,-0.19011288840240395,season+player,0.046153846153846156,-0.21580645411747082,season+player,-0.22,-0.4012915433596913,season+player,0.375,-0.08549997192836292,season+player,0.2976190476190476,-0.43567822088282687,season+player,0.0,0.035500283151893054,season+player,0.87,-0.1490561284963914,season+player
2030,2013-14,Kenyon Martin,Rotation,633.6,-0.35617839261207584,-0.2047723828678958,48.9906146884406,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,0.0,-0.4763993962788331,season+player,0.0,-0.495140404382914,season+player,,,,0.0,-1.4267155560165488,season+player,2.3076923076923075,0.13238650774551364,season+player,,,,,,
2030,2014-15,Kenyon Martin,Garbage Time,104.5,-0.8887654763954521,-0.9728813205093516,41.53511129399198,4,Post Up Shot Making | Fadeway_Shot_FG% | Post Up Impact Per 75 Possessions | Stable Post Up PPP,0.0,-1.476399396278833,season+player,0.0,-1.495140404382914,season+player,,,,,,season+player,2.7522935779816513,0.026964638030720182,season+player,,,,,,
2034,2013-14,Mike Miller,Key Rotation,1705.6000000000001,-0.38878711963128815,-0.2518014142342573,48.5341363351667,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,0.0,-0.4763993962788331,season+player,0.0,-0.495140404382914,season+player,,,,0.0,-1.4267155560165488,season+player,0.0,-0.5197880326387315,season+player,,,,,,
2034,2014-15,Mike Miller,Rotation,702.0,-0.3434407434623973,-0.18640186196283254,49.77407222600695,4,Post Up Shot Making | Fadeway_Shot_FG% | Post Up Impact Per 75 Possessions | Stable Post Up PPP,0.0,-0.4763993962788331,season+player,0.0,-0.495140404382914,season+player,,,,,,season+player,0.0,-0.5197880326387315,season+player,,,,,,
2034,2015-16,Mike Miller,Garbage Time,371.3,-0.9799840370652183,-1.1044387575232302,34.05594669702069,2,Post Up Shot Making | Fadeway_Shot_FG%,0.0,-1.476399396278833,season+player,0.0,-1.495140404382914,season+player,,,season+player,,,season+player,0.0,-1.5197880326387314,season+player,0.0,0.013181255134297892,season+player,0.87,-1.1490561284963914,season+player
2034,2016-17,Mike Miller,Garbage Time,150.0,-1.3100828022213655,-1.5805145384446728,30.4217345692759,1,Fadeway_Shot_FG%,0.0,-1.476399396278833,season+player,0.0,-1.495140404382914,season+player,-0.07,-1.139204401363985,season+player,,,season+player,1.2658227848101267,-1.16205516238577,season+player,0.0,0.005325042472783958,season+player,0.87,-1.1490561284963914,season+player
