NBA ID,Season,Player,Free Throw Rating,,Free Throw,FT_PCT,Stable FT%,FTM
2546,2016-17,Carmelo Anthony,86.62458993459214,0.9176949563062493,0.8222041019954531,0.5871261732203403,0.952968687423355,1.9961021208954628
2546,2017-18,Carmelo Anthony,79.13333385538874,0.1853550136270114,0.1770815730096597,0.27428531642150705,0.04550467048570779,0.3892362616067532
2546,2018-19,Carmelo Anthony,72.5802546793223,-0.3547060105227647,-0.2986613346235533,-0.12861578703153592,-0.5315719616445419,0.09707883264516966
2546,2019-20,Carmelo Anthony,86.64651857059866,0.9203639618422695,0.8245552445467869,0.6440063290019464,1.0410719900386596,0.6813936905683368
2546,2020-21,Carmelo Anthony,88.87478609763333,1.3275388634112177,1.183237991357926,0.8573069131829695,1.6254905640535198,0.4622756188471492
2546,2021-22,Carmelo Anthony,85.39601515314952,0.768161127931785,0.6904788799941257,0.5729061342749387,0.854586666169597,0.3892362616067532
2547,2013-14,Chris Bosh,81.09663068813666,0.3420130212314949,0.3150825260669826,0.5255060044569336,,1.0465904767703162
2547,2014-15,Chris Bosh,80.08237773171359,0.26676692034877414,0.24879779671002794,0.2979853813305096,,1.9961021208954628
2547,2015-16,Chris Bosh,83.42072966594895,0.5330231327868846,0.4833444479521358,0.4070056799119214,0.40819659958538174,1.9230627636550672
2548,2013-14,Dwyane Wade,78.57640731212597,0.13696637217974675,0.13445573639279923,0.11312487504028966,,1.5578659774530876
2548,2014-15,Dwyane Wade,80.21672167080662,0.2767337215594172,0.2575776100565259,0.2790253294033076,,2.361298907097442
2548,2015-16,Dwyane Wade,83.47100594716716,0.5389743194727261,0.48858688303111153,0.3975256539483204,0.3979178809469305,2.215220192616651
2548,2016-17,Dwyane Wade,83.28025681550793,0.5163954082016339,0.4686969883359469,0.4022656669301209,0.40525982283153883,1.7039446919338797
2548,2017-18,Dwyane Wade,73.22898813970167,-0.30264200209512265,-0.2527978457865264,0.02306462838607994,-0.6387643131598307,0.4622756188471492
2548,2018-19,Dwyane Wade,72.56594315589706,-0.3558545797298903,-0.29967311594044455,-0.005375449504723134,-0.7356779460366663,0.6813936905683368
2549,2013-14,Chris Kaman,78.51757239170021,0.1318544918007274,0.12995265113717194,0.2648052904579061,,-0.048999881835622115
2549,2014-15,Chris Kaman,76.51009362679547,-0.03931736391145992,-0.02083363541200257,-0.014855475468324157,,-0.26811795355680984
2549,2015-16,Chris Kaman,76.82227690825617,-0.014263140583076922,0.0012367761188084025,0.15441533421227485,0.03700166574815518,-1.852432811479977
2550,2013-14,Kirk Hinrich,78.36274616103272,0.11840239286051553,0.11810261868267063,0.24110522554890348,,-0.048999881835622115
2550,2014-15,Kirk Hinrich,76.05066970707873,-0.07618836300252667,-0.05331351366750309,-0.04329555335912723,,-0.6333147397587894
2550,2015-16,Kirk Hinrich,87.47759967622457,1.0561545325090131,0.9441739506362933,1.0848275363093935,0.9793996782079456,-0.7793934542395812
2555,2013-14,Nick Collison,76.54087415804167,-0.03684707690441545,-0.018657545172441135,0.00410457645887789,,-0.41419666803760163
2555,2014-15,Nick Collison,75.88579536387445,-0.0894203291617406,-0.06496962987066554,-0.08121565721353133,,-0.4872360252779976
