NBA_ID,Season,Player,RotationRole,MIN,Post Control,Post Control Aggregate Z,Post Control Rating,MissingMetricCount,MissingMetrics,POST_TOUCHES Raw,POST_TOUCHES Z,POST_TOUCHES MatchedBy,Post Up Frequency% Raw,Post Up Frequency% Z,Post Up Frequency% MatchedBy,Post Up Impact Per 75 Possessions Raw,Post Up Impact Per 75 Possessions Z,Post Up Impact Per 75 Possessions MatchedBy,Post Up Shot Making Raw,Post Up Shot Making Z,Post Up Shot Making MatchedBy,Stable Post Up PPP Raw,Stable Post Up PPP Z,Stable Post Up PPP MatchedBy,PTS_PER_POST_TOUCH Raw,PTS_PER_POST_TOUCH Z,PTS_PER_POST_TOUCH MatchedBy,Post Up Shot Quality Raw,Post Up Shot Quality Z,Post Up Shot Quality MatchedBy,Post Up Draw Foul Rate Raw,Post Up Draw Foul Rate Z,Post Up Draw Foul Rate MatchedBy
202684,2018-19,Tristan Thompson,Starter,1199.7,-0.9862091010124556,-0.7847048961030794,34.67812938534117,0,,3.1,1.5711782712755393,season+player,6.553911205073996,1.3324060461128602,season+player,-0.62,-3.932302017736139,season+player,-0.86,-1.519530015874705,season+player,0.75,-3.077433192707708,season+player,0.343,0.04940033488789686,season+player,0.62,0.6336027207677514,season+player,3.225806451612903,0.10940082219350954,season+player
202684,2019-20,Tristan Thompson,Starter,1721.3999999999999,-0.5612639174258928,-0.2998150913516117,41.95029728795637,0,,2.5,1.1808227227475507,season+player,4.672897196261682,0.8008146192296779,season+player,-0.32,-2.012397678596769,season+player,-0.92,-1.6243648726729876,season+player,0.8,-1.8572760826196584,season+player,0.444,0.2936408209754745,season+player,1.49,1.6194214422830449,season+player,4.0,0.21598719029050142,season+player
202684,2020-21,Tristan Thompson,Key Rotation,1285.2,0.6906463287281076,1.1286950748315498,81.28144556798773,0,,1.3,0.40011162569157355,season+player,4.140127388535032,0.6502490939529613,season+player,0.11,0.7394652075029956,season+player,-0.02,-0.05184202069874959,season+player,0.94,1.5591638256268756,season+player,0.465,0.3444234963006144,season+player,1.69,1.8460464357348365,season+player,7.6923076923076925,0.7243221765992319,season+player
202684,2021-22,Tristan Thompson,Rotation,894.9,0.5462549114742479,0.9639351744390099,79.07016626394888,0,,0.7,0.00975607716358485,season+player,3.3333333333333335,0.4222418590274005,season+player,0.06,0.4194811509797671,season+player,0.26,0.43738731102656886,season+player,0.91,0.8270695595740485,season+player,0.683,0.8715960306282574,season+player,2.23,2.4579339180546738,season+player,14.285714285714288,1.6320632235791082,season+player
202684,2023-24,Tristan Thompson,Rotation,548.8,-0.20324227898759234,0.10871064105920143,63.08117134163055,0,,0.1,-0.38059947136440375,season+player,0.6329113924050633,-0.34092159751225076,season+player,0.0,0.035500283151893054,season+player,-0.03,-0.06931449683179668,season+player,0.87,-0.1490561284963914,season+player,0.4,0.18723902505613374,season+player,-0.88,-1.066084730120686,season+player,0.0,-0.3347090448772899,season+player
202684,2024-25,Tristan Thompson,Garbage Time,328.0,-0.9034166933243497,-0.6902334302543274,36.89705638757931,0,,0.1,-1.3805994713644036,season+player,0.7142857142857143,-1.3179244844245603,season+player,0.0,0.011644092873820922,season+player,-0.02,-1.0518420206987495,season+player,0.87,-1.1490561284963914,season+player,1.0,0.5373206146940088,season+player,0.3,0.08888889584832219,season+player,0.0,-1.33470904487729,season+player
202685,2013-14,Jonas Valanciunas,Starter,2284.2,2.341410756788317,3.0123235335824674,89.376489817156,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,4.7,2.6121264006835094,season+player,10.514541387024607,2.451715652482624,season+player,,,,,,,,,,0.616,0.7095751141147156,season+player,,,,6.382978723404255,0.5440615431564196,season+player
202685,2014-15,Jonas Valanciunas,Starter,2096.0,2.80015775315186,3.5357833822613465,89.97554204574288,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,4.9,2.7422449168595056,season+player,13.387978142076504,3.2637746470039306,season+player,,,,,,,,,,0.686,0.8788506985318488,season+player,,,,10.20408163265306,1.0701282897344224,season+player
202685,2015-16,Jonas Valanciunas,Starter,1554.0,1.1707161726655733,1.6764856649712472,86.68711708413142,0,,4.6,2.5470671425955107,season+player,10.430839002267572,2.428060607949164,season+player,0.0,0.035500283151893054,season+player,0.78,1.3459560699450175,season+player,0.87,-0.1490561284963914,season+player,0.59,0.6467013256169233,season+player,0.67,0.6902589691306993,season+player,4.347826086956522,0.26387381943552685,season+player
202685,2016-17,Jonas Valanciunas,Star,2064.0,1.0988878329912537,1.594524906394469,85.87831725066397,0,,4.4,2.416948626419515,season+player,9.691629955947139,2.2191535026020057,season+player,0.01,0.09949709445653873,season+player,0.46,0.7868368336875107,season+player,0.89,0.3390067155388285,season+player,0.587,0.6394466577133319,season+player,0.4,0.38431522797078055,season+player,4.545454545454546,0.29108213144974576,season+player
202685,2017-18,Jonas Valanciunas,Star,1724.8,2.2907742222966525,2.9545439886639344,89.31036637858179,0,,2.8,1.3760004970115451,season+player,5.894736842105263,1.146117459991902,season+player,0.65,4.195293017953862,season+player,1.2,2.079800067532995,season+player,1.03,3.755446623785365,season+player,0.696,0.9030329248771533,season+player,-0.48,-0.6128347432171026,season+player,7.142857142857144,0.6486770893509092,season+player
202685,2018-19,Jonas Valanciunas,Rotation,1092.7,3.3950049021334823,4.214542264741799,90.75231990606832,0,,4.8,2.6771856587715073,season+player,9.411764705882353,2.140061073242112,season+player,0.99,6.371184602311815,season+player,1.97,3.4251807297776207,season+player,1.05,4.243509467820585,season+player,0.702,0.9175422606843362,season+player,-1.7,-1.9952472032730315,season+player,10.416666666666668,1.0993957342055003,season+player
202685,2019-20,Jonas Valanciunas,Star,1848.0,1.9070031857859449,2.5166365357723337,88.80922109259359,0,,4.5,2.482007884507513,season+player,8.1374321880651,1.779923276130307,season+player,0.19,1.251439697940161,season+player,1.78,3.093203683249726,season+player,0.95,1.8031952476444857,season+player,0.677,0.8570866948210746,season+player,-0.33,-0.44286599812825894,season+player,6.666666666666667,0.5831180137356957,season+player
202685,2020-21,Jonas Valanciunas,Star,1754.6000000000001,2.7263727469731887,3.45158994126833,89.8791903034143,0,,5.1,2.8723634330355012,season+player,9.426987060998151,2.1443630473043034,season+player,0.4,2.5953727353377203,season+player,2.37,4.124079775099505,season+player,1.0,3.023352357732535,season+player,0.715,0.9489791549332324,season+player,0.41,0.39564647764337013,season+player,7.843137254901962,0.7450874946673992,season+player
202685,2021-22,Jonas Valanciunas,Star,2242.2000000000003,2.430414639744521,3.1138826924944665,89.49271504557264,0,,6.2,3.5880152720034806,season+player,9.422492401215807,2.143092816143952,season+player,0.16,1.0594492640262239,season+player,2.42,4.21144215576474,season+player,0.97,2.2912580916797056,season+player,0.619,0.716829782018307,season+player,-0.26,-0.36354725042013186,season+player,8.064516129032258,0.7755656227997088,season+player
202685,2022-23,Jonas Valanciunas,Key Rotation,1967.1,1.6682508459590786,2.2442047494757773,88.49744766979765,0,,4.9,2.7422449168595056,season+player,9.702970297029703,2.2223583846864448,season+player,-0.05,-0.28448377337133535,season+player,1.16,2.0099101630008067,season+player,0.97,2.2912580916797056,season+player,0.637,0.7603577894398555,season+player,0.06,-0.0009472608972652442,season+player,8.16326530612245,0.7891608228120802,season+player
202685,2023-24,Jonas Valanciunas,Key Rotation,1927.0,2.3699228885592953,3.044857711028113,89.41372222677298,0,,3.7,1.9615338198035281,season+player,7.644628099173555,1.6406524213889682,season+player,0.31,2.0194014335959087,season+player,1.99,3.460125682043715,season+player,1.03,3.755446623785365,season+player,0.726,0.9755796039130675,season+player,-0.25,-0.3522160007475423,season+player,10.81081081081081,1.1536591582789029,season+player
202685,2024-25,Jonas Valanciunas,Key Rotation,1522.8,2.1465560198795504,2.7899817375485707,89.12203983640146,0,,2.4,1.1157634646595527,season+player,6.169665809768637,1.2238148516790448,season+player,0.37,2.403382301423783,season+player,1.63,2.8311165412540196,season+player,1.04,3.999478045802975,season+player,0.749,1.0311987245072685,season+player,0.11,0.05570898746568267,season+player,8.333333333333334,0.8125747783889422,season+player
202685,2025-26,Jonas Valanciunas,Rotation,871.0,0.8715171432295488,1.33508031536688,83.31808299147795,0,,2.2,0.9856449484835565,season+player,8.118081180811808,1.7744545079503724,season+player,0.0,0.035500283151893054,season+player,0.94,1.6255156880737707,season+player,0.87,-0.1490561284963914,season+player,0.826,1.2174018673661147,season+player,0.34,0.3163277299352431,season+player,13.636363636363635,1.5426644841038168,season+player
202686,2013-14,Jan Vesely,Rotation,777.6,0.17777167359887264,0.5434720837420828,73.11429216675789,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.7,0.00975607716358485,season+player,3.255813953488372,0.40033418712818813,season+player,,,,,,,,,,0.405,0.19933013822878612,season+player,,,,0.0,-0.3347090448772899,season+player
202687,2013-14,Bismack Biyombo,Rotation,1070.3,-0.1326384943985378,0.18927410346900075,66.54670942904879,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.2,-0.31554021327640563,season+player,2.127659574468085,0.08150764289284208,season+player,,,,,,,,,,0.235,-0.21176770964139421,season+player,,,,0.0,-0.3347090448772899,season+player
202687,2014-15,Bismack Biyombo,Rotation,1241.6,0.04808322769927892,0.39548921997592495,71.0181098272519,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.4,-0.18542169710040943,season+player,3.0303030303030307,0.3366027779668432,season+player,,,,,,,,,,0.296,-0.06425612893503543,season+player,,,,0.0,-0.3347090448772899,season+player
202687,2015-16,Bismack Biyombo,Rotation,1804.0,-0.362600222259468,-0.07312702879393822,46.99390021594063,0,,0.3,-0.2504809551884075,season+player,1.0676156583629892,-0.21807027374210566,season+player,-0.06,-0.34848058467598103,season+player,-0.01,-0.0343695445657025,season+player,0.83,-1.1251818165668312,season+player,0.583,0.6297737671752099,season+player,-0.38,-0.4995222464912068,season+player,0.0,-0.3347090448772899,season+player
202687,2016-17,Bismack Biyombo,Rotation,1790.1000000000001,0.01367561612558325,0.35622792063110004,70.17463024241346,0,,1.1,0.26999310951557737,season+player,2.9177718832891246,0.30480046669767047,season+player,-0.02,-0.0924933394573983,season+player,-0.18,-0.33140163882750295,season+player,0.87,-0.1490561284963914,season+player,0.402,0.1920754703251947,season+player,0.54,0.5429527233870347,season+player,0.0,-0.3347090448772899,season+player
202687,2017-18,Bismack Biyombo,Rotation,1492.3999999999999,-0.7108961783169265,-0.47055513164481877,39.74038430751963,0,,0.5,-0.12036243901241132,season+player,1.65016501650165,-0.053436601120844474,season+player,-0.22,-1.3724295655503118,season+player,-0.01,-0.0343695445657025,season+player,0.77,-2.5893703486724884,season+player,0.579,0.6201008766370881,season+player,0.86,0.9055527129099012,season+player,0.0,-0.3347090448772899,season+player
202687,2018-19,Bismack Biyombo,Rotation,783.0,-0.1726998530640091,0.14356151480655774,64.91719519284578,0,,0.1,-0.38059947136440375,season+player,0.4016064257028113,-0.406290455329559,season+player,0.0,0.035500283151893054,season+player,-0.04,-0.08678697296484376,season+player,0.87,-0.1490561284963914,season+player,0.5,0.4290612885091809,season+player,0.11,0.05570898746568267,season+player,0.0,-0.3347090448772899,season+player
202687,2019-20,Bismack Biyombo,Rotation,1028.1999999999998,0.22387879300612956,0.5960832745275485,73.85953148824542,0,,0.6,-0.05530318092441324,season+player,1.8018018018018018,-0.010582685792173684,season+player,0.05,0.35548433967512144,season+player,0.0,-0.016897068432655413,season+player,0.9,0.5830381375564385,season+player,0.625,0.7313391178254899,season+player,1.56,1.698740189991172,season+player,0.0,-0.3347090448772899,season+player
202687,2020-21,Bismack Biyombo,Rotation,1346.3999999999999,-0.7215650361095018,-0.4827289850541003,39.582816366075406,0,,0.5,-0.12036243901241132,season+player,1.9455252918287937,0.030034861329827998,season+player,-0.23,-1.4364263768549577,season+player,-0.29,-0.5235988762910209,season+player,0.78,-2.3453389266548785,season+player,0.29,-0.07876546474221828,season+player,2.27,2.503258916745032,season+player,0.0,-0.3347090448772899,season+player
202687,2021-22,Bismack Biyombo,Rotation,507.59999999999997,0.22082821454021817,0.592602368156919,73.81022433014692,0,,0.5,-0.12036243901241132,season+player,2.380952380952381,0.15309046140850563,season+player,-0.07,-0.4124773959806267,season+player,0.33,0.5596946439578985,season+player,0.88,0.09497529352121854,season+player,0.947,1.5100068061443017,season+player,1.13,1.2114964540698199,season+player,20.0,2.418772130961667,season+player
202687,2022-23,Bismack Biyombo,Rotation,872.3000000000001,-1.1710532556272721,-0.9956239734394876,28.814473390063206,0,,0.9,0.1398745933395811,season+player,3.896103896103896,0.5812858667112929,season+player,-0.66,-4.188289262954722,season+player,-0.5,-0.8905208750850097,season+player,0.77,-2.5893703486724884,season+player,0.5,0.4290612885091809,season+player,0.73,0.7582464671662367,season+player,11.111111111111112,1.1950027194776864,season+player
202687,2023-24,Bismack Biyombo,Key Rotation,792.0,0.01350782942588824,0.3560364652076773,70.17046989958767,0,,0.1,-0.38059947136440375,season+player,0.36900369003690037,-0.41550428079377233,season+player,0.0,0.035500283151893054,season+player,0.06,0.0879377883656271,season+player,0.87,-0.1490561284963914,season+player,2.0,4.056395240304889,season+player,1.05,1.1208464566891034,season+player,0.0,-0.3347090448772899,season+player
202687,2025-26,Bismack Biyombo,Garbage Time,142.5,-1.0803628762353028,-0.8921404135481665,29.034519843695733,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.0050587903491447605,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
202688,2013-14,Brandon Knight,Starter,2397.6,-0.3549985582899905,-0.06445304094723196,47.231854436605666,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.1,-0.38059947136440375,season+player,0.11976047904191617,-0.48594264730940945,season+player,,,,,,,,,,0.75,1.0336169471417989,season+player,,,,0.0,-0.3347090448772899,season+player
202688,2014-15,Brandon Knight,Starter,2034.8999999999999,-0.3487599401807046,-0.05733437615522499,47.42714135223131,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.2,-0.31554021327640563,season+player,0.271370420624152,-0.44309631825614276,season+player,,,,,,,,,,0.4,0.18723902505613374,season+player,,,,0.0,-0.3347090448772899,season+player
202688,2015-16,Brandon Knight,Starter,1872.0,-0.28057336713278713,0.020470892309810675,57.0379292380286,0,,0.3,-0.2504809551884075,season+player,0.36188178528347403,-0.4175169949427703,season+player,0.0,0.035500283151893054,season+player,-0.21,-0.3838190672266442,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,-0.83,-1.009428481757738,season+player,0.0,-0.3347090448772899,season+player
202688,2016-17,Brandon Knight,Rotation,1139.4,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
202688,2018-19,Brandon Knight,Key Rotation,737.0999999999999,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
202688,2019-20,Brandon Knight,Garbage Time,462.5,-0.8950002144785132,-0.6806296861906623,37.02135903287938,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.01641888095775054,season+player,,,season+player,0.87,-1.1490561284963914,season+player,2.0,1.8760827986410111,season+player,,,season+player,0.0,-1.33470904487729,season+player
202688,2021-22,Brandon Knight,Too Few Games,64.5,-1.0809859062046185,-0.892851330842548,28.999902976263954,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.0022897682632971018,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
202689,2013-14,Kemba Walker,Starter,2613.3999999999996,-0.3271293328279181,-0.032652460978719024,48.10424235745997,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.1,-0.38059947136440375,season+player,0.10121457489878542,-0.4911838861306506,season+player,,,,,,,,,,1.0,1.638172605774417,season+player,,,,0.0,-0.3347090448772899,season+player
