NBA_ID,Season,Player,RotationRole,MIN,Post Hook,Post Hook Aggregate Z,Post Hook Rating,MissingMetricCount,MissingMetrics,Hook_Shot_FGM Raw,Hook_Shot_FGM Z,Hook_Shot_FGM MatchedBy,Hook_Shot_PG Raw,Hook_Shot_PG Z,Hook_Shot_PG MatchedBy,Hook_Shot_FG% Raw,Hook_Shot_FG% Z,Hook_Shot_FG% MatchedBy,Post Up Shot Making Raw,Post Up Shot Making Z,Post Up Shot Making MatchedBy,Post Up Impact Per 75 Possessions Raw,Post Up Impact Per 75 Possessions Z,Post Up Impact Per 75 Possessions MatchedBy,POST_TOUCHES Raw,POST_TOUCHES Z,POST_TOUCHES MatchedBy,Post Up Shot Making Efficiency Raw,Post Up Shot Making Efficiency Z,Post Up Shot Making Efficiency MatchedBy,Stable Post Up PPP Raw,Stable Post Up PPP Z,Stable Post Up PPP MatchedBy
2030,2013-14,Kenyon Martin,Rotation,633.6,-0.24834554648685575,0.10359047799130984,52.61216816619744,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,2.0,-0.27582450794126573,season+player,0.0625,-0.18088054270556847,season+player,0.3333333333333333,-0.35267904400121397,season+player,,,,,,,0.6,-0.05530318092441324,season+player,,,,,,
2030,2014-15,Kenyon Martin,Garbage Time,104.5,-0.48946633843701004,-0.20627362571585994,42.15146099955819,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,2.0,-1.2758245079412658,season+player,0.18181818181818182,0.03878758230305552,season+player,0.5,0.02230944924431264,season+player,,,,,,,0.3,-1.2504809551884075,season+player,,,,,,
2034,2013-14,Mike Miller,Key Rotation,1705.6000000000001,-0.7525730019109783,-0.5443917523086046,34.72221714612877,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,,,,,,,0.0,-0.4456587294524018,season+player,,,,,,
2034,2014-15,Mike Miller,Rotation,702.0,-0.43832105967276946,-0.14054687591980358,43.69358722475859,5,Hook_Shot_FG% | Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,,,,,,,0.0,-0.4456587294524018,season+player,,,,,,
2034,2015-16,Mike Miller,Garbage Time,371.3,-0.6866756253774304,-0.45970709549791006,36.20523056359219,2,Post Up Shot Making | Post Up Shot Making Efficiency,1.0,-1.340392284455987,season+player,0.02127659574468085,-1.371610300023268,season+player,1.0,0.7099209002005421,season+player,,,season+player,0.0,0.013181255134297892,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
2034,2016-17,Mike Miller,Garbage Time,150.0,-1.3040631768254045,-1.2531112591211717,28.813163060710238,1,Hook_Shot_FG%,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,-0.07,-1.139204401363985,season+player,0.0,0.005325042472783958,season+player,0.2,-1.3155402132764056,season+player,-0.75,-1.5326646446142238,season+player,0.87,-1.1490561284963914,season+player
2037,2013-14,Jamal Crawford,Starter,2097.6,-0.3603746213129917,-0.04037798105107868,47.24652636718534,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,1.0,-0.34039228445598707,season+player,0.014492753623188406,-0.4029973381606361,season+player,0.3333333333333333,-0.35267904400121397,season+player,,,,,,,0.2,-0.31554021327640563,season+player,,,,,,
2037,2014-15,Jamal Crawford,Key Rotation,1702.4,-0.1478949091062794,0.2326794979261015,56.947930052427864,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,2.0,-0.27582450794126573,season+player,0.03125,-0.32546600389801816,season+player,0.5,0.21348755257715446,season+player,,,,,,,0.2,-0.31554021327640563,season+player,,,,,,
2037,2015-16,Jamal Crawford,Starter,2125.1,0.4793219598993583,1.0387153083286598,74.0738909987465,2,Post Up Shot Making | Post Up Shot Making Efficiency,5.0,-0.08212117839710183,season+player,0.06329113924050633,-0.17722015128297477,season+player,1.0,1.9119873423122598,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,,,season+player,0.87,-0.1490561284963914,season+player
2037,2016-17,Jamal Crawford,Key Rotation,2156.6,0.09177686304797648,0.5406814676518814,64.59332525378159,2,Post Up Shot Making | Post Up Shot Making Efficiency,5.0,-0.08212117839710183,season+player,0.06097560975609756,-0.18793349203202941,season+player,0.625,0.6381125000109307,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
2037,2017-18,Jamal Crawford,Key Rotation,1656.0,-0.18037708957425952,0.19093667825567714,55.86752302823275,2,Post Up Shot Making | Post Up Shot Making Efficiency,1.0,-0.34039228445598707,season+player,0.0125,-0.412217280613488,season+player,0.5,0.21348755257715446,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
2037,2018-19,Jamal Crawford,Rotation,1209.6,-0.7266476147923014,-0.5110750616249953,35.0,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
2037,2019-20,Jamal Crawford,Too Few Games,6.0,-1.380238581935859,-1.3510042008213676,27.990297362740883,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.00021300169891135833,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
2045,2013-14,Hedo Turkoglu,Rotation,391.40000000000003,-0.41229735643757026,-0.10710383928701346,44.759682676510884,5,Hook_Shot_FG% | Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,,,,,,,0.4,-0.18542169710040943,season+player,,,,,,
2045,2014-15,Hedo Turkoglu,Rotation,706.8000000000001,-0.41880328224637003,-0.11546459844521095,44.44808082212492,5,Hook_Shot_FG% | Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,,,,,,,0.3,-0.2504809551884075,season+player,,,,,,
2199,2013-14,Tyson Chandler,Starter,1661.0,-0.26334920870489575,0.08430928573942317,51.8935665240763,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,4.0,-0.14668895491182313,season+player,0.07272727272727272,-0.1335616644971304,season+player,0.26666666666666666,-0.5791456826325613,season+player,,,,,,,0.6,-0.05530318092441324,season+player,,,,,,
2199,2014-15,Tyson Chandler,Starter,2287.5,-0.17970462389180653,0.1918008632738244,55.8997308276792,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,5.0,-0.08212117839710183,season+player,0.06666666666666667,-0.16160248121324183,season+player,0.35714285714285715,-0.27179810163287554,season+player,,,,,,,0.3,-0.2504809551884075,season+player,,,,,,
2199,2015-16,Tyson Chandler,Key Rotation,1617.0,0.10309375983051312,0.5552248010985972,64.95432791829117,0,,9.0,0.17614992766178342,season+player,0.13636363636363635,0.16086691102203984,season+player,0.45,0.04363757360364398,season+player,0.05,0.07046531223258003,season+player,-0.02,-0.0924933394573983,season+player,0.9,0.1398745933395811,season+player,-0.16,0.40937916917191797,season+player,0.86,-0.3930875505140014,season+player
2199,2016-17,Tyson Chandler,Starter,1297.2,-0.10171051599490481,0.2920310182200216,58.42118630741929,2,Post Up Shot Making | Post Up Shot Making Efficiency,4.0,-0.14668895491182313,season+player,0.0851063829787234,-0.07628680482166869,season+player,0.4,-0.1262124053698665,season+player,,,season+player,0.0,0.035500283151893054,season+player,1.0,0.2049338514275792,season+player,,,season+player,0.87,-0.1490561284963914,season+player
2199,2017-18,Tyson Chandler,Key Rotation,1150.0,-0.26532879457171454,0.08176532179764916,51.79875409535437,0,,1.0,-0.34039228445598707,season+player,0.021739130434782608,-0.36947027469572025,season+player,0.3333333333333333,-0.35267904400121397,season+player,-0.05,-0.10425944909789085,season+player,0.0,0.035500283151893054,season+player,0.5,-0.12036243901241132,season+player,-0.34,0.12197597174563744,season+player,0.87,-0.1490561284963914,season+player
2199,2018-19,Tyson Chandler,Rotation,874.5,0.0441350790358406,0.4794570556775593,63.07357904588905,2,Post Up Shot Making | Post Up Shot Making Efficiency,2.0,-0.27582450794126573,season+player,0.03636363636363636,-0.30180656479379914,season+player,0.6666666666666666,0.7796541491555227,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,,,season+player,0.87,-0.1490561284963914,season+player
2199,2019-20,Tyson Chandler,Garbage Time,218.4,-1.6920705402330856,-1.7517391581161188,25.444424109682746,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,0.0,-2.4850122371579504,season+player,,,season+player,0.0,0.007753261840373443,season+player,0.1,-1.3805994713644036,season+player,,,season+player,0.87,-1.1490561284963914,season+player
2200,2013-14,Pau Gasol,Starter,1884.0,2.10035252365808,3.1219001662519124,96.45023856620314,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,63.0,3.0,season+player,1.05,3.0,season+player,0.4375,0.0011750788602663171,season+player,,,,,,,11.4,3.0,season+player,,,,,,
2200,2014-15,Pau Gasol,Starter,2683.2,2.1826429787994437,3.2276515530145486,97.28126238867598,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,71.0,3.0,season+player,0.9102564102564102,3.0,season+player,0.5182481751824818,0.2754765959981438,season+player,,,,,,,10.1,3.0,season+player,,,,,,
2200,2015-16,Pau Gasol,Starter,2289.6,1.2553233365076508,2.0359539499799633,87.91657103452503,0,,41.0,2.2423187761328656,season+player,0.5694444444444444,2.1646169388608376,season+player,0.4880952380952381,0.17304708139298525,season+player,0.53,0.9091441666188403,season+player,-0.27,-1.6924136220735406,season+player,7.3,3.0,season+player,0.13,0.8724176539142589,season+player,0.82,-1.3692132385844413,season+player
2200,2016-17,Pau Gasol,Star,1625.6,0.6851875596195375,1.303272997549502,78.26206092840624,0,,25.0,1.2092343518973245,season+player,0.390625,1.3372667998151533,season+player,0.390625,-0.15805927642739978,season+player,0.25,0.41991483489352177,season+player,-0.07,-0.4124773959806267,season+player,4.0,2.1567115940675223,season+player,-0.08,0.5371139235835982,season+player,0.87,-0.1490561284963914,season+player
2200,2017-18,Pau Gasol,Star,1809.5,0.2893317531452758,0.7945590717268664,70.20869316123091,0,,27.0,1.338369904926767,season+player,0.35064935064935066,1.1523100734845522,season+player,0.5192307692307693,0.2788144675669663,season+player,-0.66,-1.1700804932137634,season+player,-0.27,-1.6924136220735406,season+player,3.1,1.5711782712755393,season+player,-1.25,-1.3310068596872253,season+player,0.82,-1.3692132385844413,season+player
2200,2018-19,Pau Gasol,Rotation,360.0,-0.20443082570765775,0.1600252444987533,54.71546734786522,0,,5.0,-0.08212117839710183,season+player,0.16666666666666666,0.3010709946025971,season+player,0.4166666666666667,-0.06959574571202966,season+player,-0.37,-0.6633786853553976,season+player,-0.35,-2.204388112510706,season+player,1.5,0.5302301418675697,season+player,-1.04,-0.9957031293565647,season+player,0.84,-0.8811503945492213,season+player
2202,2014-15,Jason Richardson,Key Rotation,416.09999999999997,-0.41880328224637003,-0.11546459844521095,44.44808082212492,5,Hook_Shot_FG% | Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,,,,,,,0.3,-0.2504809551884075,season+player,,,,,,
2203,2013-14,Shane Battier,Key Rotation,1467.3000000000002,-0.010187045399736205,0.40964774448726166,61.34073372266176,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,4.0,-0.14668895491182313,season+player,0.0547945205479452,-0.21653175231466565,season+player,0.5714285714285714,0.45613037968216935,season+player,,,,,,,0.1,-0.38059947136440375,season+player,,,,,,
2207,2013-14,Joe Johnson,Starter,2575.4,0.8581763433383007,1.5255807213458352,81.78137849833593,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,20.0,0.8863954693237178,season+player,0.25316455696202533,0.7012737901395044,season+player,0.5555555555555556,0.40220975143661064,season+player,,,,,,,4.7,2.6121264006835094,season+player,,,,,,
2207,2014-15,Joe Johnson,Starter,2792.0,0.30052292546682025,0.8089408367866159,70.43636855458678,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,8.0,0.1115821511470621,season+player,0.1,-0.00737798927462881,season+player,0.47058823529411764,0.1135758002397953,season+player,,,,,,,4.3,2.3518893683315167,season+player,,,,,,
2207,2015-16,Joe Johnson,Starter,2705.4,0.901640895921391,1.581436977126451,82.66562983698623,0,,11.0,0.305285480691226,season+player,0.13580246913580246,0.1582705391038814,season+player,0.7333333333333333,1.0061207877868699,season+player,1.12,1.9400202584686186,season+player,0.08,0.5474747735890585,season+player,3.1,1.5711782712755393,season+player,1.26,2.6766710599792423,season+player,0.9,0.5830381375564385,season+player
2207,2016-17,Joe Johnson,Key Rotation,1840.8000000000002,0.21802433519497905,0.7029219757629108,68.6205488565449,0,,7.0,0.047014374632340795,season+player,0.08974358974358974,-0.054831679101894376,season+player,0.6363636363636364,0.6767147679594558,season+player,0.24,0.4024423587604747,season+player,-0.19,-1.180439131636375,season+player,1.7,0.6603486580435659,season+player,0.19,0.968218719723019,season+player,0.82,-1.3692132385844413,season+player
2207,2017-18,Joe Johnson,Rotation,1204.5,0.703705075358486,1.3270698396672025,78.63878488177816,0,,7.0,0.047014374632340795,season+player,0.12727272727272726,0.11880568594787265,season+player,0.3333333333333333,-0.35267904400121397,season+player,1.33,2.3069422572626075,season+player,0.4,2.5953727353377203,season+player,2.5,1.1808227227475507,season+player,1.57,3.0,season+player,0.97,2.2912580916797056,season+player
2207,2021-22,Joe Johnson,Too Few Games,2.0,-1.3802433153069458,-1.3510102836721143,27.99013516552826,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,7.100056630378611e-05,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
2210,2013-14,Richard Jefferson,Starter,2214.0,0.04496321732050784,0.4805212954108838,63.09999619301799,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,2.0,-0.27582450794126573,season+player,0.024390243902439025,-0.3572042758670924,season+player,0.6666666666666666,0.7796541491555227,season+player,,,,,,,0.7,0.00975607716358485,season+player,,,,,,
2210,2014-15,Richard Jefferson,Rotation,1243.2,0.09234822863170825,0.5414157290279338,64.61155149566571,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,4.0,-0.14668895491182313,season+player,0.05405405405405406,-0.2199576943792035,season+player,0.6666666666666666,0.7796541491555227,season+player,,,,,,,0.2,-0.31554021327640563,season+player,,,,,,
2210,2015-16,Richard Jefferson,Rotation,1324.6,0.33274826674278957,0.8503535926521496,71.09196718538516,2,Post Up Shot Making | Post Up Shot Making Efficiency,1.0,-0.34039228445598707,season+player,0.013513513513513514,-0.40752802241265174,season+player,1.0,1.9119873423122598,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,,,season+player,0.87,-0.1490561284963914,season+player
2210,2016-17,Richard Jefferson,Rotation,1611.6,-0.6567951157888119,-0.42130768063573254,37.10618405475154,0,,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,-0.24,-0.4362364956257855,season+player,0.0,0.035500283151893054,season+player,0.2,-0.31554021327640563,season+player,-0.84,-0.676366243327364,season+player,0.87,-0.1490561284963914,season+player
2210,2017-18,Richard Jefferson,Garbage Time,164.0,-0.5675361325742339,-0.30660104497854634,39.797510061291234,0,,1.0,-1.340392284455987,season+player,0.05,-1.2387147271825483,season+player,1.0,0.3135659241392106,season+player,0.08,0.02015276946360229,season+player,0.0,0.005822046436910461,season+player,0.0,-1.445658729452402,season+player,-0.05,0.09594237086402845,season+player,0.87,-1.1490561284963914,season+player
2215,2013-14,Jason Collins,Garbage Time,171.6,-1.7330552244845787,-1.8044085374284415,25.354689532129658,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,0.0,-2.4850122371579504,season+player,,,,,,,0.3,-1.2504809551884075,season+player,,,,,,
2216,2013-14,Zach Randolph,Starter,2701.8,2.187611086827859,3.2340360639847328,97.33143365236798,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,54.0,3.0,season+player,0.6835443037974683,2.692526724030457,season+player,0.6136363636363636,0.5995102320624056,season+player,,,,,,,17.3,3.0,season+player,,,,,,
2216,2014-15,Zach Randolph,Starter,2300.4,1.3809501298164617,2.1973968242978605,89.18523406234705,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,32.0,1.6612087875003736,season+player,0.4507042253521127,1.6152374399950038,season+player,0.5333333333333333,0.3267208718928281,season+player,,,,,,,12.7,3.0,season+player,,,,,,
2216,2015-16,Zach Randolph,Starter,2019.6,1.6691851691898798,2.5678074032035085,92.09602345802153,0,,56.0,3.0,season+player,0.8235294117647058,3.0,season+player,0.48695652173913045,0.1691788624101518,season+player,0.59,1.0139790234171226,season+player,-0.17,-1.0524455090270834,season+player,12.5,3.0,season+player,0.09,0.8085502767084187,season+player,0.85,-0.6371189725316113,season+player
2216,2016-17,Zach Randolph,Key Rotation,1788.5,2.002052318534602,2.9955746647948915,95.45753762572049,0,,69.0,3.0,season+player,0.9452054794520548,3.0,season+player,0.552,0.39013153070960555,season+player,1.39,2.4117771140608895,season+player,-0.59,-3.0,season+player,8.9,3.0,season+player,0.83,1.990096755016461,season+player,0.83,-1.1251818165668312,season+player
2216,2017-18,Zach Randolph,Starter,1510.4,1.007763446338594,1.7178149671877285,84.82460770954121,0,,67.0,3.0,season+player,1.1355932203389831,3.0,season+player,0.5114503816793893,0.2523844943268132,season+player,-0.99,-1.746672205604317,season+player,-0.27,-1.6924136220735406,season+player,8.5,3.0,season+player,-1.14,-1.1553715723711648,season+player,0.86,-0.3930875505140014,season+player
2217,2014-15,Brendan Haywood,Garbage Time,118.80000000000001,0.07164725378486157,0.5148129256574603,63.95120200045873,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,7.0,0.005585307706322087,season+player,0.3181818181818182,0.11904845980563956,season+player,0.7,0.10607503125437813,season+player,,,,,,,1.0,0.024346141549596412,season+player,,,,,,
2222,2013-14,Gerald Wallace,Key Rotation,1415.1999999999998,-0.24595873396221488,0.10665776852931447,52.72648474935672,4,Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,1.0,-0.34039228445598707,season+player,0.017241379310344827,-0.3902801761567025,season+player,0.3333333333333333,-0.35267904400121397,season+player,,,,,,,1.9,0.790467174219562,season+player,,,,,,
