NBA ID,Season,Player,Post Control Rating,,Post Control,POST_TOUCHES,Post Up Frequency%,Post Up Impact Per 75 Possessions,Post Up Shot Making,Stable Post Up PPP,PTS_PER_POST_TOUCH,Post Up Shot Quality,Post Up Draw Foul Rate
201601,2016-17,Luc Mbah a Moute,62.04476931267489,0.08903795748336961,-0.22048292222622895,-0.38059947136440375,-0.3791865562706522,0.035500283151893054,-0.13920440136398504,-0.1490561284963914,-0.1198752495292362,-0.6921534909252297,-0.3347090448772899
201601,2017-18,Luc Mbah a Moute,67.12732267074594,0.2159934289402476,-0.10922235209893269,-0.2504809551884075,-0.19864147866164106,0.035500283151893054,-0.26151173429531466,-0.1490561284963914,0.025218108542592113,1.48344644621197,-0.3347090448772899
201601,2018-19,Luc Mbah a Moute,28.999848708750573,-0.8928814081126949,-1.0810122651648588,-1.445658729452402,-1.5197880326387314,0.0021726173288958554,,-1.1490561284963914,-1.780050028756055,,-1.33470904487729
201601,2019-20,Luc Mbah a Moute,28.999246832693068,-0.893214992381597,-1.0813046099966146,-1.445658729452402,-1.5197880326387314,0.000873306965536569,,-1.1490561284963914,-1.780050028756055,,-1.33470904487729
201603,2015-16,Sonny Weems,58.48993590075231,0.03505622308140215,-0.26779115145889504,-0.4456587294524018,-0.5197880326387315,0.035500283151893054,-0.19162182976312628,-0.1490561284963914,-0.7800500287560551,-0.05760350926021315,-0.3347090448772899
201604,2013-14,Chris Douglas-Roberts,43.0,-0.218714032198233,-0.49018899662267723,-0.4456587294524018,-0.5197880326387315,,,,-0.7800500287560551,,-0.3347090448772899
201604,2014-15,Chris Douglas-Roberts,31.347850015077093,-0.8481023166263822,-1.041768999857922,-1.3805994713644036,-1.132652460721143,,,,0.4137523145110987,,1.3701350771003844
201609,2013-14,Goran Dragic,67.7174457399583,0.2431503885512381,-0.08542267828755976,-0.2504809551884075,-0.4113702701707624,,,,-0.00621878570630405,,4.254426248187638
201609,2014-15,Goran Dragic,47.139294047625306,-0.06782708359652044,-0.3579554840883493,-0.31554021327640563,-0.43881125112015285,,,,-0.03523745732066974,,-0.3347090448772899
201609,2015-16,Goran Dragic,63.425893911695,0.11525406518695915,-0.197507787274202,-0.38059947136440375,-0.4854491544492006,0.035500283151893054,-0.13920440136398504,-0.1490561284963914,1.1545280788683225,-0.7034847405978194,-0.3347090448772899
201609,2016-17,Goran Dragic,61.75861310675033,0.08360622314173866,-0.22524315707624992,-0.2504809551884075,-0.41714555049593266,0.035500283151893054,-0.19162182976312628,-0.1490561284963914,-0.39797085250024056,-0.7714722386333568,-0.3347090448772899
201609,2017-18,Goran Dragic,66.77399980161776,0.19973381228204778,-0.12347186965562233,-0.31554021327640563,-0.448331909377078,0.09949709445653873,0.05299283609953294,0.09497529352121854,0.3492599415696754,-0.930109734049611,-0.3347090448772899
201609,2018-19,Goran Dragic,78.51681596997744,0.9248706524151112,0.5120197505768652,-0.38059947136440375,-0.4718068836574345,0.035500283151893054,,-0.1490561284963914,1.1545280788683225,,13.432696834317495
201609,2019-20,Goran Dragic,63.986048010880154,0.12588674829553897,-0.18818957222550847,-0.2504809551884075,-0.3891521462751693,0.035500283151893054,-0.10425944909789085,-0.1490561284963914,0.23802170038127357,-0.9187784843770214,-0.3347090448772899
201609,2020-21,Goran Dragic,65.99183661040922,0.1639600473977297,-0.15482309407276773,-0.18542169710040943,-0.32720951986200947,0.035500283151893054,-0.05184202069874959,-0.1490561284963914,0.10018301021303667,-0.7488097392881776,-0.3347090448772899
201609,2021-22,Goran Dragic,66.66259756073153,0.19460717630701418,-0.1279647239995258,-0.38059947136440375,-0.46735594219349225,0.035500283151893054,0.17530016903086254,-0.1490561284963914,0.8329044684757698,-0.0915972582779819,-0.3347090448772899
201609,2022-23,Goran Dragic,63.746419650505686,0.1213381920618228,-0.19217581207804782,-0.38059947136440375,-0.43466484965685215,0.035500283151893054,,-0.1490561284963914,0.670883551962228,,-0.3347090448772899
201611,2014-15,Henry Walker,48.942573210436365,-0.002093340783610476,-0.3003480913699538,-0.31554021327640563,-0.3892527127773737,,,,0.670883551962228,,-0.3347090448772899
201619,2015-16,Sasha Kaun,38.74569250861413,-0.5474059937954565,-0.778246333765394,-1.2504809551884075,0.1257148232850907,0.00337252689942984,-1.1566768774970322,-1.1490561284963914,-1.780050028756055,-1.7261472399429985,-1.33470904487729
201627,2013-14,Anthony Morrow,66.42314967428705,0.18358798908935606,-0.13762166149191646,-0.2504809551884075,-0.07120236994057347,,,,0.47742574119979037,,-0.3347090448772899
201627,2014-15,Anthony Morrow,46.521378250541346,-0.09035155951972333,-0.3776953661452273,-0.38059947136440375,-0.40203429618046505,,,,-0.1754943701234371,,-0.3347090448772899
201627,2015-16,Anthony Morrow,63.099388034568705,0.10905642505610419,-0.20293924262220525,-0.4456587294524018,-0.5197880326387315,0.035500283151893054,-0.06931449683179668,-0.1490561284963914,1.638172605774417,-1.1907284765191712,-0.3347090448772899
201627,2016-17,Anthony Morrow,68.95678233926263,0.300183600312731,-0.035440211333153115,-0.31554021327640563,-0.07821152092023216,0.035500283151893054,-0.05184202069874959,-0.1490561284963914,1.9065953182072992,0.38431522797078055,-0.3347090448772899
201628,2016-17,Bobby Brown,29.02494429759428,-0.8923227000339053,-1.0805226275094864,-1.445658729452402,-1.5197880326387314,0.004348784686106899,,-1.1490561284963914,-1.780050028756055,,-1.33470904487729
201628,2017-18,Bobby Brown,29.020874690501177,-0.8924001717903441,-1.0805905218010141,-1.445658729452402,-1.5197880326387314,0.004047032279315808,,-1.1490561284963914,-1.780050028756055,,-1.33470904487729
201785,2013-14,Othyus Jeffers,28.15744052772206,-1.3597783940977342,-1.4901889966226773,-1.445658729452402,-1.5197880326387314,,,,-1.780050028756055,,-1.33470904487729
201858,2013-14,Cartier Martin,43.0,-0.218714032198233,-0.49018899662267723,-0.4456587294524018,-0.5197880326387315,,,,-0.7800500287560551,,-0.3347090448772899
201858,2014-15,Cartier Martin,28.15744052772206,-1.3597783940977342,-1.4901889966226773,-1.445658729452402,-1.5197880326387314,,,,-1.780050028756055,,-1.33470904487729
201880,2013-14,Greg Stiemsma,60.923735848542705,0.06775882448127213,-0.23913141718638584,-0.2504809551884075,-0.22020255472370723,,,,-0.21176770964139421,,-0.3347090448772899
201880,2014-15,Greg Stiemsma,28.15744052772206,-1.3597783940977342,-1.4901889966226773,-1.445658729452402,-1.5197880326387314,,,,-1.780050028756055,,-1.33470904487729
201933,2013-14,Blake Griffin,92.32395946839908,5.587861932404271,4.598547588697054,6.6458004021393915,3.3943641220604444,,,,0.5548088655047656,,1.0546621906377802
201933,2014-15,Blake Griffin,92.03174753374118,5.332523236045502,4.374775201367637,6.450622627875397,3.1923000163058775,,,,0.2646221493611088,,0.4445780803601508
201933,2015-16,Blake Griffin,83.95826605686017,1.399954079548789,0.9283708723863471,4.043430078619467,1.7961286844027093,-0.7964582638085007,0.8043093098205576,-0.6371189725316113,0.2162576966704993,-0.9641034830673797,0.46340144087313234
201933,2016-17,Blake Griffin,88.85474361946538,2.556414728541938,1.9418637897078717,4.238607852883462,2.0268760049067565,0.9314556414169327,2.1846349243312777,1.0711009815916583,0.38795150372216286,0.6109402214225722,0.812574778388942
201933,2017-18,Blake Griffin,81.26410557641249,1.1269379047575552,0.6891063892359394,3.718133788179477,1.5760374505582253,0.16349390576118442,-2.288318965728777,0.3390067155388285,0.2742950398992307,0.7129214684758783,0.7408695394348026
201933,2018-19,Blake Griffin,86.84628952797577,1.692615606771647,1.1848520464505967,5.019318949939439,2.162602167359746,-0.47647420728527234,-1.4146951590764223,1.0711009815916583,0.2718768172647002,0.2710027312448847,0.6486770893509088
201933,2019-20,Blake Griffin,81.14617410649055,1.1149871694397215,0.6786330665059755,2.22177085215552,1.3400783666379015,-0.34848058467598103,-0.08678697296484376,0.3390067155388285,0.3952061716257543,0.5769464724048033,0.6726621170150116
201933,2020-21,Blake Griffin,68.81532171273865,0.29367370310402713,-0.04114532090108938,1.5061190131875415,1.276455404860249,-1.4364263768549577,-2.1310666805313527,0.09497529352121854,0.6853928877694109,0.3049964802626535,1.5009450723486815
201933,2021-22,Blake Griffin,71.91589844456232,0.45886983727354247,0.10362840062196085,0.1398745933395811,0.3168832527226358,-0.34848058467598103,-0.08678697296484376,0.09497529352121854,0.5040261901796256,0.780908966511416,1.1950027194776864
201933,2022-23,Blake Griffin,73.38680270515403,0.5627103385056553,0.19463159439382854,-0.2504809551884075,-0.10621393385847847,0.48347796228441287,-0.1566768774970321,0.8270695595740485,0.6007550955608443,1.268152702432768,-0.3347090448772899
201934,2013-14,Hasheem Thabeet,41.986333392730785,-0.2970309066187002,-0.558823928214174,-1.2504809551884075,0.1440547992030135,,,,0.11606588446235513,,-1.33470904487729
201935,2013-14,James Harden,78.08121080080483,0.894118508772542,0.48506934824252457,0.790467174219562,0.22495127145238536,,,,0.1727296892489509,,0.38989126455401457
201935,2014-15,James Harden,79.77745583123472,1.0138672503401707,0.5900141222325614,0.9856449484835565,0.2876661602179531,,,,0.04940033488789686,,0.29108213144974576
201935,2015-16,James Harden,76.42862240999409,0.7774517674829869,0.38282556148947694,0.790467174219562,0.11868644803867066,0.4194811509797671,0.21024512129695672,0.5830381375564385,0.23802170038127357,-0.601503493544513,0.38989126455401457
201935,2016-17,James Harden,61.225743305308804,0.07349144268203729,-0.23410749531819058,0.2049338514275792,-0.22571002275336252,-0.28448377337133535,0.0879377883656271,-0.8811503945492213,0.6152644313680271,-1.3720284712806046,-0.3347090448772899
201935,2017-18,James Harden,66.69651798916098,0.19616816545132204,-0.12659671252144464,0.46517088377957155,-0.045384490073053674,-0.0924933394573983,-1.1875529693468103,-0.1490561284963914,0.39278794899122377,0.6109402214225722,0.6486770893509092
201935,2018-19,James Harden,79.70680739936088,1.0088797275124837,0.5856431831390081,0.26999310951557737,-0.1632858947375577,0.6114715848937041,0.21024512129695672,2.2912580916797056,0.8812689211663793,-0.36354725042013186,-0.3347090448772899
201935,2019-20,James Harden,61.785652851645686,0.08411948375917837,-0.22479334842865945,0.07481533525158302,-0.25254551018025434,0.035500283151893054,-0.8555759228189156,-0.1490561284963914,0.20416658349784694,-0.4202034987830797,-0.3347090448772899
201935,2020-21,James Harden,66.30999006309744,0.1783804804339612,-0.14218539061121527,-0.12036243901241132,-0.36686110217345036,0.035500283151893054,-0.0343695445657025,-0.1490561284963914,0.4290612885091809,-0.930109734049611,-0.3347090448772899
201935,2021-22,James Harden,66.0637683476453,0.16704956739101315,-0.15211551674720794,-0.18542169710040943,-0.3959724937559978,0.035500283151893054,-0.08678697296484376,-0.1490561284963914,0.24285814565033453,-0.25023475369423603,-0.3347090448772899
201935,2022-23,James Harden,71.61897358190629,0.43790801984425975,0.08525799301902064,-0.18542169710040943,-0.3988858005532387,0.035500283151893054,0.9790340711510284,-0.1490561284963914,1.0577991734871037,0.3163277299352431,-0.3347090448772899
201935,2023-24,James Harden,48.78251065418894,-0.007927995297082116,-0.3054614352866447,-0.38059947136440375,-0.4824058940805517,0.035500283151893054,-0.4886539240249268,-0.1490561284963914,-0.7800500287560551,-0.1369222569683402,-0.3347090448772899
201935,2024-25,James Harden,45.80757143811738,-0.11637148721235913,-0.4004985738883217,-0.2504809551884075,-0.416268264323772,-0.4124773959806267,-0.016897068432655413,-1.1251818165668312,0.4290612885091809,-0.11425975762316105,-0.3347090448772899
201935,2025-26,James Harden,69.78061378069367,0.3380956195989252,-0.002215074739558197,-0.05530318092441324,-0.2987119172542417,0.035500283151893054,0.21024512129695672,-0.1490561284963914,0.7579395668053251,-1.3946909706257837,1.9598586016551742
201936,2013-14,Tyreke Evans,76.6772467880488,0.7950037460361916,0.3982076723845944,0.5302301418675697,0.27257355848231407,,,,0.1558021308072376,,0.5831180137356957
201936,2014-15,Tyreke Evans,71.78337734080897,0.449514328416668,0.09542946884452759,0.26999310951557737,-0.10307239691510738,,,,0.7410120083636118,,-0.3347090448772899
201936,2015-16,Tyreke Evans,69.05089542990092,0.3045146043603117,-0.03164462872432378,0.3350523676035754,-0.10265302525889448,0.035500283151893054,-0.5235988762910209,-0.1490561284963914,0.1074376781166281,0.3163277299352431,0.8125747783889422
201936,2016-17,Tyreke Evans,67.39618591785354,0.22836628593146194,-0.09837909259110128,-0.05530318092441324,-0.13528603604031034,0.035500283151893054,-0.19162182976312628,-0.1490561284963914,-0.1198752495292362,0.18035273386416806,-0.3347090448772899
201936,2017-18,Tyreke Evans,67.65588391352638,0.2403173658798458,-0.08790546783562367,-0.18542169710040943,-0.36472138380480035,0.035500283151893054,-0.10425944909789085,-0.1490561284963914,0.4290612885091809,1.4154589481764326,-0.3347090448772899
201936,2018-19,Tyreke Evans,75.30515453841184,0.6981390140775781,0.31331786669706485,-0.2504809551884075,-0.2726081776826036,0.6754683961983499,0.01804788383343876,1.5591638256268756,1.335894776458108,-0.9414409837222005,-0.3347090448772899
201937,2013-14,Ricky Rubio,43.0,-0.218714032198233,-0.49018899662267723,-0.4456587294524018,-0.5197880326387315,,,,-0.7800500287560551,,-0.3347090448772899
201937,2014-15,Ricky Rubio,43.0,-0.218714032198233,-0.49018899662267723,-0.4456587294524018,-0.5197880326387315,,,,-0.7800500287560551,,-0.3347090448772899
201937,2015-16,Ricky Rubio,58.31034327347447,0.03325222455974743,-0.2693721302203837,-0.38059947136440375,-0.48322801096992957,0.035500283151893054,-0.33140163882750295,-0.1490561284963914,-0.7800500287560551,0.10103398615604099,-0.3347090448772899
201937,2016-17,Ricky Rubio,64.62248353601109,0.1379673833700722,-0.17760240862816074,-0.4456587294524018,-0.5197880326387315,0.035500283151893054,,-0.1490561284963914,1.638172605774417,,-0.3347090448772899
201937,2017-18,Ricky Rubio,49.0,0.0,-0.29851354035468436,-0.4456587294524018,-0.5197880326387315,0.035500283151893054,,-0.1490561284963914,-0.7800500287560551,,-0.3347090448772899
201937,2018-19,Ricky Rubio,49.0,0.0,-0.29851354035468436,-0.4456587294524018,-0.5197880326387315,0.035500283151893054,,-0.1490561284963914,-0.7800500287560551,,-0.3347090448772899
201937,2019-20,Ricky Rubio,63.575281802475686,0.1180897029252901,-0.1950227059474918,-0.38059947136440375,-0.4833223594129458,0.035500283151893054,,-0.1490561284963914,0.8329044684757698,,-0.3347090448772899
201937,2020-21,Ricky Rubio,49.0,0.0,-0.29851354035468436,-0.4456587294524018,-0.5197880326387315,0.035500283151893054,,-0.1490561284963914,-0.7800500287560551,,-0.3347090448772899
201937,2021-22,Ricky Rubio,49.0,0.0,-0.29851354035468436,-0.4456587294524018,-0.5197880326387315,0.035500283151893054,,-0.1490561284963914,-0.7800500287560551,,-0.3347090448772899
201937,2022-23,Ricky Rubio,49.0,0.0,-0.29851354035468436,-0.4456587294524018,-0.5197880326387315,0.035500283151893054,,-0.1490561284963914,-0.7800500287560551,,-0.3347090448772899
201939,2013-14,Stephen Curry,43.0,-0.218714032198233,-0.49018899662267723,-0.4456587294524018,-0.5197880326387315,,,,-0.7800500287560551,,-0.3347090448772899
201939,2014-15,Stephen Curry,46.30035150822496,-0.09840850119233269,-0.3847562664253808,-0.38059947136440375,-0.484898036651097,,,,0.4290612885091809,,-0.3347090448772899
201939,2015-16,Stephen Curry,60.85527616373585,0.06645934254349219,-0.2402702503505526,-0.2504809551884075,-0.42074283374860083,0.035500283151893054,-0.45370897175883257,-0.1490561284963914,-0.32058772819526543,0.13502773517380973,-0.3347090448772899
201939,2016-17,Stephen Curry,59.68523318999587,0.04706292166038888,-0.2572687839396786,-0.2504809551884075,-0.4113702701707624,0.035500283151893054,-0.3663465910935972,-0.1490561284963914,0.1654750213453595,-1.383359720953194,-0.3347090448772899
201939,2017-18,Stephen Curry,63.59844343569001,0.11852935034838898,-0.1946374100450179,-0.31554021327640563,-0.4464783134429236,0.035500283151893054,-0.33140163882750295,-0.1490561284963914,0.8329044684757698,0.18035273386416806,-0.3347090448772899
201939,2018-19,Stephen Curry,66.91916882589474,0.20641436678793867,-0.11761720034076446,-0.2504809551884075,-0.4093939047091067,0.035500283151893054,0.035520359966485844,-0.1490561284963914,1.3697498933415346,-0.578840994199334,-0.3347090448772899
201939,2019-20,Stephen Curry,29.03308351178051,-0.8921677565210274,-1.0803868389264304,-1.445658729452402,-1.5197880326387314,0.00495228949968908,,-1.1490561284963914,-1.780050028756055,,-1.33470904487729
201939,2020-21,Stephen Curry,66.4073003253522,0.18285861558857294,-0.13826086601458593,-0.38059947136440375,-0.4850267820237451,0.035500283151893054,-0.016897068432655413,-0.1490561284963914,1.9065953182072992,-0.34088475107495264,-0.3347090448772899
201939,2021-22,Stephen Curry,55.28771395022878,0.002890071539903405,-0.29598075461848594,-0.4456587294524018,-0.5197880326387315,0.035500283151893054,-0.2789842104283617,-0.1490561284963914,-0.7800500287560551,-0.43153474845566936,-0.3347090448772899
201939,2022-23,Stephen Curry,49.0,0.0,-0.29851354035468436,-0.4456587294524018,-0.5197880326387315,0.035500283151893054,,-0.1490561284963914,-0.7800500287560551,,-0.3347090448772899
201939,2023-24,Stephen Curry,47.74805280060076,-0.0456364033466489,-0.33850813213273195,-0.4456587294524018,-0.5197880326387315,0.035500283151893054,-0.4711814478918797,-0.1490561284963914,-0.7800500287560551,-0.6694909915800505,-0.3347090448772899
201939,2024-25,Stephen Curry,62.20209376343187,0.09202424470783814,-0.2178658154930931,-0.4456587294524018,-0.5197880326387315,0.035500283151893054,,-0.1490561284963914,0.8329044684757698,,-0.3347090448772899
201939,2025-26,Stephen Curry,49.0,0.0,-0.29851354035468436,-0.4456587294524018,-0.5197880326387315,0.035500283151893054,,-0.1490561284963914,-0.7800500287560551,,-0.3347090448772899
201941,2013-14,Jordan Hill,87.38112589616766,1.7468139295674447,1.2323500882837282,1.1157634646595527,1.4348561229797554,,,,0.8788506985318488,,0.8125747783889422
201941,2014-15,Jordan Hill,88.67056242563949,2.3954747382559085,1.8008200452357221,2.091652335979524,1.8153284361099429,,,,0.48226218646885133,,0.37131176944039135
201941,2015-16,Jordan Hill,77.28634863216067,0.838004125114934,0.4358921190420651,2.026593077891526,2.2338378045391933,-1.180439131636375,0.21024512129695672,-1.1251818165668312,0.40729728479840666,0.5882777220773929,0.38989126455401457
201941,2016-17,Jordan Hill,43.42827664976594,-0.20310234670378977,-0.47650730958054155,0.006560118427626354,0.12662098580301853,0.0016649632798237841,-1.1566768774970322,-1.1490561284963914,0.0011827292906475702,-1.2389035040216465,-1.33470904487729
201942,2013-14,DeMar DeRozan,81.85821011907944,1.1871422433046317,0.7418679516484714,1.0507042065715544,0.5354077875717085,,,,0.2984772662445354,,0.26387381943552685
201942,2014-15,DeMar DeRozan,80.74498508230957,1.0821713032143712,0.6498740697998454,0.8555264323075602,0.47883022707801626,,,,0.634610212444271,,0.3536612490824493
201942,2015-16,DeMar DeRozan,69.29843731386035,0.31590627043038644,-0.021661260169099278,0.8555264323075602,0.36613349557393193,-0.15649015076204398,-0.9778832557502452,-0.3930875505140014,0.4363159564127723,-0.47685974714602763,1.0420315430421885
201942,2016-17,DeMar DeRozan,89.21621253417517,2.8722711002683994,2.2186723399290558,0.8555264323075602,0.35787956829244727,4.003302584039925,2.3244147333956544,4.731572311855805,0.8329044684757698,-1.5873222150598068,1.0420315430421885
201942,2017-18,DeMar DeRozan,47.15086101046641,-0.06740544074930975,-0.35758596694164885,0.3350523676035754,0.01596356451736251,-0.6684646411992093,-0.7507410660206331,-0.8811503945492213,0.3129866020517183,-1.3267034725902465,0.8125747783889422
201942,2018-19,DeMar DeRozan,71.35759155895838,0.41945539787343417,0.06908658096991596,1.1157634646595527,0.6125350424858345,-0.47647420728527234,-1.0652456364154808,0.3390067155388285,0.3831150584531019,-1.9612534542552629,0.8125747783889422
201942,2019-20,DeMar DeRozan,87.9352068886402,1.8029624308119756,1.2815572172760505,0.5952893999555678,0.22269858148235785,1.5074269431587437,1.9574927346016653,2.7793209357149253,0.3637692773768581,-0.578840994199334,0.5257538225723841
201942,2020-21,DeMar DeRozan,88.13227086468392,1.9251083735274055,1.3886028378334192,0.40011162569157355,0.09767693836932145,2.1473950562052004,0.7868368336875107,3.999478045802975,0.9127058154152752,-1.168065977173992,1.783353398075754
201942,2021-22,DeMar DeRozan,88.17875305236238,1.9657251307437593,1.4241983384664774,0.6603486580435659,0.2626797926865573,1.5714237544633893,1.6255156880737707,3.755446623785365,1.0336169471417989,-2.1198909496715173,1.2849857644397435
201942,2022-23,DeMar DeRozan,90.92814752293684,4.368182787767102,3.529651577777214,1.310941238923547,0.7647981832696304,4.195293017953862,5.486932913477177,7.90398079808473,1.115836516715835,-2.0858972006537484,0.6850987980260274
201942,2023-24,DeMar DeRozan,88.61578488396813,2.3476093897838233,1.7588720622206317,0.9205856903955584,0.4017629483390063,1.8914078109866175,1.7128780687390062,4.731572311855805,0.5185355259868084,-0.22757225434905687,0.32088171127484266
201942,2024-25,DeMar DeRozan,89.14621843196983,2.81110931770522,2.165071697751988,1.441059755099543,0.9895416280418116,2.0194014335959087,3.040786254850585,4.487540889838195,1.1182547393503655,-1.9385909549100835,1.0895053564187223
201942,2025-26,DeMar DeRozan,81.42554191021293,1.1432972607225687,0.7034433158031494,1.3760004970115451,1.3119367567120805,0.035500283151893054,1.2411212131467348,-0.1490561284963914,0.6563742161550452,-0.8054659876511255,0.6486770893509092
201943,2013-14,Brandon Jennings,43.0,-0.218714032198233,-0.49018899662267723,-0.4456587294524018,-0.5197880326387315,,,,-0.7800500287560551,,-0.3347090448772899
201943,2014-15,Brandon Jennings,43.0,-0.218714032198233,-0.49018899662267723,-0.4456587294524018,-0.5197880326387315,,,,-0.7800500287560551,,-0.3347090448772899
201943,2015-16,Brandon Jennings,49.0,0.0,-0.29851354035468436,-0.4456587294524018,-0.5197880326387315,0.035500283151893054,,-0.1490561284963914,-0.7800500287560551,,-0.3347090448772899
201943,2016-17,Brandon Jennings,62.20209376343187,0.09202424470783814,-0.2178658154930931,-0.4456587294524018,-0.5197880326387315,0.035500283151893054,,-0.1490561284963914,0.8329044684757698,,-0.3347090448772899
201943,2017-18,Brandon Jennings,30.980789283253376,-0.8550899296719431,-1.0478927675250926,-1.3805994713644036,-1.4427828643826444,0.00730595827265959,,-1.1490561284963914,-1.780050028756055,,-1.33470904487729
201945,2013-14,Gerald Henderson,81.80344383197031,1.1815924320285163,0.7370042371539826,0.9205856903955584,0.5833324724721666,,,,0.22834880984315167,,0.9764724674269752
201945,2014-15,Gerald Henderson,72.961071499857,0.532655260868984,0.16829208310925964,0.2049338514275792,0.1467425510873053,,,,0.5354630844285218,,-0.3347090448772899
201945,2015-16,Gerald Henderson,69.54697722509701,0.32734386486332717,-0.01163764115614474,0.07481533525158302,0.38819258583464883,-0.15649015076204398,-0.06931449683179668,-0.3930875505140014,0.818395132668587,-1.711965961458292,1.386216690022058
201945,2016-17,Gerald Henderson,69.38516636587268,0.31989746732723356,-0.018163475968563,-0.12036243901241132,-0.05497065188241643,0.09949709445653873,0.0879377883656271,0.09497529352121854,0.8329044684757698,-1.6213159640775756,-0.3347090448772899
201946,2013-14,Tyler Hansbrough,76.2653732093795,0.7659269665345272,0.3727255168878957,0.07481533525158302,0.5466609013229276,,,,0.4750075185652599,,1.386216690022058
201946,2014-15,Tyler Hansbrough,47.437945188883674,-0.056940551042316774,-0.3484148017940735,-0.38059947136440375,-0.32353180520828734,,,,-0.2964055018499607,,-0.3347090448772899
201946,2015-16,Tyler Hansbrough,40.45020001766191,-0.4157140749953876,-0.6628348607606244,-1.2504809551884075,0.255898587404111,0.012183697177729696,-1.1566768774970322,-1.1490561284963914,-1.262550384966534,-2.3267034725902462,1.4601190883779973
201947,2013-14,Earl Clark,65.47917422493803,0.15422883826379122,-0.16335128008826927,-0.2504809551884075,-0.08941904659836662,,,,0.1267834591928719,,-0.3347090448772899
201947,2014-15,Earl Clark,28.15744052772206,-1.3597783940977342,-1.4901889966226773,-1.445658729452402,-1.5197880326387314,,,,-1.780050028756055,,-1.33470904487729
201948,2013-14,Austin Daye,41.03882083812481,-0.3702366541679871,-0.622979597248849,-1.2504809551884075,0.010167747758793371,,,,0.03793596676683807,,-1.33470904487729
201948,2014-15,Austin Daye,28.367328915977673,-1.2434496854304493,-1.3882414531259764,-1.3805994713644036,-1.3582971940673947,,,,-1.780050028756055,,-1.33470904487729
201949,2013-14,James Johnson,70.41597817763036,0.3673345464704011,0.023409182618547887,-0.05530318092441324,0.08797318779103114,,,,0.5088626354486866,,-0.3347090448772899
201949,2014-15,James Johnson,79.17144911967162,0.9710853763836551,0.5525211679479339,0.26999310951557737,0.7755030684022002,,,,0.7240844499218985,,0.9168733077767814
201949,2015-16,James Johnson,66.3623876427897,0.18079177229773374,-0.1400721952961337,-0.12036243901241132,0.22002601840796884,-0.15649015076204398,-0.26151173429531466,-0.3930875505140014,0.3831150584531019,-0.40887224911049014,-0.3347090448772899
201949,2016-17,James Johnson,74.20467280061715,0.6204489982750415,0.24523229817294764,0.5952893999555678,0.26252052791445774,-0.0924933394573983,0.5946395962239925,-0.1490561284963914,-0.2166041549104551,0.508958974369266,0.5257538225723841
201949,2017-18,James Johnson,70.8391717287686,0.38680955223696517,0.040476586015622304,0.5302301418675697,0.277041762943523,-0.028496528152752627,-0.2789842104283617,-0.1490561284963914,0.06390967069507957,-0.40887224911049014,-0.3347090448772899
201949,2018-19,James Johnson,42.999717697326865,-0.21873584317912356,-0.49020811121570007,-0.12036243901241132,-0.15084682180343179,-0.7964582638085007,-0.06931449683179668,-1.3692132385844413,0.11469234602021952,-0.9527722333947901,-0.3347090448772899
201949,2019-20,James Johnson,31.84872977734296,-0.8385672352144395,-1.0334126952266303,-1.2504809551884075,-1.2667053751761885,0.022038575780695208,-1.4012915433596913,-1.1490561284963914,-1.2964055018499607,-1.1255910072957507,-1.33470904487729
201949,2020-21,James Johnson,61.67677958323008,0.08205288286534845,-0.22660446527958772,-0.38059947136440375,-0.416268264323772,0.035500283151893054,-0.19162182976312628,-0.1490561284963914,0.4290612885091809,-0.9414409837222005,-0.3347090448772899
201949,2021-22,James Johnson,64.75959122371279,0.14056992184511513,-0.1753216096110829,-0.38059947136440375,-0.400543742554411,0.035500283151893054,0.01804788383343876,-0.1490561284963914,0.025218108542592113,-0.21624100467646729,-0.3347090448772899
201949,2022-23,James Johnson,40.68621512561623,-0.39747931670460535,-0.6468543789406267,-1.2504809551884075,0.02226562414269763,0.005751045870606675,-1.0343695445657024,-1.1490561284963914,0.18703354877666825,0.13384990236268743,-1.33470904487729
201949,2023-24,James Johnson,36.909232658978766,-0.6892926796058779,-0.9025922432057925,-1.445658729452402,-1.5197880326387314,0.001661413251508595,0.0032977766124847453,-1.1490561284963914,-1.780050028756055,-1.7714722386333568,-1.33470904487729
201949,2024-25,James Johnson,28.99945403592598,-0.8931001518955813,-1.0812039666938789,-1.445658729452402,-1.5197880326387314,0.0013206105332504217,,-1.1490561284963914,-1.780050028756055,,-1.33470904487729
201950,2013-14,Jrue Holiday,66.46268787976825,0.1854075035353469,-0.13602708496604726,0.00975607716358485,-0.277650606384279,,,,0.025218108542592113,,-0.3347090448772899
201950,2014-15,Jrue Holiday,60.46671577173405,0.059083801558055024,-0.24673398827078638,-0.18542169710040943,-0.36556758652695004,,,,0.35893283210779714,,-0.3347090448772899
201950,2015-16,Jrue Holiday,44.10874511424287,-0.17829767976220817,-0.4547691256797755,-0.12036243901241132,-0.3095135032489699,-0.34848058467598103,-0.5934887808232093,-1.1251818165668312,0.23318525511221264,-0.05760350926021315,-0.3347090448772899
201950,2016-17,Jrue Holiday,41.96342379297443,-0.29880092472354375,-0.5603751273962229,-0.2504809551884075,-0.41639450794366833,-0.34848058467598103,-0.5061264001579739,-1.1251818165668312,-0.359279290347753,-1.8252784581841879,-0.3347090448772899
