NBA_ID,Season,Player,Free Throw Rating
1630184,2020-21,Kira Lewis Jr,85.34567922126125
1630184,2021-22,Kira Lewis Jr,82.9466434774841
1630184,2022-23,Kira Lewis Jr,78.15482412837312
1630184,2023-24,Kira Lewis Jr,78.03004615802095
1630185,2020-21,Nico Mannion,83.54998492735537
1630186,2020-21,Jahmius Ramsey,76.9996326713057
1630186,2021-22,Jahmius Ramsey,39.444388420858786
1630187,2020-21,Daniel Oturu,75.85757116552851
1630187,2021-22,Daniel Oturu,52.55013916725339
1630188,2020-21,Jalen Smith,75.53629122855929
1630188,2021-22,Jalen Smith,78.75104468963691
1630188,2022-23,Jalen Smith,78.26308658542493
1630188,2023-24,Jalen Smith,70.9683079854201
1630188,2024-25,Jalen Smith,83.41399225166592
1630188,2025-26,Jalen Smith,76.53524928917582
1630189,2020-21,Tyler Bey,53.015700642150996
1630190,2020-21,Elijah Hughes,75.64926762715069
1630190,2021-22,Elijah Hughes,79.08583540742073
1630191,2020-21,Isaiah Stewart,71.36569612632044
1630191,2021-22,Isaiah Stewart,73.55685552093504
1630191,2022-23,Isaiah Stewart,76.33331026079516
1630191,2023-24,Isaiah Stewart,77.74468047305925
1630191,2024-25,Isaiah Stewart,78.07176520429108
1630191,2025-26,Isaiah Stewart,78.03252022246171
1630192,2020-21,Zeke Nnaji,77.59282343228594
1630192,2021-22,Zeke Nnaji,63.36000495177391
1630192,2022-23,Zeke Nnaji,47.404838087159874
1630192,2023-24,Zeke Nnaji,51.50099125786785
1630192,2024-25,Zeke Nnaji,62.78854417193562
1630192,2025-26,Zeke Nnaji,79.44584917041486
1630193,2020-21,Immanuel Quickley,89.26622816364606
1630193,2021-22,Immanuel Quickley,88.58244534995386
1630193,2022-23,Immanuel Quickley,84.9110587420193
1630193,2023-24,Immanuel Quickley,87.5041694232309
1630193,2024-25,Immanuel Quickley,88.02858444499218
1630193,2025-26,Immanuel Quickley,85.04074539067591
1630194,2020-21,Paul Reed,44.04106798748107
1630194,2021-22,Paul Reed,33.110046946661136
1630194,2022-23,Paul Reed,76.88175077399823
1630194,2023-24,Paul Reed,73.70097611474498
1630194,2024-25,Paul Reed,76.70599858521364
1630194,2025-26,Paul Reed,66.7916505358265
1630195,2021-22,Leandro Bolmaro,77.36041951504254
1630195,2022-23,Leandro Bolmaro,49.52196781251837
1630196,2023-24,Filip Petrusev,49.91708036429978
1630197,2020-21,Aleksej Pokusevski,76.42769246431962
1630197,2021-22,Aleksej Pokusevski,72.24209156184389
1630197,2022-23,Aleksej Pokusevski,65.63729298947564
1630197,2023-24,Aleksej Pokusevski,76.07800832138894
1630198,2020-21,Isaiah Joe,76.15238027758475
1630198,2021-22,Isaiah Joe,84.9662709226913
1630198,2022-23,Isaiah Joe,84.25968861210929
1630198,2023-24,Isaiah Joe,86.71294631080922
1630198,2024-25,Isaiah Joe,83.90451716683094
1630198,2025-26,Isaiah Joe,88.85436800510142
1630199,2020-21,Cassius Stanley,75.89624623098804
1630199,2021-22,Cassius Stanley,78.41280601338158
1630200,2020-21,Tre Jones,78.85787282024232
1630200,2021-22,Tre Jones,80.05560935940971
1630200,2022-23,Tre Jones,87.56737137513784
1630200,2023-24,Tre Jones,87.0263748160191
1630200,2024-25,Tre Jones,84.18436392445652
1630200,2025-26,Tre Jones,86.79328187589651
1630201,2020-21,Malachi Flynn,82.7863489494151
1630201,2021-22,Malachi Flynn,47.98858821144448
1630201,2022-23,Malachi Flynn,76.96500641780713
1630201,2023-24,Malachi Flynn,75.4463628922348
1630201,2024-25,Malachi Flynn,76.35191544406169
1630202,2020-21,Payton Pritchard,87.63914663572469
1630202,2021-22,Payton Pritchard,93.24262467730934
1630202,2022-23,Payton Pritchard,77.91255656757846
1630202,2023-24,Payton Pritchard,83.90451716683094
1630202,2024-25,Payton Pritchard,85.90465684095341
1630202,2025-26,Payton Pritchard,88.70627891440736
1630203,2020-21,Grant Riller,49.44314992006606
1630204,2020-21,Ashton Hagans,49.39868365144285
1630204,2023-24,Ashton Hagans,83.31065762509367
1630205,2020-21,Lamar Stevens,75.12315668281516
1630205,2021-22,Lamar Stevens,72.51464296335286
1630205,2022-23,Lamar Stevens,72.51476319680135
1630205,2023-24,Lamar Stevens,80.07940395116995
1630205,2024-25,Lamar Stevens,68.84361226636041
1630206,2020-21,Jay Scrubb,77.28038684041677
1630206,2021-22,Jay Scrubb,57.50168481601532
1630206,2022-23,Jay Scrubb,50.04976166565276
1630207,2020-21,Nate Hinton,58.27558594391311
1630207,2021-22,Nate Hinton,49.39274934481404
1630207,2023-24,Nate Hinton,75.9100625808737
1630208,2020-21,Nick Richards,53.00579899274918
1630208,2021-22,Nick Richards,54.451369209491205
1630208,2022-23,Nick Richards,77.38502227059043
1630208,2023-24,Nick Richards,76.04692826965493
1630208,2024-25,Nick Richards,76.8940437963332
1630208,2025-26,Nick Richards,64.36510694153141
1630209,2021-22,Omer Yurtseven,44.19470176576017
1630209,2022-23,Omer Yurtseven,76.25018201722348
1630209,2023-24,Omer Yurtseven,71.68714339028026
1630210,2020-21,Markus Howard,76.25545655066006
1630210,2021-22,Markus Howard,77.51196795903677
1630211,2020-21,Karim Mane,76.02476833691584
1630214,2020-21,Xavier Tillman,65.53679059795292
1630214,2021-22,Xavier Tillman,65.27392265459997
1630214,2022-23,Xavier Tillman,51.51271261317979
1630214,2023-24,Xavier Tillman,41.70255878622049
1630214,2024-25,Xavier Tillman,76.00989521298847
1630214,2025-26,Xavier Tillman,34.074292116472414
1630215,2021-22,Jared Butler,55.43028118507323
1630215,2022-23,Jared Butler,49.537616885596066
1630215,2023-24,Jared Butler,86.09484769222128
1630215,2024-25,Jared Butler,84.59174999222992
1630216,2020-21,Cassius Winston,76.15094784104424
1630216,2021-22,Cassius Winston,76.22494128362337
1630217,2020-21,Desmond Bane,83.49303346809833
1630217,2021-22,Desmond Bane,90.5759111183981
1630217,2022-23,Desmond Bane,88.90833695408129
1630217,2023-24,Desmond Bane,88.22257719991329
1630217,2024-25,Desmond Bane,90.21066169839062
1630217,2025-26,Desmond Bane,94.47334437942096
1630218,2020-21,Robert Woodard II,34.926382479074306
1630218,2021-22,Robert Woodard II,75.99644255505888
1630219,2020-21,Skylar Mays,78.84037100053077
1630219,2021-22,Skylar Mays,77.61872635347017
1630219,2022-23,Skylar Mays,79.20529719054854
1630219,2023-24,Skylar Mays,78.8691351956503
1630221,2020-21,Josh Hall,49.401682679751886
1630222,2020-21,Mason Jones,63.18067502061147
1630222,2021-22,Mason Jones,77.07646478258914
1630222,2023-24,Mason Jones,49.8507397136233
1630222,2024-25,Mason Jones,75.81622126195374
1630223,2020-21,Jalen Harris,76.29116663528661
1630224,2021-22,Jalen Green,83.18532196791027
1630224,2022-23,Jalen Green,83.1161355271813
1630224,2023-24,Jalen Green,84.11555858590708
1630224,2024-25,Jalen Green,84.75069546252871
1630224,2025-26,Jalen Green,77.44804374998111
1630225,2021-22,Isaiah Todd,33.586295780510994
1630225,2022-23,Isaiah Todd,76.33068201650846
1630227,2021-22,Daishen Nix,37.22305048808143
1630227,2022-23,Daishen Nix,51.591647638957056
1630227,2023-24,Daishen Nix,45.72155154462966
1630227,2024-25,Daishen Nix,49.91708036429978
1630228,2021-22,Jonathan Kuminga,69.29975477266282
1630228,2022-23,Jonathan Kuminga,64.79923431711757
1630228,2023-24,Jonathan Kuminga,77.3848586291265
1630228,2024-25,Jonathan Kuminga,67.69114572021537
1630228,2025-26,Jonathan Kuminga,74.96278845934776
1630230,2020-21,Naji Marshall,73.2038706127145
1630230,2021-22,Naji Marshall,82.04711398271432
1630230,2022-23,Naji Marshall,81.77945057149216
1630230,2023-24,Naji Marshall,81.49593358747397
1630230,2024-25,Naji Marshall,84.12729234986891
1630230,2025-26,Naji Marshall,78.99705326731096
1630231,2020-21,Kenyon Martin,73.64315768017426
1630231,2021-22,Kenyon Martin,62.04874914591577
1630231,2022-23,Kenyon Martin,68.59306785451695
1630231,2023-24,Kenyon Martin,53.90954902501092
1630231,2024-25,Kenyon Martin,80.93100553519623
1630233,2020-21,Nathan Knight,77.62748667070906
1630233,2021-22,Nathan Knight,67.09804958332214
1630233,2022-23,Nathan Knight,52.79361140651457
1630234,2020-21,Ty-Shon Alexander,49.784399062946804
1630235,2020-21,Trent Forrest,81.73651286763591
1630235,2021-22,Trent Forrest,79.11695579469425
1630235,2022-23,Trent Forrest,65.92173021565677
1630235,2023-24,Trent Forrest,76.69364878245835
1630237,2020-21,Anthony Lamb,85.22373930622248
1630237,2021-22,Anthony Lamb,49.39643135118415
1630237,2022-23,Anthony Lamb,78.8456577474502
1630238,2020-21,Malik Fitts,49.41166093155606
1630238,2021-22,Malik Fitts,49.43565888058875
1630240,2020-21,Saben Lee,70.34916787478684
1630240,2021-22,Saben Lee,81.25793068804069
1630240,2022-23,Saben Lee,76.564912007062
1630240,2023-24,Saben Lee,68.74619687477542
1630241,2020-21,Sam Merrill,78.62290946483213
1630241,2021-22,Sam Merrill,46.67614778979896
1630241,2022-23,Sam Merrill,76.3477343480192
1630241,2023-24,Sam Merrill,88.49421353643717
1630241,2024-25,Sam Merrill,92.15819432090828
1630241,2025-26,Sam Merrill,86.49580773679897
1630243,2021-22,Trevelin Queen,76.58650422891998
1630243,2022-23,Trevelin Queen,76.7868334367168
1630243,2023-24,Trevelin Queen,76.01868930354136
1630243,2024-25,Trevelin Queen,85.15561695957165
1630245,2021-22,Ayo Dosunmu,69.1286442902896
1630245,2022-23,Ayo Dosunmu,82.98384469893413
1630245,2023-24,Ayo Dosunmu,83.51276518498666
1630245,2024-25,Ayo Dosunmu,80.97077916403708
1630245,2025-26,Ayo Dosunmu,88.15159013213795
1630249,2021-22,Vit Krejci,85.23639402463495
1630249,2022-23,Vit Krejci,49.71805841227032
1630249,2023-24,Vit Krejci,82.79443934911319
1630249,2024-25,Vit Krejci,73.7604787112898
1630249,2025-26,Vit Krejci,76.88175077399823
1630250,2021-22,Marko Simonovic,68.1887425630068
1630250,2022-23,Marko Simonovic,49.784399062946804
1630253,2020-21,Sean McDermott,78.09845334944792
1630256,2020-21,JaeSean Tate,70.9173390071517
1630256,2021-22,JaeSean Tate,72.21313328218206
1630256,2022-23,JaeSean Tate,75.11089002170952
1630256,2023-24,JaeSean Tate,69.50530196361558
1630256,2024-25,JaeSean Tate,70.78087916197501
1630256,2025-26,JaeSean Tate,71.0302465970624
1630257,2021-22,Jon Teske,34.8425131711689
1630259,2023-24,Jordan Ford,75.82315215344556
1630264,2020-21,Anthony Gill,77.0
1630264,2021-22,Anthony Gill,82.86063144348327
1630264,2022-23,Anthony Gill,75.3847997034755
1630264,2023-24,Anthony Gill,78.44763255885631
1630264,2024-25,Anthony Gill,49.850506235016674
1630264,2025-26,Anthony Gill,76.39086611977335
1630266,2020-21,Will Magnay,49.397347754960606
1630267,2020-21,Facundo Campazzo,87.91833285523819
1630267,2021-22,Facundo Campazzo,78.90805093054237
1630267,2022-23,Facundo Campazzo,49.784399062946804
1630268,2020-21,Nate Darling,75.9478330122656
1630270,2021-22,Xavier Sneed,49.418452581589975
1630270,2022-23,Xavier Sneed,76.59337035639273
1630271,2020-21,Brodric Thomas,70.25272991755455
1630271,2021-22,Brodric Thomas,52.085754612517974
1630273,2020-21,Freddie Gillespie,73.31134627528434
1630273,2021-22,Freddie Gillespie,39.010066231439104
1630278,2021-22,Ade Murkey,49.39211207448075
1630283,2024-25,Kylor Kelley,50.58596617264091
1630284,2022-23,Kevon Harris,78.11700278127846
1630284,2023-24,Kevon Harris,49.40250049853498
1630284,2025-26,Kevon Harris,60.28913411155547
1630285,2021-22,Zavier Simpson,78.383551263584
1630285,2023-24,Zavier Simpson,75.99479789075134
1630286,2021-22,Trevon Scott,49.399122048146914
1630288,2021-22,Jeff Dowtin Jr,76.78495636077872
1630288,2022-23,Jeff Dowtin Jr,55.91224776404782
1630288,2023-24,Jeff Dowtin Jr,75.89381438761868
1630288,2024-25,Jeff Dowtin Jr,75.95656185331066
1630296,2021-22,Braxton Key,43.38570473403055
1630296,2022-23,Braxton Key,75.86829194025836
1630296,2023-24,Braxton Key,75.67561661828907
1630296,2024-25,Braxton Key,46.252276750041574
1630306,2021-22,Rob Edwards,49.39869720125806
1630311,2023-24,Pat Spencer,49.44028728474697
1630311,2024-25,Pat Spencer,68.68035384262737
1630311,2025-26,Pat Spencer,79.32855060216394
1630314,2021-22,Brandon Williams,72.6643348154695
1630314,2023-24,Brandon Williams,52.411716692364095
1630314,2024-25,Brandon Williams,85.19699328627398
1630314,2025-26,Brandon Williams,83.26386485005831
1630322,2021-22,Lindy Waters,80.04064328867011
1630322,2022-23,Lindy Waters,81.55780770224236
1630322,2023-24,Lindy Waters,78.8907721484556
1630322,2024-25,Lindy Waters,76.74465571723809
1630322,2025-26,Lindy Waters,75.0554550411083
1630346,2021-22,Matt Ryan,49.39480277144352
1630346,2022-23,Matt Ryan,77.7414449049592
1630346,2023-24,Matt Ryan,87.54237504828504
1630346,2024-25,Matt Ryan,76.31964689271715
1630466,2020-21,Gabriel Deck,78.20223799444327
1630466,2021-22,Gabriel Deck,49.43020667884839
1630525,2021-22,David Johnson,49.3924661135548
1630526,2021-22,Jeremiah Robinson-Earl,76.24344263440666
1630526,2022-23,Jeremiah Robinson-Earl,84.55782419640497
1630526,2023-24,Jeremiah Robinson-Earl,76.12803082205863
1630526,2024-25,Jeremiah Robinson-Earl,84.92684865688395
1630526,2025-26,Jeremiah Robinson-Earl,88.4204826947315
1630527,2021-22,Brandon Boston,83.94245907511518
1630527,2022-23,Brandon Boston,76.64189410722308
1630527,2023-24,Brandon Boston,73.0530630735047
1630527,2024-25,Brandon Boston,81.52020617148929
1630528,2021-22,Josh Christopher,75.35607976444376
1630528,2022-23,Josh Christopher,69.65412937088905
1630528,2024-25,Josh Christopher,56.96287164105418
1630529,2021-22,Herbert Jones,86.14382491808286
1630529,2022-23,Herbert Jones,78.94547146265907
1630529,2023-24,Herbert Jones,87.77204767534292
1630529,2024-25,Herbert Jones,84.32365631314116
1630529,2025-26,Herbert Jones,83.0349528617094
1630530,2021-22,Trey Murphy,87.38588696201523
1630530,2022-23,Trey Murphy,91.86229252299302
1630530,2023-24,Trey Murphy,84.3792121286878
1630530,2024-25,Trey Murphy,90.11178822155989
1630530,2025-26,Trey Murphy,89.64228419045605
1630531,2021-22,Jaden Springer,49.395015194887954
1630531,2022-23,Jaden Springer,75.7910607335435
1630531,2023-24,Jaden Springer,84.52280089893637
1630531,2024-25,Jaden Springer,65.69942481653702
1630532,2021-22,Franz Wagner,87.77519100151326
1630532,2022-23,Franz Wagner,87.06054745898204
1630532,2023-24,Franz Wagner,87.53864575639656
1630532,2024-25,Franz Wagner,88.75901781793264
1630532,2025-26,Franz Wagner,85.99486641325662
1630533,2021-22,Ziaire Williams,79.9749030197569
1630533,2022-23,Ziaire Williams,79.45401981180144
1630533,2023-24,Ziaire Williams,84.65026157381003
1630533,2024-25,Ziaire Williams,84.59694800805848
1630533,2025-26,Ziaire Williams,86.9785760641152
1630534,2022-23,Ochai Agbaji,83.45015453083452
1630534,2023-24,Ochai Agbaji,67.7048624376257
1630534,2024-25,Ochai Agbaji,73.34654751144733
1630534,2025-26,Ochai Agbaji,84.7561293841798
1630535,2021-22,Greg Brown,69.31926125826631
1630535,2022-23,Greg Brown,34.42426064555251
1630535,2023-24,Greg Brown,39.39307021753015
1630536,2021-22,Sharife Cooper,49.418665005034406
1630536,2025-26,Sharife Cooper,84.95773428494982
1630537,2021-22,Chris Duarte,83.14594005263352
1630537,2022-23,Chris Duarte,86.06662194456976
1630537,2023-24,Chris Duarte,80.66764630282829
1630537,2024-25,Chris Duarte,75.75916699609425
1630538,2021-22,Bones Hyland,87.05564902171788
1630538,2022-23,Bones Hyland,86.0894663846166
1630538,2023-24,Bones Hyland,80.20854700885401
1630538,2024-25,Bones Hyland,78.72513515192347
1630538,2025-26,Bones Hyland,80.23227771840969
1630539,2021-22,Kai Jones,33.95978277992536
1630539,2022-23,Kai Jones,76.14087073681443
1630539,2024-25,Kai Jones,66.7811115965605
1630540,2021-22,Miles McBride,54.29178147679739
1630540,2022-23,Miles McBride,69.26523288402291
1630540,2023-24,Miles McBride,86.33741812674319
1630540,2024-25,Miles McBride,83.45053419140118
1630540,2025-26,Miles McBride,80.93100553519623
1630541,2021-22,Moses Moody,79.45344606265756
1630541,2022-23,Moses Moody,72.25916386317422
1630541,2023-24,Moses Moody,80.87923993723066
1630541,2024-25,Moses Moody,82.54369164328165
1630541,2025-26,Moses Moody,79.42387085300899
1630542,2024-25,Marcus Bagley,77.08382550456045
1630543,2021-22,Isaiah Jackson,69.90920601477264
1630543,2022-23,Isaiah Jackson,64.6247867403527
1630543,2023-24,Isaiah Jackson,73.57442873848801
1630543,2024-25,Isaiah Jackson,41.75229826113602
1630543,2025-26,Isaiah Jackson,64.69272009795333
1630544,2021-22,Tre Mann,81.53334577173788
1630544,2022-23,Tre Mann,78.54101402444942
1630544,2023-24,Tre Mann,78.6709221512961
1630544,2024-25,Tre Mann,87.558544404057
1630544,2025-26,Tre Mann,85.10639292647616
1630545,2024-25,Terrence Shannon Jr,82.44143124263444
1630545,2025-26,Terrence Shannon Jr,82.64715895700819
1630547,2021-22,James Bouknight,79.11072177632973
1630547,2022-23,James Bouknight,70.50223195150211
1630547,2023-24,James Bouknight,49.784399062946804
1630548,2022-23,Johnny Juzang,47.57576353069439
1630548,2023-24,Johnny Juzang,75.75348077660757
1630548,2024-25,Johnny Juzang,85.7277395502732
1630548,2025-26,Johnny Juzang,53.16775694986748
1630549,2021-22,DayRon Sharpe,59.482382949382234
1630549,2022-23,DayRon Sharpe,64.7806515681911
1630549,2023-24,DayRon Sharpe,58.90351517949516
1630549,2024-25,DayRon Sharpe,78.03619739948448
1630549,2025-26,DayRon Sharpe,68.63267668638272
1630550,2021-22,JT Thor,46.402440806950416
1630550,2022-23,JT Thor,72.79023680709292
1630550,2023-24,JT Thor,60.218247751035
1630550,2024-25,JT Thor,55.03553238985443
1630551,2021-22,Justin Champagnie,79.8444954702545
1630551,2022-23,Justin Champagnie,49.456890569597704
1630551,2023-24,Justin Champagnie,77.03824810921243
1630551,2024-25,Justin Champagnie,70.36556478681374
1630551,2025-26,Justin Champagnie,80.85841254671159
1630552,2021-22,Jalen Johnson,67.83073949762783
1630552,2022-23,Jalen Johnson,62.50367235294282
1630552,2023-24,Jalen Johnson,75.01126031532856
1630552,2024-25,Jalen Johnson,77.46163323738183
1630552,2025-26,Jalen Johnson,83.05284562878286
1630553,2021-22,Keon Johnson,82.48835078728611
1630553,2022-23,Keon Johnson,68.57967628244148
1630553,2023-24,Keon Johnson,77.56544038839426
1630553,2024-25,Keon Johnson,79.34162285158484
1630554,2022-23,Jason Preston,35.95883439127475
1630554,2023-24,Jason Preston,49.52731139844734
1630554,2024-25,Jason Preston,60.28913411155547
1630555,2021-22,Joel Ayayi,49.405423943664985
1630556,2021-22,Kessler Edwards,83.8204916749111
1630556,2022-23,Kessler Edwards,76.8666009752721
1630556,2023-24,Kessler Edwards,47.44199315870425
1630556,2024-25,Kessler Edwards,87.24279777169467
1630557,2021-22,Corey Kispert,87.09449696944013
1630557,2022-23,Corey Kispert,86.46322488916623
1630557,2023-24,Corey Kispert,74.50834521436124
1630557,2024-25,Corey Kispert,86.53134723581707
1630557,2025-26,Corey Kispert,82.04536059492618
1630558,2021-22,Davion Mitchell,66.16698203253533
1630558,2022-23,Davion Mitchell,82.30594197254209
1630558,2023-24,Davion Mitchell,74.0568263044242
1630558,2024-25,Davion Mitchell,70.8088948652564
1630558,2025-26,Davion Mitchell,65.42091926470543
1630559,2021-22,Austin Reaves,85.80091852019798
1630559,2022-23,Austin Reaves,88.17260561133236
1630559,2023-24,Austin Reaves,87.45944788328765
1630559,2024-25,Austin Reaves,89.24177741187599
1630559,2025-26,Austin Reaves,88.97858819361127
1630560,2021-22,Cam Thomas,84.87649374039157
1630560,2022-23,Cam Thomas,88.01457500406342
1630560,2023-24,Cam Thomas,87.98335224551927
1630560,2024-25,Cam Thomas,89.56363292195215
1630560,2025-26,Cam Thomas,84.48344262307319
1630561,2021-22,David Duke Jr,82.0731992364732
1630561,2022-23,David Duke Jr,57.81433935610773
1630561,2023-24,David Duke Jr,87.4197104497983
1630561,2024-25,David Duke Jr,49.8507397136233
1630563,2021-22,Joshua Primo,76.74311389740804
1630563,2022-23,Joshua Primo,77.16077560436176
1630563,2023-24,Joshua Primo,49.41051587742842
1630564,2022-23,RaiQuan Gray,77.24580707164748
1630564,2023-24,RaiQuan Gray,49.465478475554974
1630565,2021-22,Aaron Henry,49.40294567014664
1630567,2021-22,Scottie Barnes,75.64832828184475
1630567,2022-23,Scottie Barnes,80.0880477259506
1630567,2023-24,Scottie Barnes,81.65011586719437
1630567,2024-25,Scottie Barnes,78.62731911300023
1630567,2025-26,Scottie Barnes,84.81148644912169
1630568,2021-22,Luka Garza,62.692131877373406
1630568,2022-23,Luka Garza,77.88637159590442
1630568,2023-24,Luka Garza,67.23412454651015
1630568,2024-25,Luka Garza,53.99475179259824
1630568,2025-26,Luka Garza,79.2456762684507
1630569,2024-25,DJ Steward,60.28913411155547
1630570,2021-22,Trendon Watford,77.80252564463296
1630570,2022-23,Trendon Watford,74.05434595827343
1630570,2023-24,Trendon Watford,81.98948016459556
1630570,2024-25,Trendon Watford,78.90127032564072
1630570,2025-26,Trendon Watford,80.20666585665674
1630572,2021-22,Sandro Mamukelashvili,78.08597500190142
1630572,2022-23,Sandro Mamukelashvili,52.72727075583808
1630572,2023-24,Sandro Mamukelashvili,68.06229750523892
1630572,2024-25,Sandro Mamukelashvili,76.46283677315867
1630572,2025-26,Sandro Mamukelashvili,76.93703193509425
1630573,2021-22,Sam Hauser,49.50335115154686
1630573,2022-23,Sam Hauser,74.7227956232783
1630573,2023-24,Sam Hauser,86.76529452341676
1630573,2024-25,Sam Hauser,89.05292606289672
1630573,2025-26,Sam Hauser,84.59466283659413
1630574,2024-25,Ariel Hukporti,37.38761438248936
1630574,2025-26,Ariel Hukporti,80.7235267331589
1630575,2021-22,Scottie Lewis,48.933440445546935
1630577,2022-23,Julian Champagnie,83.34568092256225
1630577,2023-24,Julian Champagnie,83.83852960602229
1630577,2024-25,Julian Champagnie,89.05132839880775
1630577,2025-26,Julian Champagnie,86.29937469239856
1630578,2021-22,Alperen Sengun,72.91887113679368
1630578,2022-23,Alperen Sengun,73.5960683394129
1630578,2023-24,Alperen Sengun,71.45957108249006
1630578,2024-25,Alperen Sengun,71.20172974334224
1630578,2025-26,Alperen Sengun,71.0599692622346
1630579,2021-22,Jericho Sims,42.40193439715334
1630579,2022-23,Jericho Sims,77.86484189500129
1630579,2023-24,Jericho Sims,71.09793038260747
1630579,2024-25,Jericho Sims,50.44456833409836
1630579,2025-26,Jericho Sims,61.71512143116898
1630580,2021-22,Joe Wieskamp,43.12034213132459
1630580,2022-23,Joe Wieskamp,49.48551692278861
1630581,2021-22,Josh Giddey,72.78781551453295
1630581,2022-23,Josh Giddey,75.11525167303547
1630581,2023-24,Josh Giddey,83.37149297496876
1630581,2024-25,Josh Giddey,81.23340487533163
1630581,2025-26,Josh Giddey,79.42256364127613
1630582,2021-22,Yves Pons,34.8425131711689
1630583,2021-22,Santi Aldama,65.10497780782296
1630583,2022-23,Santi Aldama,77.2546514529186
1630583,2023-24,Santi Aldama,61.29068292410626
1630583,2024-25,Santi Aldama,70.88860142533824
1630583,2025-26,Santi Aldama,67.61325938787274
1630585,2021-22,Marcus Garrett,39.27964767966223
1630585,2024-25,Marcus Garrett,75.99896344824064
1630586,2021-22,Usman Garuba,67.85566914911905
1630586,2022-23,Usman Garuba,44.66162842676687
1630586,2023-24,Usman Garuba,49.8507397136233
1630587,2021-22,Isaiah Livers,84.27917000704642
1630587,2022-23,Isaiah Livers,83.65103726568898
1630587,2023-24,Isaiah Livers,71.90665988874763
1630587,2025-26,Isaiah Livers,78.08522321181333
1630589,2021-22,Moses Wright,75.9923471514942
1630590,2022-23,Scotty Pippen Jr,47.90637771343967
1630590,2023-24,Scotty Pippen Jr,77.53287990531373
1630590,2024-25,Scotty Pippen Jr,73.03999384942173
1630590,2025-26,Scotty Pippen Jr,80.93499260315214
1630591,2021-22,Jalen Suggs,80.13974944171159
1630591,2022-23,Jalen Suggs,74.41762235020526
1630591,2023-24,Jalen Suggs,77.99343888209629
1630591,2024-25,Jalen Suggs,88.49833728876948
1630591,2025-26,Jalen Suggs,87.07676122178808
1630592,2023-24,Jalen Wilson,84.19927584447011
1630592,2024-25,Jalen Wilson,84.49407744377854
1630592,2025-26,Jalen Wilson,74.00705309551034
1630593,2021-22,McKinley Wright IV,49.40450344207245
1630593,2022-23,McKinley Wright IV,73.05604646214499
1630595,2021-22,Cade Cunningham,86.66176070947591
1630595,2022-23,Cade Cunningham,85.58029690767772
1630595,2023-24,Cade Cunningham,88.4506079494937
1630595,2024-25,Cade Cunningham,87.52837614976647
1630595,2025-26,Cade Cunningham,85.2032167268532
1630596,2021-22,Evan Mobley,66.11059435660084
1630596,2022-23,Evan Mobley,67.91720285214231
1630596,2023-24,Evan Mobley,74.23437647900447
1630596,2024-25,Evan Mobley,74.91369545369584
1630596,2025-26,Evan Mobley,57.560111587843586
1630598,2021-22,Aaron Wiggins,74.98227780070431
1630598,2022-23,Aaron Wiggins,84.77852016664768
1630598,2023-24,Aaron Wiggins,81.06365766858113
1630598,2024-25,Aaron Wiggins,85.00063671696007
1630598,2025-26,Aaron Wiggins,75.823467747531
1630600,2022-23,Isaiah Mobley,76.73595239471392
1630600,2023-24,Isaiah Mobley,39.391822229449694
1630602,2021-22,Chaundee Brown Jr,76.51664251129051
1630604,2023-24,EJ Liddell,75.84365841053902
1630604,2024-25,EJ Liddell,76.17136752641193
1630604,2025-26,EJ Liddell,82.60731914583818
1630605,2021-22,JaQuori McLaughlin,49.39869720125806
1630606,2021-22,Javonte Smart,76.72613320182096
1630606,2023-24,Javonte Smart,49.39238585374085
1630608,2023-24,Malcolm Cazalon,49.39601185847836
1630610,2021-22,DeJon Jarreau,49.391687227591895
1630610,2023-24,DeJon Jarreau,38.50393833327854
1630611,2023-24,Gui Santos,78.61296023649274
1630611,2024-25,Gui Santos,71.88324012736258
1630611,2025-26,Gui Santos,74.50728432832517
1630612,2021-22,RJ Nembhard Jr,77.79577523730735
1630613,2021-22,Duane Washington Jr,77.55888703224885
1630613,2022-23,Duane Washington Jr,71.1495870229634
1630613,2023-24,Duane Washington Jr,60.28913411155547
1630618,2023-24,DJ Carton,76.08057174351619
1630618,2024-25,DJ Carton,75.94668769822906
1630619,2025-26,Moussa Cisse,43.34913651669133
1630620,2022-23,Darius Days,75.96747794834432
1630621,2025-26,Hunter Dickinson,76.14267177708469
1630623,2024-25,Tyson Etienne,76.7282105873518
1630623,2025-26,Tyson Etienne,84.60620073317695
1630624,2021-22,Feron Hunt,49.396997813702626
1630625,2021-22,Dalano Banton,41.38163155571886
1630625,2022-23,Dalano Banton,57.276265530298694
1630625,2023-24,Dalano Banton,81.03077442673278
1630625,2024-25,Dalano Banton,74.86513605662807
1630625,2025-26,Dalano Banton,76.35554558346026
1630631,2021-22,Jose Alvarado,69.932875706925
1630631,2022-23,Jose Alvarado,83.64432204920664
1630631,2023-24,Jose Alvarado,69.5241935349955
1630631,2024-25,Jose Alvarado,83.48479816773643
1630631,2025-26,Jose Alvarado,78.29680362693084
1630637,2021-22,Carlik Jones,75.87873302659168
1630637,2022-23,Carlik Jones,53.49946020324993
1630639,2022-23,AJ Lawson,27.34667781467681
1630639,2023-24,AJ Lawson,51.60604424934795
1630639,2024-25,AJ Lawson,70.99655940156661
1630639,2025-26,AJ Lawson,79.88102735255141
1630640,2021-22,MJ Walker,49.396997813702626
