NBA_ID,Season,Player,RotationRole,MIN,Standing Dunk,Standing Dunk Aggregate Z,Standing Dunk Rating,MissingMetricCount,MissingMetrics,Standing_dunk_PG Raw,Standing_dunk_PG Z,Standing_dunk_PG MatchedBy,Standing_dunk_FGM Raw,Standing_dunk_FGM Z,Standing_dunk_FGM MatchedBy,dunkScore_total Raw,dunkScore_total Z,dunkScore_total MatchedBy,dunkScore_average Raw,dunkScore_average Z,dunkScore_average MatchedBy,dunkScore_max Raw,dunkScore_max Z,dunkScore_max MatchedBy,Putback Scoring Impact Per 75 Possessions Raw,Putback Scoring Impact Per 75 Possessions Z,Putback Scoring Impact Per 75 Possessions MatchedBy,Stable Putback Points Per 75 Raw,Stable Putback Points Per 75 Z,Stable Putback Points Per 75 MatchedBy,Offensive Rebound Raw,Offensive Rebound Z,Offensive Rebound MatchedBy,Offensive Rebounding Crashing Skill Raw,Offensive Rebounding Crashing Skill Z,Offensive Rebounding Crashing Skill MatchedBy,PLAYER_HEIGHT_INCHES Raw,PLAYER_HEIGHT_INCHES Z,PLAYER_HEIGHT_INCHES MatchedBy,Putback Frequency% Z,Putback per Offensive Rebound Z
1642258,2024-25,Zaccharie Risacher,Key Rotation,1845.0,0.21356418126049825,0.7116257659494586,72.56308921320094,0,,0.3333333333333333,0.26492136735188193,season+player,25.0,0.46587489030559825,season+player,693.5,0.2769636148393961,season+player,31.52272727,-0.4641823117079878,season+player,44.8,-0.3385384767173706,season+player,-0.06,-0.279119288303025,season+player,0.97,0.2695769291872395,season+player,0.091690397,0.091690397,season+player,-0.16,-0.282296670082166,season+player,80.0,0.39863532893767,season+player,,
1642258,2025-26,Zaccharie Risacher,Key Rotation,1500.8,0.14538353580839758,0.6298457426537402,70.74156520908977,0,,0.208955223880597,-0.049123036144083414,season+player,14.0,0.039095337504491144,season+player,790.6999999999999,0.4082171364934732,season+player,37.65238095238095,0.2940907161510811,season+player,64.0,0.871898888275281,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,0.047907122,0.047907122,season+player,0.74,0.6535052005435291,season+player,80.0,0.39863532893767,season+player,,
1642259,2024-25,Alex Sarr,Starter,1815.7,0.15482976127306772,0.6411761214355023,70.99393193747797,1,Standing_dunk_PG,,,,0.0,-0.504078638787827,default-zero,1047.2,0.7545805964139548,season+player,32.725,-0.3154543361112694,season+player,62.7,0.789942191687237,season+player,-0.16,-0.8124775414712678,season+player,1.51,0.8859981597228993,season+player,0.544159759,0.544159759,season+player,-0.66,-0.8021865982075522,season+player,84.0,1.590332496289797,season+player,,
1642259,2025-26,Alex Sarr,Starter,1305.6,1.113162311876289,1.7906586145051266,85.58301918578566,0,,1.0833333333333333,2.158609120432553,season+player,52.0,1.5134247017264977,season+player,1079.1000000000001,0.7976565978621551,season+player,33.721875000000004,-0.19213522808078196,season+player,59.1,0.5629851857511148,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,1.261246694,1.261246694,season+player,-0.33,-0.4590592456447974,season+player,84.0,1.590332496289797,season+player,,
1642260,2025-26,Nikola Topic,Too Few Games,160.0,-1.3042887685231719,-1.1089796092224364,26.690556243260616,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-1.5767176340173052,season+player,0.0,-1.5040786387878269,season+player,,,,,,,,,,0.0,0.006543306175667308,season+player,0.0,-1.8376982441823717,season+player,-0.876807044,-0.876807044,season+player,-0.48,-1.6150262240824131,season+player,78.0,-0.1972132547383934,season+player,,
1642261,2024-25,Dalton Knecht,Rotation,1497.6,0.2742872384354198,0.7844607031581577,74.18537520820287,0,,0.3076923076923077,0.2001799057080984,season+player,24.0,0.4270767491418613,season+player,730.6,0.32706140962711483,season+player,40.58888889,0.6573534517915838,season+player,63.2,0.821463998067254,season+player,0.09,0.5209180914493392,season+player,0.48,-0.2897682614840073,season+player,-0.357171621,-0.357171621,season+player,0.39,0.2895822508557588,season+player,78.0,-0.1972132547383934,season+player,,
1642261,2025-26,Dalton Knecht,Garbage Time,550.8,-0.36593762391373647,0.0165359671831179,47.62850641809251,0,,0.07407407407407407,-0.38968674482415255,season+player,4.0,-0.348886074132879,season+player,66.3,-0.5699726894963778,season+player,33.15,-0.2628794185810307,season+player,36.6,-0.8554961013496485,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,-0.435761499,-0.435761499,season+player,0.93,0.851063373231176,season+player,78.0,-0.1972132547383934,season+player,,
1642262,2024-25,Cody Williams,Key Rotation,1060.0,-0.4082713590479162,-0.03424169592803901,44.87098009968467,0,,0.06,-0.4252226137708515,season+player,3.0,-0.387684215296616,season+player,92.7,-0.5343235848495914,season+player,30.9,-0.5412172172705313,season+player,32.6,-1.1076705523897843,season+player,0.0,0.04089566359792068,season+player,0.07,-0.7577917883721935,season+player,-0.415052709,-0.415052709,season+player,0.16,0.05043288391808114,season+player,79.0,0.1007110370996383,season+player,,
1642262,2025-26,Cody Williams,Rotation,1628.1000000000001,0.44150544286971916,0.9850324132589734,78.65280098984105,0,,0.5373134328358209,0.7799541890852651,season+player,36.0,0.8926544431067054,season+player,781.1,0.3952538257128237,season+player,31.244,-0.4986624604931142,season+player,67.4,1.0862471716593967,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,-0.129599042,-0.129599042,season+player,-1.05,-1.2077007421453534,season+player,80.0,0.39863532893767,season+player,,
1642263,2024-25,Reed Sheppard,Rotation,655.1999999999999,-0.49317396584881706,-0.13607905924433156,39.29868119661877,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-0.5767176340173052,season+player,0.0,-0.504078638787827,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.1,-0.7235461644535457,season+player,-0.474335541,-0.474335541,season+player,0.35,0.24799105660572784,season+player,74.0,-1.3889104220905202,season+player,,
1642263,2025-26,Reed Sheppard,Key Rotation,2148.4,-0.5737257076317172,-0.23269772977516784,33.718068000091606,0,,0.0,-0.5767176340173052,season+player,0.0,-0.504078638787827,season+player,34.1,-0.6134537944064733,season+player,34.1,-0.14535901468990792,season+player,34.1,-1.0131051332497334,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,-0.724082043,-0.724082043,season+player,-0.78,-0.9269601809576449,season+player,74.0,-1.3889104220905202,season+player,,
1642264,2024-25,Stephon Castle,Key Rotation,2162.7,0.4977343252737214,1.0524767632266203,80.0521471050272,0,,0.2716049382716049,0.10906229302425469,season+player,22.0,0.34948046681438727,season+player,1588.9,1.4860624141095682,season+player,48.14848485,1.5925184733420028,season+player,71.9,1.3699434290795494,season+player,-0.16,-0.8124775414712678,season+player,0.82,0.09834880959400066,season+player,-0.089910603,-0.089910603,season+player,-0.59,-0.7294020082699981,season+player,78.0,-0.1972132547383934,season+player,,
1642264,2025-26,Stephon Castle,Starter,2040.0,0.4887953818144054,1.0417548494123028,79.91620585158022,0,,0.3235294117647059,0.24016727907631769,season+player,22.0,0.34948046681438727,season+player,1325.8999999999996,1.130921712514688,season+player,49.10740740740739,1.7111426483386603,season+player,73.1,1.4455957643915893,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,0.055298859,0.055298859,season+player,0.33,0.22719545948071243,season+player,78.0,-0.1972132547383934,season+player,,
1642265,2024-25,Rob Dillingham,Rotation,514.5,-0.5359310482735218,-0.18736451090826234,36.336476616767456,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-0.5767176340173052,season+player,0.0,-0.504078638787827,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.13,-0.6893005405348979,season+player,-0.621867249,-0.621867249,season+player,-0.65,-0.7917887996450444,season+player,75.0,-1.0909861302524886,season+player,,
1642265,2025-26,Rob Dillingham,Garbage Time,968.5,-0.5665630487165493,-0.22410639994750825,34.214295989449546,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-0.5767176340173052,season+player,0.0,-0.504078638787827,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,-0.725798471,-0.725798471,season+player,-0.71,-0.8541755910200908,season+player,74.0,-1.3889104220905202,season+player,,
1642266,2024-25,JaKobe Walter,Key Rotation,1102.3999999999999,-0.3167871099972369,0.07549009040143997,50.7351724913677,0,,0.11538461538461539,-0.28538105662027885,season+player,6.0,-0.27128979180540497,season+player,244.7,-0.32907116415597276,season+player,34.95714286,-0.03932556721665382,season+player,53.3,0.19733223174291775,season+player,-0.55,-2.892574728827415,season+player,0.46,-0.31259867742977243,season+player,0.242315363,0.242315363,season+player,0.32,0.2167976609182047,season+player,77.0,-0.4951375465764251,season+player,,
1642266,2025-26,JaKobe Walter,Rotation,1476.0,-0.03398356943417116,0.4147019001753328,65.94956763293293,0,,0.1388888888888889,-0.2260347167801439,season+player,10.0,-0.11609722715045691,season+player,500.4,0.016212019866121256,season+player,38.49230769230769,0.39799443164070647,season+player,66.0,0.9979861137953487,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,0.094314319,0.094314319,season+player,1.34,1.2773731142939928,season+player,76.0,-0.7930618384144568,season+player,,
1642267,2024-25,Bub Carrington,Starter,2460.0,-0.37621972268840337,0.004202990988108425,46.95875313764736,0,,0.06097560975609756,-0.4227592801083076,season+player,5.0,-0.31008793296914194,season+player,211.9,-0.37336247598985894,season+player,35.31666667,0.005149573161951492,season+player,50.3,0.008201393462815981,season+player,-0.09,-0.4391267642534979,season+player,0.13,-0.6893005405348979,season+player,-0.721364408,-0.721364408,season+player,-0.54,-0.6774130154574596,season+player,76.0,-0.7930618384144568,season+player,,
1642267,2025-26,Bub Carrington,Starter,2271.4,-0.46207268042362865,-0.09877428118403032,41.36648045682508,0,,0.012195121951219513,-0.5459259632355057,season+player,1.0,-0.46528049762409,season+player,105.99999999999999,-0.5163639980388998,season+player,35.33333333333333,0.007211334221373125,season+player,48.8,-0.0863640256772349,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,-0.559488935,-0.559488935,season+player,-0.59,-0.7294020082699981,season+player,76.0,-0.7930618384144568,season+player,,
1642268,2024-25,Isaiah Collier,Key Rotation,1838.8999999999999,-0.5669117550709396,-0.22452465961044207,34.19013766288886,0,,0.014084507042253521,-0.5411554226918466,season+player,1.0,-0.46528049762409,season+player,34.0,-0.6135888288937718,season+player,34.0,-0.15772958352055255,season+player,34.0,-1.0194094945257368,season+player,-0.1,-0.49246258957032224,season+player,0.19,-0.6208092926976023,season+player,-0.710667413,-0.710667413,season+player,-1.04,-1.1973029435828457,season+player,75.0,-1.0909861302524886,season+player,,
1642268,2025-26,Isaiah Collier,Starter,1516.3,-0.5186138861198697,-0.16659325075150225,37.53620714402947,0,,0.0,-0.5767176340173052,season+player,0.0,-0.504078638787827,season+player,200.29999999999998,-0.3890264765164772,season+player,33.38333333333333,-0.2340147579761935,season+player,37.7,-0.7861481273136112,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,-0.736695853,-0.736695853,season+player,-1.4,-1.5716236918331237,season+player,76.0,-0.7930618384144568,season+player,,
1642269,2024-25,Devin Carter,Garbage Time,396.0,-1.2150183043951208,-1.0019031715090312,27.127012828414646,0,,0.027777777777777776,-1.506581050569873,season+player,1.0,-1.46528049762409,season+player,48.6,-1.5938737937482004,season+player,48.6,0.6527558924384019,season+player,48.6,-1.0989727482292415,season+player,0.0,0.01619468278477659,season+player,0.16,-1.65505491661625,season+player,-0.992312283,-0.992312283,season+player,0.78,0.2752581723382498,season+player,74.0,-1.3889104220905202,season+player,,
1642269,2025-26,Devin Carter,Rotation,699.1999999999999,-0.23980436379266878,0.16782789002524803,55.176418464051906,0,,0.13157894736842105,-0.24449171242420503,season+player,5.0,-0.31008793296914194,season+player,362.4000000000001,-0.1701355726057166,season+player,45.30000000000001,1.240144694342274,season+player,57.5,0.4621154053350604,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,-0.933225961,-0.933225961,season+player,-0.43,-0.5630372312698746,season+player,74.0,-1.3889104220905202,season+player,,
1642270,2024-25,Donovan Clingan,Rotation,1326.6000000000001,1.1127386306281546,1.7901504253832339,85.57921154811325,0,,0.7611940298507462,1.3452341153780027,season+player,51.0,1.4746265605627606,season+player,1348.5,1.1614395066441343,season+player,30.64772727,-0.5724247889761269,season+player,52.9,0.17211478663890428,season+player,-0.45,-2.359216475659172,season+player,3.68,3.0,season+player,2.283714432,2.283714432,season+player,0.53,0.43515143073086693,season+player,86.0,2.18618107996586,season+player,,
1642270,2025-26,Donovan Clingan,Key Rotation,2094.4,2.094351339238202,2.9675565594143363,93.67730435787698,0,,1.2857142857142858,2.669604228406703,season+player,99.0,3.0,season+player,2388.0999999999985,2.565258036598645,season+player,33.16805555555553,-0.2606458436532781,season+player,64.5,0.903420694655298,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,2.92451591,2.92451591,season+player,0.0,-0.11593189308204245,season+player,86.0,2.18618107996586,season+player,,
1642271,2024-25,Kyle Filipowski,Key Rotation,1519.2,0.5400169709126911,1.103193146482171,80.43214266804374,0,,0.4166666666666667,0.47533111769417885,season+player,30.0,0.6598655961242833,season+player,895.4,0.5495982446949329,season+player,33.16296296,-0.26127582669174143,season+player,70.1,1.2564649261114875,season+player,-0.12,-0.5991342402039708,season+player,1.41,0.7718460799940734,season+player,0.739388815,0.739388815,season+player,0.99,0.9134501646062223,season+player,83.0,1.292408204451765,season+player,,
1642271,2025-26,Kyle Filipowski,Key Rotation,1801.8,0.6016593126394532,1.177130729633372,80.98612447301696,0,,0.4805194805194805,0.6365541731512633,season+player,37.0,0.9314525842704424,season+player,940.4000000000001,0.6103637639792281,season+player,26.868571428571432,-1.0399278635573692,season+player,69.6,1.2249431197314706,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,0.864401991,0.864401991,season+player,1.14,1.069417143043838,season+player,83.0,1.292408204451765,season+player,,
1642272,2024-25,Jared McCain,Key Rotation,591.1,-0.5398435632252944,-0.19205741989701042,36.06541813822681,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-0.5767176340173052,season+player,0.0,-0.504078638787827,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.12,-0.7007157485077805,season+player,-0.595122153,-0.595122153,season+player,-0.74,-0.885368986707614,season+player,75.0,-1.0909861302524886,season+player,,
1642272,2025-26,Jared McCain,Rotation,1159.1000000000001,-0.5499050910965162,-0.20412582990168118,35.368356920522814,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-0.5767176340173052,season+player,0.0,-0.504078638787827,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,-0.867326186,-0.867326186,season+player,-0.54,-0.6774130154574596,season+player,75.0,-1.0909861302524886,season+player,,
1642273,2024-25,Kyshawn George,Key Rotation,1802.0,-0.3117348525796081,0.08155007599661773,51.026644529132916,0,,0.058823529411764705,-0.4281931043639192,season+player,4.0,-0.348886074132879,season+player,174.2,-0.4242704777013683,season+player,34.84,-0.05381680534313858,season+player,62.0,0.745811662755213,season+player,-0.11,-0.5457984148871465,season+player,0.29,-0.5066572129687765,season+player,-0.417282237,-0.417282237,season+player,-0.37,-0.5006504398948283,season+player,80.0,0.39863532893767,season+player,,
1642273,2025-26,Kyshawn George,Starter,1392.0,-0.47293107554410796,-0.11179850235440289,40.65918850100099,0,,0.0625,-0.41891032126058264,season+player,3.0,-0.387684215296616,season+player,71.80000000000001,-0.562545792694964,season+player,23.933333333333337,-1.4030335124720954,season+player,28.4,-1.372453725981927,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,-0.269189883,-0.269189883,season+player,-0.71,-0.8541755910200908,season+player,80.0,0.39863532893767,season+player,,
1642274,2024-25,Yves Missi,Key Rotation,1956.4,2.0752162297079657,2.9446047423294095,93.53361463012358,0,,1.3013698630136987,2.709133261739111,season+player,95.0,3.0,season+player,1889.5,1.8919760829286587,season+player,37.79,0.3111149751608728,season+player,61.9,0.7395073014792096,season+player,-0.36,-1.8791940478077536,season+player,2.99,2.575448939709523,season+player,2.406188007,2.406188007,season+player,3.94,3.0,season+player,83.0,1.292408204451765,season+player,,
1642274,2025-26,Yves Missi,Rotation,1300.2,1.124612654363161,1.804392853439227,85.68592380006129,0,,0.696969696969697,1.1830730052091771,season+player,46.0,1.2806358547440755,season+player,1206.8000000000002,0.9700956381422546,season+player,43.10000000000001,0.9679921800680953,season+player,79.0,1.8175530796757897,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,2.773814051,2.773814051,season+player,3.32,3.0,season+player,83.0,1.292408204451765,season+player,,
1642275,2024-25,Tidjane Salaun,Key Rotation,1242.0,-0.26451257458993727,0.13819135547504768,53.750966046389394,1,Offensive Rebound,0.1,-0.32422593360654905,season+player,6.0,-0.27128979180540497,season+player,141.4,-0.4685617895352544,season+player,23.56666667,-1.4483922644387732,season+player,33.1,-1.0761487460097672,season+player,0.03,0.20090313954839353,season+player,0.96,0.25816172121435693,season+player,,,,1.34,1.2773731142939928,season+player,80.0,0.39863532893767,season+player,,
1642275,2025-26,Tidjane Salaun,Rotation,577.1999999999999,-0.08848747528314882,0.349326592263816,63.90610861963812,1,Offensive Rebound,0.1891891891891892,-0.09903063324019895,season+player,7.0,-0.23249165064166794,season+player,192.00000000000003,-0.40023433896224714,season+player,38.400000000000006,0.38657544502780483,season+player,50.8,0.03972319984283294,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,,,,1.41,1.3501577042315467,season+player,82.0,0.9944839126137334,season+player,,
1642276,2024-25,Kelel Ware,Key Rotation,1420.8,2.2900679706561426,3.2023110204580254,95.14698340208716,0,,1.765625,3.0,season+player,113.0,3.0,season+player,3651.4,3.0,season+player,44.52926829,1.144800797657119,season+player,77.4,1.7166832992597358,season+player,-0.09,-0.4391267642534979,season+player,2.26,1.7421387576890934,season+player,0.629206154,0.629206154,season+player,-0.91,-1.0621315622702454,season+player,84.0,1.590332496289797,season+player,,
1642276,2025-26,Kelel Ware,Key Rotation,1701.7,2.29824510674389,3.212119176061627,95.20838730763545,0,,1.4935064935064934,3.0,season+player,115.0,3.0,season+player,3686.2000000000003,3.0,season+player,42.86279069767442,0.9386480400512168,season+player,93.1,2.706468019592268,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,1.716845439,1.716845439,season+player,-0.47,-0.6046284255199054,season+player,84.0,1.590332496289797,season+player,,
1642277,2024-25,Johnny Furphy,Garbage Time,380.0,-1.0335152693902725,-0.7841973646408916,28.01440817946465,0,,0.06,-1.4252226137708515,season+player,3.0,-1.387684215296616,season+player,82.7,-1.5478270335794346,season+player,41.35,0.2855727457020901,season+player,52.4,0.05342533249837717,season+player,0.0,0.015540352167209857,season+player,0.16,-1.65505491661625,season+player,-0.266525943,-0.266525943,season+player,1.18,0.42218316817167023,season+player,81.0,0.6965596207757017,season+player,,
1642277,2025-26,Johnny Furphy,Rotation,644.0,-0.1363520253034203,0.29191493255098927,61.144733499984895,0,,0.22857142857142856,0.00040625263585169564,season+player,8.0,-0.19369350947793093,season+player,216.19999999999996,-0.3675559930360264,season+player,30.88571428571428,-0.5429844413891954,season+player,42.8,-0.46462570223743843,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,0.27625963,0.27625963,season+player,1.05,0.9758369559812686,season+player,80.0,0.39863532893767,season+player,,
1642278,2024-25,Tyler Kolek,Garbage Time,295.2,-1.334896229180674,-1.1456920637466725,26.540911812828984,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-1.5767176340173052,season+player,0.0,-1.5040786387878269,season+player,,,,,,,,,,0.0,0.012072399894106184,season+player,0.2,-1.6093940847247197,season+player,-1.44248675,-1.44248675,season+player,0.11,-1.0015561088944576,season+player,75.0,-1.0909861302524886,season+player,,
1642278,2025-26,Tyler Kolek,Garbage Time,725.4,-0.5852451122915647,-0.24651480609042467,32.92000528613886,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-0.5767176340173052,season+player,0.0,-0.504078638787827,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,-0.6835278,-0.6835278,season+player,-1.11,-1.2700875335203998,season+player,74.0,-1.3889104220905202,season+player,,
1642279,2024-25,Ulrich Chomche,Too Few Games,32.199999999999996,-1.0345958141718874,-0.7854934359354149,28.009125235210956,3,dunkScore_total | dunkScore_average | dunkScore_max,0.14285714285714285,-1.2160152048590822,season+player,1.0,-1.46528049762409,season+player,,,,,,,,,,0.0,0.0013168403678530457,season+player,0.64,-1.107124933917886,season+player,-0.681580627,-0.681580627,season+player,-0.3,-1.427865849957274,season+player,83.0,1.292408204451765,season+player,,
1642280,2024-25,Trentyn Flowers,Too Few Games,26.400000000000002,-1.0696926318353683,-0.8275906989796828,27.837531670230675,3,dunkScore_total | dunkScore_average | dunkScore_max,0.16666666666666666,-1.1558981333327116,season+player,1.0,-1.46528049762409,season+player,,,,,,,,,,0.0,0.001079645518985106,season+player,0.66,-1.0842945179721206,season+player,-1.168694327,-1.168694327,season+player,-0.36,-1.4902526413323205,season+player,81.0,0.6965596207757017,season+player,,
1642280,2025-26,Trentyn Flowers,Too Few Games,5.6,-1.0719143670098334,-0.830255583612556,27.826669276304138,6,dunkScore_total | dunkScore_average | dunkScore_max | Putback Scoring Impact Per 75 Possessions | Stable Putback Points Per 75 | Offensive Rebounding Crashing Skill,0.0,-1.5767176340173052,season+player,0.0,-1.5040786387878269,season+player,,,,,,,,,,,,,,,,-0.645644993,-0.645644993,season+player,,,,81.0,0.6965596207757017,season+player,,
1642281,2024-25,Jaylon Tyson,Garbage Time,451.2,-0.9734226110873769,-0.7121185662762592,28.308210129436453,0,,0.06382978723404255,-1.4155527188615036,season+player,3.0,-1.387684215296616,season+player,151.9,-1.4543831683689188,season+player,50.63333333,0.8572386542418085,season+player,69.4,0.5470052800073744,season+player,0.0,0.01845212341538181,season+player,0.14,-1.6778853325620153,season+player,0.136414857,0.136414857,season+player,1.98,0.8766058986992725,season+player,78.0,-0.1972132547383934,season+player,,
1642281,2025-26,Jaylon Tyson,Starter,1775.3999999999999,0.06358778098961584,0.5317349270371543,68.55629797014178,0,,0.16666666666666666,-0.15589813333271166,season+player,11.0,-0.07729908598671989,season+player,468.2000000000001,-0.02726908504397411,season+player,39.01666666666667,0.46286061948344576,season+player,58.9,0.5503764631991078,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,1.343355011,1.343355011,season+player,2.15,2.119594797857118,season+player,78.0,-0.1972132547383934,season+player,,
1642282,2025-26,Hunter Sallis,Garbage Time,25.900000000000002,-1.4096348936586032,-1.2353381749204062,26.1755033589173,6,dunkScore_total | dunkScore_average | dunkScore_max | Putback Scoring Impact Per 75 Possessions | Stable Putback Points Per 75 | Offensive Rebounding Crashing Skill,0.0,-1.5767176340173052,season+player,0.0,-1.5040786387878269,season+player,,,,,,,,,,,,,,,,-1.857787747,-1.857787747,season+player,,,,76.0,-0.7930618384144568,season+player,,
1642285,2024-25,Cam Spencer,Garbage Time,252.5,-1.2271321009509342,-1.0164331977058347,27.06778667416931,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-1.5767176340173052,season+player,0.0,-1.5040786387878269,season+player,,,,,,,,,,0.0,0.010326155058474971,season+player,0.22,-1.5865636687789546,season+player,-0.688764608,-0.688764608,season+player,0.42,0.0809958507521787,season+player,76.0,-0.7930618384144568,season+player,,
1642285,2025-26,Cam Spencer,Key Rotation,1713.6000000000001,-0.4991482287902407,-0.14324495448167734,38.884785111040784,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-0.5767176340173052,season+player,0.0,-0.504078638787827,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,-0.538443645,-0.538443645,season+player,0.12,0.008841689668050231,season+player,75.0,-1.0909861302524886,season+player,,
1642345,2024-25,Oso Ighodaro,Rotation,1043.1000000000001,0.6779216319485465,1.2686044053125602,81.67149650981537,0,,0.7377049180327869,1.2859260575374534,season+player,45.0,1.2418377135803385,season+player,894.7,0.548653003283844,season+player,35.788,0.06345618717137017,season+player,62.0,0.745811662755213,season+player,-0.14,-0.7058058908376194,season+player,0.66,-0.08429451797212067,season+player,-0.167535947,-0.167535947,season+player,-2.35,-2.559414555271358,season+player,84.0,1.590332496289797,season+player,,
1642345,2025-26,Oso Ighodaro,Rotation,1812.2,1.6944483093504144,2.4878884823025182,90.67434493391683,0,,1.0975609756097562,2.194532736344653,season+player,90.0,2.9877540659485042,season+player,1904.3999999999999,1.9120962215361252,season+player,38.087999999999994,0.34797927027619263,season+player,66.0,0.9979861137953487,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,0.29434853,0.29434853,season+player,-0.89,-1.04133596514523,season+player,83.0,1.292408204451765,season+player,,
1642346,2024-25,Ryan Dunn,Rotation,1413.4,-0.07440006831781286,0.3662238871216479,64.71883150281644,0,,0.14864864864864866,-0.2013921334067217,season+player,11.0,-0.07729908598671989,season+player,173.4,-0.42535075359975577,season+player,34.68,-0.0736097154721702,season+player,49.0,-0.07375530312522795,season+player,-0.1,-0.49246258957032224,season+player,1.22,0.5549571285093042,season+player,0.634262654,0.634262654,season+player,1.62,1.568511474044209,season+player,80.0,0.39863532893767,season+player,,
1642346,2025-26,Ryan Dunn,Rotation,1358.0,0.19569751959560908,0.6901954025745936,72.08576089106306,0,,0.2571428571428571,0.07254673846749626,season+player,18.0,0.1942879021594392,season+player,244.89999999999998,-0.3288010951813759,season+player,48.98,1.6953816273099886,season+player,74.8,1.552769906083647,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,1.046358487,1.046358487,season+player,2.31,2.285959574857242,season+player,79.0,0.1007110370996383,season+player,,
1642347,2024-25,Jamal Shead,Rotation,1470.0,-0.5475712413159782,-0.20132646817438293,35.53004570087327,0,,0.02666666666666667,-0.5093865139077702,season+player,2.0,-0.426482356460353,season+player,71.0,-0.5636260685933515,season+player,35.5,0.027828948939114494,season+player,38.0,-0.7672350434856011,season+player,0.0,0.04089566359792068,season+player,0.05,-0.7806222043179586,season+player,-0.724918858,-0.724918858,season+player,-1.47,-1.6444082817706778,season+player,73.0,-1.686834713928552,season+player,,
1642347,2025-26,Jamal Shead,Key Rotation,1853.2,-0.4685550697029807,-0.10654965413279134,40.94423188869565,0,,0.012195121951219513,-0.5459259632355057,season+player,1.0,-0.46528049762409,season+player,46.4,-0.5968445524687661,season+player,46.4,1.3762209514793615,season+player,46.4,-0.23766869630131623,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,-0.705486394,-0.705486394,season+player,-0.43,-0.5630372312698746,season+player,73.0,-1.686834713928552,season+player,,
1642348,2024-25,Justin Edwards,Key Rotation,1152.8,-0.1809244509831768,0.23845204750103757,58.57328579510635,0,,0.09090909090909091,-0.34717972455298146,season+player,4.0,-0.348886074132879,season+player,212.1,-0.373092407015262,season+player,42.42,0.8838723120197121,season+player,64.5,0.903420694655298,season+player,-0.15,-0.7591417161544436,season+player,0.75,0.018442353783822592,season+player,0.128870233,0.128870233,season+player,0.73,0.6431074019810215,season+player,79.0,0.1007110370996383,season+player,,
