NBA_ID,Season,Player,Layup Rating,Standing Dunk Rating,Driving Dunk Rating,Post Hook Rating,Post Fade Rating,Post Control Rating,Draw Foul Rating,Hands Rating,AvailableRatings,MissingRatings
2225,2015-16,Tony Parker,88.60779004457795,30.250535484109257,75.9865541659408,67.90640883070847,69.2373581676265,62.55350771693571,66.98694375533802,97.86730203408216,8,
2225,2016-17,Tony Parker,85.04199538212282,31.542693123946187,76.06417065099329,35.0,49.80469059547042,49.0,62.47331334333941,95.90467598224049,8,
2225,2017-18,Tony Parker,85.75096332659173,29.88445683994277,75.28393903372961,35.0,59.37384713590368,49.0,60.44984116925047,93.7744487544442,8,
2225,2018-19,Tony Parker,87.85545098436671,29.913386055380034,76.98267474541052,57.55753010469361,54.86806543870978,49.0,72.94366837465823,91.61166965637932,8,
2229,2013-14,Mike James,54.960446672884345,25.732921816387705,35.62264141243445,26.0,33.315873581404986,28.15744052772206,27.912465994568002,62.12031732633033,8,
2248,2013-14,Earl Watson,50.311268994780875,26.02552169806762,34.17490575329741,26.0,33.315873581404986,28.15744052772206,27.71498390662867,60.72574369752894,8,
2365,2013-14,Chris Andersen,68.20728390977345,91.94490220047444,55.88930202928252,51.999839535593765,50.680494821223654,47.326230209608354,71.3322781246958,76.89131223771157,8,
2365,2014-15,Chris Andersen,68.31926200693216,86.9048316845698,54.82478201772753,62.458293088287704,51.33016251822446,48.24998654504122,67.17272868291778,78.54180744307385,8,
2365,2015-16,Chris Andersen,70.3992377088377,66.45409921243663,59.83968087415303,48.08542736575939,48.93004221073295,66.19459487605405,67.66929417064895,76.86380272272947,8,
2365,2016-17,Chris Andersen,49.9097481273389,36.41320613840959,39.667194062142165,28.021571835689265,34.95835239022411,32.8077881249743,56.59706815944616,63.327601377848865,8,
2399,2013-14,Mike Dunleavy,87.39878775337776,54.003629488738596,57.68528982672758,57.201206406703655,62.831568111687396,44.8315984021076,61.50648019991069,88.2697020506959,8,
2399,2014-15,Mike Dunleavy,86.56706499994237,49.34623744424881,54.849326956037984,52.263646492359705,48.58893059733254,48.0470886353498,53.6994405565435,84.379064598295,8,
2399,2015-16,Mike Dunleavy,71.73826324439582,44.499605988611464,53.81325513776076,38.299706185264846,48.50098037010518,69.58494708969022,53.30039081934621,78.58034863221654,8,
2399,2016-17,Mike Dunleavy,70.01584732693232,44.63217130578818,51.459731775953536,38.137826285154176,47.98185331554933,59.72678140068123,49.65777699801053,76.76010250562473,8,
2400,2013-14,Drew Gooden,71.07096436114203,66.16993290980655,54.716897668864426,76.49827738598238,65.63969306289154,77.78640446567343,57.14526465156108,83.04389314428094,8,
2400,2014-15,Drew Gooden,69.38580025454706,62.815684327399524,55.347170260228125,48.52137977231263,58.209250046521085,66.94946962156787,50.543544766101995,81.18707554869609,8,
2400,2015-16,Drew Gooden,70.52217634090466,60.19362309460092,61.829892358447545,39.153531763938155,49.72665068941623,68.37516660575584,53.34789936705221,79.2350331710264,8,
2403,2013-14,Nene,71.7428329440943,80.97563551279983,80.67544136112919,85.21836895227189,76.78517738307337,92.82693277081164,87.8354226069941,91.68339203514334,8,
2403,2014-15,Nene,70.95898626398332,82.6920582713614,81.3598418868667,82.73997544532305,70.62513043026658,91.54316063558508,74.47534311522949,86.04857826503842,8,
2403,2015-16,Nene,81.17601112808343,74.7356656419511,80.16040301970888,79.9239136803727,75.425008101679,88.59414217748076,87.98606143462425,84.23140531717527,8,
2403,2016-17,Nene,75.90755369275313,89.18842391407787,89.55201677134482,58.54037304778804,54.79217134859508,40.487200662823085,81.8861575408854,81.40759182984657,8,
2403,2017-18,Nene,71.95095532803285,81.99984466211905,83.0091928618087,74.96193452020243,66.62002395704539,84.57980279697685,79.45095454125692,80.10559507247386,8,
