NBA_ID,Season,Player,Ball Handle Rating,Speed with Ball Rating,Pass Accuracy Rating,Pass IQ Rating,Pass Vision Rating
201939,2018-19,Stephen Curry,90.53778416255356,93.45751150893723,82.38905408392314,87.64626133287295,88.18214611645536
201939,2019-20,Stephen Curry,75.32164692879206,72.54555897065597,69.43033203240425,78.27126504802419,77.9318692682741
201939,2020-21,Stephen Curry,95.36130972889988,91.62675651300681,85.48547463762054,93.99562147316934,90.48280959866966
201939,2021-22,Stephen Curry,94.99214719561955,90.21686334536409,88.88777279574101,94.95316410714182,91.36064204839742
201939,2022-23,Stephen Curry,95.3315360474594,90.04459441112202,85.28959102546546,91.7106313351728,91.00102481642907
201939,2023-24,Stephen Curry,93.43621224794799,84.77699425432621,84.32964159287816,91.35962958347439,87.5440164341812
201939,2024-25,Stephen Curry,86.6930647871583,84.93508335039208,89.33586738800103,95.0646187175524,90.98740133347744
201939,2025-26,Stephen Curry,90.72862724183271,82.94468289464511,85.61362414682056,91.98817240113708,87.11373937616207
201941,2013-14,Jordan Hill,59.06170453553738,58.128300137176254,50.23236901680047,58.25141037441289,64.30558329695646
201941,2014-15,Jordan Hill,59.06170453553738,43.504236662153495,57.222597078840664,65.99673144450885,71.67876555805212
201941,2015-16,Jordan Hill,69.44468092459311,43.387535872481116,56.337955717740904,60.389064222515486,66.26036478591477
201941,2016-17,Jordan Hill,34.61081012628572,32.35592003314677,31.868300384480264,37.96393802993333,32.60909016808664
201942,2013-14,DeMar DeRozan,77.59745406685684,77.06370988558544,81.2088289479086,86.80015503743883,84.64972014698863
201942,2014-15,DeMar DeRozan,78.85253234344545,78.65720704424758,79.47191172892806,86.16348378121144,83.4866833663125
201942,2015-16,DeMar DeRozan,92.09182041547538,77.74352909014853,81.67125647484119,84.29713123620161,81.53288579398892
201942,2016-17,DeMar DeRozan,96.62174558883314,82.73217611052402,79.91565012837574,82.68468116256295,82.54233000645058
201942,2017-18,DeMar DeRozan,94.92190267251536,82.97415896652997,86.61112825667463,88.53810300250159,87.51923182923102
201942,2018-19,DeMar DeRozan,93.79790851199319,80.27562310274428,85.69649723613135,86.9277441905971,87.94807551227626
201942,2019-20,DeMar DeRozan,95.50050358864581,82.55315508407868,83.84373019012911,85.30350124884292,87.05803349873314
201942,2020-21,DeMar DeRozan,95.47989862928749,81.2863953419036,91.09902369730794,90.48339724121804,90.4670586988005
201942,2021-22,DeMar DeRozan,97.33855584551823,82.70644300682635,85.64594494077264,88.28552274944404,86.05595431823188
201942,2022-23,DeMar DeRozan,95.56626286887989,77.43507719322757,84.99472085892191,87.01610508030191,85.43958590008702
201942,2023-24,DeMar DeRozan,95.05971009978948,75.43130332218044,85.64343418272568,87.47771836456431,86.93206975532212
201942,2024-25,DeMar DeRozan,92.08162150414931,73.63310483495363,84.23525128844547,81.99256833793523,81.91889160968238
201942,2025-26,DeMar DeRozan,88.61003162114116,75.44474332329472,85.07518560639392,83.62624500048796,81.56175183192725
201943,2013-14,Brandon Jennings,91.37898137915096,90.08988323953402,94.45668311810418,95.12539803332454,95.90501169495681
201943,2014-15,Brandon Jennings,92.74209083146096,93.1368057403659,94.76561694328736,96.71863816363344,96.31701972541143
201943,2015-16,Brandon Jennings,83.43407235531242,87.10121743414149,83.21369988282011,85.47067481113007,83.95672216975574
201943,2016-17,Brandon Jennings,83.88580637867436,89.14234184790823,87.81073604260835,88.57407518408408,88.19664115069493
201943,2017-18,Brandon Jennings,75.78823574206804,73.20579900061176,66.0115378770097,70.34346117836493,73.86435333197635
201945,2013-14,Gerald Henderson,76.55756584800973,81.600943840317,73.2125851818007,76.84144780025639,78.29828010133092
201945,2014-15,Gerald Henderson,77.48555075398588,80.0280374163786,75.05760090247414,78.72203447993843,77.4049492179359
201945,2015-16,Gerald Henderson,77.97935892231212,71.45955376381033,65.14652475613582,68.68266018330266,66.28018564980555
201945,2016-17,Gerald Henderson,76.29171632070751,78.4417536438679,72.37880245700661,70.23221040858816,70.21640756409059
201946,2013-14,Tyler Hansbrough,65.09098424316312,53.42283410020306,43.8193382714279,52.06784664419968,57.43997014833018
201946,2014-15,Tyler Hansbrough,64.12741156779411,43.55537344690668,48.55371436670542,54.59976512332639,57.35640395611303
201946,2015-16,Tyler Hansbrough,34.15914503250625,27.7685158972233,39.18592452250621,39.56635557789875,34.70987132330924
201947,2013-14,Earl Clark,64.72269400333026,69.05821479702489,46.57967658532532,55.73575922398498,58.5433416400093
201947,2014-15,Earl Clark,46.531430898949836,44.40934921752629,30.904246842584197,32.85274151900828,38.88455731093218
201948,2013-14,Austin Daye,44.78033560476039,29.600375692592507,35.59507746264001,43.4561488363819,46.72411876800749
201948,2014-15,Austin Daye,45.448737605964844,30.135286305673336,34.18739396310835,41.136537759812754,45.5817465713411
201949,2013-14,James Johnson,72.37751727085207,68.32042402926525,75.90210526435149,77.65421434270449,74.3419755929143
201949,2014-15,James Johnson,72.6074956609228,63.031549170355,65.5994268710642,69.2129694593023,66.95006627805996
201949,2015-16,James Johnson,75.37228811368264,72.05231823142066,69.67729602905102,71.06659493605902,68.80293734748987
201949,2016-17,James Johnson,79.97024344536722,83.34489563020038,76.89130956918379,80.88330048020342,81.60805935296669
201949,2017-18,James Johnson,77.72772492581578,71.27890506060473,79.17131263605577,80.65384904480504,81.35457398716427
201949,2018-19,James Johnson,75.53189974923616,63.990099357711,76.12642210299842,77.81336689743733,77.12764552496412
201949,2019-20,James Johnson,50.54828274657747,43.1626297195565,66.49867909377768,70.42002354520702,75.19231358666227
201949,2020-21,James Johnson,72.11052229547921,71.7222426396347,74.29968238847425,71.08675392487562,74.28662213142829
201949,2021-22,James Johnson,74.0676682042143,66.44365555485076,75.52249994349465,72.82439419962357,74.65926090579777
201949,2022-23,James Johnson,56.69255311550411,53.702945732365976,55.969940381890126,52.949828816804384,52.543308476116074
201949,2023-24,James Johnson,45.65988137650501,42.45445987769963,54.96416851859911,62.27250982833859,54.351419181307485
201949,2024-25,James Johnson,44.123365399837766,30.71687382519517,53.4891023680723,58.25624185673546,52.9234403025068
201950,2013-14,Jrue Holiday,86.6189648116968,89.52670806232516,96.11456062480362,94.93473648064088,96.12252589688265
201950,2014-15,Jrue Holiday,86.78409158878067,89.36122082063493,95.37223726603587,94.16571190065162,94.04332183187304
201950,2015-16,Jrue Holiday,90.82571982731673,91.41220450012815,90.52898223188582,95.54933807631083,92.86853666354614
201950,2016-17,Jrue Holiday,91.07359936979557,87.13563812160083,88.90629538367557,93.59261328105345,94.87631556746166
201950,2017-18,Jrue Holiday,87.69541176900219,92.99470705838004,85.47159445673469,89.21228673609187,89.49473772989539
201950,2018-19,Jrue Holiday,86.98827442673658,95.0507660829339,90.85803390760879,94.69804307585105,94.99487366576341
201950,2019-20,Jrue Holiday,87.17985455898081,92.84593335093308,89.05154505121772,93.93765095430524,92.30516914722132
201950,2020-21,Jrue Holiday,90.8116272652146,88.02303434234209,88.50770754629528,89.28707920244328,90.27528291636824
201950,2021-22,Jrue Holiday,95.57773710624448,91.150887962136,91.66117246018365,94.97470781186111,94.14727814513463
201950,2022-23,Jrue Holiday,92.31659618094069,89.26638786255825,92.04334929820425,95.91405086023616,94.4690515167801
201950,2023-24,Jrue Holiday,79.47589232801595,83.69618021902113,81.72492827990722,83.78892719400142,84.48280510947411
201950,2024-25,Jrue Holiday,76.35561025662022,77.88129136888739,81.25248641546226,81.40458821066574,81.26032246219116
201950,2025-26,Jrue Holiday,87.27585580227513,88.48463136833722,90.38336073920826,95.4414427879654,91.5893604492689
201951,2013-14,Ty Lawson,93.03239107244806,90.95233002763355,97.16405693344562,97.65501395302853,98.03292944182469
201951,2014-15,Ty Lawson,93.0728516049307,89.68348913924598,99.57791938054278,97.72404345099149,98.29867150805791
201951,2015-16,Ty Lawson,80.53509971526091,82.79147635283316,82.94372187943429,86.19922684012872,83.67034304434742
201951,2016-17,Ty Lawson,86.43463704594691,83.95930818787546,86.57651487597009,91.69082868926985,89.39927857232442
201952,2013-14,Jeff Teague,87.74227484969242,87.03493649445515,93.50851686330539,95.9217678758601,96.03679468085944
201952,2014-15,Jeff Teague,87.19703106876842,87.0111551777353,95.56427142785438,97.60688517930136,97.72065642095923
201952,2015-16,Jeff Teague,87.06815593840984,90.70741662482266,88.01396608092914,94.89119801852496,92.3913460588923
201952,2016-17,Jeff Teague,92.60375597067036,85.54551634065285,91.36101109977477,94.69504090950771,95.93794070934756
201952,2017-18,Jeff Teague,89.0810213281869,78.98202579707132,87.36781480597327,91.21939005098886,93.27335217161867
201952,2018-19,Jeff Teague,84.65913193706487,78.43827165577535,92.4108524532147,94.49532962507202,95.5645076034905
201952,2019-20,Jeff Teague,86.01444216631455,83.01520911549486,86.54592205244299,88.0745919510726,89.16945721190608
201952,2020-21,Jeff Teague,85.40566962509602,78.26749348446664,75.85971952146832,76.64759066272681,78.7867055005625
201953,2013-14,Eric Maynor,82.06603602170225,76.29162730880736,66.54537930325829,70.92460221598832,62.840802955043266
201954,2013-14,Darren Collison,87.41256629683593,87.29094918979946,81.42430379280806,83.2193629796376,83.30724128994319
201954,2014-15,Darren Collison,89.95703727448128,86.95269598427532,85.93712255479662,85.42507688211627,89.36816526947618
201954,2015-16,Darren Collison,90.00574981123698,89.9991891924093,81.64429664004794,84.16380620448588,84.48124818268776
201954,2016-17,Darren Collison,86.70402105419723,79.2123014344344,81.8095196069278,85.14584567613862,87.0242149571233
201954,2017-18,Darren Collison,86.82581689306,84.45598078079098,85.47415008344404,84.06336447533384,86.87888428434844
201954,2018-19,Darren Collison,86.9516595928953,81.58119379419847,87.25699945048315,88.32526716947926,90.27763364880335
201954,2021-22,Darren Collison,49.499815965512575,38.97073224114051,54.50223230911164,51.378766480808935,50.025858095496275
201956,2013-14,Omri Casspi,67.40485482151747,74.06314666106798,59.850054044832696,65.55453717400586,67.68036378631324
201956,2014-15,Omri Casspi,69.88846833472958,71.43082025166942,65.08217246000089,69.05681025973031,70.33818372805652
201956,2015-16,Omri Casspi,71.36764326400592,75.22002031869044,66.4997253170655,70.46822270218571,69.08520713473318
201956,2016-17,Omri Casspi,54.34358009736046,66.09744801449777,64.26781706719696,67.15925230129172,66.59102219198336
201956,2017-18,Omri Casspi,70.04134636371552,71.34410009189183,62.36375870068993,63.26758770321647,67.48081975285324
201956,2018-19,Omri Casspi,68.84650582475275,67.1259796853088,59.57596337540871,64.70563640715156,64.17995451631047
201957,2013-14,Byron Mullens,40.09855461298216,28.74844132111428,31.189458298729484,36.777168644138435,42.3929705437453
201959,2013-14,Taj Gibson,65.57277058084762,44.85167139099175,52.26760619261076,62.803000056781734,68.1724610084416
201959,2014-15,Taj Gibson,67.15649347019627,44.06322181847857,55.301618307979005,64.85951406835547,67.62062278147381
201959,2015-16,Taj Gibson,72.4752029252819,48.494084175960054,61.2595921040606,63.169105101693795,65.71256932572312
201959,2016-17,Taj Gibson,72.95598169619271,62.87783474848131,53.084608177588414,62.442855686660096,63.17912106048648
201959,2017-18,Taj Gibson,75.06849808913503,58.93444137629803,55.76356101144544,58.34377675447122,64.85915431185029
201959,2018-19,Taj Gibson,71.65637828730043,60.27187335772357,54.03485117809109,60.6869523146274,65.73678362846742
201959,2019-20,Taj Gibson,65.83964344273436,58.292377347166145,54.2901520039417,60.16226362364723,60.59605153797353
201959,2020-21,Taj Gibson,61.37398925122554,58.75010753677609,53.37739390098797,58.78388317279323,59.12234011442402
201959,2021-22,Taj Gibson,55.984677979689884,46.85944258934692,55.044650361081224,58.24189610404459,56.70045219829092
201959,2022-23,Taj Gibson,35.68543753884054,27.302867236270146,41.759689810506664,42.91738555371196,47.74662622265436
201959,2023-24,Taj Gibson,32.313224225357494,28.964532847561713,43.93692519277572,46.829900068697086,42.205692386429796
201959,2024-25,Taj Gibson,58.60713920913989,37.940260416635034,56.764006046593195,60.79931394857748,59.193573212655885
201960,2013-14,DeMarre Carroll,71.62986418034349,60.08808431267466,64.41067634518218,68.9339824045459,73.41096201334423
201960,2014-15,DeMarre Carroll,71.62986418034349,62.21424148376556,63.32163704601358,70.20170867966041,74.80292815104572
201960,2015-16,DeMarre Carroll,69.5018698673773,65.18780913496994,54.744356431355925,59.57464509038111,65.09821727691535
201960,2016-17,DeMarre Carroll,66.39110924164963,63.69530000607047,62.8754985286214,63.01297636618438,65.4871466350492
201960,2017-18,DeMarre Carroll,74.21724475665475,70.04360303909574,67.85672332259256,70.3432638399937,75.1418843951903
201960,2018-19,DeMarre Carroll,64.05056131190192,69.75714886733937,61.37285895615444,65.2363798225321,67.15243490858626
201960,2019-20,DeMarre Carroll,45.59661823098006,44.174779306660696,44.123858462498056,48.41945084194925,50.12463774327342
201961,2013-14,Wayne Ellington,72.92265861194231,70.08431637806792,38.515567270556204,42.246100063969024,42.308754916231536
201961,2014-15,Wayne Ellington,79.95877198825166,78.10054411026948,69.07242616212284,71.44665163741585,70.48135894842086
201961,2015-16,Wayne Ellington,72.74201401620596,68.1632015737977,61.42622869311398,66.11517699101117,67.58565256188058
201961,2016-17,Wayne Ellington,70.74917476585938,63.55916167862211,68.22819408903374,67.3251542227279,68.10322496938201
201961,2017-18,Wayne Ellington,70.8612459986884,60.52018277761651,65.56915136134562,65.8955265966238,65.60858709406095
201961,2018-19,Wayne Ellington,72.6710382725364,65.03544793456624,68.94754020816728,71.0561456069392,69.05983171899906
201961,2019-20,Wayne Ellington,69.36372664213711,67.11803710761563,68.73702095206058,68.87342027994464,66.19522919921934
201961,2020-21,Wayne Ellington,70.67639083893692,62.26870041139156,74.21832214856867,73.7995253514362,70.04118416413559
201961,2021-22,Wayne Ellington,66.68214788825745,61.84443432009809,58.7676051285054,62.99896336915218,60.91446318351815
201962,2013-14,Toney Douglas,86.41913435382867,86.54924669254666,70.87471520909916,71.95288366494687,70.75496924517101
201962,2014-15,Toney Douglas,82.89138111457677,78.02976439304301,74.21587858913905,68.33345162586204,61.7511058115671
201962,2015-16,Toney Douglas,82.14422857289745,84.16451039985999,76.42963419501015,79.47413427933239,78.52975830301283
201962,2016-17,Toney Douglas,82.06219941117676,74.58430510357857,75.63169811192508,76.85949066857076,79.12496478985146
201964,2013-14,Victor Claver,48.43677280880185,55.73996298054372,40.55264347988924,46.198992384612595,45.819734935795154
201964,2014-15,Victor Claver,47.71695526904321,47.085906118456464,28.28466222098831,31.325404160592328,34.655646486686834
201965,2013-14,Jeff Ayres,62.68205255474061,66.6741267428344,57.570212260747056,61.7052518723546,63.139844596207226
201965,2014-15,Jeff Ayres,47.71695526904321,30.201982098091968,32.03139098758974,37.41345515784326,40.87998672974349
201965,2015-16,Jeff Ayres,32.03335192574887,28.937467994743372,45.18423179263146,47.74015349753296,41.36878557645338
201967,2013-14,Dante Cunningham,67.45739347814715,67.89330516841979,58.88388719721045,61.59682042703196,67.28135475838639
201967,2014-15,Dante Cunningham,67.65608255920412,68.55342018583342,53.30495747885241,57.61922725482702,62.62596643221175
201967,2015-16,Dante Cunningham,54.00097270009256,68.77967821407258,60.05114922657211,58.814018219216464,63.11036726341832
201967,2016-17,Dante Cunningham,51.82597891988884,70.20619162997932,57.06673514428218,56.888517690981296,58.06180962417042
201967,2017-18,Dante Cunningham,54.0269152194574,59.83072627903873,58.4969998969001,60.72648651715287,58.07858587188103
201967,2018-19,Dante Cunningham,67.57437929798246,57.00278226853651,57.74109445755658,56.518381378146685,62.94833193429644
201971,2013-14,DeJuan Blair,70.34125153983862,36.38086278056359,57.167643209435255,65.91808204203895,63.14673843079395
201971,2014-15,DeJuan Blair,56.951167850392565,27.349177815447614,28.624953671412957,31.15221923352407,33.62162207479142
201971,2015-16,DeJuan Blair,32.14470144156171,29.229408544183414,37.15108728877954,44.589452543376304,38.534060969658604
201973,2013-14,Jonas Jerebko,45.81161335919119,57.33830731587638,35.25267265987926,39.274499091382154,44.586125148021196
201973,2014-15,Jonas Jerebko,59.543490873221884,68.41669704369467,57.7461045209016,62.399757873518695,64.79838168898443
201973,2015-16,Jonas Jerebko,56.11597073929689,63.40201568187601,59.8311257698803,62.00280718427946,63.5320200885925
201973,2016-17,Jonas Jerebko,61.81970806669031,55.849503991628154,62.27458177567964,59.99125965674351,62.14567901150821
201973,2017-18,Jonas Jerebko,62.72288386140611,62.49647997091286,58.445263958007125,58.83134421931358,60.21420276883808
201973,2018-19,Jonas Jerebko,59.04971464397689,64.00379494367166,62.13998710195268,59.205407276546744,69.37386933016374
201975,2013-14,Jodie Meeks,78.83680807433154,80.20714484134382,64.47115949599787,71.5190107548143,73.66693637156712
201975,2014-15,Jodie Meeks,78.01910556079655,81.9635535800818,63.854871778201534,70.34116875892434,67.64317164011383
201975,2015-16,Jodie Meeks,40.87770033099875,44.22784069264163,60.33003846592524,60.79580803008973,55.2075161441885
201975,2016-17,Jodie Meeks,68.06371558680814,71.420139036802,71.08277446218233,71.6613962104594,70.58050433266514
201975,2017-18,Jodie Meeks,70.29627052636351,67.76756702316472,64.77407891010408,64.97799639207173,65.66461501842454
201975,2018-19,Jodie Meeks,41.429289901563564,50.25888554010161,61.307078890677666,57.35075711994768,52.90402097952769
201976,2013-14,Patrick Beverley,86.62588313947893,87.5941527953436,75.51274805742848,77.215575163207,79.728214595823
201976,2014-15,Patrick Beverley,86.47844851708263,87.40353569462047,79.4529258606253,80.26455862803549,82.27107017983955
201976,2015-16,Patrick Beverley,79.02811284621053,86.37024170048518,79.67706300913648,80.93990417263183,81.51468916954973
201976,2016-17,Patrick Beverley,77.67666522724636,82.14553448243956,85.16810019157045,84.73289927561629,82.7114190147764
201976,2017-18,Patrick Beverley,81.51595849596714,82.8791580607974,74.26383633329318,81.85121645261701,81.95383375406394
201976,2018-19,Patrick Beverley,75.80100762660588,73.53002661326103,79.43477587921001,79.05433659955625,81.22728956104969
201976,2019-20,Patrick Beverley,78.14233248589595,76.27505683411968,76.80670757716408,78.43377813483306,81.43322558691273
201976,2020-21,Patrick Beverley,75.73104119710828,68.44752501325029,70.44082809602335,73.6466803260012,76.81829600858319
201976,2021-22,Patrick Beverley,78.94902697440361,72.5119774973956,84.13907313598115,83.78972139852594,84.78580623592434
201976,2022-23,Patrick Beverley,76.74280626058342,67.35477914054287,77.24335562448049,77.98872457731845,78.84462650096422
201976,2023-24,Patrick Beverley,81.39562559567435,69.61997964672936,75.83835018046771,78.66108808096406,80.90256804751584
201977,2013-14,Marcus Thornton,79.38828186252957,69.36701897454525,55.879994038301064,64.28130868515427,63.44761111599083
201977,2014-15,Marcus Thornton,79.17910214976479,72.07745788056147,55.64766228189259,64.75861329005087,62.15911308203148
201977,2015-16,Marcus Thornton,77.81898131619309,73.11037894611917,75.78918152199071,78.9991328890308,71.85034926722041
201977,2016-17,Marcus Thornton,77.63414196460688,61.39441741332806,70.39453352908073,69.09712864222283,69.8921478076602
201978,2013-14,Chase Budinger,71.68240283697315,68.92012786256417,54.70463174103521,62.26253171543504,61.08405412065188
201978,2014-15,Chase Budinger,71.38436921538771,69.28601042324195,57.592779047678285,66.5231158085859,65.2607510743327
201978,2015-16,Chase Budinger,69.05859279274674,78.67021949347388,69.63842213086478,69.4491786423137,69.1303544482686
201979,2013-14,Nick Calathes,86.50033648518891,84.61133608877708,82.14302018642559,81.8990196666796,80.84613994242609
201979,2014-15,Nick Calathes,85.80875745514378,83.47626368645739,80.87819327306126,80.31930263954177,78.45934041199439
201980,2013-14,Danny Green,74.45301040660877,79.97385447744465,63.78906105640076,69.52587780108836,71.93835173558664
201980,2014-15,Danny Green,74.61728068523071,78.29902470083724,69.63395471831352,75.36314593194955,76.81986467393115
201980,2015-16,Danny Green,67.38097493876677,70.93680302282979,67.34117156495665,68.58650110825505,73.35637398158792
201980,2016-17,Danny Green,70.2439211582212,68.51558225082816,65.11621561013018,68.89206008217234,72.69448554418238
201980,2017-18,Danny Green,68.75856818910195,67.57571223206854,61.16446249984416,66.52142790870656,71.85535235133133
201980,2018-19,Danny Green,72.2896139266818,77.27084435526928,68.80801265081378,69.23734502198863,69.61010219764165
201980,2019-20,Danny Green,69.9740396832196,74.65311241970922,70.63882033863347,71.1806197414898,68.88138539936382
201980,2020-21,Danny Green,70.15905621853828,75.59866946282534,68.0670472636108,69.1611416123503,70.10850784930672
201980,2021-22,Danny Green,67.5767651202294,65.15840030523674,59.6907308552867,60.57597958547991,65.6819918353761
201980,2022-23,Danny Green,39.35368122967171,42.7436790301673,41.06837822400218,51.96468208414237,52.053083245492914
201980,2023-24,Danny Green,37.271468823543174,46.69390495069721,32.51637814317919,33.39257844948288,38.50658641617103
201985,2013-14,AJ Price,82.37097399001544,73.70395335206679,52.7914378694178,53.625171565175684,49.57555293778037
201985,2014-15,AJ Price,86.02224221515877,80.20404866915914,63.71698225977484,68.13668865557634,59.98564870428852
201986,2013-14,Nando De Colo,80.84413652269409,87.49339642534868,75.22494061706475,77.03127543484798,72.01545677080968
201988,2013-14,Patty Mills,86.90929792877526,91.97594531691178,71.38957300361923,75.25189286425834,76.18370441730158
201988,2014-15,Patty Mills,86.85032407981674,92.53456644820864,74.26110289770571,75.58678013199544,75.33844213209534
201988,2015-16,Patty Mills,85.42173027214649,83.40664010260092,75.51542281632976,75.99830985406624,79.43235820028598
201988,2016-17,Patty Mills,81.6414473847508,85.59796445593226,77.49089943772844,81.19423842591685,83.1770033770638
201988,2017-18,Patty Mills,86.12001089171464,74.49466477819762,71.73538501330809,74.35717025372956,79.48871924937401
201988,2018-19,Patty Mills,85.63470393760464,79.51922878278478,74.79240873624263,74.43963341732972,79.72783233782677
201988,2019-20,Patty Mills,80.81997102125939,83.57791177159217,73.92150788814045,73.46343418837287,74.54921514117227
201988,2020-21,Patty Mills,79.65189860521096,70.57813162110416,75.59544853679279,76.06341891322504,76.78373831598599
201988,2021-22,Patty Mills,72.93694059286439,71.5243743711934,74.13283135050945,71.70799828051535,75.22750572879488
201988,2022-23,Patty Mills,78.71734026521669,71.56297774098239,74.75746099494677,75.44410887715424,72.72537778351246
201988,2023-24,Patty Mills,49.01838253641421,44.444081189329964,54.7421711402592,52.90830643303996,52.63757665324584
201988,2024-25,Patty Mills,56.70023888331964,54.166124722293326,53.294065480059956,51.701713613354926,52.677974429665795
201991,2014-15,Lester Hudson,80.06610326428503,58.00167751453903,55.527400300716096,68.93092162313656,57.116779714977696
202066,2013-14,Garrett Temple,79.10542735481982,71.49691948924342,53.94179567585906,59.39744169285347,54.97163271843298
202066,2014-15,Garrett Temple,77.21822467251218,73.33947679495282,67.14951403124077,70.06692712522268,66.85409725484197
202066,2015-16,Garrett Temple,74.65223325340236,84.24560857844412,74.5021543365982,71.0080520001744,72.77275746605181
202066,2016-17,Garrett Temple,75.32802011382957,74.13186146498933,77.2476616859289,78.87566686048149,77.3675787399419
202066,2017-18,Garrett Temple,77.61309329581387,68.96879985582272,68.58645630517346,72.30118457857579,74.55488434665149
202066,2018-19,Garrett Temple,73.01925259206425,73.89690371150122,64.83125583052167,66.14848910550981,70.83670603238386
202066,2019-20,Garrett Temple,71.80382792124381,65.01562095824411,75.40107479057916,75.34845758339142,75.33162310897266
202066,2020-21,Garrett Temple,73.30315959790359,71.93246982025975,75.66401442626416,71.14140058487435,74.44835868558418
202066,2021-22,Garrett Temple,64.99466435162986,66.1150323821486,66.55071173926954,68.9664465029983,69.41873290080359
202066,2022-23,Garrett Temple,39.93980497826437,47.40254509495712,58.4205034424409,54.95129753385398,50.17876726827781
202066,2023-24,Garrett Temple,44.642232844062754,53.42038212120316,48.4082067314192,51.700446217956156,55.49145765632218
202066,2024-25,Garrett Temple,48.8587854552716,59.74301649191184,67.74136563158751,63.901398776745616,55.96457526958437
202066,2025-26,Garrett Temple,55.00036749492455,34.320855068970786,43.09989449294137,59.58126981237412,52.52987364796182
202077,2014-15,Jerel McNeal,79.99091580763303,72.58480167902763,38.79961223903732,51.8578949257528,49.13207470156261
202083,2013-14,Wesley Matthews,76.49185773656096,77.59642147615621,72.18063304286781,77.57028238630495,77.35175331537269
202083,2014-15,Wesley Matthews,76.45900368083656,75.77742183529557,68.83121608423443,74.05153783276887,76.10270806991792
202083,2015-16,Wesley Matthews,72.82377207826929,59.85337161620354,70.8899838050648,68.66092598953249,72.67517822869918
202083,2016-17,Wesley Matthews,75.5651528667069,65.47437160071911,70.39189001080378,71.39786629688429,76.40790194880682
202083,2017-18,Wesley Matthews,75.86050909045139,66.71523693607098,73.61976390356169,75.14901184055759,76.64285190312607
202083,2018-19,Wesley Matthews,69.43419363420712,59.67850319262901,75.04288734529139,75.60806339889375,74.40782476642401
202083,2019-20,Wesley Matthews,70.64598288440648,77.87567119063534,70.9272282954299,68.53370275891524,64.02660521812612
202083,2020-21,Wesley Matthews,69.29366833774786,61.49446536833357,65.3697126057917,60.864218575613904,62.757833349865464
202083,2021-22,Wesley Matthews,68.87555734985189,69.26399732120476,63.195265841373015,61.926251346541285,60.93507562941022
202083,2022-23,Wesley Matthews,62.79014944865307,49.7369129586482,64.1342433455828,61.779580485164274,60.329867079091436
202083,2023-24,Wesley Matthews,40.31833771922147,40.294974236943744,42.68868322876713,42.71991038155883,47.46033893090748
202087,2013-14,Alonzo Gee,75.17579963254533,78.26799820518383,55.11732263505991,62.57922888615671,62.29461323787195
202087,2014-15,Alonzo Gee,75.40577802261605,75.05512579901593,52.46456564090122,61.75030948393052,59.31193566964696
202087,2015-16,Alonzo Gee,67.33662347750649,76.44779423247948,59.72282522823057,63.094331876657805,61.36614016024534
202087,2016-17,Alonzo Gee,43.12992293614151,31.225077276416414,49.062210895692246,49.088434927168116,48.78628891545247
202091,2013-14,Dionte Christmas,72.29653567813885,68.38991957344122,34.229362410914774,37.49082987724967,38.28632091825472
202130,2013-14,Reggie Williams,77.21706069807225,67.03459443136026,36.633955325369186,47.922112857207175,48.406569129906124
202130,2014-15,Reggie Williams,71.79972840848298,66.31191729253277,54.63180727267884,55.6623633477086,50.404546307717965
202130,2016-17,Reggie Williams,41.02825028902126,41.20136891863983,44.08172476201552,48.81976057238447,51.43697963630513
202197,2013-14,Shane Edwards,61.648584642816445,58.25856194192539,25.0,25.0,29.33822965272409
202322,2013-14,John Wall,86.58358050232168,84.221912165875,95.00593114882396,96.62016041082437,98.38219372673876
202322,2014-15,John Wall,86.64255435128021,83.55963859788096,97.5276200743245,98.739285843238,100.0
202322,2015-16,John Wall,86.81485820118894,94.86499676479544,94.55705464417049,98.49090120021343,98.41600797922817
202322,2016-17,John Wall,89.8493153185834,93.5610661567712,96.82622083527349,99.5286071262364,98.16727552426154
202322,2017-18,John Wall,86.30337964766646,87.11078470478974,94.14496439288324,97.91066474451102,96.90119819894186
202322,2018-19,John Wall,86.3391487458936,87.13101872715845,92.32625092174573,97.69486109674159,96.59963692318425
202322,2020-21,John Wall,86.48594226687872,85.79371292908364,88.87146439641504,94.38472070822202,93.33924665190196
202322,2022-23,John Wall,83.91859213005333,84.12753950450715,83.19451628436018,90.46973732052203,90.80781558787953
202323,2013-14,Evan Turner,77.29319266647173,77.45390851270513,76.52014015825581,81.26569332612648,80.44315429832609
202323,2014-15,Evan Turner,80.65453187731863,78.01882078080975,90.0398738562624,87.69645718842244,88.15475731892775
202323,2015-16,Evan Turner,84.39433220534877,80.65079467689418,82.09525478138508,86.27125609943926,83.55588152164965
202323,2016-17,Evan Turner,84.26332899102657,77.75316045517997,75.98216691886729,78.62676711937121,79.92450688367232
202323,2017-18,Evan Turner,79.65376148799547,67.09898468931029,70.53474573548127,70.76250230294546,75.55201505361342
202323,2018-19,Evan Turner,80.42219161955886,67.41575817414314,78.4500389171012,80.36268575435635,81.56335928300533
202323,2019-20,Evan Turner,59.54707698292364,43.68319614266569,58.87299157064219,68.49937437765992,67.84854359776364
202324,2013-14,Derrick Favors,58.700364782274,50.617424673847125,52.280679442355144,64.01931479918072,72.69371632248922
