NBA_ID,Season,Player,Team(s),RotationRole,MIN,MissingCount,MissingMetrics
1629958,2021-22,Ahmad Caver,IND,Too Few Games,0.8,30,Speed::Avg Speed Defense | Speed::Avg Speed Offense | Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::attributes_Speed | Agility::Avg Speed Defense | Agility::Avg Speed Offense | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::attributes_Agility | Strength::Post Defense | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1629962,2020-21,Devin Cannady,ORL,,74.4,37,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Agility::attributes_Agility | Strength::Finishing Talent | Strength::Post Defense | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Stamina::attributes_Stamina | Hustle::Defensive Playmaking
1629962,2021-22,Devin Cannady,ORL,,144.5,33,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::Transition Shot Creation | Agility::attributes_Agility | Strength::Finishing Talent | Strength::Post Defense | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Stamina::attributes_Stamina | Hustle::Defensive Playmaking
1630162,2020-21,Anthony Edwards,MIN,Starter,2311.2000000000003,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630162,2021-22,Anthony Edwards,MIN,Starter,2462.4,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630162,2022-23,Anthony Edwards,MIN,Starter,2844.0,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630162,2023-24,Anthony Edwards,MIN,Star,2772.9,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630162,2024-25,Anthony Edwards,MIN,Star,2867.7,6,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1630162,2025-26,Anthony Edwards,MIN,Starter,2135.0,7,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1630163,2020-21,LaMelo Ball,CHO,Key Rotation,1468.8,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630163,2021-22,LaMelo Ball,CHO,Star,2422.5,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630163,2022-23,LaMelo Ball,CHO,Star,1267.2,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630163,2023-24,LaMelo Ball,CHO,Star,710.5999999999999,12,Speed::INV_THREE_QUARTER_SPRINT | Speed::Offensive Transition Frequency Impact | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630163,2024-25,LaMelo Ball,CHO,Star,1504.0,8,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1630163,2025-26,LaMelo Ball,CHO,Star,2016.0,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1630164,2020-21,James Wiseman,GSW,Starter,834.5999999999999,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630164,2022-23,James Wiseman,GSW/DET,Key Rotation,868.5,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630164,2023-24,James Wiseman,DET,Rotation,1089.9,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630164,2024-25,James Wiseman,IND,Too Few Games,4.6,19,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Strength::Post Defense | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630164,2025-26,James Wiseman,IND,Too Few Games,58.4,16,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Strength::Post Defense | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1630165,2020-21,Killian Hayes,DET,Key Rotation,670.8000000000001,13,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630165,2021-22,Killian Hayes,DET,Key Rotation,1650.0,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630165,2022-23,Killian Hayes,DET,Starter,2150.8,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630165,2023-24,Killian Hayes,DET,Key Rotation,1008.0,13,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630165,2024-25,Killian Hayes,BRK,Too Few Games,162.60000000000002,20,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Strength::Post Defense | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630165,2025-26,Killian Hayes,SAC,,404.8,34,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::Finishing Talent | Strength::Post Defense | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::Block | Vertical::Offensive Rebound | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::Defensive Playmaking
1630166,2020-21,Deni Avdija,WAS,Key Rotation,1258.2,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630166,2021-22,Deni Avdija,WAS,Key Rotation,1984.3999999999999,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630166,2022-23,Deni Avdija,WAS,Key Rotation,2021.6000000000001,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630166,2023-24,Deni Avdija,WAS,Starter,2257.5,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630166,2024-25,Deni Avdija,POR,Key Rotation,2160.0,6,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1630166,2025-26,Deni Avdija,POR,Starter,2197.7999999999997,7,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1630167,2020-21,Obi Toppin,NYK,Rotation,682.0,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630167,2021-22,Obi Toppin,NYK,Rotation,1231.2,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630167,2022-23,Obi Toppin,NYK,Rotation,1051.8999999999999,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630167,2023-24,Obi Toppin,IND,Key Rotation,1730.2,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630167,2024-25,Obi Toppin,IND,Key Rotation,1548.4,6,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1630167,2025-26,Obi Toppin,IND,Rotation,424.79999999999995,8,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Strength::Post Defense | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1630168,2020-21,Onyeka Okongwu,ATL,Rotation,600.0,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630168,2021-22,Onyeka Okongwu,ATL,Rotation,993.5999999999999,12,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630168,2022-23,Onyeka Okongwu,ATL,Key Rotation,1848.0,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630168,2023-24,Onyeka Okongwu,ATL,Key Rotation,1402.5,12,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Strength::Screening Talent | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630168,2024-25,Onyeka Okongwu,ATL,Star,2064.6,10,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1630168,2025-26,Onyeka Okongwu,ATL,Starter,2294.0,7,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1630169,2020-21,Tyrese Haliburton,SAC,Starter,1745.8000000000002,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630169,2021-22,Tyrese Haliburton,SAC/IND,Starter,2695.0,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630169,2022-23,Tyrese Haliburton,IND,Star,1881.6000000000001,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630169,2023-24,Tyrese Haliburton,IND,Star,2221.8,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630169,2024-25,Tyrese Haliburton,IND,Star,2452.8,8,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1630170,2020-21,Devin Vassell,SAS,Rotation,1054.0,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630170,2021-22,Devin Vassell,SAS,Starter,1938.3,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630170,2022-23,Devin Vassell,SAS,Starter,1178.0,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630170,2023-24,Devin Vassell,SAS,Starter,2250.8,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1630170,2024-25,Devin Vassell,SAS,Starter,1984.0,10,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1630170,2025-26,Devin Vassell,SAS,Starter,2043.5,7,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1630171,2020-21,Isaac Okoro,CLE,Starter,2170.7999999999997,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
