NBA ID,Season,Player,Mid-Range Shot Rating,,Mid-Range Shot,Midrange Talent,Midrange Shot Making,Midrange Shot Creation,Midrange Pull Up Talent,Midrange Pull Up Shot Making,Midrange Pull Up Shot Making Efficiency,Stable Long Midrange FG%,Stable Short Midrange FG%,Midrange FGM Per 75,Midrange Pull Up FGM Per 75,Midrange Shot Making Efficiency,Midrange Pull Up Shot Making Efficiency,MID-RANGE FGM,Midrange Pull Up FG%,MID-RANGE FG_PCT
1713,2017-18,Vince Carter,80.37261291001965,0.4984579650101614,0.07749093133339886,-0.03490886045770585,0.15644612068167596,0.04391042107578757,-0.014220175175706415,0.04851918528903008,0.63533556534828,0.6864116231860736,-1.049667725105287,-0.574153353049871,-0.12298490655817342,0.842080788948174,0.63533556534828,-0.25910002549177974,0.46810928910763205,-0.2710997675773348
1713,2018-19,Vince Carter,73.41299028663775,-0.025764160821755522,-0.36388705466159843,-0.3155784436626437,-0.2368970110792935,0.0664750870013576,-0.3434286325758033,-0.4580028563755389,-0.5295153805473598,-0.6775293612309904,-0.6174532808698459,-0.8458415544771188,-0.4227373427903933,-0.03257630168296791,-0.5295153805473598,-0.25910002549177974,0.05766923259795149,0.5918192274404187
1713,2019-20,Vince Carter,87.46369586484488,1.1575124376144346,0.63239336952682,0.3799940016713326,0.534660670451839,0.21314541551756305,0.5832322104763213,0.7238819075084554,2.1223793260661177,0.03640849779981397,0.18954851361171274,-0.27699438273881893,0.21273782202191266,1.679780537721662,2.1223793260661177,-0.25910002549177974,0.7013465207531563,0.44376939986384345
1717,2013-14,Dirk Nowitzki,65.0460239113931,-0.3929946552667368,-0.6730831912741982,,,,,,,,,,,,,-0.6428123787316439,,-1.2482286295827323
1717,2014-15,Dirk Nowitzki,66.76300331495902,-0.317635538587494,-0.6096332651699516,,,,,,,,,,,,,-0.6428123787316439,,0.020769892502199405
1717,2015-16,Dirk Nowitzki,94.38645071567274,2.454617139020233,1.7245133555395824,3.0,3.0,0.39366274292212355,1.7293653584618436,2.059258199169592,2.171947451423379,1.6507605223246975,0.627807915109189,2.7540271144339132,1.519658443994391,2.554437628352804,2.171947451423379,-0.25910002549177974,0.4460786676380342,0.2111196708149391
1717,2016-17,Dirk Nowitzki,89.98920760229342,1.50636521106246,0.9261160625720738,1.7955449430527581,1.7449472297163604,-0.20430090410548318,0.3027953763947573,0.32480393528788587,0.6725116593662259,1.2032173868128508,0.7970667184461435,2.838929677379929,0.9321436689792402,1.384121802860431,0.6725116593662259,-0.25910002549177974,0.5011552213120286,0.8667689072254873
1717,2017-18,Dirk Nowitzki,89.79055414544462,1.4772731057088382,0.9016214557315891,1.6491086387719212,1.9264902136060387,-0.8473938829842301,0.11990178895025899,0.29410562973245746,0.8831761921345863,2.15158260254034,0.509931248499523,1.5738814894843063,0.8362228893849301,2.1602259818711627,0.8831761921345863,-0.25910002549177974,0.46810928910763205,0.8667689072254873
1717,2018-19,Dirk Nowitzki,78.99840403482096,0.37467516250356586,-0.026730163845432756,0.20915164667702268,-0.025096863208002265,-1.0391935433515755,-0.28246410342763717,-0.1970672591543973,0.015733998382514172,-0.13408412525231525,-0.3454302040783099,1.2003102125218408,0.5364704531527102,0.32467800294101967,0.015733998382514172,-0.6428123787316439,0.39722815916196974,-0.4022296148594444
1718,2013-14,Paul Pierce,77.109855839851,0.19694983690109738,-0.17636910964581362,,,,,,,,,,,,,-0.25910002549177974,,1.3955182914275421
1718,2014-15,Paul Pierce,81.45756738908669,0.584429502257366,0.1498761705158285,,,,,,,,,,,,,0.12461232774808438,,0.6298891831029667
1718,2015-16,Paul Pierce,85.42376927936606,0.9386479809841215,0.4481166129514007,0.22135467203375908,0.42876059651619325,0.31468641218262833,0.25402375307622443,0.32480393528788587,1.267329163653361,1.3790379043353618,-0.8773864431373138,-0.056247719079180164,0.716321914892042,1.593546740053803,1.267329163653361,-0.6428123787316439,0.725771774991189,-0.8971390384725677
1718,2016-17,Paul Pierce,63.23430930275142,-0.4725117492391892,-0.7400339990716343,-1.2545633168789616,-1.0856111911712283,-1.0350659096637076,-1.1971137626202046,-1.0896231897103978,-1.0957942836713237,-1.0861330750189049,0.003114181140922997,-1.4298189960416456,0.005798712936238554,0.0046342927703083535,-1.0957942836713237,0.034579920950093414,0.03487531289396419,0.5339842799872132
1733,2013-14,Al Harrington,81.37197500302743,0.5776471817562341,0.1441656771664463,,,,,,,,,,,,,0.12461232774808438,,0.5156793161153227
