NBA ID,Season,Player,Standing Dunk Rating,,Standing Dunk,Standing_dunk_PG,Standing_dunk_FGM,dunkScore_total,dunkScore_average,dunkScore_max,Putback Frequency%,Putback Scoring Impact Per 75 Possessions,Stable Putback Points Per 75,Offensive Rebound,Offensive Rebounding Crashing Skill,PLAYER_HEIGHT_INCHES,Putback per Offensive Rebound
2207,2015-16,Joe Johnson,40.798178070672385,-0.10923911951275021,-0.47079729803866616,-0.5767176340173052,-0.504078638787827,,,,,-0.33245511361984936,-0.6893005405348979,-0.480665987,-0.44866144708228967,0.1007110370996383,
2207,2016-17,Joe Johnson,43.97676487603522,-0.05070796102666426,-0.4219994131296573,-0.5767176340173052,-0.504078638787827,,,,,0.3609106154988663,-0.34684430134842026,-0.51973466,-0.4694570442073051,0.1007110370996383,
2207,2017-18,Joe Johnson,40.17444789406077,-0.1207246167023232,-0.48037284693392274,-0.5767176340173052,-0.504078638787827,,,,,0.04089566359792068,-0.769206996345076,-0.664085128,-0.7501976053950136,0.1007110370996383,
2207,2021-22,Joe Johnson,27.095094250425504,-1.0097337960068806,-1.22154675732336,-1.5767176340173052,-1.5040786387878269,,,,,8.179132719584136e-05,0.0003108496989168273,-1.871328619,-1.095136295957027,0.1007110370996383,
2210,2013-14,Richard Jefferson,71.75353762947346,0.6752797462281185,0.18326222016597885,0.25465747709128217,0.5434711726330723,,,,,,,-0.869373495,,0.1007110370996383,
2210,2014-15,Richard Jefferson,54.741329817414226,0.1587819762166186,-0.2473460129304566,-0.3037536335732445,-0.19369350947793093,,,,,,,-0.68662714,,0.1007110370996383,
2210,2015-16,Richard Jefferson,53.89147657662173,0.1411127053091769,-0.26207702237002556,-0.3037536335732445,-0.19369350947793093,,,,,0.04089566359792068,-0.769206996345076,-0.714342099,-0.41746805139476645,0.1007110370996383,
2210,2016-17,Richard Jefferson,73.77093979109304,0.7658540100872365,0.2587746928016628,0.3181896585777799,0.5822693137968094,,,,,0.14756731423156924,-0.40392034121283316,-0.585802305,-0.3862746557072433,0.1007110370996383,
2210,2017-18,Richard Jefferson,27.413609034334566,-0.9315921673085732,-1.156399469922087,-1.4504717838119272,-1.46528049762409,,,,,0.0067068888300589906,-1.4952420049958939,-1.351812254,0.02191290467657543,0.1007110370996383,
2215,2013-14,Jason Collins,28.35581806804368,-0.7004388513943292,-0.9636851413820071,-1.4619486792851433,-1.46528049762409,,,,,,,-1.103571932,,1.590332496289797,
2216,2013-14,Zach Randolph,67.82413453038619,0.49886336288299266,0.03618250069339207,-0.35299081086853396,-0.23249165064166794,,,,,,,1.232251277,,0.6965596207757017,
2216,2014-15,Zach Randolph,68.9027620902909,0.5472899478620112,0.07655612358869571,-0.327782154739095,-0.23249165064166794,,,,,,,1.484656023,,0.6965596207757017,
2216,2015-16,Zach Randolph,61.97905038647056,0.30926118762465543,-0.12189031669247091,-0.5395865016039587,-0.46528049762409,,,,,1.4809629471521766,2.415636028089166,0.89887085,-0.8957667852701218,0.6965596207757017,
2216,2016-17,Zach Randolph,69.5001241358674,0.5741094033800086,0.09891571354966722,-0.4383660173538772,-0.348886074132879,,,,,1.3742912965185279,3.0,1.255230664,1.1629973301064076,0.6965596207757017,
2216,2017-18,Zach Randolph,60.95479634384875,0.28796595535578656,-0.13964431849672201,-0.5767176340173052,-0.504078638787827,,,,,1.5876345977858248,1.8334604214721542,0.978920764,-0.32388786433219696,0.6965596207757017,
2217,2014-15,Brendan Haywood,28.74567981292016,-0.6047935838876566,-0.8839449333184424,-1.3471797245529815,-1.426482356460353,,,,,,,-0.895638136,,1.590332496289797,
2222,2013-14,Gerald Wallace,53.47523724516846,0.13245868699547148,-0.2692919451666253,-0.3590523750425154,-0.31008793296914194,,,,,,,-0.381453736,,0.1007110370996383,
2222,2014-15,Gerald Wallace,27.502034510525164,-0.9098986350864406,-1.138313402329607,-1.4978139776389439,-1.46528049762409,,,,,,,-0.910553725,,0.1007110370996383,
2223,2013-14,Samuel Dalembert,92.7757245154227,2.823545599445214,1.9742882748469572,1.9481993700902565,2.599772654311134,,,,,,,1.767576326,,1.292408204451765,
2223,2014-15,Samuel Dalembert,81.58916575688563,1.2576160716958313,0.6687605722148937,0.8435481807931982,0.1942879021594392,,,,,,,1.151735341,,1.292408204451765,
2224,2013-14,Jamaal Tinsley,26.241503483694217,-1.2191462820950096,-1.3961355858883573,-1.5767176340173052,-1.5040786387878269,,,,,,,-1.451868993,,-1.0909861302524886,
2225,2013-14,Tony Parker,29.6278402927715,-0.3883720544915666,-0.7035126104931113,-0.5767176340173052,-0.504078638787827,,,,,,,-1.212960898,,-1.3889104220905202,
