NBA_ID,Season,Player,RotationRole,MIN,Draw Foul,Draw Foul Aggregate Z,Draw Foul Rating,MissingMetricCount,MissingMetrics,FTA_per100 Raw,FTA_per100 Z,FTA_per100 MatchedBy,FTA Raw,FTA Z,FTA MatchedBy,Fouls Drawn / 75 Raw,Fouls Drawn / 75 Z,Fouls Drawn / 75 MatchedBy,Stable Fouls Drawn Per 75 Raw,Stable Fouls Drawn Per 75 Z,Stable Fouls Drawn Per 75 MatchedBy,Stable Shooting Fouls Drawn Per 75 Raw,Stable Shooting Fouls Drawn Per 75 Z,Stable Shooting Fouls Drawn Per 75 MatchedBy,Stable Non Shooting Fouls Drawn Per 75 Raw,Stable Non Shooting Fouls Drawn Per 75 Z,Stable Non Shooting Fouls Drawn Per 75 MatchedBy,Stable FTA Per 75 Raw,Stable FTA Per 75 Z,Stable FTA Per 75 MatchedBy,Drive Foul Drawn Rate Raw,Drive Foul Drawn Rate Z,Drive Foul Drawn Rate MatchedBy,Isolation Foul Drawn Rate Raw,Isolation Foul Drawn Rate Z,Isolation Foul Drawn Rate MatchedBy,Post Up Draw Foul Rate Raw,Post Up Draw Foul Rate Z,Post Up Draw Foul Rate MatchedBy
1718,2015-16,Paul Pierce,Rotation,1230.8000000000002,-0.47454914897196754,-0.15712693435917346,49.954182905127844,0,,2.6,-0.5094507913457476,season+player,1.0,-0.4663530548703187,season+player,1.89,-0.5221428612803144,season+player,1.97,-0.7048867789052637,season+player,1.75,-0.6843731564837239,season+player,0.22,-0.6317878363154794,season+player,2.15,-0.6818024664922848,season+player,8.33,0.16899635526326928,season+player,10.53,0.8766651497151348,season+player,0.0,-0.3347090448772899,season+player
1718,2016-17,Paul Pierce,Garbage Time,277.5,-1.309865138061542,-1.0174815670681203,31.088001530210626,0,,2.3,-1.6187830617087506,season+player,0.5,-1.7637463037137646,season+player,2.32,-1.2376404637725942,season+player,2.51,-1.2490141180752001,season+player,2.19,-1.2757337630676715,season+player,0.32,0.0034451015186457963,season+player,2.24,-1.623110296639909,season+player,0.0,-1.9231925715379128,season+player,0.0,-1.653985517271761,season+player,0.0,-1.33470904487729,season+player
1733,2013-14,Al Harrington,Rotation,510.0,-0.2920534421728638,0.030839091486005964,55.79793637797653,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,3.5,-0.18145398025673845,season+player,1.0,-0.4663530548703187,season+player,,,,,,,,,,,,,,,,,,,,,,0.0,-0.3347090448772899,season+player
1737,2013-14,Nazr Mohammed,Garbage Time,560.0,-1.4521451671929992,-1.1640264480521791,28.983089065245153,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,2.8,-1.4365626111037455,season+player,0.4,-1.8232249534824536,season+player,,,,,,,,,,,,,,,,,,,,,,0.0,-1.33470904487729,season+player
1737,2014-15,Nazr Mohammed,Garbage Time,128.79999999999998,-1.7758002584708847,-1.4973831188424298,27.607550228491977,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,1.2,-2.0196680530397613,season+player,0.1,-2.0016609027885215,season+player,,,,,,,,,,,,,,,,,,,,,,0.0,-1.33470904487729,season+player
1737,2015-16,Nazr Mohammed,Too Few Games,19.5,-0.6541515118510649,-0.342112888138079,44.76795231103696,0,,4.8,0.005700224230667355,season+player,0.4,-1.8232249534824536,season+player,1.83,-1.5618408702348798,season+player,2.88,0.0012351899714019544,season+player,2.5,0.0002373396501804892,season+player,0.38,0.007779258828609123,season+player,3.63,0.005525474369395597,season+player,0.0,-1.9231925715379128,season+player,0.0,-1.653985517271761,season+player,0.0,-1.33470904487729,season+player
1740,2013-14,Rashard Lewis,Rotation,972.0,-0.6564756979038677,-0.3445067417981602,44.702706422239125,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,1.8,-0.8010035123137557,season+player,0.6,-0.7042676539450755,season+player,,,,,,,,,,,,,,,,,,,,,,0.0,-0.3347090448772899,season+player
1882,2013-14,Elton Brand,Rotation,1416.1999999999998,-0.24719564032063596,0.07704150846448142,56.99338629174247,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,3.3,-0.25434216049874053,season+player,1.3,-0.28791710556425115,season+player,,,,,,,,,,,,,,,,,,,,,,0.0,-0.3347090448772899,season+player
1882,2014-15,Elton Brand,Rotation,486.0,-0.5635432680953152,-0.24878865719423518,47.31155908861199,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,2.4,-0.5823389715877496,season+player,0.6,-0.7042676539450755,season+player,,,,,,,,,,,,,,,,,,,,,,0.0,-0.3347090448772899,season+player
1882,2015-16,Elton Brand,Garbage Time,224.39999999999998,-0.8757315842047977,-0.5703348355873272,38.84786689970748,0,,1.9,-1.7645594221927547,season+player,0.5,-1.7637463037137646,season+player,2.77,0.013485228999963805,season+player,2.85,0.008530973627426192,season+player,2.5300000000000002,0.00898341438595805,season+player,0.32,0.00278587668751033,season+player,2.13,-1.6948451709039238,season+player,0.0,-1.9231925715379128,season+player,0.0,-1.653985517271761,season+player,0.0,-1.33470904487729,season+player
