NBA ID,Season,Player,Driving Dunk Rating,,Driving Dunk,Drving Dunk_PG,Drving Dunk_FGM,Rim Shot Creation,dunkScore_max,dunkScore_total,dunkScore_average,jumpSubscore_average,powerSubscore_average,styleSubscore_average,hangTime_average,takeoffDistance_average,DRIVES,DRIVE_FGM
203458,2023-24,Alex Len,53.23307717555816,-0.5207852779082882,-0.7589374394305857,0.07822313951810882,0.009957981212016855,-2.282141458781302,,,,,,,,,-1.8940431444861607,-1.8257623593103736
203458,2024-25,Alex Len,37.04313933770729,-1.4508488531055375,-1.6158241285427262,-1.307841467432881,-1.3494572403632765,-2.3068707807199704,-1.8005035397132398,-1.6233259470958643,-2.574702911297699,-3.0,-1.4574649551078824,0.019670099327319845,-2.7362576257472764,-2.327162939734424,-1.8940431444861607,-1.8257623593103736
203459,2013-14,Allen Crabbe,34.115988302716346,-1.5566702176643294,-1.7133195268491066,-1.743696367950601,-1.659261028651403,,,,,,,,,,-1.7632178643660896,-1.8257623593103736
203459,2014-15,Allen Crabbe,61.56997568445115,-0.13963974881302132,-0.40778022910002004,-0.35057234003265764,-0.3494572403632765,,,,,,,,,,-0.7632178643660896,-0.7073892679470112
203459,2015-16,Allen Crabbe,57.918020203071755,-0.2883145391882481,-0.5447573694552382,-0.34766031019622845,-0.16357496739040076,-1.3810587465359756,,,,,,,,,-0.4230721360539045,-0.3522699938569243
203459,2016-17,Allen Crabbe,55.57590442180453,-0.383664434494992,-0.6326051879006139,-0.5914230103013722,-0.47337875567852705,-1.0719422223026203,,,,,,,,,-0.29224685593383337,-0.3522699938569243
203459,2017-18,Allen Crabbe,61.18905785668919,-0.15514729770879968,-0.4220676526524691,-0.47637202896639946,-0.3494572403632765,-0.7010023932225935,,,,,,,,,-0.05676135171770512,0.12122237159652484
203459,2018-19,Allen Crabbe,52.80506001331848,-0.5483218138156213,-0.7843074159703592,-0.7436963679506009,-0.6592610286514028,-1.2326828149039648,,,,,,,,,-0.34457696798186177,-0.47064308522028664
203459,2019-20,Allen Crabbe,57.09920436144386,-0.3216493578164206,-0.5754694230483386,-0.6353216359299787,-0.5973002709937776,-0.5155324786825802,,,,,,,,,-0.475402248101933,-0.47064308522028664
203460,2013-14,Andre Roberson,36.09809672561195,-1.485013710874294,-1.6473009142573458,-1.6434497408315254,-1.5973002709937776,,,,,,,,,,-1.789382920390104,-1.8257623593103736
203460,2014-15,Andre Roberson,61.06708766123319,-0.16011282736377686,-0.42664249718913333,-0.4444527049085844,-0.3494572403632765,,,,,,,,,,-0.6323925842460184,-0.5890161765836489
203460,2015-16,Andre Roberson,58.57889653476645,-0.26140959727982577,-0.5199692934489576,-0.28542607254911273,-0.16357496739040076,-1.1584948490879594,,,,,,,,,-0.7370528083420753,-0.7073892679470112
203460,2016-17,Andre Roberson,81.61915504720398,1.0573619297489139,0.6950420215048168,1.4388884250216765,2.0050515506264834,-1.0843068832719545,,,,,,,,,-0.5800624721979899,-0.5890161765836489
203460,2017-18,Andre Roberson,68.9665514427932,0.1693065537416336,-0.12314165022292435,0.5929253269704061,0.14622882089772554,-1.2574121368426334,,,,,,,,,-0.7632178643660896,-0.7073892679470112
203460,2019-20,Andre Roberson,36.090293687071146,-1.485295803658787,-1.6475608121380638,-1.743696367950601,-1.659261028651403,-1.4413445128665747,,,,,,,,,-1.6585576402700326,-1.7073892679470113
203460,2020-21,Andre Roberson,34.20764057769483,-1.5533568359196903,-1.7102668401418282,-1.743696367950601,-1.659261028651403,-1.6020851054679197,,,,,,,,,-1.8940431444861607,-1.8257623593103736
203461,2013-14,Anthony Bennett,61.489351819044245,-0.14292202767696982,-0.4108042600840042,-0.35813241749261804,-0.3494572403632765,,,,,,,,,,-0.7632178643660896,-0.7073892679470112
203461,2014-15,Anthony Bennett,61.18098521106595,-0.15547594325279054,-0.4223704405473956,-0.39195381665559903,-0.3494572403632765,,,,,,,,,,-0.7370528083420753,-0.7073892679470112
203461,2015-16,Anthony Bennett,37.24027104190557,-1.443722215058271,-1.6092582104230666,-1.743696367950601,-1.659261028651403,-1.2187806154185588,,,,,,,,,-1.815547976414118,-1.7073892679470113
203461,2016-17,Anthony Bennett,47.98450918106361,-0.8584525347215766,-1.0700372238200058,-1.2206704873293373,-1.4733787556785272,0.027164300707902614,,,,,,,,,-1.7108877523180612,-1.7073892679470113
203462,2013-14,Archie Goodwin,41.34957341374243,-1.285311929900179,-1.4633115586131196,-1.512357997675811,-1.4733787556785272,,,,,,,,,,-1.370742024005876,-1.233896902493562
203462,2014-15,Archie Goodwin,67.45878575678462,0.10494974006364388,-0.18243490550673003,-0.1568868433511344,-0.28749648270565126,,,,,,,,,,0.12639404045039448,0.0028492802331624603
203462,2015-16,Archie Goodwin,87.01852985239572,1.5234474084681247,1.124456153348707,0.8039708577474072,0.7038756398163529,2.4890801368656352,,,,,,,,,0.6496951609306794,0.47634164568661175
203462,2016-17,Archie Goodwin,67.1378747298444,0.09125211359578284,-0.1950548103237217,0.01250034121092973,-1.4733787556785272,0.5073854915784568,,,,,,,,,0.0776231623309691,0.15295733919466065
203463,2013-14,Ben McLemore,65.18577811825446,0.007929672264661305,-0.2718214881992886,-0.3524900182176232,-0.16357496739040076,,,,,,,,,,-0.29224685593383337,-0.47064308522028664
203463,2014-15,Ben McLemore,77.92232525463314,0.713666186603465,0.37838806874316755,0.28322030009846555,0.6419148821587276,,,,,,,,,,-0.08292640774171937,-0.23389690249356204
203463,2015-16,Ben McLemore,69.43509015807264,0.18930545614402694,-0.10471625036589921,0.0818640906770799,0.2081895785553508,-0.6391790883759224,,,,,,,,,-0.18758663183777632,-0.3522699938569243
203463,2016-17,Ben McLemore,68.68351499672734,0.1572255493836147,-0.1342721278607532,0.17660053674910892,0.2081895785553508,-0.8122843419466015,,,,,,,,,-0.44923719207791873,-0.47064308522028664
203463,2017-18,Ben McLemore,62.06514630742045,-0.11948085340881898,-0.38920742440180206,-0.38567269966818823,-0.3494572403632765,-0.45370917383590903,,,,,,,,,-0.370742024005876,-0.3522699938569243
203463,2018-19,Ben McLemore,36.38078348891679,-1.4747941155483155,-1.6378853910216504,-1.3216053063965987,-1.5353395133361523,-2.2203181539346306,,,,,,,,,-1.815547976414118,-1.7073892679470113
203463,2019-20,Ben McLemore,60.74883977571192,-0.17306901971291314,-0.4385793035125042,-0.009495718627794164,0.14622882089772554,-1.6407166268919942,,,,,,,,,-0.6062275282220042,-0.7073892679470112
203463,2020-21,Ben McLemore,53.76821892242431,-0.4863568688907982,-0.727217838533261,-0.5923807043746379,-0.5353395133361523,-1.1708595100572938,,,,,,,,,-0.7108877523180611,-0.7073892679470112
203463,2021-22,Ben McLemore,57.33060118418014,-0.3122289598161647,-0.566790216736183,-0.3051173743046454,-0.22553572504802602,-1.343964763627973,,,,,,,,,-0.6323925842460184,-0.5890161765836489
203464,2017-18,Brandon Paul,43.16103184601702,-1.1687715325386379,-1.355940495057851,-1.3677715162540676,-1.2874964827056512,-1.1940512934798904,,,,,,,,,-1.6323925842460185,-1.7073892679470113
203467,2013-14,Carrick Felix,33.998153401554234,-1.5609301447690695,-1.7172442852527088,-1.743696367950601,-1.659261028651403,,,,,,,,,,-1.815547976414118,-1.8257623593103736
203468,2013-14,CJ McCollum,38.61363100165358,-1.3940729748128347,-1.5635153448540948,-1.6381736025621003,-1.5973002709937776,,,,,,,,,,-1.2922468559338334,-1.233896902493562
203468,2014-15,CJ McCollum,61.00203236990883,-0.16276129387706384,-0.4290825838265587,-0.5496706380427127,-0.47337875567852705,,,,,,,,,,0.04789887237835182,0.0028492802331624603
203468,2015-16,CJ McCollum,79.76641320002996,0.8946661441328819,0.5451470500353088,-0.29258654591476096,-0.10161420973277549,1.685377173858911,,,,,,,,,2.0626081862274486,2.015191833410321
203468,2016-17,CJ McCollum,79.24088122431894,0.8430844039444688,0.49762373254669734,-0.29258654591476096,-0.10161420973277549,1.4999072593188976,,,,,,,,,1.7486275139392773,2.251938016137046
203468,2017-18,CJ McCollum,79.37952659725354,0.8566926522253887,0.5101612914029082,-0.24865129575763534,-0.03965345207515023,1.4504486154415608,,,,,,,,,1.6439672898432203,2.251938016137046
203468,2018-19,CJ McCollum,79.71212116570425,0.8893373007164562,0.5402374770623756,0.0009928620768173623,0.14622882089772554,0.9805914986068606,,,,,,,,,1.5654721217711778,2.251938016137046
203468,2019-20,CJ McCollum,77.28593922465238,0.6512039571385649,0.32084033283770563,-0.5718450071750427,-0.47337875567852705,1.3020726838095502,,,,,,,,,1.8794527940593484,2.9621765643172195
203468,2020-21,CJ McCollum,72.2376509325008,0.30892873929393216,0.005495139234330315,-0.5730638111521744,-0.5353395133361523,0.49836972080282593,,,,,,,,,1.2253263934589924,2.015191833410321
203468,2021-22,CJ McCollum,78.06577571770926,0.727746061584029,0.3913601469719592,-0.4849953947400834,-0.4114179980209018,1.4257192935028926,,,,,,,,,2.0364431302034336,2.725430381590495
203468,2022-23,CJ McCollum,76.52897779957684,0.5769070744263918,0.25238908763644596,-0.6367666323569203,-0.5353395133361523,1.2155200570242106,,,,,,,,,2.350423802491605,2.370311107500408
203468,2023-24,CJ McCollum,76.40985978790584,0.5652154655162757,0.24161736802872058,-0.43991871001400834,-0.3494572403632765,0.9682268376375263,,,,,,,,,1.696297401891249,2.015191833410321
203468,2024-25,CJ McCollum,62.11668094527127,-0.1173828263330234,-0.38727446893231726,-0.5288821669811533,-0.47337875567852705,1.4257192935028926,-1.77485455464388,-0.7212876933530787,-1.4201570124754592,-0.39495536414371246,-1.4329250360790204,-1.5093257952775456,-0.6340056117727331,0.5466518442218021,2.0102780741794195,2.725430381590495
203468,2025-26,CJ McCollum,62.81081367831549,-0.08912398278902929,-0.3612390155199894,-0.58541221986785,-0.47337875567852705,1.1413320912082052,-1.2703682423447669,-0.6926159627412111,-1.0559617849026521,-0.057742931905743616,-1.3748948329617574,-1.3733779181806205,0.6028100769439251,0.19917016233499513,1.800957625987306,2.251938016137046
203469,2013-14,Cody Zeller,64.1142853748299,-0.03605833556867379,-0.31234854398141776,-0.40139081193424536,-0.22553572504802602,,,,,,,,,,-0.3184119119578475,-0.3522699938569243
203469,2014-15,Cody Zeller,68.80391402371299,0.1623646089991965,-0.12953740660450802,-0.09694393492430715,-0.03965345207515023,,,,,,,,,,-0.5015673041259472,-0.47064308522028664
203469,2015-16,Cody Zeller,76.49746530236575,0.5738140762474875,0.2495394448382221,0.7943340755201469,1.0756401857621045,-0.9977542564866148,,,,,,,,,-0.5538974161739757,-0.5890161765836489
203469,2016-17,Cody Zeller,90.06459925634539,1.7921945306231382,1.3720584010369752,2.748766770391385,2.6866198848603613,-1.133765527149291,,,,,,,,,-0.5538974161739757,-0.47064308522028664
203469,2017-18,Cody Zeller,70.1076750775384,0.2180137778324391,-0.07826668350017975,0.34990320062113206,-0.10161420973277549,-0.40425052995857225,,,,,,,,,-0.6847226962940469,-0.7073892679470112
203469,2018-19,Cody Zeller,80.46990775543365,0.9581564673615869,0.6036419898576393,1.3839871464134512,0.9517186704468539,-0.6020851054679197,,,,,,,,,-0.2660817999098191,-0.11552381113019979
203469,2019-20,Cody Zeller,86.27012140585288,1.4588432048945905,1.064934972669083,1.6760498038891531,1.5093654893654813,0.28817048432414416,,,,,,,,,-0.1352565197897479,0.0028492802331624603
203469,2020-21,Cody Zeller,89.0246664098254,1.6966213686915657,1.2840048824609411,2.263702445621665,1.5713262470231064,0.2510765014161415,,,,,,,,,-0.4230721360539045,0.0028492802331624603
203469,2021-22,Cody Zeller,71.71349205105405,0.28655576994998067,-0.01511753729445453,0.2958982836546268,-0.22553572504802602,0.06560658687612822,,,,,,,,,-0.7108877523180611,-0.5890161765836489
203469,2022-23,Cody Zeller,50.50951715941251,-0.6960058409995775,-0.9203717458325077,0.18581392784619524,-1.2874964827056512,-2.0595775613332856,,,,,,,,,-1.6323925842460185,-1.589016176583649
203469,2023-24,Cody Zeller,47.29605297664958,-0.9027444479109302,-1.1108442738533526,-1.37068566239125,-1.4114179980209018,0.10743358859371126,,,,,,,,,-1.7632178643660896,-1.8257623593103736
203471,2013-14,Dennis Schroder,65.5489789658843,0.023432379015123742,-0.2575385258148485,,-0.6592610286514028,,,,,,,,,,0.5188698808106081,0.0028492802331624603
203471,2014-15,Dennis Schroder,72.53088357832009,0.3214449538002146,0.01702658492741757,,-0.47337875567852705,,,,,,,,,,1.6439672898432203,1.4233263765935096
203471,2015-16,Dennis Schroder,81.4531446438225,1.0430315598220048,0.6818391571330806,,-0.5353395133361523,2.6745500514056486,,,,,,,,,1.4869769536991349,1.1865801938667855
203471,2016-17,Dennis Schroder,85.33554058346802,1.3781682071922272,0.9906074390264,,-0.5973002709937776,3.0,,,,,,,,,3.0,3.0
203471,2017-18,Dennis Schroder,85.16024685411777,1.363036480889003,0.9766662685534343,,-0.6592610286514028,3.0,,,,,,,,,3.0,3.0
203471,2018-19,Dennis Schroder,80.86018418409066,0.9918459559869215,0.6346808082093005,,-0.5973002709937776,1.9450350542149297,,,,,,,,,2.1672684103235054,2.251938016137046
203471,2019-20,Dennis Schroder,80.40620928502948,0.952657880368985,0.5985760286389274,,-0.47337875567852705,1.6606478519202426,,,,,,,,,2.1672684103235054,2.251938016137046
203471,2020-21,Dennis Schroder,80.59033927300997,0.9685523712481752,0.6132199497942139,,-0.5973002709937776,1.7101064957975793,,,,,,,,,2.5859093067077334,2.251938016137046
203471,2021-22,Dennis Schroder,78.57744281001823,0.7779669429732821,0.4376296772767063,,-0.6592610286514028,1.3762606496255556,,,,,,,,,1.9056178500833625,1.7784456506835968
203471,2022-23,Dennis Schroder,77.0045608132202,0.6235862501598661,0.29539557172142644,,-0.6592610286514028,1.0547794644228659,,,,,,,,,1.5654721217711778,1.1865801938667855
203471,2023-24,Dennis Schroder,78.67535217746443,0.7875768921049006,0.4464835209423742,,-0.6592610286514028,1.2278847179935448,,,,,,,,,2.350423802491605,1.8968187420469587
203471,2024-25,Dennis Schroder,77.83011360786527,0.7046154771780482,0.3700494641138907,,-0.6592610286514028,1.2773433618708818,,,,,,,,,1.7747925699632914,1.3049532852301478
203471,2025-26,Dennis Schroder,78.30218335628756,0.7509498207372262,0.4127382472287312,,-0.6592610286514028,1.6111892080429058,,,,,,,,,1.4608118976751208,1.1865801938667855
203473,2013-14,Dewayne Dedmon,34.14686640130725,-1.555553923189323,-1.7122910618040588,-1.743696367950601,-1.659261028651403,,,,,,,,,,-1.8678780884621466,-1.7073892679470113
203473,2014-15,Dewayne Dedmon,53.837160887674735,-0.48192147921692025,-0.7231314228581117,-0.7436963679506009,-0.6592610286514028,,,,,,,,,,-0.8940431444861608,-0.8257623593103735
203473,2015-16,Dewayne Dedmon,59.16591940036654,-0.23751130445189855,-0.4979513050416469,-0.1906115286729428,-0.16357496739040076,-1.1461301881186252,,,,,,,,,-0.8678780884621465,-0.8257623593103735
203473,2016-17,Dewayne Dedmon,61.862829319887766,-0.12771738199306346,-0.39679590748677174,-0.21608254100809812,-0.03965345207515023,-0.7751903590385988,,,,,,,,,-0.8678780884621465,-0.8257623593103735
203473,2017-18,Dewayne Dedmon,73.0905712052481,0.3453344166380608,0.03903643808336785,0.7438342280098748,0.7658363974739781,-1.4552467123519808,,,,,,,,,-0.7893829203901039,-0.5890161765836489
203473,2018-19,Dewayne Dedmon,78.5786660188406,0.7780870027271836,0.4377402907957815,1.2612361744309097,1.3234832163926056,-1.1955888319959622,,,,,,,,,-0.6847226962940469,-0.5890161765836489
203473,2019-20,Dewayne Dedmon,68.53177658291783,0.150748813033961,-0.140239278187794,0.44103649800211,0.14622882089772554,-0.9977542564866148,,,,,,,,,-0.8417130324381323,-0.8257623593103735
203473,2020-21,Dewayne Dedmon,50.3603871720933,-0.7056001367731108,-0.9292111677376199,0.16051264180206434,-1.2874964827056512,-1.9359309516399437,,,,,,,,,-1.8678780884621466,-1.7073892679470113
203473,2021-22,Dewayne Dedmon,67.35263902692367,0.10041901928946773,-0.18660915168409703,0.09418588856704531,0.2081895785553508,-0.6886377322532593,,,,,,,,,-0.8417130324381323,-0.7073892679470112
203473,2022-23,Dewayne Dedmon,56.118508269093006,-0.3615744846958409,-0.6122532630958676,-0.3216053063965987,-0.4114179980209018,-1.2697767978119676,,,,,,,,,-0.8155479764141181,-0.5890161765836489
203474,2013-14,DJ Stephens,33.998153401554234,-1.5609301447690695,-1.7172442852527088,-1.743696367950601,-1.659261028651403,,,,,,,,,,-1.815547976414118,-1.8257623593103736
203474,2018-19,DJ Stephens,29.78072118375036,-1.7133973140019683,-1.8577154222011387,-1.743696367950601,-1.659261028651403,-2.2574121368426336,,,,,,,,,-1.8940431444861607,-1.8257623593103736
203475,2014-15,Erick Green,37.37204374268692,-1.4389584133816269,-1.6048692220193217,-1.6504436915607632,-1.5973002709937776,,,,,,,,,,-1.4230721360539045,-1.589016176583649
203475,2015-16,Erick Green,34.766919005708736,-1.5331379931906164,-1.691638804741,-1.743696367950601,-1.659261028651403,,,,,,,,,,-1.7108877523180612,-1.589016176583649
203476,2013-14,Gorgui Dieng,57.68759957624632,-0.2976951952685518,-0.553399960719654,-0.5432031137124499,-0.47337875567852705,,,,,,,,,,-0.8155479764141181,-0.8257623593103735
203476,2014-15,Gorgui Dieng,61.68798525477836,-0.13483546020103598,-0.4033539392505437,-0.4141184157782978,-0.28749648270565126,,,,,,,,,,-0.7370528083420753,-0.7073892679470112
203476,2015-16,Gorgui Dieng,78.72522699563191,0.7924721792264476,0.4509936495891672,0.8700298246979321,1.3854439740502307,-0.5031678177132459,,,,,,,,,-0.6847226962940469,-0.5890161765836489
203476,2016-17,Gorgui Dieng,74.67029906266481,0.4127628322898539,0.10115962340184291,0.4788234749649543,0.8897579127892287,-0.8493783248546042,,,,,,,,,-0.7370528083420753,-0.5890161765836489
203476,2017-18,Gorgui Dieng,67.32618789701735,0.09928999078407698,-0.18764934885308338,0.06842820617861858,0.33211109387060134,-0.8370136638852699,,,,,,,,,-0.7632178643660896,-0.5890161765836489
203476,2018-19,Gorgui Dieng,69.82471659849111,0.20593610138467391,-0.08939409506588732,0.20600852054590407,0.45603260918585187,-0.7380963761305961,,,,,,,,,-0.7370528083420753,-0.7073892679470112
203476,2019-20,Gorgui Dieng,75.96159472929646,0.5212175874472013,0.20108121859552397,0.5292766748313106,0.5799541245011024,-0.26823925929589576,,,,,,,,,-0.6062275282220042,-0.47064308522028664
203476,2020-21,Gorgui Dieng,68.63671906502474,0.1552281322216382,-0.1361123893486185,0.20600852054590407,-0.10161420973277549,-0.45370917383590903,,,,,,,,,-0.6585576402700327,-0.5890161765836489
203476,2021-22,Gorgui Dieng,30.84612113018057,-1.6748813389858523,-1.822229862730125,-1.5614297731886453,-1.5353395133361523,-2.5912579830146574,,,,,,,,,-1.7632178643660896,-1.8257623593103736
203476,2022-23,Gorgui Dieng,65.80598771147866,0.03440242834527945,-0.24743159387966288,-0.09694393492430715,-0.3494572403632765,-0.1445926496025535,,,,,,,,,-0.7108877523180611,-0.5890161765836489
203477,2013-14,Isaiah Canaan,36.30161146741698,-1.4776563154313542,-1.6405223946058776,-1.743696367950601,-1.659261028651403,,,,,,,,,,-1.266081799909819,-1.3522699938569243
203477,2014-15,Isaiah Canaan,56.281668077601616,-0.3549320843567993,-0.6061334831302113,-0.7436963679506009,-0.6592610286514028,,,,,,,,,,0.07406392840236609,-0.23389690249356204
203477,2015-16,Isaiah Canaan,62.55937907671331,-0.09936013897354065,-0.37066979661505645,-0.7436963679506009,-0.6592610286514028,0.3128998062628126,,,,,,,,,0.17872415249842288,-0.11552381113019979
203477,2016-17,Isaiah Canaan,61.711696725467235,-0.1338701423180193,-0.4024645720429918,-0.5380622610396768,-0.5353395133361523,-0.02094603990921133,,,,,,,,,-0.475402248101933,-0.3522699938569243
203477,2017-18,Isaiah Canaan,71.32481050064192,0.2699654559827187,-0.030402534563295003,-0.7436963679506009,-0.6592610286514028,1.3268020057482186,,,,,,,,,0.9636758332188501,0.5947147370499739
203477,2018-19,Isaiah Canaan,64.51434182116864,-0.019771634210747433,-0.29734327125025856,-0.7436963679506009,-0.6592610286514028,0.7085689572815077,,,,,,,,,-0.030596295693690972,-0.11552381113019979
203479,2013-14,Jamaal Franklin,33.88031850039212,-1.5651900718738092,-1.7211690436563107,-1.743696367950601,-1.659261028651403,,,,,,,,,,-1.8678780884621466,-1.8257623593103736
203479,2014-15,Jamaal Franklin,34.58732790736481,-1.53963050924537,-1.697620493234698,-1.743696367950601,-1.659261028651403,,,,,,,,,,-1.5538974161739758,-1.8257623593103736
203480,2013-14,James Southerland,34.115988302716346,-1.5566702176643294,-1.7133195268491066,-1.743696367950601,-1.659261028651403,,,,,,,,,,-1.7632178643660896,-1.8257623593103736
203481,2013-14,Jeff Withey,58.050344205714914,-0.28292749560162933,-0.5397941754692125,-0.5362895532214791,-0.47337875567852705,,,,,,,,,,-0.7893829203901039,-0.7073892679470112
203481,2014-15,Jeff Withey,33.88031850039212,-1.5651900718738092,-1.7211690436563107,-1.743696367950601,-1.659261028651403,,,,,,,,,,-1.8678780884621466,-1.8257623593103736
203481,2015-16,Jeff Withey,63.44999919958698,-0.06310209564652104,-0.33726451602057106,0.12117649346887431,0.02230730558247503,-1.2203181539346306,,,,,,,,,-0.8417130324381323,-0.7073892679470112
203481,2016-17,Jeff Withey,45.079748306723076,-1.0453306769436046,-1.2422118974944372,-1.5864467567834235,-1.5353395133361523,0.06596101912224626,,,,,,,,,-1.8678780884621466,-1.8257623593103736
203481,2017-18,Jeff Withey,47.357085959808316,-0.8988178835566227,-1.107226649403933,0.0022727893110781323,-1.5353395133361523,-2.158494849087959,,,,,,,,,-1.8678780884621466,-1.8257623593103736
203482,2013-14,Kelly Olynyk,57.60249387271149,-0.3011599342822918,-0.5565920959900754,-0.6291287941002288,-0.5353395133361523,,,,,,,,,,-0.5015673041259472,-0.3522699938569243
203482,2014-15,Kelly Olynyk,65.73569002542476,0.031401872539197066,-0.2501960676196702,-0.3051173743046454,-0.22553572504802602,,,,,,,,,,-0.23991674388580483,-0.11552381113019979
203482,2015-16,Kelly Olynyk,67.05315568545291,0.08763600281313612,-0.19838640751625525,-0.3950124475364251,-0.28749648270565126,0.15215921366146776,,,,,,,,,-0.1352565197897479,0.0028492802331624603
203482,2016-17,Kelly Olynyk,71.0406240108122,0.257835363657704,-0.041578237954111155,0.0582766490020034,0.27015033621297607,-0.391885868989238,,,,,,,,,-0.2660817999098191,-0.23389690249356204
203482,2017-18,Kelly Olynyk,75.78615644034781,0.503998060077043,0.18521651408523115,0.04772437246315331,0.27015033621297607,0.4118170940174864,,,,,,,,,0.04789887237835182,0.12122237159652484
203482,2018-19,Kelly Olynyk,67.37760830430355,0.10148479704719414,-0.1856272287290411,-0.13460293735368625,0.08426806324010029,-0.4289798518972406,,,,,,,,,-0.370742024005876,-0.3522699938569243
203482,2019-20,Kelly Olynyk,60.913516379771906,-0.16636486909739825,-0.43240263174786775,-0.3247552396917778,-0.22553572504802602,-0.8122843419466015,,,,,,,,,-0.44923719207791873,-0.47064308522028664
203482,2020-21,Kelly Olynyk,71.30942837569187,0.2693088920626297,-0.031007440398421654,0.2874117967027473,0.45603260918585187,-0.9730249345479464,,,,,,,,,-0.16142157581376215,-0.23389690249356204
203482,2021-22,Kelly Olynyk,72.93654628124189,0.3387600838832981,0.03297937018222422,0.2587699032401544,-0.03965345207515023,-0.04567536184787979,,,,,,,,,-0.21375168786179058,-0.47064308522028664
203482,2022-23,Kelly Olynyk,70.66691764666164,0.2418842440168376,-0.0562743323515235,-0.15401032607368598,-0.03965345207515023,-0.19405129347989042,,,,,,,,,0.4142096567145511,0.35796855432324937
203482,2023-24,Kelly Olynyk,71.23621742170604,0.266183987597317,-0.03388647911414136,-0.3838366808564836,-0.22553572504802602,0.6220163304961681,,,,,,,,,0.04789887237835182,0.35796855432324937
203482,2024-25,Kelly Olynyk,52.100089099755834,-0.5936762028157357,-0.8260933468071517,-0.5614297731886453,-0.5353395133361523,0.37472311110948375,-2.3139624766105795,-0.7377142056827947,-2.6042400183771957,-2.6046885965737,-1.2046729038177852,-1.310770343201774,-2.6735228732988783,-1.9742936910354238,-0.08292640774171937,-0.3522699938569243
203482,2025-26,Kelly Olynyk,61.46388765237078,-0.14395869958098417,-0.41175936721776984,-0.7436963679506009,-0.6592610286514028,0.20161785753880462,0.005685371117695946,-0.7150157522817328,2.524992275369872,0.013666759627003295,-1.088612497583259,0.5191596340370946,0.6191917416951386,-0.5386200753966565,-0.5538974161739757,-0.5890161765836489
203484,2013-14,Kentavious Caldwell-Pope,61.72177846383375,-0.1334597045824273,-0.40208642732072,-0.4429564865933743,-0.28749648270565126,,,,,,,,,,-0.6847226962940469,-0.5890161765836489
203484,2014-15,Kentavious Caldwell-Pope,66.53792074254282,0.06564393897393693,-0.2186481479740703,-0.3524900182176232,-0.16357496739040076,,,,,,,,,,-0.05676135171770512,0.0028492802331624603
203484,2015-16,Kentavious Caldwell-Pope,72.65074435872309,0.3265610391331517,0.021740139504830135,-0.1633211583138478,0.02230730558247503,0.10270056978413088,,,,,,,,,0.3095494326184941,0.47634164568661175
203484,2016-17,Kentavious Caldwell-Pope,68.3525860917852,0.14310032417544447,-0.1472859881864039,-0.1633211583138478,0.02230730558247503,-0.3424272251119011,,,,,,,,,-0.1352565197897479,0.0028492802331624603
203484,2017-18,Kentavious Caldwell-Pope,74.12319124312972,0.38941032047032814,0.07964447425599913,0.17748885422468783,0.3940718515282266,-0.20641595444922467,,,,,,,,,-0.21375168786179058,-0.23389690249356204
203484,2018-19,Kentavious Caldwell-Pope,69.23824607808177,0.1809034491895353,-0.11245719207475458,0.08761712523197664,0.3940718515282266,-0.7999196809772672,,,,,,,,,-0.3969070800298903,-0.3522699938569243
203484,2019-20,Kentavious Caldwell-Pope,64.93486368979438,-0.0026517648736446553,-0.28157038373427207,-0.04632852712224939,0.08426806324010029,-1.0472129003639516,,,,,,,,,-0.2660817999098191,-0.3522699938569243
203484,2020-21,Kentavious Caldwell-Pope,62.19167172228561,-0.11432987617809137,-0.3844617232017587,-0.3247552396917778,-0.22553572504802602,-0.6515437493452566,,,,,,,,,-0.29224685593383337,-0.47064308522028664
203484,2021-22,Kentavious Caldwell-Pope,63.09791731502052,-0.0774357042158844,-0.35047036422017,-0.48331551829066444,-0.3494572403632765,-0.31769790317323265,,,,,,,,,0.021733816354337555,-0.11552381113019979
203484,2022-23,Kentavious Caldwell-Pope,64.32925611533003,-0.027306659940747057,-0.30428544533635243,-0.05779839292534724,0.14622882089772554,-1.1461301881186252,,,,,,,,,-0.3969070800298903,-0.3522699938569243
203484,2023-24,Kentavious Caldwell-Pope,65.52067068091297,0.022224080512014913,-0.2586517560621125,-0.11055977561959757,0.08426806324010029,-0.787555020007933,,,,,,,,,-0.3969070800298903,-0.3522699938569243
203484,2024-25,Kentavious Caldwell-Pope,68.32562269285206,0.14194943020208525,-0.14834633046047022,0.03744618102920848,0.27015033621297607,-0.7010023932225935,-0.652125212566442,-0.3070409187836986,-0.348427337247354,0.6464359707088401,-0.9251607588029678,-0.8888400075407592,0.5562247178076591,1.5091006693498081,-0.44923719207791873,-0.47064308522028664
203484,2025-26,Kentavious Caldwell-Pope,66.92826674920192,0.08230529786651813,-0.203297695555218,-0.4291971456162463,-0.4114179980209018,0.11506523075346507,0.030415092308828943,-0.638781801878824,0.033035767494853416,0.7833045461466037,0.10487534652845329,-0.15431899394964493,0.6007623688500235,2.5989351110518646,-0.10909146376573364,-0.11552381113019979
203485,2013-14,Lorenzo Brown,36.80382917065634,-1.459500312537388,-1.6237948959464212,-1.743696367950601,-1.659261028651403,,,,,,,,,,-1.1614215758137623,-1.233896902493562
