NBA ID,Season,Player,Layup Rating,,Layup,Finishing Talent,Rim Shot Creation,Drives Per 75 Possessions,Rim Shot Making,Rim Shot Making Efficiency,Paint Shooting Talent,Rim Makes Consistency,DRIVES,DRIVE_FGM,Stable Rim FG%,Contact Finish Rate,Rim Attempt Consistency,less_than_5ft_FGM,Rim FG%,Drive Foul Drawn Rate,less_than_5ft_FG_PCT
203952,2014-15,Andrew Wiggins,79.72586916119245,0.4910989981377361,0.24355884780412212,,,,,,,,0.4645067028330778,0.23819811337774574,,,,-0.027645249973207827,,,-0.1417987397288669
203952,2015-16,Andrew Wiggins,91.30732686329671,1.4483128742249363,1.240167764361856,2.365550351699565,0.7207391207949095,0.48192367209801523,2.6054956777408678,1.759214974053814,1.2962990337112974,1.0182101074455767,1.0654921987048749,1.1839978463348273,-0.10619166258365445,-0.12018536036664523,0.9516368184028071,-0.027645249973207827,0.20996529628642358,0.7990472798071494,-0.1417987397288669
203952,2016-17,Andrew Wiggins,90.6778535695902,1.3998125031372455,1.1896713147283278,1.6930264238367,1.0422943207165623,0.8366791338974825,1.7274980879712114,1.0234536815668664,1.8425181273449884,0.9848862985932468,1.6142180862399937,1.538672746193733,-0.43671281422160985,-0.04311972264609833,0.9724148625156569,-0.027645249973207827,0.10053763653650012,0.6980711450004911,-0.1417987397288669
203952,2017-18,Andrew Wiggins,88.11176631519072,1.1898660688208114,0.9710843367641679,1.472716861260934,0.10236373633019283,0.46940289109332844,1.912339685817455,1.7825724754026062,0.6011110963593268,0.9807208224867053,1.1177518070415529,1.1839978463348273,0.5729613887272124,0.026637966669913762,0.8979602044446072,-0.027645249973207827,0.39822793671639967,0.31646003813377005,-0.1417987397288669
203952,2018-19,Andrew Wiggins,81.09313273316508,0.5961558326666271,0.3529393955086826,0.08128804499293854,0.6341665669698493,0.5278332024485346,-0.4443906867221493,-0.15610013654712945,0.0921342136552056,0.830763682651218,1.19614121954657,1.1839978463348273,-1.0388951863839126,-0.00724433956929207,0.769828932415355,-0.027645249973207827,-0.10772790943916111,0.34006484886779403,-0.1417987397288669
203952,2019-20,Andrew Wiggins,92.06638534445484,1.5067976715650326,1.3010595587333182,1.1480501374650685,0.9804567822700907,1.8362548174383335,0.8186935652271811,0.8015574187533425,1.0107754165845952,0.9335120932792366,2.790059273815249,3.193822278868626,0.6499320678757781,0.27710128926169136,0.787143969176066,-0.027645249973207827,0.4229374082728341,0.11319639014634118,-0.1417987397288669
203952,2020-21,Andrew Wiggins,86.16323403928865,1.012900610160511,0.7868356976360846,0.7654072129913698,0.3991839208732568,0.5966974979743136,0.5722381014321899,0.6614124106605904,0.8493925025564593,1.0265410596586597,1.19614121954657,1.3022228129544626,0.6770981899282106,0.1834266778944749,0.9724148625156569,-0.027645249973207827,0.4241140497755212,0.3387534704936816,-0.1417987397288669
203952,2021-22,Andrew Wiggins,86.85627373119262,1.0758423886798325,0.8523679044536168,1.2176215782784685,0.07762872095160413,0.4318405480792671,1.4810426241762202,1.689142470007438,0.2659311979931982,0.7821664614082368,0.908713373694841,0.8293229464759216,1.3517235542303392,0.2784300071534249,0.8113850206410594,-0.027645249973207827,0.6470876145347735,0.27056179503983435,-0.1417987397288669
203952,2022-23,Andrew Wiggins,76.54712429344825,0.2589983755309353,0.0019059050218060945,-0.3013548794807603,-0.29339650972722586,-0.1420285813022237,-0.552214952132458,-0.3312813966630694,-0.4664989502883421,0.7474541605203924,0.33385768199138277,-0.11647678648115996,1.3471958672216011,0.6644225547020262,0.7040317927246595,-0.027645249973207827,0.6935649538909241,-0.3838160136422751,-0.1417987397288669
203952,2023-24,Andrew Wiggins,75.6518690326782,0.19363002668191384,-0.0661527399174954,-0.6492120835477592,0.06526121326230983,0.07499828944568557,-1.2299674775686842,-1.1838301958939774,-0.10649091130250028,0.8113247941540251,0.3077278778230436,0.4746480466170162,-0.09034475805306749,-0.557333546746989,0.8494781015146202,-0.027645249973207827,0.12171718358487238,0.469891307904926,-0.1417987397288669
