NBA_ID,Season,Player,FT_PCT,MatchedBy,SourcePlayerID,SourcePlayer,SourceTeam,SourceFile
1630762,2024-25,Phillip Wheeler,1.0,season+player,1630762,Phillip Wheeler,PHI,general_traditional.csv
1630787,2021-22,Cameron McGriff,1.0,season+player,1630787,Cameron McGriff,POR,general_traditional.csv
1630792,2021-22,Malcolm Hill,0.786,season+player,1630792,Malcolm Hill,CHI,general_traditional.csv
1630792,2022-23,Malcolm Hill,0.0,season+player,1630792,Malcolm Hill,CHI,general_traditional.csv
1630792,2023-24,Malcolm Hill,,,,,,general_traditional.csv
1630811,2024-25,Keaton Wallace,1.0,season+player,1630811,Keaton Wallace,ATL,general_traditional.csv
1630811,2025-26,Keaton Wallace,0.667,season+player,1630811,Keaton Wallace,ATL,general_traditional.csv
1630828,2025-26,Alex Antetokounmpo,0.733,season+player,1630828,Alex Antetokounmpo,MIL,general_traditional.csv
1630846,2021-22,Olivier Sarr,0.828,season+player,1630846,Olivier Sarr,OKC,general_traditional.csv
1630846,2022-23,Olivier Sarr,0.714,season+player,1630846,Olivier Sarr,OKC,general_traditional.csv
1630846,2023-24,Olivier Sarr,0.667,season+player,1630846,Olivier Sarr,OKC,general_traditional.csv
1630929,2023-24,Henri Drell,0.5,season+player,1630929,Henri Drell,CHI,general_traditional.csv
1630994,2021-22,Gabriel Lundberg,0.0,season+player,1630994,Gabriel Lundberg,PHX,general_traditional.csv
1631093,2022-23,Jaden Ivey,0.747,season+player,1631093,Jaden Ivey,DET,general_traditional.csv
1631093,2023-24,Jaden Ivey,0.749,season+player,1631093,Jaden Ivey,DET,general_traditional.csv
1631093,2024-25,Jaden Ivey,0.733,season+player,1631093,Jaden Ivey,DET,general_traditional.csv
1631093,2025-26,Jaden Ivey,0.809,season+player,1631093,Jaden Ivey,CHI,general_traditional.csv
1631094,2022-23,Paolo Banchero,0.738,season+player,1631094,Paolo Banchero,ORL,general_traditional.csv
1631094,2023-24,Paolo Banchero,0.725,season+player,1631094,Paolo Banchero,ORL,general_traditional.csv
1631094,2024-25,Paolo Banchero,0.727,season+player,1631094,Paolo Banchero,ORL,general_traditional.csv
1631094,2025-26,Paolo Banchero,0.775,season+player,1631094,Paolo Banchero,ORL,general_traditional.csv
1631095,2022-23,Jabari Smith Jr,0.786,season+player,1631095,Jabari Smith Jr.,HOU,general_traditional.csv
1631095,2023-24,Jabari Smith Jr,0.811,season+player,1631095,Jabari Smith Jr.,HOU,general_traditional.csv
1631095,2024-25,Jabari Smith Jr,0.825,season+player,1631095,Jabari Smith Jr.,HOU,general_traditional.csv
1631095,2025-26,Jabari Smith Jr,0.775,season+player,1631095,Jabari Smith Jr.,HOU,general_traditional.csv
1631096,2023-24,Chet Holmgren,0.793,season+player,1631096,Chet Holmgren,OKC,general_traditional.csv
1631096,2024-25,Chet Holmgren,0.754,season+player,1631096,Chet Holmgren,OKC,general_traditional.csv
1631096,2025-26,Chet Holmgren,0.792,season+player,1631096,Chet Holmgren,OKC,general_traditional.csv
1631097,2022-23,Bennedict Mathurin,0.828,season+player,1631097,Bennedict Mathurin,IND,general_traditional.csv
1631097,2023-24,Bennedict Mathurin,0.821,season+player,1631097,Bennedict Mathurin,IND,general_traditional.csv
1631097,2024-25,Bennedict Mathurin,0.831,season+player,1631097,Bennedict Mathurin,IND,general_traditional.csv
1631097,2025-26,Bennedict Mathurin,0.869,season+player,1631097,Bennedict Mathurin,LAC,general_traditional.csv
1631098,2022-23,Johnny Davis,0.519,season+player,1631098,Johnny Davis,WAS,general_traditional.csv
1631098,2023-24,Johnny Davis,0.583,season+player,1631098,Johnny Davis,WAS,general_traditional.csv
1631098,2024-25,Johnny Davis,0.6,season+player,1631098,Johnny Davis,WAS,general_traditional.csv
1631099,2022-23,Keegan Murray,0.765,season+player,1631099,Keegan Murray,SAC,general_traditional.csv
1631099,2023-24,Keegan Murray,0.831,season+player,1631099,Keegan Murray,SAC,general_traditional.csv
1631099,2024-25,Keegan Murray,0.833,season+player,1631099,Keegan Murray,SAC,general_traditional.csv
1631099,2025-26,Keegan Murray,0.776,season+player,1631099,Keegan Murray,SAC,general_traditional.csv
1631100,2022-23,AJ Griffin,0.894,season+player,1631100,AJ Griffin,ATL,general_traditional.csv
1631100,2023-24,AJ Griffin,1.0,season+player,1631100,AJ Griffin,ATL,general_traditional.csv
1631101,2022-23,Shaedon Sharpe,0.714,season+player,1631101,Shaedon Sharpe,POR,general_traditional.csv
1631101,2023-24,Shaedon Sharpe,0.824,season+player,1631101,Shaedon Sharpe,POR,general_traditional.csv
1631101,2024-25,Shaedon Sharpe,0.785,season+player,1631101,Shaedon Sharpe,POR,general_traditional.csv
1631101,2025-26,Shaedon Sharpe,0.787,season+player,1631101,Shaedon Sharpe,POR,general_traditional.csv
1631102,2022-23,TyTy Washington Jr,0.556,season+player,1631102,TyTy Washington Jr.,HOU,general_traditional.csv
1631102,2023-24,TyTy Washington Jr,0.0,season+player,1631102,TyTy Washington Jr.,MIL,general_traditional.csv
1631102,2024-25,TyTy Washington Jr,0.5,season+player,1631102,TyTy Washington Jr.,PHX,general_traditional.csv
1631102,2025-26,TyTy Washington Jr,0.0,season+player,1631102,TyTy Washington Jr.,LAC,general_traditional.csv
1631103,2022-23,Malaki Branham,0.829,season+player,1631103,Malaki Branham,SAS,general_traditional.csv
1631103,2023-24,Malaki Branham,0.873,season+player,1631103,Malaki Branham,SAS,general_traditional.csv
1631103,2024-25,Malaki Branham,0.818,season+player,1631103,Malaki Branham,SAS,general_traditional.csv
1631103,2025-26,Malaki Branham,0.824,season+player,1631103,Malaki Branham,WAS,general_traditional.csv
1631104,2022-23,Blake Wesley,0.591,season+player,1631104,Blake Wesley,SAS,general_traditional.csv
1631104,2023-24,Blake Wesley,0.667,season+player,1631104,Blake Wesley,SAS,general_traditional.csv
1631104,2024-25,Blake Wesley,0.623,season+player,1631104,Blake Wesley,SAS,general_traditional.csv
1631104,2025-26,Blake Wesley,0.553,season+player,1631104,Blake Wesley,POR,general_traditional.csv
1631105,2022-23,Jalen Duren,0.611,season+player,1631105,Jalen Duren,DET,general_traditional.csv
1631105,2023-24,Jalen Duren,0.79,season+player,1631105,Jalen Duren,DET,general_traditional.csv
1631105,2024-25,Jalen Duren,0.669,season+player,1631105,Jalen Duren,DET,general_traditional.csv
1631105,2025-26,Jalen Duren,0.747,season+player,1631105,Jalen Duren,DET,general_traditional.csv
1631106,2022-23,Tari Eason,0.752,season+player,1631106,Tari Eason,HOU,general_traditional.csv
1631106,2023-24,Tari Eason,0.636,season+player,1631106,Tari Eason,HOU,general_traditional.csv
1631106,2024-25,Tari Eason,0.76,season+player,1631106,Tari Eason,HOU,general_traditional.csv
1631106,2025-26,Tari Eason,0.776,season+player,1631106,Tari Eason,HOU,general_traditional.csv
1631107,2022-23,Nikola Jovic,0.947,season+player,1631107,Nikola Jović,MIA,general_traditional.csv
1631107,2023-24,Nikola Jovic,0.702,season+player,1631107,Nikola Jović,MIA,general_traditional.csv
1631107,2024-25,Nikola Jovic,0.828,season+player,1631107,Nikola Jović,MIA,general_traditional.csv
1631107,2025-26,Nikola Jovic,0.683,season+player,1631107,Nikola Jović,MIA,general_traditional.csv
1631108,2022-23,Max Christie,0.875,season+player,1631108,Max Christie,LAL,general_traditional.csv
1631108,2023-24,Max Christie,0.783,season+player,1631108,Max Christie,LAL,general_traditional.csv
1631108,2024-25,Max Christie,0.855,season+player,1631108,Max Christie,DAL,general_traditional.csv
1631108,2025-26,Max Christie,0.899,season+player,1631108,Max Christie,DAL,general_traditional.csv
1631109,2022-23,Mark Williams,0.691,season+player,1631109,Mark Williams,CHA,general_traditional.csv
1631109,2023-24,Mark Williams,0.719,season+player,1631109,Mark Williams,CHA,general_traditional.csv
1631109,2024-25,Mark Williams,0.804,season+player,1631109,Mark Williams,CHA,general_traditional.csv
1631109,2025-26,Mark Williams,0.771,season+player,1631109,Mark Williams,PHX,general_traditional.csv
1631110,2022-23,Jeremy Sochan,0.698,season+player,1631110,Jeremy Sochan,SAS,general_traditional.csv
1631110,2023-24,Jeremy Sochan,0.771,season+player,1631110,Jeremy Sochan,SAS,general_traditional.csv
1631110,2024-25,Jeremy Sochan,0.696,season+player,1631110,Jeremy Sochan,SAS,general_traditional.csv
1631110,2025-26,Jeremy Sochan,0.731,season+player,1631110,Jeremy Sochan,NYK,general_traditional.csv
1631111,2022-23,Wendell Moore Jr,0.8,season+player,1631111,Wendell Moore Jr.,MIN,general_traditional.csv
1631111,2023-24,Wendell Moore Jr,0.0,season+player,1631111,Wendell Moore Jr.,MIN,general_traditional.csv
1631111,2024-25,Wendell Moore Jr,0.818,season+player,1631111,Wendell Moore Jr.,CHA,general_traditional.csv
1631111,2025-26,Wendell Moore Jr,1.0,season+player,1631111,Wendell Moore Jr.,DET,general_traditional.csv
1631112,2022-23,Kendall Brown,0.5,season+player,1631112,Kendall Brown,IND,general_traditional.csv
1631112,2023-24,Kendall Brown,0.625,season+player,1631112,Kendall Brown,IND,general_traditional.csv
1631113,2022-23,Kennedy Chandler,0.462,season+player,1631113,Kennedy Chandler,MEM,general_traditional.csv
1631114,2022-23,Jalen Williams,0.812,season+player,1631114,Jalen Williams,OKC,general_traditional.csv
1631114,2023-24,Jalen Williams,0.814,season+player,1631114,Jalen Williams,OKC,general_traditional.csv
1631114,2024-25,Jalen Williams,0.789,season+player,1631114,Jalen Williams,OKC,general_traditional.csv
1631114,2025-26,Jalen Williams,0.837,season+player,1631114,Jalen Williams,OKC,general_traditional.csv
1631115,2022-23,Orlando Robinson,0.71,season+player,1631115,Orlando Robinson,MIA,general_traditional.csv
1631115,2023-24,Orlando Robinson,0.76,season+player,1631115,Orlando Robinson,MIA,general_traditional.csv
1631115,2024-25,Orlando Robinson,0.771,season+player,1631115,Orlando Robinson,TOR,general_traditional.csv
1631115,2025-26,Orlando Robinson,0.0,season+player,1631115,Orlando Robinson,ORL,general_traditional.csv
1631116,2022-23,Patrick Baldwin Jr,0.667,season+player,1631116,Patrick Baldwin Jr.,GSW,general_traditional.csv
1631116,2023-24,Patrick Baldwin Jr,0.679,season+player,1631116,Patrick Baldwin Jr.,WAS,general_traditional.csv
1631116,2024-25,Patrick Baldwin Jr,0.5,season+player,1631116,Patrick Baldwin Jr.,LAC,general_traditional.csv
1631116,2025-26,Patrick Baldwin Jr,0.714,season+player,1631116,Patrick Baldwin Jr.,SAC,general_traditional.csv
1631117,2022-23,Walker Kessler,0.516,season+player,1631117,Walker Kessler,UTA,general_traditional.csv
1631117,2023-24,Walker Kessler,0.602,season+player,1631117,Walker Kessler,UTA,general_traditional.csv
1631117,2024-25,Walker Kessler,0.52,season+player,1631117,Walker Kessler,UTA,general_traditional.csv
1631117,2025-26,Walker Kessler,0.7,season+player,1631117,Walker Kessler,UTA,general_traditional.csv
1631119,2022-23,Jaylin Williams,0.704,season+player,1631119,Jaylin Williams,OKC,general_traditional.csv
1631119,2023-24,Jaylin Williams,0.805,season+player,1631119,Jaylin Williams,OKC,general_traditional.csv
1631119,2024-25,Jaylin Williams,0.767,season+player,1631119,Jaylin Williams,OKC,general_traditional.csv
1631119,2025-26,Jaylin Williams,0.793,season+player,1631119,Jaylin Williams,OKC,general_traditional.csv
1631120,2022-23,JD Davison,0.5,season+player,1631120,JD Davison,BOS,general_traditional.csv
1631120,2023-24,JD Davison,0.75,season+player,1631120,JD Davison,BOS,general_traditional.csv
1631120,2024-25,JD Davison,0.714,season+player,1631120,JD Davison,BOS,general_traditional.csv
1631120,2025-26,JD Davison,0.684,season+player,1631120,JD Davison,HOU,general_traditional.csv
1631121,2022-23,Bryce McGowens,0.75,season+player,1631121,Bryce McGowens,CHA,general_traditional.csv
1631121,2023-24,Bryce McGowens,0.776,season+player,1631121,Bryce McGowens,CHA,general_traditional.csv
1631121,2024-25,Bryce McGowens,0.833,season+player,1631121,Bryce McGowens,POR,general_traditional.csv
1631121,2025-26,Bryce McGowens,0.779,season+player,1631121,Bryce McGowens,NOP,general_traditional.csv
1631123,2022-23,Jamaree Bouyea,0.5,season+player,1631123,Jamaree Bouyea,WAS,general_traditional.csv
1631123,2023-24,Jamaree Bouyea,0.0,season+player,1631123,Jamaree Bouyea,SAS,general_traditional.csv
1631123,2024-25,Jamaree Bouyea,0.667,season+player,1631123,Jamaree Bouyea,MIL,general_traditional.csv
1631123,2025-26,Jamaree Bouyea,0.686,season+player,1631123,Jamaree Bouyea,PHX,general_traditional.csv
1631124,2023-24,Julian Strawther,0.71,season+player,1631124,Julian Strawther,DEN,general_traditional.csv
1631124,2024-25,Julian Strawther,0.822,season+player,1631124,Julian Strawther,DEN,general_traditional.csv
1631124,2025-26,Julian Strawther,0.814,season+player,1631124,Julian Strawther,DEN,general_traditional.csv
1631126,2025-26,Caleb Love,0.735,season+player,1631126,Caleb Love,POR,general_traditional.csv
1631127,2024-25,Harrison Ingram,0.0,season+player,1631127,Harrison Ingram,SAS,general_traditional.csv
1631127,2025-26,Harrison Ingram,0.0,season+player,1631127,Harrison Ingram,SAS,general_traditional.csv
1631128,2022-23,Christian Braun,0.625,season+player,1631128,Christian Braun,DEN,general_traditional.csv
1631128,2023-24,Christian Braun,0.694,season+player,1631128,Christian Braun,DEN,general_traditional.csv
1631128,2024-25,Christian Braun,0.827,season+player,1631128,Christian Braun,DEN,general_traditional.csv
1631128,2025-26,Christian Braun,0.782,season+player,1631128,Christian Braun,DEN,general_traditional.csv
1631131,2023-24,Oscar Tshiebwe,0.75,season+player,1631131,Oscar Tshiebwe,IND,general_traditional.csv
1631131,2024-25,Oscar Tshiebwe,0.742,season+player,1631131,Oscar Tshiebwe,UTA,general_traditional.csv
1631131,2025-26,Oscar Tshiebwe,0.551,season+player,1631131,Oscar Tshiebwe,UTA,general_traditional.csv
1631132,2022-23,Christian Koloko,0.627,season+player,1631132,Christian Koloko,TOR,general_traditional.csv
1631132,2024-25,Christian Koloko,0.714,season+player,1631132,Christian Koloko,LAL,general_traditional.csv
1631132,2025-26,Christian Koloko,0.667,season+player,1631132,Christian Koloko,ATL,general_traditional.csv
1631133,2022-23,Jabari Walker,0.756,season+player,1631133,Jabari Walker,POR,general_traditional.csv
1631133,2023-24,Jabari Walker,0.754,season+player,1631133,Jabari Walker,POR,general_traditional.csv
1631133,2024-25,Jabari Walker,0.69,season+player,1631133,Jabari Walker,POR,general_traditional.csv
1631133,2025-26,Jabari Walker,0.735,season+player,1631133,Jabari Walker,PHI,general_traditional.csv
1631157,2022-23,Ryan Rollins,1.0,season+player,1631157,Ryan Rollins,GSW,general_traditional.csv
1631157,2023-24,Ryan Rollins,0.765,season+player,1631157,Ryan Rollins,MIL,general_traditional.csv
1631157,2024-25,Ryan Rollins,0.8,season+player,1631157,Ryan Rollins,MIL,general_traditional.csv
1631157,2025-26,Ryan Rollins,0.796,season+player,1631157,Ryan Rollins,MIL,general_traditional.csv
1631159,2023-24,Leonard Miller,0.5,season+player,1631159,Leonard Miller,MIN,general_traditional.csv
1631159,2024-25,Leonard Miller,1.0,season+player,1631159,Leonard Miller,MIN,general_traditional.csv
1631159,2025-26,Leonard Miller,0.736,season+player,1631159,Leonard Miller,CHI,general_traditional.csv
1631160,2022-23,Jordan Hall,0.778,season+player,1631160,Jordan Hall,SAS,general_traditional.csv
1631165,2022-23,Keon Ellis,0.571,season+player,1631165,Keon Ellis,SAC,general_traditional.csv
1631165,2023-24,Keon Ellis,0.743,season+player,1631165,Keon Ellis,SAC,general_traditional.csv
1631165,2024-25,Keon Ellis,0.849,season+player,1631165,Keon Ellis,SAC,general_traditional.csv
1631165,2025-26,Keon Ellis,0.729,season+player,1631165,Keon Ellis,CLE,general_traditional.csv
1631166,2024-25,Drew Timme,0.625,season+player,1631166,Drew Timme,BKN,general_traditional.csv
1631166,2025-26,Drew Timme,0.556,season+player,1631166,Drew Timme,LAL,general_traditional.csv
1631169,2022-23,Josh Minott,1.0,season+player,1631169,Josh Minott,MIN,general_traditional.csv
1631169,2023-24,Josh Minott,0.857,season+player,1631169,Josh Minott,MIN,general_traditional.csv
1631169,2024-25,Josh Minott,0.895,season+player,1631169,Josh Minott,MIN,general_traditional.csv
1631169,2025-26,Josh Minott,0.787,season+player,1631169,Josh Minott,BKN,general_traditional.csv
1631170,2023-24,Jaime Jaquez Jr,0.811,season+player,1631170,Jaime Jaquez Jr.,MIA,general_traditional.csv
1631170,2024-25,Jaime Jaquez Jr,0.754,season+player,1631170,Jaime Jaquez Jr.,MIA,general_traditional.csv
1631170,2025-26,Jaime Jaquez Jr,0.769,season+player,1631170,Jaime Jaquez Jr.,MIA,general_traditional.csv
1631172,2022-23,Ousmane Dieng,0.652,season+player,1631172,Ousmane Dieng,OKC,general_traditional.csv
1631172,2023-24,Ousmane Dieng,0.875,season+player,1631172,Ousmane Dieng,OKC,general_traditional.csv
1631172,2024-25,Ousmane Dieng,0.688,season+player,1631172,Ousmane Dieng,OKC,general_traditional.csv
1631172,2025-26,Ousmane Dieng,0.711,season+player,1631172,Ousmane Dieng,MIL,general_traditional.csv
1631173,2023-24,Terquavion Smith,0.6,season+player,1631173,Terquavion Smith,PHI,general_traditional.csv
1631197,2022-23,Jared Rhoden,1.0,season+player,1631197,Jared Rhoden,DET,general_traditional.csv
1631197,2023-24,Jared Rhoden,0.625,season+player,1631197,Jared Rhoden,DET,general_traditional.csv
1631197,2024-25,Jared Rhoden,0.88,season+player,1631197,Jared Rhoden,TOR,general_traditional.csv
1631199,2022-23,Ron Harper Jr,1.0,season+player,1631199,Ron Harper Jr.,TOR,general_traditional.csv
1631199,2023-24,Ron Harper Jr,0.0,season+player,1631199,Ron Harper Jr.,TOR,general_traditional.csv
1631199,2024-25,Ron Harper Jr,1.0,season+player,1631199,Ron Harper Jr.,DET,general_traditional.csv
1631199,2025-26,Ron Harper Jr,0.75,season+player,1631199,Ron Harper Jr.,BOS,general_traditional.csv
1631200,2023-24,Kris Murray,0.661,season+player,1631200,Kris Murray,POR,general_traditional.csv
1631200,2024-25,Kris Murray,0.456,season+player,1631200,Kris Murray,POR,general_traditional.csv
1631200,2025-26,Kris Murray,0.684,season+player,1631200,Kris Murray,POR,general_traditional.csv
1631204,2023-24,Marcus Sasser,0.879,season+player,1631204,Marcus Sasser,DET,general_traditional.csv
1631204,2024-25,Marcus Sasser,0.843,season+player,1631204,Marcus Sasser,DET,general_traditional.csv
1631204,2025-26,Marcus Sasser,0.833,season+player,1631204,Marcus Sasser,DET,general_traditional.csv
1631205,2022-23,Buddy Boeheim,1.0,season+player,1631205,Buddy Boeheim,DET,general_traditional.csv
1631205,2023-24,Buddy Boeheim,0.8,season+player,1631205,Buddy Boeheim,DET,general_traditional.csv
1631205,2025-26,Buddy Boeheim,0.0,season+player,1631205,Buddy Boeheim,OKC,general_traditional.csv
1631207,2022-23,Dalen Terry,0.667,season+player,1631207,Dalen Terry,CHI,general_traditional.csv
1631207,2023-24,Dalen Terry,0.581,season+player,1631207,Dalen Terry,CHI,general_traditional.csv
1631207,2024-25,Dalen Terry,0.71,season+player,1631207,Dalen Terry,CHI,general_traditional.csv
1631207,2025-26,Dalen Terry,0.533,season+player,1631207,Dalen Terry,PHI,general_traditional.csv
1631209,2023-24,Isaiah Wong,0.0,season+player,1631209,Isaiah Wong,IND,general_traditional.csv
1631209,2024-25,Isaiah Wong,0.735,season+player,1631209,Isaiah Wong,CHA,general_traditional.csv
1631210,2023-24,Jacob Toppin,1.0,season+player,1631210,Jacob Toppin,NYK,general_traditional.csv
1631210,2024-25,Jacob Toppin,0.0,season+player,1631210,Jacob Toppin,ATL,general_traditional.csv
1631210,2025-26,Jacob Toppin,0.0,season+player,1631210,Jacob Toppin,ATL,general_traditional.csv
1631211,2022-23,Trevor Keels,0.0,season+player,1631211,Trevor Keels,NYK,general_traditional.csv
1631211,2025-26,Trevor Keels,0.0,season+player,1631211,Trevor Keels,MIA,general_traditional.csv
1631212,2022-23,Peyton Watson,0.55,season+player,1631212,Peyton Watson,DEN,general_traditional.csv
1631212,2023-24,Peyton Watson,0.67,season+player,1631212,Peyton Watson,DEN,general_traditional.csv
1631212,2024-25,Peyton Watson,0.693,season+player,1631212,Peyton Watson,DEN,general_traditional.csv
1631212,2025-26,Peyton Watson,0.73,season+player,1631212,Peyton Watson,DEN,general_traditional.csv
1631213,2022-23,Tyrese Martin,1.0,season+player,1631213,Tyrese Martin,ATL,general_traditional.csv
1631213,2024-25,Tyrese Martin,0.793,season+player,1631213,Tyrese Martin,BKN,general_traditional.csv
1631213,2025-26,Tyrese Martin,0.679,season+player,1631213,Tyrese Martin,PHI,general_traditional.csv
1631214,2022-23,Alondes Williams,0.0,season+player,1631214,Alondes Williams,BKN,general_traditional.csv
1631214,2023-24,Alondes Williams,1.0,season+player,1631214,Alondes Williams,MIA,general_traditional.csv
1631214,2024-25,Alondes Williams,0.0,season+player,1631214,Alondes Williams,DET,general_traditional.csv
1631216,2022-23,Caleb Houstan,0.833,season+player,1631216,Caleb Houstan,ORL,general_traditional.csv
1631216,2023-24,Caleb Houstan,0.808,season+player,1631216,Caleb Houstan,ORL,general_traditional.csv
1631216,2024-25,Caleb Houstan,0.882,season+player,1631216,Caleb Houstan,ORL,general_traditional.csv
1631216,2025-26,Caleb Houstan,1.0,season+player,1631216,Caleb Houstan,ATL,general_traditional.csv
1631217,2022-23,Moussa Diabate,0.625,season+player,1631217,Moussa Diabate,LAC,general_traditional.csv
1631217,2023-24,Moussa Diabate,0.643,season+player,1631217,Moussa Diabate,LAC,general_traditional.csv
1631217,2024-25,Moussa Diabate,0.595,season+player,1631217,Moussa Diabaté,CHA,general_traditional.csv
1631217,2025-26,Moussa Diabate,0.659,season+player,1631217,Moussa Diabaté,CHA,general_traditional.csv
1631218,2023-24,Trayce Jackson-Davis,0.561,season+player,1631218,Trayce Jackson-Davis,GSW,general_traditional.csv
1631218,2024-25,Trayce Jackson-Davis,0.578,season+player,1631218,Trayce Jackson-Davis,GSW,general_traditional.csv
1631218,2025-26,Trayce Jackson-Davis,0.514,season+player,1631218,Trayce Jackson-Davis,TOR,general_traditional.csv
1631219,2022-23,John Butler Jr,0.75,season+player,1631219,John Butler Jr.,POR,general_traditional.csv
1631220,2022-23,Dereon Seabron,0.0,season+player,1631220,Dereon Seabron,NOP,general_traditional.csv
1631220,2023-24,Dereon Seabron,0.833,season+player,1631220,Dereon Seabron,NOP,general_traditional.csv
1631221,2023-24,Collin Gillespie,0.667,season+player,1631221,Collin Gillespie,DEN,general_traditional.csv
1631221,2024-25,Collin Gillespie,0.864,season+player,1631221,Collin Gillespie,PHX,general_traditional.csv
1631221,2025-26,Collin Gillespie,0.874,season+player,1631221,Collin Gillespie,PHX,general_traditional.csv
1631222,2022-23,Jake LaRavia,0.778,season+player,1631222,Jake LaRavia,MEM,general_traditional.csv
1631222,2023-24,Jake LaRavia,0.826,season+player,1631222,Jake LaRavia,MEM,general_traditional.csv
1631222,2024-25,Jake LaRavia,0.678,season+player,1631222,Jake LaRavia,SAC,general_traditional.csv
1631222,2025-26,Jake LaRavia,0.763,season+player,1631222,Jake LaRavia,LAL,general_traditional.csv
1631223,2022-23,David Roddy,0.631,season+player,1631223,David Roddy,MEM,general_traditional.csv
1631223,2023-24,David Roddy,0.691,season+player,1631223,David Roddy,PHX,general_traditional.csv
1631223,2024-25,David Roddy,0.769,season+player,1631223,David Roddy,HOU,general_traditional.csv
1631223,2025-26,David Roddy,1.0,season+player,1631223,David Roddy,DEN,general_traditional.csv
1631230,2022-23,Dominick Barlow,0.72,season+player,1631230,Dominick Barlow,SAS,general_traditional.csv
1631230,2023-24,Dominick Barlow,0.69,season+player,1631230,Dominick Barlow,SAS,general_traditional.csv
1631230,2024-25,Dominick Barlow,0.636,season+player,1631230,Dominick Barlow,ATL,general_traditional.csv
1631230,2025-26,Dominick Barlow,0.718,season+player,1631230,Dominick Barlow,PHI,general_traditional.csv
1631232,2024-25,Keion Brooks Jr,0.733,season+player,1631232,Keion Brooks Jr.,NOP,general_traditional.csv
1631241,2023-24,Javon Freeman-Liberty,0.917,season+player,1631241,Javon Freeman-Liberty,TOR,general_traditional.csv
1631243,2023-24,Mouhamed Gueye,0.833,season+player,1631243,Mouhamed Gueye,ATL,general_traditional.csv
1631243,2024-25,Mouhamed Gueye,0.762,season+player,1631243,Mouhamed Gueye,ATL,general_traditional.csv
1631243,2025-26,Mouhamed Gueye,0.645,season+player,1631243,Mouhamed Gueye,ATL,general_traditional.csv
1631245,2022-23,Quenton Jackson,0.773,season+player,1631245,Quenton Jackson,WAS,general_traditional.csv
1631245,2023-24,Quenton Jackson,1.0,season+player,1631245,Quenton Jackson,IND,general_traditional.csv
1631245,2024-25,Quenton Jackson,0.775,season+player,1631245,Quenton Jackson,IND,general_traditional.csv
1631245,2025-26,Quenton Jackson,0.824,season+player,1631245,Quenton Jackson,IND,general_traditional.csv
1631246,2022-23,Vince Williams Jr,1.0,season+player,1631246,Vince Williams Jr.,MEM,general_traditional.csv
1631246,2023-24,Vince Williams Jr,0.8,season+player,1631246,Vince Williams Jr.,MEM,general_traditional.csv
1631246,2024-25,Vince Williams Jr,0.792,season+player,1631246,Vince Williams Jr.,MEM,general_traditional.csv
1631246,2025-26,Vince Williams Jr,0.78,season+player,1631246,Vince Williams Jr.,UTA,general_traditional.csv
1631247,2024-25,Luke Travers,1.0,season+player,1631247,Luke Travers,CLE,general_traditional.csv
1631247,2025-26,Luke Travers,1.0,season+player,1631247,Luke Travers,CLE,general_traditional.csv
1631248,2024-25,Baylor Scheierman,0.75,season+player,1631248,Baylor Scheierman,BOS,general_traditional.csv
1631248,2025-26,Baylor Scheierman,0.903,season+player,1631248,Baylor Scheierman,BOS,general_traditional.csv
1631250,2023-24,Pete Nance,0.0,season+player,1631250,Pete Nance,CLE,general_traditional.csv
1631250,2024-25,Pete Nance,0.5,season+player,1631250,Pete Nance,MIL,general_traditional.csv
1631250,2025-26,Pete Nance,0.364,season+player,1631250,Pete Nance,MIL,general_traditional.csv
1631254,2022-23,Kenneth Lofton Jr,0.593,season+player,1631254,Kenneth Lofton Jr.,MEM,general_traditional.csv
1631254,2023-24,Kenneth Lofton Jr,0.654,season+player,1631254,Kenneth Lofton Jr.,UTA,general_traditional.csv
1631255,2024-25,Karlo Matkovic,0.773,season+player,1631255,Karlo Matković,NOP,general_traditional.csv
1631255,2025-26,Karlo Matkovic,0.732,season+player,1631255,Karlo Matković,NOP,general_traditional.csv
1631257,2023-24,Jermaine Samuels Jr,1.0,season+player,1631257,Jermaine Samuels Jr.,HOU,general_traditional.csv
1631260,2022-23,AJ Green,1.0,season+player,1631260,AJ Green,MIL,general_traditional.csv
1631260,2023-24,AJ Green,0.895,season+player,1631260,AJ Green,MIL,general_traditional.csv
1631260,2024-25,AJ Green,0.815,season+player,1631260,AJ Green,MIL,general_traditional.csv
1631260,2025-26,AJ Green,0.855,season+player,1631260,AJ Green,MIL,general_traditional.csv
1631262,2023-24,Jules Bernard,0.556,season+player,1631262,Jules Bernard,WAS,general_traditional.csv
1631288,2022-23,Jamal Cain,0.773,season+player,1631288,Jamal Cain,MIA,general_traditional.csv
1631288,2023-24,Jamal Cain,0.783,season+player,1631288,Jamal Cain,MIA,general_traditional.csv
1631288,2024-25,Jamal Cain,0.68,season+player,1631288,Jamal Cain,NOP,general_traditional.csv
1631288,2025-26,Jamal Cain,0.848,season+player,1631288,Jamal Cain,ORL,general_traditional.csv
1631298,2022-23,Jack White,0.667,season+player,1631298,Jack White,DEN,general_traditional.csv
1631298,2023-24,Jack White,0.0,season+player,1631298,Jack White,MEM,general_traditional.csv
1631301,2024-25,Jaylen Sims,0.8,season+player,1631301,Jaylen Sims,CHA,general_traditional.csv
1631303,2022-23,Justin Minaya,0.0,season+player,1631303,Justin Minaya,POR,general_traditional.csv
