NBA ID,Season,Player,Close Shot Rating,,Close Shot,Rim Shot Making,Rim Shot Making Efficiency,Rim Shot Attempts Per 75 Possessions,Stable Rim FG%,Stable Short Midrange FG%,Floater Talent,Paint Shooting Talent,Paint Shot Making,Paint Shot Making Efficiency,Floating_shot_FGM,NON-RA FGM,Short Mid Range FG%,Rim FG%,NON-RA FG_PCT,Floating_shot_FG%
2037,2015-16,Jamal Crawford,92.50943926555468,1.1937352054468249,0.632419305088139,0.5722381014321899,1.7825724754026062,-0.7252004374487273,-1.1520873616023906,-0.133856699907114,1.6513819725670456,1.8797603382745582,0.7770754233923446,0.9607002405557016,1.1471730254125072,0.6441044825767475,0.31087489615739977,-0.14302715451978126,0.5814911590215466,0.316613649812138
2037,2016-17,Jamal Crawford,92.01452959530194,1.116965663174588,0.5747000556729644,-0.5830218851068318,-0.40135390070944543,-0.8359335026217282,-1.7316312987209959,-0.09456447770389129,2.9194716862822263,2.997026666161654,0.8741789714459117,2.655162544880168,0.9352661424194583,0.22494383478756494,0.2775615856538834,-0.43189264342952577,0.3114882863914839,0.05415298738389316
2037,2017-18,Jamal Crawford,92.79362286994483,1.237817280503399,0.6655624528733121,0.38739650358594635,1.6657849686586461,-1.1170251295993454,-1.1951003881854114,1.005617743986323,0.6043354199581816,2.6246045568659553,1.052202142877451,2.1328095036974375,0.19359205194378698,0.6441044825767475,0.8076001509866154,-0.4566021149859602,0.49803572566316373,-0.40286172211005017
2037,2018-19,Jamal Crawford,83.00357712119734,0.40475510151543614,0.039223904222827205,-0.24414562238871884,-0.01595512845437748,-1.3768219363513856,-0.89627304560863,-0.12478926401406243,0.5694338682045528,1.705963353936566,-0.08067258441416322,1.6359370986699626,0.14061533119552475,-0.6133774607907998,0.3406189233926821,-0.6172136801027832,-0.2874271765333824,-0.15765153051987177
2037,2019-20,Jamal Crawford,39.420783363689935,-1.8580627859041041,-1.6620777599440564,,,-2.649395635238772,-1.0790255405312204,-1.5509587509874705,-2.0825729148005445,-1.2678738253306363,,0.0020949898369774693,-1.6010587592801464,-2.032538108579982,-3.0,-3.0,-2.4803489592443864,
2045,2013-14,Hedo Turkoglu,70.73026432490437,-0.310000143113532,-0.498165469407228,,,,,,,,,,-0.6010587592801465,-0.6133774607907998,,,0.48330829624697846,
2045,2014-15,Hedo Turkoglu,86.91697782585966,0.672583635243363,0.24059102823045908,,,,,,,,,,-0.5480820385318842,0.6441044825767475,,,1.1951340513625983,2.7524845168428134
2199,2013-14,Tyson Chandler,60.374007166818345,-0.8220538192963377,-0.8831534864614965,,,,,,,,,,-0.6010587592801465,-1.032538108579982,,,-1.4803489592443866,
2199,2014-15,Tyson Chandler,60.374007166818345,-0.8220538192963377,-0.8831534864614965,,,,,,,,,,-0.6010587592801465,-1.032538108579982,,,-1.4803489592443866,
2199,2015-16,Tyson Chandler,70.62670144563009,-0.3151206950889211,-0.5020153610161002,-0.6908461505171406,-0.5882139114997815,0.8208035109281676,0.27866173315917075,-1.1040723404635941,-1.2221791218150595,-0.8016788486544708,-0.4529028519528365,-0.173188068353152,-0.6010587592801465,-1.032538108579982,-0.278651723645897,0.36351701238712264,-1.4803489592443866,
2199,2016-17,Tyson Chandler,76.95652449672005,-0.0021495981548710313,-0.26670776025409804,0.38739650358594635,0.1592261316615625,0.9187596839658223,0.806137269677277,-0.5842060159286583,-0.7335573972642561,-0.9134054814431802,-0.9546045168962655,-0.09674615988738655,-0.6010587592801465,-1.032538108579982,-0.575497115454015,0.5458964453036614,-1.4803489592443866,
